AUC,Beta1,Beta2
6720.853352,3,1
6712.435754,3,1.1
6693.571229,3,1.2
6755.040503,3,1.3
6746.699721,3,1.4
6767.300279,3,1.5
6802.76676,3,1.6
6782.191341,3,1.7
6782.77095,3,1.8
6820.364525,3,1.9
6853.403631,3,2
6869.032123,3,2.1
6887.986034,3,2.2
6869.759777,3,2.3
6859.145251,3,2.4
6857.209497,3,2.5
6863.674581,3,2.6
6857.963687,3,2.7
6878.696927,3,2.8
6880.103352,3,2.9
6890.297486,3,3
6906.036313,3,3.1
6896.727654,3,3.2
6889.294693,3,3.3
6888.107542,3,3.4
6893.611732,3,3.5
6906.255587,3,3.6
6919.918994,3,3.7
6929.839385,3,3.8
6925.847765,3,3.9
6929.175978,3,4
6933.896648,3,4.1
6945.108939,3,4.2
6961.740223,3,4.3
6961.078212,3,4.4
6950.949721,3,4.5
6935.022346,3,4.6
6924.796089,3,4.7
6940.092179,3,4.8
6932.568436,3,4.9
6936.903631,3,5
6952.832402,3,5.1
6966.367318,3,5.2
6963.418994,3,5.3
6953.671788,3,5.4
6941.189944,3,5.5
6950.702514,3,5.6
6967.125698,3,5.7
6980.656425,3,5.8
6991.238827,3,5.9
6978.867318,3,6
6602.421788,4,0
6622.955307,4,0.1
6681.410615,4,0.2
6654.47067,4,0.3
6672.403631,4,0.4
6675.006983,4,0.5
6683.857542,4,0.6
6726.857542,4,0.7
6734.921788,4,0.8
6734.832402,4,0.9
6745.77095,4,1
6763.199721,4,1.1
6758.896648,4,1.2
6759.331006,4,1.3
6806.540503,4,1.4
6798.062849,4,1.5
6783.217877,4,1.6
6814.061453,4,1.7
6842.730447,4,1.8
6875.122905,4,1.9
6878.550279,4,2
6893.368715,4,2.1
6869.191341,4,2.2
6882.159218,4,2.3
6870.582402,4,2.4
6873.613128,4,2.5
6865.449721,4,2.6
6878.159218,4,2.7
6884.861732,4,2.8
6889.132682,4,2.9
6901.372905,4,3
6894.818436,4,3.1
6899.315642,4,3.2
6893.351955,4,3.3
6896.083799,4,3.4
6922.793296,4,3.5
6930.480447,4,3.6
6933.652235,4,3.7
6925.370112,4,3.8
6929.476257,4,3.9
6933.668994,4,4
6950.399441,4,4.1
6947.874302,4,4.2
6944.927374,4,4.3
6931.506983,4,4.4
6929.502793,4,4.5
6959.903631,4,4.6
6962.136872,4,4.7
6956.047486,4,4.8
6963.949721,4,4.9
6972.325419,4,5
6978.037709,4,5.1
6966.717877,4,5.2
6950.357542,4,5.3
6951.75,4,5.4
6969.187151,4,5.5
6986.561453,4,5.6
6994.877095,4,5.7
6989.701117,4,5.8
6982.435754,4,5.9
6986.199721,4,6
6702.50419,5,0
6680.344972,5,0.1
6685.97905,5,0.2
6723.558659,5,0.3
6694.473464,5,0.4
6720.458101,5,0.5
6731.740223,5,0.6
6736.381285,5,0.7
6729.395251,5,0.8
6744.593575,5,0.9
6747.096369,5,1
6761.747207,5,1.1
6805.854749,5,1.2
6833.846369,5,1.3
6833.539106,5,1.4
6813.708101,5,1.5
6841.752793,5,1.6
6871.653631,5,1.7
6883.613128,5,1.8
6887.539106,5,1.9
6881.839385,5,2
6882.453911,5,2.1
6864.858939,5,2.2
6868.413408,5,2.3
6871.832402,5,2.4
6876.24162,5,2.5
6892.645251,5,2.6
6885.923184,5,2.7
6892.796089,5,2.8
6895.613128,5,2.9
6894.825419,5,3
6893.240223,5,3.1
6889.164804,5,3.2
6910.829609,5,3.3
6926.259777,5,3.4
6945.784916,5,3.5
6952.889665,5,3.6
6946.069832,5,3.7
6939.167598,5,3.8
6938.061453,5,3.9
6944.472067,5,4
6956.648045,5,4.1
6962.248603,5,4.2
6944.392458,5,4.3
6943.994413,5,4.4
6948.617318,5,4.5
6971.828212,5,4.6
6969.289106,5,4.7
6985.203911,5,4.8
6966.336592,5,4.9
6977.884078,5,5
6959.857542,5,5.1
6963.909218,5,5.2
6969.543296,5,5.3
6982.120112,5,5.4
6989.053073,5,5.5
6992.444134,5,5.6
6986.289106,5,5.7
7004.389665,5,5.8
7015.913408,5,5.9
7025.202514,5,6
6706.493017,6,0
6726.317039,6,0.1
6704.702514,6,0.2
6696.096369,6,0.3
6685.086592,6,0.4
6742.364525,6,0.5
6737.856145,6,0.6
6726.831006,6,0.7
6772.276536,6,0.8
6785.578212,6,0.9
6804.332402,6,1
6832.477654,6,1.1
6821.660615,6,1.2
6833.993017,6,1.3
6835.082402,6,1.4
6882.089385,6,1.5
6878.423184,6,1.6
6882.719274,6,1.7
6866.413408,6,1.8
6897.585196,6,1.9
6887.194134,6,2
6889.918994,6,2.1
6879.706704,6,2.2
6884.629888,6,2.3
6871.837989,6,2.4
6888.057263,6,2.5
6935.736034,6,2.6
6932.384078,6,2.7
6932.562849,6,2.8
6934.391061,6,2.9
6923.174581,6,3
6940.196927,6,3.1
6957.907821,6,3.2
6947.863128,6,3.3
6953.351955,6,3.4
6935.448324,6,3.5
6932.094972,6,3.6
6943.455307,6,3.7
6927.717877,6,3.8
6945.099162,6,3.9
6956.717877,6,4
6949.187151,6,4.1
6953.551676,6,4.2
6968.571229,6,4.3
6966.149441,6,4.4
6973.196927,6,4.5
6977.572626,6,4.6
6962.925978,6,4.7
6967.569832,6,4.8
6982.649441,6,4.9
6974.391061,6,5
6976.846369,6,5.1
6975.467877,6,5.2
7003.209497,6,5.3
7010.530726,6,5.4
7009.958101,6,5.5
7012.022346,6,5.6
7014.920391,6,5.7
7010.674581,6,5.8
7006.372905,6,5.9
7009.360335,6,6
6691.671788,7,0
6690.687151,7,0.1
6692.26676,7,0.2
6733.782123,7,0.3
6763.907821,7,0.4
6779.148045,7,0.5
6775.599162,7,0.6
6802.632682,7,0.7
6798.462291,7,0.8
6818.738827,7,0.9
6840.958101,7,1
6829.100559,7,1.1
6868.403631,7,1.2
6882.226257,7,1.3
6885.920391,7,1.4
6864.247207,7,1.5
6883.393855,7,1.6
6909.453911,7,1.7
6907.202514,7,1.8
6903.847765,7,1.9
6902.001397,7,2
6909.638268,7,2.1
6925.27095,7,2.2
6915.03352,7,2.3
6930.583799,7,2.4
6936.311453,7,2.5
6928.357542,7,2.6
6932.350559,7,2.7
6913.867318,7,2.8
6913.931564,7,2.9
6933.47067,7,3
6949.431564,7,3.1
6931.385475,7,3.2
6917.335196,7,3.3
6926.28352,7,3.4
6933.336592,7,3.5
6936.03352,7,3.6
6933.648045,7,3.7
6956.162011,7,3.8
6967.698324,7,3.9
6960.26257,7,4
6957.321229,7,4.1
6946.217877,7,4.2
6962.047486,7,4.3
6963.613128,7,4.4
6980.518156,7,4.5
6983.814246,7,4.6
6989.71648,7,4.7
6993.613128,7,4.8
6991.437151,7,4.9
6989.117318,7,5
6992.889665,7,5.1
7017.818436,7,5.2
7010.680168,7,5.3
6999.955307,7,5.4
6991.337989,7,5.5
7005.731844,7,5.6
7008.377095,7,5.7
7009.671788,7,5.8
7014.875698,7,5.9
7019.142458,7,6
6720.476257,8,0
6743.25,8,0.1
6762.159218,8,0.2
6787.298883,8,0.3
6795.927374,8,0.4
6807.079609,8,0.5
6820.150838,8,0.6
6834.438547,8,0.7
6870.051676,8,0.8
6894.687151,8,0.9
6903.791899,8,1
6919.141061,8,1.1
6903.97905,8,1.2
6897.217877,8,1.3
6884.135475,8,1.4
6884.578212,8,1.5
6892.206704,8,1.6
6891.477654,8,1.7
6881.97905,8,1.8
6905.195531,8,1.9
6923.155028,8,2
6914.392458,8,2.1
6915.244413,8,2.2
6923.671788,8,2.3
6932.73743,8,2.4
6928.782123,8,2.5
6916.389665,8,2.6
6906.907821,8,2.7
6917.589385,8,2.8
6900.51676,8,2.9
6928.298883,8,3
6921.276536,8,3.1
6919.396648,8,3.2
6933.26257,8,3.3
6946.223464,8,3.4
6936.019553,8,3.5
6956.946927,8,3.6
6969.453911,8,3.7
6978.600559,8,3.8
6959.847765,8,3.9
6963.01676,8,4
6960.481844,8,4.1
6973.048883,8,4.2
6998.453911,8,4.3
6995.308659,8,4.4
6990.761173,8,4.5
6992.431564,8,4.6
6999.420391,8,4.7
6984.182961,8,4.8
7002.962291,8,4.9
7001.082402,8,5
7013.544693,8,5.1
7002.321229,8,5.2
6992.343575,8,5.3
6994.768156,8,5.4
7011.072626,8,5.5
7014.300279,8,5.6
7021.252793,8,5.7
7025.314246,8,5.8
7039.110335,8,5.9
7039.085196,8,6
6780.036313,9,0
6807.553073,9,0.1
6817.417598,9,0.2
6808.515363,9,0.3
6849.167598,9,0.4
6815.509777,9,0.5
6856.00419,9,0.6
6879.185754,9,0.7
6898.446927,9,0.8
6886.918994,9,0.9
6894.963687,9,1
6884.374302,9,1.1
6861.382682,9,1.2
6877.453911,9,1.3
6880.632682,9,1.4
6897.252793,9,1.5
6901.744413,9,1.6
6894.941341,9,1.7
6901.370112,9,1.8
6907.918994,9,1.9
6898.357542,9,2
6917.931564,9,2.1
6932.160615,9,2.2
6927.006983,9,2.3
6926.339385,9,2.4
6929.614525,9,2.5
6916.893855,9,2.6
6914.625698,9,2.7
6928.322626,9,2.8
6936.780726,9,2.9
6932.78352,9,3
6923.276536,9,3.1
6940.611732,9,3.2
6948.818436,9,3.3
6948.497207,9,3.4
6960.713687,9,3.5
6975.413408,9,3.6
6961.708101,9,3.7
6975.812849,9,3.8
6975.611732,9,3.9
6976.942737,9,4
7005.547486,9,4.1
6997.808659,9,4.2
6983.972067,9,4.3
6983.756983,9,4.4
6995.263966,9,4.5
7002.918994,9,4.6
7010.692737,9,4.7
7009.039106,9,4.8
6986.703911,9,4.9
7005.01257,9,5
7000.391061,9,5.1
7004.587989,9,5.2
7011.25838,9,5.3
7019.740223,9,5.4
7025.02095,9,5.5
7029.635475,9,5.6
7036.131285,9,5.7
7036.942737,9,5.8
7039.52095,9,5.9
7037.910615,9,6
6811.865922,10,0
6793.384078,10,0.1
6821.597765,10,0.2
6844.46648,10,0.3
6844.365922,10,0.4
6875.864525,10,0.5
6888.578212,10,0.6
6897.351955,10,0.7
6888.24581,10,0.8
6895.298883,10,0.9
6865.597765,10,1
6872.817039,10,1.1
6878.142458,10,1.2
6881.099162,10,1.3
6900.553073,10,1.4
6906.900838,10,1.5
6904.036313,10,1.6
6920.319832,10,1.7
6914.337989,10,1.8
6936.247207,10,1.9
6949.903631,10,2
6932.539106,10,2.1
6915.949721,10,2.2
6926.22067,10,2.3
6914.427374,10,2.4
6924.00838,10,2.5
6922.713687,10,2.6
6934.920391,10,2.7
6939.324022,10,2.8
6953.832402,10,2.9
6946.787709,10,3
6952.164804,10,3.1
6949.259777,10,3.2
6964.234637,10,3.3
6977.129888,10,3.4
6987.284916,10,3.5
6987.96648,10,3.6
6985.358939,10,3.7
6973.018156,10,3.8
6964.722067,10,3.9
6985.378492,10,4
6982.546089,10,4.1
6994.00419,10,4.2
7001.557263,10,4.3
7009.662011,10,4.4
6999.371508,10,4.5
7001.680168,10,4.6
6988.543296,10,4.7
6995.567039,10,4.8
7012.060056,10,4.9
7004.817039,10,5
7012.378492,10,5.1
7023.932961,10,5.2
7025.828212,10,5.3
7031.988827,10,5.4
7042.682961,10,5.5
7034.307263,10,5.6
7033.152235,10,5.7
7031.631285,10,5.8
7033.101955,10,5.9
7030.354749,10,6
6835.861732,11,0
6857.196927,11,0.1
6862.945531,11,0.2
6858.060056,11,0.3
6876.916201,11,0.4
6882.509777,11,0.5
6889.744413,11,0.6
6871.48743,11,0.7
6844.607542,11,0.8
6860.97486,11,0.9
6845.613128,11,1
6876.263966,11,1.1
6892.561453,11,1.2
6909.593575,11,1.3
6905.453911,11,1.4
6921.953911,11,1.5
6913.215084,11,1.6
6933.76676,11,1.7
6944.76676,11,1.8
6942.715084,11,1.9
6923.52933,11,2
6914.98743,11,2.1
6915.638268,11,2.2
6927.858939,11,2.3
6931.984637,11,2.4
6933.460894,11,2.5
6947.803073,11,2.6
6958.361732,11,2.7
6960.786313,11,2.8
6953.769553,11,2.9
6957.386872,11,3
6974.896648,11,3.1
6982.403631,11,3.2
6974.315642,11,3.3
6970.824022,11,3.4
6969.610335,11,3.5
6987.25,11,3.6
6966.684358,11,3.7
6983.26257,11,3.8
6998.653631,11,3.9
7003.73743,11,4
7005.318436,11,4.1
7008.850559,11,4.2
7013.403631,11,4.3
6986.604749,11,4.4
6998.402235,11,4.5
7002.335196,11,4.6
7010.344972,11,4.7
7010.973464,11,4.8
7019.872905,11,4.9
7021.036313,11,5
7028.925978,11,5.1
7024.272346,11,5.2
7030.949721,11,5.3
7037.803073,11,5.4
7030.776536,11,5.5
7024.157821,11,5.6
7029.990223,11,5.7
7031.812849,11,5.8
7024.984637,11,5.9
7033.787709,11,6
6873.356145,12,0
6875.391061,12,0.1
6887.222067,12,0.2
6875.276536,12,0.3
6878.594972,12,0.4
6877.142458,12,0.5
6851.328212,12,0.6
6863.892458,12,0.7
6853.833799,12,0.8
6848.02514,12,0.9
6893.550279,12,1
6897.153631,12,1.1
6915.536313,12,1.2
6927.865922,12,1.3
6924.337989,12,1.4
6945.738827,12,1.5
6948.544693,12,1.6
6956.857542,12,1.7
6942.539106,12,1.8
6943.006983,12,1.9
6938.756983,12,2
6936.878492,12,2.1
6942.006983,12,2.2
6950.617318,12,2.3
6959.247207,12,2.4
6954.438547,12,2.5
6972.465084,12,2.6
6953.924581,12,2.7
6931.786313,12,2.8
6951.833799,12,2.9
6976.135475,12,3
6978.547486,12,3.1
6970.234637,12,3.2
6979.555866,12,3.3
6980.76676,12,3.4
6975.48324,12,3.5
6981.344972,12,3.6
6988.706704,12,3.7
7010.895251,12,3.8
7015.421788,12,3.9
7012.664804,12,4
7020.923184,12,4.1
6997.892458,12,4.2
6997.828212,12,4.3
7003.326816,12,4.4
7008.608939,12,4.5
7009.469274,12,4.6
7016.198324,12,4.7
7010.378492,12,4.8
7009.789106,12,4.9
7021.099162,12,5
7027.259777,12,5.1
7034.463687,12,5.2
7028.581006,12,5.3
7029.286313,12,5.4
7028.643855,12,5.5
7033.336592,12,5.6
7028.24162,12,5.7
7035.332402,12,5.8
7047.899441,12,5.9
7059.28352,12,6
6870.015363,13,0
6871.52514,13,0.1
6860.134078,13,0.2
6889.574022,13,0.3
6879.166201,13,0.4
6890.689944,13,0.5
6885.756983,13,0.6
6873.160615,13,0.7
6911.015363,13,0.8
6925.360335,13,0.9
6937.639665,13,1
6951.986034,13,1.1
6927.013966,13,1.2
6929.199721,13,1.3
6949.681564,13,1.4
6961.421788,13,1.5
6946.913408,13,1.6
6944.379888,13,1.7
6949.210894,13,1.8
6952.912011,13,1.9
6950.099162,13,2
6950.03352,13,2.1
6951.871508,13,2.2
6947.132682,13,2.3
6947.835196,13,2.4
6955.891061,13,2.5
6955.406425,13,2.6
6960.541899,13,2.7
6976.134078,13,2.8
6967.467877,13,2.9
6980.24581,13,3
6978.184358,13,3.1
6991.599162,13,3.2
6992.74581,13,3.3
6985.515363,13,3.4
6994.305866,13,3.5
6985.005587,13,3.6
7008.356145,13,3.7
7009.928771,13,3.8
7004.668994,13,3.9
7002.52095,13,4
6991.050279,13,4.1
6997.086592,13,4.2
7001.984637,13,4.3
7003.593575,13,4.4
7011.808659,13,4.5
7007.889665,13,4.6
7010.920391,13,4.7
7017.234637,13,4.8
7028.089385,13,4.9
7031.674581,13,5
7031.167598,13,5.1
7036.641061,13,5.2
7031.192737,13,5.3
7027.78352,13,5.4
7036.22905,13,5.5
7041.706704,13,5.6
7050.372905,13,5.7
7056.141061,13,5.8
7048.892458,13,5.9
7040.310056,13,6
6884.48743,14,0
6903.502793,14,0.1
6898.51257,14,0.2
6900.129888,14,0.3
6899.067039,14,0.4
6893.308659,14,0.5
6884.938547,14,0.6
6918.166201,14,0.7
6917.691341,14,0.8
6929.047486,14,0.9
6936.060056,14,1
6921.122905,14,1.1
6940.305866,14,1.2
6971.891061,14,1.3
6966.560056,14,1.4
6964.784916,14,1.5
6968.932961,14,1.6
6960.694134,14,1.7
6957.916201,14,1.8
6938.406425,14,1.9
6942.379888,14,2
6946.442737,14,2.1
6953.501397,14,2.2
6965.949721,14,2.3
6964.462291,14,2.4
6954.132682,14,2.5
6965.751397,14,2.6
6965.331006,14,2.7
6973.432961,14,2.8
6990.706704,14,2.9
6989.219274,14,3
6980.717877,14,3.1
6989.52095,14,3.2
6989.631285,14,3.3
6987.77933,14,3.4
7007.083799,14,3.5
7005.72905,14,3.6
7005.997207,14,3.7
7005.00838,14,3.8
7002.97067,14,3.9
6990.480447,14,4
7001.606145,14,4.1
6997.342179,14,4.2
7003.78352,14,4.3
7005.871508,14,4.4
7010.673184,14,4.5
7021.27514,14,4.6
7037.765363,14,4.7
7041.347765,14,4.8
7038.71648,14,4.9
7045.157821,14,5
7043.73743,14,5.1
7038.420391,14,5.2
7038.486034,14,5.3
7039.761173,14,5.4
7032.441341,14,5.5
7038.391061,14,5.6
7037.310056,14,5.7
7030.47067,14,5.8
7027.036313,14,5.9
7023.124302,14,6
6895.405028,15,0
6895.171788,15,0.1
6901.636872,15,0.2
6900.168994,15,0.3
6906.705307,15,0.4
6893.251397,15,0.5
6915.541899,15,0.6
6929.986034,15,0.7
6949.717877,15,0.8
6961.851955,15,0.9
6955.734637,15,1
6970.969274,15,1.1
6973.329609,15,1.2
6949.469274,15,1.3
6962.356145,15,1.4
6949.927374,15,1.5
6938.98743,15,1.6
6925.463687,15,1.7
6942.710894,15,1.8
6945.604749,15,1.9
6946.955307,15,2
6948.399441,15,2.1
6955.506983,15,2.2
6949.786313,15,2.3
6947.192737,15,2.4
6959.416201,15,2.5
6981.674581,15,2.6
6998.001397,15,2.7
6996.032123,15,2.8
6996.710894,15,2.9
6987.337989,15,3
6999.187151,15,3.1
6986.850559,15,3.2
6997.694134,15,3.3
7010.467877,15,3.4
7017.939944,15,3.5
7013.52095,15,3.6
7003.043296,15,3.7
7001.201117,15,3.8
6988.969274,15,3.9
7009.367318,15,4
7011.238827,15,4.1
7017.606145,15,4.2
7018.614525,15,4.3
7023.702514,15,4.4
7014.337989,15,4.5
7026.005587,15,4.6
7026.696927,15,4.7
7023.344972,15,4.8
7031.977654,15,4.9
7030.550279,15,5
7027.384078,15,5.1
7026.058659,15,5.2
7028.918994,15,5.3
7029.681564,15,5.4
7029.578212,15,5.5
7030.463687,15,5.6
7030.453911,15,5.7
7029.268156,15,5.8
7041.146648,15,5.9
7046.171788,15,6
6901.097765,16,0
6910.886872,16,0.1
6904.821229,16,0.2
6909.558659,16,0.3
6931.972067,16,0.4
6947.789106,16,0.5
6963.932961,16,0.6
6954.406425,16,0.7
6931.148045,16,0.8
6935.141061,16,0.9
6943.882682,16,1
6935.072626,16,1.1
6943.234637,16,1.2
6951.180168,16,1.3
6948.25838,16,1.4
6955.548883,16,1.5
6948.743017,16,1.6
6944.034916,16,1.7
6944.188547,16,1.8
6943.092179,16,1.9
6944.696927,16,2
6951.398045,16,2.1
6982.131285,16,2.2
6974.925978,16,2.3
6976.948324,16,2.4
6990.25419,16,2.5
7005.385475,16,2.6
6992.421788,16,2.7
6995.163408,16,2.8
6995.177374,16,2.9
7003.03352,16,3
7006.488827,16,3.1
7005.178771,16,3.2
7008.726257,16,3.3
6999.434358,16,3.4
6983.902235,16,3.5
6989.065642,16,3.6
6979.847765,16,3.7
6991.354749,16,3.8
6999.662011,16,3.9
6997.146648,16,4
7002.23743,16,4.1
7011.371508,16,4.2
7010.599162,16,4.3
7013.831006,16,4.4
7028.506983,16,4.5
7028.350559,16,4.6
7027.73324,16,4.7
7034.522346,16,4.8
7028.825419,16,4.9
7025.902235,16,5
7026.818436,16,5.1
7018.782123,16,5.2
7031.403631,16,5.3
7034.442737,16,5.4
7029.194134,16,5.5
7030.738827,16,5.6
7038.054469,16,5.7
7034.803073,16,5.8
7041.986034,16,5.9
7033.941341,16,6
6927.932961,17,0
6910.25,17,0.1
6920.543296,17,0.2
6925.786313,17,0.3
6918.307263,17,0.4
6949.513966,17,0.5
6937.662011,17,0.6
6941.581006,17,0.7
6957.407821,17,0.8
6944.384078,17,0.9
6950.263966,17,1
6948.608939,17,1.1
6961.772346,17,1.2
6958.958101,17,1.3
6943.322626,17,1.4
6943.26676,17,1.5
6940.256983,17,1.6
6943.21648,17,1.7
6948.543296,17,1.8
6976.680168,17,1.9
6991.941341,17,2
6981.569832,17,2.1
6975.677374,17,2.2
6981.294693,17,2.3
6997.50419,17,2.4
6987.967877,17,2.5
6979.104749,17,2.6
6981.107542,17,2.7
6976.410615,17,2.8
6986.331006,17,2.9
6989.576816,17,3
6987.831006,17,3.1
6983.01257,17,3.2
6977.127095,17,3.3
6981.459497,17,3.4
6982.756983,17,3.5
6990.131285,17,3.6
6995.712291,17,3.7
7001.339385,17,3.8
7003.074022,17,3.9
7009.082402,17,4
7008.761173,17,4.1
7013.290503,17,4.2
7024.97905,17,4.3
7036.837989,17,4.4
7023.146648,17,4.5
7026.372905,17,4.6
7025.537709,17,4.7
7030.502793,17,4.8
7011.75838,17,4.9
7012.715084,17,5
7028.301676,17,5.1
7028.455307,17,5.2
7029.743017,17,5.3
7033.955307,17,5.4
7035.52514,17,5.5
7029.969274,17,5.6
7034.99162,17,5.7
7032.713687,17,5.8
7021.187151,17,5.9
7030.76257,17,6
6918.963687,18,0
6925.181564,18,0.1
6927.748603,18,0.2
6950.325419,18,0.3
6956.488827,18,0.4
6935.319832,18,0.5
6950.687151,18,0.6
6953.622905,18,0.7
6957.620112,18,0.8
6959.196927,18,0.9
6960.089385,18,1
6970.952514,18,1.1
6960.655028,18,1.2
6952.773743,18,1.3
6950.210894,18,1.4
6925.668994,18,1.5
6954.379888,18,1.6
6963.002793,18,1.7
6977.710894,18,1.8
6968.52514,18,1.9
6964.25419,18,2
6967.125698,18,2.1
6973.498603,18,2.2
6983.395251,18,2.3
6982.501397,18,2.4
6974.097765,18,2.5
6988.751397,18,2.6
6980.761173,18,2.7
6989.150838,18,2.8
6978.22486,18,2.9
6972.534916,18,3
6979.587989,18,3.1
6986.636872,18,3.2
6988.853352,18,3.3
6987.773743,18,3.4
6983.642458,18,3.5
6993.800279,18,3.6
6998.52933,18,3.7
7006.291899,18,3.8
7012.497207,18,3.9
7008.959497,18,4
7020.425978,18,4.1
7027.696927,18,4.2
7027.811453,18,4.3
7019.923184,18,4.4
7016.384078,18,4.5
7018.407821,18,4.6
7013.389665,18,4.7
7003.875698,18,4.8
7015.717877,18,4.9
7027.071229,18,5
7021.078212,18,5.1
7030.477654,18,5.2
7026.375698,18,5.3
7033.652235,18,5.4
7034.329609,18,5.5
7037.629888,18,5.6
7026.300279,18,5.7
7032.340782,18,5.8
7035.234637,18,5.9
7028.188547,18,6
6930.317039,19,0
6960.001397,19,0.1
6966.589385,19,0.2
6952.351955,19,0.3
6945.872905,19,0.4
6939.72905,19,0.5
6958.557263,19,0.6
6950.920391,19,0.7
6947.083799,19,0.8
6952.24581,19,0.9
6964.857542,19,1
6943.318436,19,1.1
6951.476257,19,1.2
6945.675978,19,1.3
6957.818436,19,1.4
6960.607542,19,1.5
6973.409218,19,1.6
6967.303073,19,1.7
6972.476257,19,1.8
6965.819832,19,1.9
6967.537709,19,2
6981.430168,19,2.1
6999.907821,19,2.2
6989.418994,19,2.3
6976.946927,19,2.4
6984.722067,19,2.5
6978.997207,19,2.6
6982.434358,19,2.7
6969.99581,19,2.8
6970.476257,19,2.9
6979.606145,19,3
6983.375698,19,3.1
6991.324022,19,3.2
6995.688547,19,3.3
7000.832402,19,3.4
7009.053073,19,3.5
7008.418994,19,3.6
7008.687151,19,3.7
7014.934358,19,3.8
7010.203911,19,3.9
7024.678771,19,4
7027.100559,19,4.1
7012.74581,19,4.2
7007.22486,19,4.3
7001.305866,19,4.4
7013.501397,19,4.5
7020.256983,19,4.6
7020.00838,19,4.7
7026.178771,19,4.8
7029.797486,19,4.9
7028.182961,19,5
7030.550279,19,5.1
7036.825419,19,5.2
7034.709497,19,5.3
7030.104749,19,5.4
7032.694134,19,5.5
7032.768156,19,5.6
7029.546089,19,5.7
7025.300279,19,5.8
7021.023743,19,5.9
7031.706704,19,6
6948.568436,20,0
6946.153631,20,0.1
6951.090782,20,0.2
6939.694134,20,0.3
6945.617318,20,0.4
6952.089385,20,0.5
6944.46648,20,0.6
6949.02933,20,0.7
6965.688547,20,0.8
6983.863128,20,0.9
6956.392458,20,1
6951.365922,20,1.1
6948.667598,20,1.2
6952.793296,20,1.3
6973.918994,20,1.4
6960.709497,20,1.5
6960.125698,20,1.6
6962.075419,20,1.7
6966.497207,20,1.8
6968.824022,20,1.9
6986.174581,20,2
6986.696927,20,2.1
6974.019553,20,2.2
6974.844972,20,2.3
6961.592179,20,2.4
6971.053073,20,2.5
6972,20,2.6
6969.634078,20,2.7
