AUC,Beta1,Beta2
12570.68296,6,0.9
12604.29888,6,1
12634.13827,6,1.1
12636.0838,6,1.2
12645.14804,6,1.3
12644.84637,6,1.4
12721.85894,6,1.5
12719.21089,6,1.6
12719.89665,6,1.7
12708.95112,6,1.8
12753.31285,6,1.9
12730.52793,6,2
12733.29888,6,2.1
12689.59637,6,2.2
12693.44274,6,2.3
12695.37011,6,2.4
12700.4148,6,2.5
12729.48883,6,2.6
12760.25838,6,2.7
12756.15503,6,2.8
12775.82542,6,2.9
12761.27374,6,3
12775.54888,6,3.1
12810.49441,6,3.2
12791.36872,6,3.3
12804.1243,6,3.4
12778.90363,6,3.5
12763.48883,6,3.6
12785.74721,6,3.7
12756.18575,6,3.8
12783.87989,6,3.9
12798.19693,6,4
12791.45391,6,4.1
12789.11453,6,4.2
12807.80307,6,4.3
12807.09358,6,4.4
12837.40084,6,4.5
12837.16201,6,4.6
12807.77374,6,4.7
12821.73184,6,4.8
12824.50419,6,4.9
12812.66201,6,5
12816.31704,6,5.1
12811.55168,6,5.2
12852.69693,6,5.3
12863.76816,6,5.4
12867.30307,6,5.5
12858.81285,6,5.6
12864.98324,6,5.7
12857.06145,6,5.8
12859.13547,6,5.9
12864.69274,6,6
12452.4162,7,0
12437.30307,7,0.1
12437.83939,7,0.2
12472.36313,7,0.3
12525.3338,7,0.4
12544.15084,7,0.5
12544.33939,7,0.6
12578.96089,7,0.7
12602.47765,7,0.8
12620.88128,7,0.9
12626.35335,7,1
12625.46788,7,1.1
12694.74441,7,1.2
12711.56285,7,1.3
12719.64106,7,1.4
12701.27793,7,1.5
12708.21927,7,1.6
12763.77235,7,1.7
12746.88408,7,1.8
12741.43296,7,1.9
12736.51816,7,2
12721.78073,7,2.1
12737.51117,7,2.2
12732.05307,7,2.3
12745.1257,7,2.4
12742.1648,7,2.5
12749.77933,7,2.6
12753.41061,7,2.7
12751.70391,7,2.8
12747.13547,7,2.9
12771.27374,7,3
12801.84916,7,3.1
12760.73324,7,3.2
12745.30447,7,3.3
12770.60754,7,3.4
12766.81983,7,3.5
12773.41341,7,3.6
12772.30028,7,3.7
12796.0405,7,3.8
12810.65922,7,3.9
12801.22626,7,4
12801.11872,7,4.1
12781.30028,7,4.2
12812.30726,7,4.3
12813.15363,7,4.4
12825.06844,7,4.5
12838.76397,7,4.6
12853.6676,7,4.7
12839.79609,7,4.8
12838.02235,7,4.9
12832.13268,7,5
12826.08799,7,5.1
12865.84916,7,5.2
12865.47905,7,5.3
12856.71508,7,5.4
12843.09358,7,5.5
12860.97207,7,5.6
12859.43855,7,5.7
12861.70391,7,5.8
12866.37989,7,5.9
12882.71508,7,6
12467.41061,8,0
12493.74441,8,0.1
12520.41341,8,0.2
12546.05726,8,0.3
12560.42458,8,0.4
12605.67877,8,0.5
12597.05028,8,0.6
12619.48184,8,0.7
12656.92458,8,0.8
12690.41899,8,0.9
12729.55587,8,1
12736.97626,8,1.1
12735.72905,8,1.2
12715.38547,8,1.3
12736.80028,8,1.4
12726.59777,8,1.5
12720.05447,8,1.6
12703.39944,8,1.7
12693.6243,8,1.8
12733.34078,8,1.9
12741.3352,8,2
12731.87011,8,2.1
12740.10196,8,2.2
12745.19832,8,2.3
12755.00559,8,2.4
12746.17458,8,2.5
12736.1257,8,2.6
12752.77654,8,2.7
12747.44972,8,2.8
12728.62291,8,2.9
12767.13128,8,3
12747.99441,8,3.1
12751.65642,8,3.2
12772.36173,8,3.3
12790.20251,8,3.4
12773.06145,8,3.5
12799.84078,8,3.6
12814.2905,8,3.7
12822.28352,8,3.8
12805.74162,8,3.9
12806.91341,8,4
12789.58101,8,4.1
12825.15363,8,4.2
12854.06704,8,4.3
12841.13687,8,4.4
12850.12849,8,4.5
12853.68296,8,4.6
12845.82263,8,4.7
12821.10894,8,4.8
12845.57263,8,4.9
12836.61313,8,5
12864.36313,8,5.1
12861.17179,8,5.2
12845.9595,8,5.3
12840.07402,8,5.4
12863.71508,8,5.5
12862.02654,8,5.6
12872.92458,8,5.7
12874.90363,8,5.8
12901.7919,8,5.9
12914.34777,8,6
12533.94972,9,0
12568.40223,9,0.1
12581.89246,9,0.2
12575.03212,9,0.3
12642.6257,9,0.4
12581.76676,9,0.5
12647.30307,9,0.6
12673.50419,9,0.7
12724.89665,9,0.8
12692.59078,9,0.9
12712.7081,9,1
12710.77654,9,1.1
12673.43017,9,1.2
12728.02793,9,1.3
12706.26397,9,1.4
12743.40503,9,1.5
12732.36313,9,1.6
12711.68296,9,1.7
12729.40084,9,1.8
12712.59358,9,1.9
12713.19274,9,2
12757.34777,9,2.1
12744.44693,9,2.2
12735.2486,9,2.3
12734.13827,9,2.4
12750.63966,9,2.5
12771.14804,9,2.6
12749.93575,9,2.7
12765.92737,9,2.8
12773.86592,9,2.9
12763.3338,9,3
12747.4162,9,3.1
12770.55028,9,3.2
12798.63408,9,3.3
12781.88128,9,3.4
12807.22346,9,3.5
12819.77235,9,3.6
12805.06844,9,3.7
12824.01816,9,3.8
12821.71089,9,3.9
12814.86173,9,4
12854.40223,9,4.1
12855.9176,9,4.2
12834.47067,9,4.3
12836.50559,9,4.4
12853.15642,9,4.5
12849.97626,9,4.6
12851.77933,9,4.7
12854.29469,9,4.8
12830.08101,9,4.9
12864.1676,9,5
12858.00698,9,5.1
12859.35754,9,5.2
12863.28771,9,5.3
12871.3743,9,5.4
12867.70531,9,5.5
12886.11173,9,5.6
12886.89804,9,5.7
12897.87011,9,5.8
12915.09916,9,5.9
12913.27235,9,6
12573.7486,10,0
12557.11592,10,0.1
12591.23324,10,0.2
12633.31425,10,0.3
12633.38128,10,0.4
12683.43156,10,0.5
12692.53911,10,0.6
12707.35475,10,0.7
12705.31425,10,0.8
12700.94693,10,0.9
12686.02235,10,1
12693.34218,10,1.1
12717.43296,10,1.2
12718.36034,10,1.3
12739.90223,10,1.4
12725.56285,10,1.5
12722.10335,10,1.6
12740.65922,10,1.7
12730.41061,10,1.8
12751.64106,10,1.9
12781.18575,10,2
12742.05307,10,2.1
12728.49022,10,2.2
12728.17039,10,2.3
12735.09637,10,2.4
12782.98464,10,2.5
12754.56983,10,2.6
12771.22905,10,2.7
12775.9986,10,2.8
12781.25419,10,2.9
12778.0014,10,3
12780.36732,10,3.1
12801.18436,10,3.2
12794.08101,10,3.3
12825.68715,10,3.4
12828.29749,10,3.5
12830.82961,10,3.6
12829.88966,10,3.7
12819.25978,10,3.8
12802.19413,10,3.9
12834.09218,10,4
12834.73883,10,4.1
12841.13966,10,4.2
12848.00559,10,4.3
12864.07682,10,4.4
12847.89246,10,4.5
12842.98603,10,4.6
12837.16061,10,4.7
12842.81285,10,4.8
12872.60196,10,4.9
12860.73045,10,5
12866.76676,10,5.1
12875.23603,10,5.2
12876.07263,10,5.3
12874.34358,10,5.4
12892.05028,10,5.5
12881.35754,10,5.6
12886.64665,10,5.7
12900.55307,10,5.8
12905.64804,10,5.9
12894.61173,10,6
12622.2919,11,0
12619.55866,11,0.1
12641.97626,11,0.2
12635.12709,11,0.3
12660.12849,11,0.4
12698.84916,11,0.5
12683.97765,11,0.6
12693.57542,11,0.7
12632.07402,11,0.8
12669.33101,11,0.9
12655.2933,11,1
12698.54609,11,1.1
12726.80168,11,1.2
12743.18855,11,1.3
12735.85335,11,1.4
12735.76117,11,1.5
12728.59916,11,1.6
12772.67737,11,1.7
12759.7081,11,1.8
12774.02793,11,1.9
12727.01955,11,2
12721.47765,11,2.1
12727.60196,11,2.2
12754.25838,11,2.3
12782.22067,11,2.4
12765.40223,11,2.5
12782.94832,11,2.6
12780.0014,11,2.7
12785.75978,11,2.8
12792.94553,11,2.9
12783.63827,11,3
12824.54609,11,3.1
12822.72207,11,3.2
12829.88268,11,3.3
12816.64665,11,3.4
12822.24441,11,3.5
12839.41899,11,3.6
12809.48184,11,3.7
12819.67598,11,3.8
12841.43855,11,3.9
12850.54609,11,4
12852.98184,11,4.1
12858.18575,11,4.2
12875.21648,11,4.3
12840.71229,11,4.4
12835.2933,11,4.5
12848.02514,11,4.6
12865.70391,11,4.7
12866.55307,11,4.8
12877.82263,11,4.9
12875.7067,11,5
12879.2081,11,5.1
12874.27933,11,5.2
12879.99441,11,5.3
12888.88827,11,5.4
12886.37849,11,5.5
12875.63687,11,5.6
12903.77235,11,5.7
12901.17458,11,5.8
12884.12849,11,5.9
12900.26536,11,6
12642.43436,12,0
12663.21788,12,0.1
12665.43436,12,0.2
12669.74162,12,0.3
12682.56285,12,0.4
12671.54469,12,0.5
12650.45391,12,0.6
12654.91061,12,0.7
12653.60056,12,0.8
12666.65782,12,0.9
12730.56425,12,1
12740.21927,12,1.1
12747.89944,12,1.2
12753.31425,12,1.3
12763.50978,12,1.4
12760.42737,12,1.5
12790.78352,12,1.6
12781.13408,12,1.7
12767.06425,12,1.8
12755.51536,12,1.9
12752.23883,12,2
12755.58799,12,2.1
12771.42039,12,2.2
12788.86034,12,2.3
12800.48883,12,2.4
12791.55587,12,2.5
12799.19413,12,2.6
12791.93994,12,2.7
12773.70112,12,2.8
12776.93156,12,2.9
12828.48464,12,3
12822.1676,12,3.1
12818.17877,12,3.2
12826.0419,12,3.3
12832.00978,12,3.4
12829.01397,12,3.5
12826.37989,12,3.6
12821.97067,12,3.7
12851.60196,12,3.8
12861.78631,12,3.9
12862.22765,12,4
12875.46648,12,4.1
12851.51257,12,4.2
12856.32682,12,4.3
12842.8743,12,4.4
12856.1257,12,4.5
12866.24022,12,4.6
12870.64246,12,4.7
12869.73324,12,4.8
12864.25838,12,4.9
12873.36732,12,5
12877.80307,12,5.1
12890.02654,12,5.2
12875.87291,12,5.3
12881.76117,12,5.4
12885.89385,12,5.5
12897.97067,12,5.6
12894.84078,12,5.7
12905.06425,12,5.8
12915.47905,12,5.9
12924.81564,12,6
12633.80866,13,0
12656.60056,13,0.1
12613.02095,13,0.2
12704.95251,13,0.3
12691.0014,13,0.4
12695.51816,13,0.5
12690.34218,13,0.6
12684.4176,13,0.7
12746.61173,13,0.8
12767.54609,13,0.9
12784.26676,13,1
12790.89106,13,1.1
12750.06425,13,1.2
12773.78212,13,1.3
12764.35056,13,1.4
12804.25698,13,1.5
12773.52374,13,1.6
12767.11313,13,1.7
12752.57821,13,1.8
12760.75698,13,1.9
12769.28631,13,2
12765.63687,13,2.1
12773.91201,13,2.2
12776.23464,13,2.3
12774.03631,13,2.4
12791.53771,13,2.5
12787.93715,13,2.6
12800.57961,13,2.7
12807.05587,13,2.8
12825.71648,13,2.9
12830.05307,13,3
12825.84358,13,3.1
12838.85475,13,3.2
12844.35894,13,3.3
12834.58939,13,3.4
12842.93156,13,3.5
12819.52654,13,3.6
12851.91341,13,3.7
12854.40642,13,3.8
12853.7095,13,3.9
12860.06564,13,4
12844.0433,13,4.1
12858.99302,13,4.2
12849.88128,13,4.3
12850.42318,13,4.4
12881.1257,13,4.5
12863.44553,13,4.6
12866.53771,13,4.7
12869.22346,13,4.8
12880.85056,13,4.9
12882.46229,13,5
12889.81006,13,5.1
12880.95391,13,5.2
12883.57682,13,5.3
12882.93296,13,5.4
12897.64525,13,5.5
12912.30726,13,5.6
12924.37709,13,5.7
12925.72207,13,5.8
12918.7081,13,5.9
12910.27793,13,6
12673.00698,14,0
12695.51397,14,0.1
12695.7081,14,0.2
12726.35056,14,0.3
12695.75838,14,0.4
12705.93296,14,0.5
12695.35475,14,0.6
12747.02514,14,0.7
12754.6257,14,0.8
12769.1648,14,0.9
12777.31285,14,1
12759.28631,14,1.1
12780.27933,14,1.2
12789.17039,14,1.3
12798.02374,14,1.4
12787.86872,14,1.5
12794.55028,14,1.6
12772.4176,14,1.7
12766.80168,14,1.8
12757.6648,14,1.9
12762.31145,14,2
12770.74022,14,2.1
12784.03492,14,2.2
12800.34358,14,2.3
12793.43017,14,2.4
12795.2486,14,2.5
12807.49162,14,2.6
12808.32542,14,2.7
12831.75419,14,2.8
12837.70112,14,2.9
12837.59078,14,3
12832.16341,14,3.1
12847.81983,14,3.2
12842.24721,14,3.3
12834.26816,14,3.4
12848.97486,14,3.5
12848.10335,14,3.6
12848.8338,14,3.7
12855.75559,14,3.8
12859.87709,14,3.9
12842.19134,14,4
12871.68296,14,4.1
12851.84218,14,4.2
12851.10056,14,4.3
12867.63268,14,4.4
12865.91341,14,4.5
12875.80866,14,4.6
12890.42179,14,4.7
12893.00279,14,4.8
12886.52933,14,4.9
12898.53352,14,5
12892.06285,14,5.1
12892.6676,14,5.2
12897.31844,14,5.3
12899.02374,14,5.4
12898.43575,14,5.5
12912.59078,14,5.6
12902.59358,14,5.7
12896.9595,14,5.8
12895.42179,14,5.9
12891.37709,14,6
12689.94134,15,0
12708.89525,15,0.1
12735.44413,15,0.2
12708.78631,15,0.3
12722.84916,15,0.4
12705.19553,15,0.5
12729.84078,15,0.6
12771.59218,15,0.7
12787.11034,15,0.8
12800.00698,15,0.9
12802.6257,15,1
12800.93296,15,1.1
12787.03771,15,1.2
12774.10335,15,1.3
12788.82263,15,1.4
12769.72765,15,1.5
12758.97486,15,1.6
12726.7905,15,1.7
12761.19274,15,1.8
12765.77654,15,1.9
12768.56844,15,2
12785.96648,15,2.1
12788.50279,15,2.2
12774.51117,15,2.3
12791.21089,15,2.4
12801.77654,15,2.5
12820.76955,15,2.6
12863.63128,15,2.7
12847.23045,15,2.8
12852.44553,15,2.9
12841.23743,15,3
12860.84916,15,3.1
12845.92877,15,3.2
12842.47765,15,3.3
12857.9148,15,3.4
12871.71788,15,3.5
12860.93156,15,3.6
12853.15922,15,3.7
12855.79469,15,3.8
12843.23184,15,3.9
12874.67458,15,4
12873.84078,15,4.1
12868.51397,15,4.2
12876.65363,15,4.3
12878.57123,15,4.4
12865.57682,15,4.5
12877.84497,15,4.6
12877.25,15,4.7
12871.71788,15,4.8
12887.18855,15,4.9
12876.03212,15,5
12874.84358,15,5.1
12887.5824,15,5.2
12883.0838,15,5.3
12893.22207,15,5.4
12902.89525,15,5.5
12898.56145,15,5.6
12899.54609,15,5.7
12894.7081,15,5.8
12908.88547,15,5.9
12921.37291,15,6
12714.82821,16,0
12742.28631,16,0.1
12733.56564,16,0.2
12722.26397,16,0.3
12751.24162,16,0.4
12761.50978,16,0.5
12815.68156,16,0.6
12785.28631,16,0.7
12782.89804,16,0.8
12780.63827,16,0.9
12771.00698,16,1
12760.57682,16,1.1
12760.57682,16,1.2
12776.00978,16,1.3
12770.58799,16,1.4
12790.25838,16,1.5
12750.33939,16,1.6
12762.81564,16,1.7
12759.89385,16,1.8
12773.43296,16,1.9
12781.72765,16,2
12774.56564,16,2.1
12816.94553,16,2.2
12824.96508,16,2.3
12816.68994,16,2.4
12827.80726,16,2.5
12870.09218,16,2.6
12847.72626,16,2.7
12852.40782,16,2.8
12850.66201,16,2.9
12865.28352,16,3
12862.94413,16,3.1
12854.34358,16,3.2
12855.4986,16,3.3
12844.36592,16,3.4
12827.4162,16,3.5
12840.37291,16,3.6
12830.26397,16,3.7
12851.40782,16,3.8
12864.44553,16,3.9
12861.11872,16,4
12855.71927,16,4.1
12866.98603,16,4.2
12868.39665,16,4.3
12867.15503,16,4.4
12874.89944,16,4.5
12876.67737,16,4.6
12880.71508,16,4.7
12891.43575,16,4.8
12878.49721,16,4.9
12876.90084,16,5
12889.07961,16,5.1
12874.02514,16,5.2
12888.16201,16,5.3
12910.1648,16,5.4
12902.34497,16,5.5
12900.25978,16,5.6
12905.56564,16,5.7
12903.42179,16,5.8
12919.56704,16,5.9
12908.42318,16,6
12752.10615,17,0
12724.26117,17,0.1
12737.30866,17,0.2
12742.58101,17,0.3
12742.16899,17,0.4
12790.9567,17,0.5
12763.14665,17,0.6
12786.83659,17,0.7
12783.62151,17,0.8
12766.76955,17,0.9
12776.41341,17,1
12760.77654,17,1.1
12789.48603,17,1.2
12786.16899,17,1.3
12778.63687,17,1.4
12750.14106,17,1.5
12755.16061,17,1.6
12763.78212,17,1.7
12777.48324,17,1.8
12816.67458,17,1.9
12816.23045,17,2
12823.3757,17,2.1
12807.34777,17,2.2
12818.55866,17,2.3
12837.64944,17,2.4
12842.71788,17,2.5
12830.44693,17,2.6
12837.35754,17,2.7
12829.21927,17,2.8
12839.12989,17,2.9
12846.55028,17,3
12832.92877,17,3.1
12826.16341,17,3.2
12816.03212,17,3.3
12826.56844,17,3.4
12832.52095,17,3.5
12847.49441,17,3.6
12853.07542,17,3.7
12866.40922,17,3.8
12863.2514,17,3.9
12860.42737,17,4
12859.52654,17,4.1
12878.21927,17,4.2
12879.4176,17,4.3
12884.74581,17,4.4
12869.89385,17,4.5
12880.62291,17,4.6
12884.64944,17,4.7
12881.89385,17,4.8
12859.5419,17,4.9
12873.43994,17,5
12885.05307,17,5.1
12891.09637,17,5.2
12903.70112,17,5.3
12910.15642,17,5.4
12902.90363,17,5.5
12891.9986,17,5.6
12906.45391,17,5.7
12903.07263,17,5.8
12890.68715,17,5.9
12907.07682,17,6
12738.09497,18,0
12731.26257,18,0.1
12734.89804,18,0.2
12771.30866,18,0.3
12795.18436,18,0.4
12760.17179,18,0.5
12786.01955,18,0.6
12778.72207,18,0.7
12794.05866,18,0.8
12790.72486,18,0.9
12777.1243,18,1
12801.84218,18,1.1
12785.1243,18,1.2
12794.98464,18,1.3
12755.83799,18,1.4
12751.46229,18,1.5
12776.63827,18,1.6
12781.26117,18,1.7
12811.25978,18,1.8
12785.42598,18,1.9
12799.71648,18,2
12793.5,18,2.1
12825.93715,18,2.2
12829.77235,18,2.3
12839.84916,18,2.4
12824.61872,18,2.5
12839.59078,18,2.6
12828.9148,18,2.7
12842.08101,18,2.8
12836.45112,18,2.9
12816.94553,18,3
12831.69413,18,3.1
12833.09358,18,3.2
12834.28771,18,3.3
12837.04609,18,3.4
12834.26257,18,3.5
12850.32263,18,3.6
12861.88128,18,3.7
12866.32402,18,3.8
12864.62989,18,3.9
12859.72207,18,4
12877.81285,18,4.1
12879.32402,18,4.2
12881.70531,18,4.3
12869.28492,18,4.4
12873.12849,18,4.5
12871.37151,18,4.6
12871.83659,18,4.7
12849.74721,18,4.8
12878.47626,18,4.9
12883.93296,18,5
12883.33101,18,5.1
12899.39804,18,5.2
12901.26257,18,5.3
12905.06704,18,5.4
12901.79469,18,5.5
12908.60056,18,5.6
12889.3324,18,5.7
12902.51816,18,5.8
12910.52933,18,5.9
12905.59916,18,6
12749.88966,19,0
12779.81704,19,0.1
12793.70251,19,0.2
12784.27514,19,0.3
12776.87291,19,0.4
12773.8757,19,0.5
12798.31285,19,0.6
12790.23603,19,0.7
12788.72905,19,0.8
12774.7905,19,0.9
12791.66201,19,1
12772.10754,19,1.1
12792.94413,19,1.2
12743.98603,19,1.3
12776.46229,19,1.4
12782.61173,19,1.5
12792.29609,19,1.6
12800.07402,19,1.7
12791.48464,19,1.8
12803.32402,19,1.9
12792.96927,19,2
12836.52514,19,2.1
12859,19,2.2
12839.97067,19,2.3
12836.56145,19,2.4
12831.49302,19,2.5
12828.39246,19,2.6
12844.05726,19,2.7
12831.17179,19,2.8
12817.62989,19,2.9
12832.24302,19,3
12832.49302,19,3.1
12835.38268,19,3.2
12843.23464,19,3.3
12849.74302,19,3.4
12864.80726,19,3.5
12867.17039,19,3.6
12865.09637,19,3.7
12880.32542,19,3.8
12863.22626,19,3.9
12884.08799,19,4
12887.56704,19,4.1
12863.00838,19,4.2
12858.12291,19,4.3
12856.94553,19,4.4
12871.10754,19,4.5
12882.43855,19,4.6
12865.5838,19,4.7
12885.85056,19,4.8
12886.01676,19,4.9
12889.99162,19,5
12892.27374,19,5.1
12911.06983,19,5.2
12900.52793,19,5.3
12895.16201,19,5.4
12901.02933,19,5.5
12900.05866,19,5.6
12895.34916,19,5.7
12904.30726,19,5.8
12896.44413,19,5.9
12917.81704,19,6
12771.98045,20,0
12779.19134,20,0.1
12794.56425,20,0.2
12774.66061,20,0.3
12773.72346,20,0.4
12794.90503,20,0.5
12778.50419,20,0.6
12787.3352,20,0.7
12790.7919,20,0.8
12820.69553,20,0.9
12776.19693,20,1
12777.22765,20,1.1
12758.06285,20,1.2
12762.32263,20,1.3
12797.83659,20,1.4
12783.99302,20,1.5
12791.76257,20,1.6
12784.16061,20,1.7
12794.74441,20,1.8
12801.57123,20,1.9
12839.18994,20,2
12839.19413,20,2.1
12816.51676,20,2.2
12836.46788,20,2.3
12804.96648,20,2.4
12821.41899,20,2.5
12841.78631,20,2.6
12824.43296,20,2.7
