AUC,Beta1,Beta2
24977.5838,32,1.9
24947.02654,32,2
24956.31844,32,2.1
24975.37709,32,2.2
24992.64804,32,2.3
24990.31425,32,2.4
24999.32263,32,2.5
25002.94134,32,2.6
25026.05168,32,2.7
25033.35196,32,2.8
25022.03492,32,2.9
25024.73743,32,3
25030.91341,32,3.1
25030.45112,32,3.2
25045.62989,32,3.3
25049.67737,32,3.4
25028.57961,32,3.5
25028.35196,32,3.6
25017.46369,32,3.7
25015.60196,32,3.8
25015.44274,32,3.9
25001.77654,32,4
25010.44553,32,4.1
25019.05168,32,4.2
25040.49302,32,4.3
25066.04749,32,4.4
25040.27235,32,4.5
25041.23743,32,4.6
25057.30447,32,4.7
25048.88128,32,4.8
25045.41899,32,4.9
25046.48045,32,5
25035.81564,32,5.1
25064.4581,32,5.2
25065.35196,32,5.3
25066.73603,32,5.4
25054.64246,32,5.5
25068.48743,32,5.6
25061.93017,32,5.7
25049.84777,32,5.8
25060.97905,32,5.9
25072.32821,32,6
24913.14944,33,0
24914.67877,33,0.1
24874.16341,33,0.2
24872.98883,33,0.3
24880.55866,33,0.4
24892.72067,33,0.5
24938.36592,33,0.6
24924.28631,33,0.7
24940.03212,33,0.8
24918.2514,33,0.9
24929.04469,33,1
24926.7933,33,1.1
24924.45112,33,1.2
24966.81564,33,1.3
24982.28911,33,1.4
24969.27095,33,1.5
24976.73883,33,1.6
24981.21927,33,1.7
24968.93017,33,1.8
24953.08659,33,1.9
24964.23184,33,2
24991.61453,33,2.1
24995.31564,33,2.2
24984.33101,33,2.3
25006.11872,33,2.4
24988.14246,33,2.5
25013.11313,33,2.6
25016.02654,33,2.7
25019.47905,33,2.8
25001.4595,33,2.9
25035.12709,33,3
25026.38128,33,3.1
25048.99302,33,3.2
25035.05866,33,3.3
25035.63827,33,3.4
25021.38687,33,3.5
25005.44972,33,3.6
25007.70391,33,3.7
25020.82402,33,3.8
25023.06844,33,3.9
25023.03212,33,4
25022.11732,33,4.1
25052.49302,33,4.2
25045.51816,33,4.3
25046.31983,33,4.4
25033.9581,33,4.5
25053.59218,33,4.6
25056.60335,33,4.7
25037.9581,33,4.8
25035.81983,33,4.9
25029.25838,33,5
25053.7095,33,5.1
25064.65223,33,5.2
25065.01676,33,5.3
25053.63547,33,5.4
25075.13966,33,5.5
25064.66341,33,5.6
25048.76955,33,5.7
25065.71788,33,5.8
25070.21788,33,5.9
25051.39385,33,6
24914.16201,34,0
24891.85615,34,0.1
24863.72765,34,0.2
24881.01117,34,0.3
24874.90363,34,0.4
24902.85475,34,0.5
24935.28631,34,0.6
24922.30168,34,0.7
24943.8338,34,0.8
24939.49441,34,0.9
24939.26676,34,1
24937.76536,34,1.1
24957.98743,34,1.2
24992.54609,34,1.3
24973.69134,34,1.4
24970.49581,34,1.5
24963.10196,34,1.6
24965.65084,34,1.7
24976.85335,34,1.8
24969.75838,34,1.9
24977.6648,34,2
24981.20391,34,2.1
24985.78631,34,2.2
24993.23603,34,2.3
25000.88687,34,2.4
25018.07263,34,2.5
25023.97765,34,2.6
25006.05168,34,2.7
25012.30866,34,2.8
25039.93017,34,2.9
25024.75559,34,3
25027.9162,34,3.1
25042.5838,34,3.2
25039.13547,34,3.3
25022.24441,34,3.4
25019.43855,34,3.5
25013.39665,34,3.6
25023.27514,34,3.7
25014.25978,34,3.8
25017.05587,34,3.9
25019.73743,34,4
25048.95112,34,4.1
25045.19553,34,4.2
25054.38966,34,4.3
25039.50978,34,4.4
25051.57682,34,4.5
25054.14944,34,4.6
25028.71648,34,4.7
25026.44134,34,4.8
25021.49581,34,4.9
25042.84358,34,5
25065.20251,34,5.1
25079.73045,34,5.2
25059.17179,34,5.3
25060.26257,34,5.4
25068.33939,34,5.5
25056.68994,34,5.6
25050.08101,34,5.7
25075.18715,34,5.8
25058.09078,34,5.9
25060.86313,34,6
24880.46648,35,0
24863.03631,35,0.1
24877.11592,35,0.2
24897.89246,35,0.3
24922.32961,35,0.4
24930.28911,35,0.5
24926.81704,35,0.6
24938.09497,35,0.7
24933.59358,35,0.8
24954.47765,35,0.9
24932.19693,35,1
24965.80866,35,1.1
24984.59637,35,1.2
24985.98184,35,1.3
24975.13687,35,1.4
24947.45112,35,1.5
24976.04888,35,1.6
24992.71089,35,1.7
24991.18575,35,1.8
24972.64106,35,1.9
24978.48045,35,2
24988.07263,35,2.1
24998.15223,35,2.2
25011.37151,35,2.3
25026.53631,35,2.4
25008.68156,35,2.5
25005.12849,35,2.6
25028.42737,35,2.7
25029.85475,35,2.8
25029.72067,35,2.9
25025.50838,35,3
25052.40503,35,3.1
25043.68296,35,3.2
25015.47486,35,3.3
25025.96648,35,3.4
25007.98184,35,3.5
25009.47207,35,3.6
25020.83799,35,3.7
25036.56844,35,3.8
25029.62151,35,3.9
25044.77095,35,4
25036.14385,35,4.1
25053.28352,35,4.2
25032.50419,35,4.3
25034.57821,35,4.4
25040.77793,35,4.5
25026.60615,35,4.6
25026.90223,35,4.7
25021.12849,35,4.8
25050.29609,35,4.9
25069.13128,35,5
25074.63687,35,5.1
25064.74022,35,5.2
25070.78911,35,5.3
25075.82263,35,5.4
25059.64385,35,5.5
25054.8324,35,5.6
25061.90503,35,5.7
25059.27933,35,5.8
25057.8324,35,5.9
25047.74022,35,6
24876.58101,36,0
24873.89525,36,0.1
24864.0405,36,0.2
24905.90922,36,0.3
24930.25,36,0.4
24941.28212,36,0.5
24942.96369,36,0.6
24954.94413,36,0.7
24959.42458,36,0.8
24928.38547,36,0.9
24971.52374,36,1
24985.21648,36,1.1
24976.68855,36,1.2
24963.86173,36,1.3
24973.37291,36,1.4
24957.53492,36,1.5
24993.5,36,1.6
24984.9595,36,1.7
24969.67179,36,1.8
24959.43855,36,1.9
24985.30587,36,2
25001.55726,36,2.1
25031.88128,36,2.2
25024.63128,36,2.3
24996.50559,36,2.4
25020.36732,36,2.5
25020.41899,36,2.6
25006.96369,36,2.7
25026.19413,36,2.8
25030.8338,36,2.9
25043.55168,36,3
25042.49162,36,3.1
25034.50978,36,3.2
25020.87291,36,3.3
24994.06006,36,3.4
24999.06285,36,3.5
25035.14385,36,3.6
25040.92458,36,3.7
25031.34916,36,3.8
25047.74441,36,3.9
25036.12989,36,4
25051.0852,36,4.1
25040.77933,36,4.2
25029.55866,36,4.3
25039.72905,36,4.4
25032.7514,36,4.5
25027.29609,36,4.6
25037.63408,36,4.7
25054.48184,36,4.8
25067.18156,36,4.9
25068.73464,36,5
25082.31564,36,5.1
25061.00279,36,5.2
25064.34916,36,5.3
25071.17737,36,5.4
25057.98743,36,5.5
25056.93855,36,5.6
25064.77654,36,5.7
25050.56983,36,5.8
25045.79749,36,5.9
25041.03492,36,6
24858.74302,37,0
24879.98184,37,0.1
24910.99721,37,0.2
24937.95531,37,0.3
24952.68855,37,0.4
24982.51816,37,0.5
24965.9176,37,0.6
24956.10335,37,0.7
24951.70251,37,0.8
24948.40922,37,0.9
24977.92039,37,1
24976.18156,37,1.1
24962.37151,37,1.2
24967.34078,37,1.3
24962.14665,37,1.4
24993.51257,37,1.5
24992.4176,37,1.6
24974.36034,37,1.7
24971.42179,37,1.8
24981.31285,37,1.9
25010.38128,37,2
25015.40642,37,2.1
25010.31564,37,2.2
25012.33101,37,2.3
25013.22207,37,2.4
25022.67318,37,2.5
25028.13966,37,2.6
25031.90922,37,2.7
25042.38547,37,2.8
25045.60335,37,2.9
25048.04609,37,3
25031.70251,37,3.1
25013.88827,37,3.2
25011.62989,37,3.3
25005.24721,37,3.4
25029.39665,37,3.5
25025.8324,37,3.6
25038.49581,37,3.7
25033.50559,37,3.8
25032.62709,37,3.9
25043.7905,37,4
25030.11034,37,4.1
25034.90922,37,4.2
25041.05447,37,4.3
25041.03352,37,4.4
25027.96788,37,4.5
25035.94832,37,4.6
25044.8743,37,4.7
25065.5824,37,4.8
25064.97346,37,4.9
25082.91061,37,5
25062.93436,37,5.1
25060.14246,37,5.2
25063.34637,37,5.3
25048.30168,37,5.4
25044.56145,37,5.5
25060.17318,37,5.6
25046.85615,37,5.7
25045.64944,37,5.8
25035.87151,37,5.9
25046.50978,37,6
24875.15503,38,0
24913.70251,38,0.1
24968.35335,38,0.2
24958.89665,38,0.3
24995.4162,38,0.4
24964.95251,38,0.5
24964.17737,38,0.6
24953.81006,38,0.7
24951.24581,38,0.8
24967.23464,38,0.9
24980.50838,38,1
24958.68296,38,1.1
24968.56006,38,1.2
24977.47067,38,1.3
24985.46229,38,1.4
24992.92737,38,1.5
24980.50698,38,1.6
24989.48324,38,1.7
24987.14804,38,1.8
25010.51676,38,1.9
25023.25,38,2
25014.37849,38,2.1
25016.45112,38,2.2
25016.22626,38,2.3
25011.3324,38,2.4
25027.77933,38,2.5
25024.59637,38,2.6
25030.56285,38,2.7
25029.13128,38,2.8
25034.76117,38,2.9
25033.19972,38,3
25016.88827,38,3.1
25003.89385,38,3.2
25002.12291,38,3.3
25030.76117,38,3.4
25037.74441,38,3.5
25046.31704,38,3.6
25037.79749,38,3.7
25040.01816,38,3.8
25052.06844,38,3.9
25047.08799,38,4
25037.07123,38,4.1
25032.53771,38,4.2
25044.87011,38,4.3
25029.45112,38,4.4
25030.9162,38,4.5
25040.85056,38,4.6
25047.61872,38,4.7
25071.95531,38,4.8
25075.48184,38,4.9
25056.94413,38,5
25048.10754,38,5.1
25068.90503,38,5.2
25052.24721,38,5.3
25041.68296,38,5.4
25047.54749,38,5.5
25042.17039,38,5.6
25050.28352,38,5.7
25038.64525,38,5.8
25050.74022,38,5.9
25050.17318,38,6
24942.46788,39,0
24956.42458,39,0.1
24948.50838,39,0.2
24989.67039,39,0.3
24959.34777,39,0.4
24940.76816,39,0.5
24951.4986,39,0.6
24942.01257,39,0.7
24969.49302,39,0.8
24989.85196,39,0.9
24973.64246,39,1
25004.76955,39,1.1
24992.91201,39,1.2
24996.62849,39,1.3
24993,39,1.4
24992.12291,39,1.5
24988.9567,39,1.6
24973.90782,39,1.7
24988.63966,39,1.8
25019.09637,39,1.9
25014.32961,39,2
24996.94693,39,2.1
25027.24022,39,2.2
25003.56983,39,2.3
25013.5405,39,2.4
25018.40642,39,2.5
25031.70391,39,2.6
25038.40223,39,2.7
25027.74441,39,2.8
25040.1676,39,2.9
25015.97346,39,3
25015.24022,39,3.1
25006.57263,39,3.2
25044.02374,39,3.3
25056.84218,39,3.4
25054.41201,39,3.5
25044.35335,39,3.6
25032.20531,39,3.7
25040.22067,39,3.8
25036.00559,39,3.9
25028.18156,39,4
25025.35196,39,4.1
25028.39804,39,4.2
25012.46369,39,4.3
25018.50559,39,4.4
25038.9595,39,4.5
25041.83101,39,4.6
25066.21508,39,4.7
25061.24302,39,4.8
25052.63268,39,4.9
25049.36872,39,5
25058.63547,39,5.1
25047.88547,39,5.2
25034.55028,39,5.3
25037.15922,39,5.4
25043.36313,39,5.5
25054.55587,39,5.6
25060.64804,39,5.7
25054.91341,39,5.8
25062.04469,39,5.9
25036.61173,39,6
24940.94413,40,0
24959.71788,40,0.1
24993.95112,40,0.2
24955.9595,40,0.3
24953.18436,40,0.4
24950.78771,40,0.5
24946.22905,40,0.6
24951.09497,40,0.7
24975.21508,40,0.8
24986.17179,40,0.9
25001.15642,40,1
25004.74581,40,1.1
24973.84637,40,1.2
24981.55726,40,1.3
24993.50978,40,1.4
25005.5838,40,1.5
24988.93017,40,1.6
24986.6676,40,1.7
25017.63827,40,1.8
25015.63687,40,1.9
24991.06285,40,2
25016.09916,40,2.1
25012.81564,40,2.2
25005.97626,40,2.3
25030.59497,40,2.4
25033.29888,40,2.5
25030.57682,40,2.6
25030.90922,40,2.7
25026.38268,40,2.8
25031.82821,40,2.9
25028.5824,40,3
25019.93296,40,3.1
25039.51397,40,3.2
25047.79749,40,3.3
25057.11592,40,3.4
25035.71788,40,3.5
25024.93715,40,3.6
25035.96927,40,3.7
25030.00419,40,3.8
25029.51816,40,3.9
25023.3338,40,4
25022.80168,40,4.1
25011.6257,40,4.2
25029.97486,40,4.3
25043.15223,40,4.4
25051.76536,40,4.5
25058.9595,40,4.6
25052.09078,40,4.7
25063.92877,40,4.8
25049.45251,40,4.9
25058.40223,40,5
25040.1243,40,5.1
25044.83101,40,5.2
25043.30307,40,5.3
25052.90503,40,5.4
25062.02095,40,5.5
25058.28492,40,5.6
25051.62989,40,5.7
25055.43994,40,5.8
25037.00559,40,5.9
25033.00978,40,6
24950.17458,41,0
24991.49441,41,0.1
24964.36173,41,0.2
24964.48743,41,0.3
24951.84497,41,0.4
24944.98603,41,0.5
24968.50559,41,0.6
24984.02654,41,0.7
25013.98324,41,0.8
25015.52374,41,0.9
25001.42598,41,1
24983.9162,41,1.1
24988.5405,41,1.2
24993.36034,41,1.3
24998.89665,41,1.4
24985.90503,41,1.5
24986.25838,41,1.6
24989.15223,41,1.7
25020.52793,41,1.8
24988.00419,41,1.9
25008.36453,41,2
25011.26397,41,2.1
24998.65922,41,2.2
25034.04609,41,2.3
25029.59637,41,2.4
25050.10335,41,2.5
25041.60475,41,2.6
25025.31844,41,2.7
25037.60196,41,2.8
25031.44972,41,2.9
25024.03073,41,3
25042.78631,41,3.1
25049.92039,41,3.2
25040.04888,41,3.3
25021.4162,41,3.4
25008.90223,41,3.5
25031.40363,41,3.6
25037.47486,41,3.7
25033.23464,41,3.8
25020.52235,41,3.9
25023.64804,41,4
25017.07263,41,4.1
25022.85894,41,4.2
25048.30028,41,4.3
25044.7067,41,4.4
25045.3324,41,4.5
25055.7081,41,4.6
25060.71648,41,4.7
25052.39385,41,4.8
25054.22207,41,4.9
25037.54609,41,5
25046.30028,41,5.1
25042.45251,41,5.2
25045.9581,41,5.3
25060.61872,41,5.4
25057.23184,41,5.5
25045.23743,41,5.6
25051.72486,41,5.7
25048.19134,41,5.8
25035.64525,41,5.9
25038.32123,41,6
24990.8324,42,0
24994.78911,42,0.1
24977.00279,42,0.2
24964.25419,42,0.3
24939.2067,42,0.4
24965.15782,42,0.5
24974.11592,42,0.6
25016.48184,42,0.7
25010.15084,42,0.8
25003.77793,42,0.9
24977.9986,42,1
24984.9581,42,1.1
24999.40503,42,1.2
25002.77793,42,1.3
24989.68994,42,1.4
24979.00838,42,1.5
24985.85196,42,1.6
25022.34078,42,1.7
25000.46369,42,1.8
25006.68994,42,1.9
25030.74162,42,2
25015.67039,42,2.1
25028.2067,42,2.2
25039.90084,42,2.3
25046.75,42,2.4
25033.46648,42,2.5
25026.74581,42,2.6
25030.55726,42,2.7
25038.35894,42,2.8
25019.38687,42,2.9
25025.71229,42,3
25027.65782,42,3.1
25034.85615,42,3.2
25027.63547,42,3.3
25021.65084,42,3.4
25031.23184,42,3.5
25028.50698,42,3.6
25012.10615,42,3.7
25020.5838,42,3.8
25030.03212,42,3.9
25021.26816,42,4
25032.40084,42,4.1
25044.5838,42,4.2
25040.56285,42,4.3
25043.25,42,4.4
25058.22905,42,4.5
25049.42877,42,4.6
25041.75279,42,4.7
25044.4162,42,4.8
25038.09078,42,4.9
25046.69693,42,5
25041.19832,42,5.1
25048.90223,42,5.2
25065.35894,42,5.3
25058.78631,42,5.4
25046.67179,42,5.5
25051.54609,42,5.6
25055.44274,42,5.7
25041.53771,42,5.8
25040.94553,42,5.9
25026.9581,42,6
25006.09078,43,0
24954.15782,43,0.1
24947.83659,43,0.2
24936.38966,43,0.3
24936.17877,43,0.4
24964.86313,43,0.5
25009.04609,43,0.6
25030.51536,43,0.7
25022.19693,43,0.8
24982.60335,43,0.9
24975.99721,43,1
24993.90084,43,1.1
25012.63966,43,1.2
25012.15223,43,1.3
24988.73045,43,1.4
25007.45251,43,1.5
25028.96648,43,1.6
25009.30726,43,1.7
24988.77514,43,1.8
25024.0824,43,1.9
25028.3324,43,2
25015.14246,43,2.1
25047.69972,43,2.2
25050.19274,43,2.3
25045.71788,43,2.4
25034.43855,43,2.5
25026.68156,43,2.6
25041.08101,43,2.7
25023.4162,43,2.8
25019.40642,43,2.9
25024.80028,43,3
25026.43855,43,3.1
25021.64246,43,3.2
25005.34637,43,3.3
25030.47486,43,3.4
25033.05447,43,3.5
25020.52514,43,3.6
25023.19832,43,3.7
25025.5405,43,3.8
25028.56704,43,3.9
25028.20391,43,4
25047.64106,43,4.1
25039.14525,43,4.2
25036.88547,43,4.3
25042.24022,43,4.4
25042.74721,43,4.5
25043.4595,43,4.6
25043.99581,43,4.7
25030.32821,43,4.8
25047.60335,43,4.9
25050.81844,43,5
25047.55447,43,5.1
25062.76536,43,5.2
25061.50279,43,5.3
25057.15084,43,5.4
25051.17318,43,5.5
25061.26955,43,5.6
25047.95112,43,5.7
25053.17877,43,5.8
25038.31983,43,5.9
25034.53073,43,6
24961.01536,44,0
24939.04888,44,0.1
24955.90782,44,0.2
24937.92877,44,0.3
24975.98324,44,0.4
24993.69553,44,0.5
25054.9581,44,0.6
25011.89525,44,0.7
24987.14106,44,0.8
24989.42318,44,0.9
24994.33799,44,1
25019.1243,44,1.1
25012.24441,44,1.2
24997.47346,44,1.3
24986.13966,44,1.4
25001.31425,44,1.5
25006.16341,44,1.6
25004.92179,44,1.7
25022.34916,44,1.8
25034.7095,44,1.9
25014.99721,44,2
25041.42598,44,2.1
25043.80307,44,2.2
25052.35475,44,2.3
25035.85056,44,2.4
25014.69832,44,2.5
25016.51676,44,2.6
25018.25419,44,2.7
25023.65642,44,2.8
25024.84916,44,2.9
25015.27654,44,3
25021.36313,44,3.1
25013.98045,44,3.2
25035.12011,44,3.3
25036.98324,44,3.4
25030.2081,44,3.5
25020.29749,44,3.6
25031.8324,44,3.7
25024.23464,44,3.8
25019.07542,44,3.9
25035.3338,44,4
25039.97067,44,4.1
25029.63966,44,4.2
25029.34497,44,4.3
25029.76676,44,4.4
25034.34078,44,4.5
25049.16341,44,4.6
25047.42877,44,4.7
25049.01676,44,4.8
25052.9148,44,4.9
25057.23883,44,5
25058.95531,44,5.1
25052.89106,44,5.2
25064.25419,44,5.3
25056.19274,44,5.4
25059.31006,44,5.5
25053.29469,44,5.6
25050.59497,44,5.7
25040.87151,44,5.8
25025.44413,44,5.9
25025.86313,44,6
24944.39525,45,0
24968.30028,45,0.1
24948.06425,45,0.2
24980.14944,45,0.3
25002.19274,45,0.4
25052.72067,45,0.5
25029.72905,45,0.6
25013.06983,45,0.7
24991.39665,45,0.8
24987.14385,45,0.9
25010.51257,45,1
25014.53212,45,1.1
24993.88547,45,1.2
24980.94693,45,1.3
24987.52654,45,1.4
25004.40922,45,1.5
25011.18296,45,1.6
25021.53911,45,1.7
25035.9595,45,1.8
25023.81983,45,1.9
25022.3324,45,2
25050.38687,45,2.1
25024.69972,45,2.2
25037.39804,45,2.3
25015.3338,45,2.4
25001.06844,45,2.5
25025.32402,45,2.6
25025.82542,45,2.7
25011.2905,45,2.8
25013.43575,45,2.9
25020.89106,45,3
25008.42458,45,3.1
25034.93436,45,3.2
25033.24162,45,3.3
25024.1648,45,3.4
25018.62151,45,3.5
25017.52374,45,3.6
25010.82402,45,3.7
25033.50978,45,3.8
25032.6243,45,3.9
25035.31425,45,4
25045.93994,45,4.1
25032.84497,45,4.2
25038.93296,45,4.3
25046.95251,45,4.4
25054.71369,45,4.5
25040.02654,45,4.6
25043.45112,45,4.7
25050.39665,45,4.8
25062.99302,45,4.9
25043.88827,45,5
25062.46648,45,5.1
25058.44832,45,5.2
25050.53073,45,5.3
25059.55587,45,5.4
25054.90782,45,5.5
25058.72626,45,5.6
25042.13268,45,5.7
25024.81704,45,5.8
25017.49302,45,5.9
25010.29609,45,6
24968.35754,46,0
24981.54609,46,0.1
24989.14106,46,0.2
24992.65642,46,0.3
25027.02235,46,0.4
25038.20112,46,0.5
25027.00698,46,0.6
25001.47207,46,0.7
24987.57263,46,0.8
24995.50978,46,0.9
25016.80168,46,1
24997.45391,46,1.1
24994.44413,46,1.2
24984.28073,46,1.3
25004.48045,46,1.4
25016.23045,46,1.5
25020.64665,46,1.6
25047.28911,46,1.7
25024.01117,46,1.8
25013.32682,46,1.9
25047.94134,46,2
25040.4595,46,2.1
25023.93017,46,2.2
25000.6676,46,2.3
25005.77654,46,2.4
25026.64246,46,2.5
25032.0405,46,2.6
25014.61173,46,2.7
25015.51397,46,2.8
25010.26955,46,2.9
25017.53073,46,3
25029.25559,46,3.1
25024.6243,46,3.2
25023.49162,46,3.3
25024.41201,46,3.4
25011.83101,46,3.5
25019.44972,46,3.6
25031.06145,46,3.7
25044.8324,46,3.8
25032.87151,46,3.9
25045.10335,46,4
25029.20112,46,4.1
25031.52654,46,4.2
25049.02793,46,4.3
25061.72626,46,4.4
25045.14665,46,4.5
25046.14665,46,4.6
25057.0014,46,4.7
25056.93855,46,4.8
25051.21927,46,4.9
25056.61173,46,5
25058.36034,46,5.1
25062.88966,46,5.2
25058.99441,46,5.3
25049.08939,46,5.4
25057.28073,46,5.5
25032.83659,46,5.6
25028.52095,46,5.7
25027.78492,46,5.8
25019.74302,46,5.9
25027.58101,46,6
24981.97346,47,0
24997.28352,47,0.1
25000.58101,47,0.2
25008.09358,47,0.3
25016.6662,47,0.4
25021.2933,47,0.5
25009.13408,47,0.6
24986.52374,47,0.7
24995.93296,47,0.8
25028.93156,47,0.9
25004.55447,47,1
24997.68855,47,1.1
24986.60335,47,1.2
24999.75279,47,1.3
25021.7919,47,1.4
25016.53911,47,1.5
25038.54888,47,1.6
25026.61453,47,1.7
25027.64665,47,1.8
25024.23045,47,1.9
25025.91061,47,2
25017.13128,47,2.1
25002.51397,47,2.2
25007.39106,47,2.3
25017.29469,47,2.4
25017.07402,47,2.5
25006.83799,47,2.6
25008.19134,47,2.7
25009.83799,47,2.8
25023.39525,47,2.9
25023.3324,47,3
25020.75559,47,3.1
25019.41061,47,3.2
25025.69693,47,3.3
25011.86453,47,3.4
25021.37849,47,3.5
25033.37709,47,3.6
25042.25419,47,3.7
25033.5405,47,3.8
25054.91899,47,3.9
25037.51117,47,4
25038.67458,47,4.1
25056.10894,47,4.2
25060.29888,47,4.3
25044.44553,47,4.4
25041.28911,47,4.5
25056.14385,47,4.6
25054.33101,47,4.7
25048.98883,47,4.8
25040.15922,47,4.9
25054.00419,47,5
25063.75978,47,5.1
25044.43296,47,5.2
25052.22207,47,5.3
25059.61592,47,5.4
25046.24581,47,5.5
25028.7905,47,5.6
25018.62011,47,5.7
25014.79609,47,5.8
25017.92318,47,5.9
25027.52374,47,6
24994.28073,48,0
25000.0433,48,0.1
24999.76257,48,0.2
25033.10335,48,0.3
25034.21089,48,0.4
25026.90642,48,0.5
24993.19274,48,0.6
25013.8757,48,0.7
25025,48,0.8
25015.26676,48,0.9
24980.24721,48,1
24984.88827,48,1.1
25002.67598,48,1.2
25019.00279,48,1.3
25015.7486,48,1.4
25009.3743,48,1.5
25033.00279,48,1.6
25023.15223,48,1.7
25026.76397,48,1.8
25015.14246,48,1.9
25012.92598,48,2
25008.48883,48,2.1
25001.64385,48,2.2
25013.09497,48,2.3
25007.90084,48,2.4
25011.97067,48,2.5
25007.82263,48,2.6
25019.60475,48,2.7
25022.64525,48,2.8
25034.58101,48,2.9
25024.57961,48,3
25027.89106,48,3.1
25032.30447,48,3.2
25019.10335,48,3.3
25030.2067,48,3.4
25035.62849,48,3.5
25047.71648,48,3.6
25045.90922,48,3.7
25044.74721,48,3.8
25048.52654,48,3.9
25039.65503,48,4
25043.07542,48,4.1
25058.50978,48,4.2
25043.19274,48,4.3
25032.06006,48,4.4
25047.32961,48,4.5
25044.85335,48,4.6
25050.69413,48,4.7
25049.55307,48,4.8
25040.56564,48,4.9
25056.98603,48,5
25047.59078,48,5.1
25056.70112,48,5.2
25049.37011,48,5.3
25053.44413,48,5.4
25029.63547,48,5.5
25022.64665,48,5.6
25010.13547,48,5.7
25013.40223,48,5.8
25020.73045,48,5.9
25028.08101,48,6
25004.01397,49,0
24987.14246,49,0.1
25016.47765,49,0.2
25048.3324,49,0.3
25039.46927,49,0.4
25005.76955,49,0.5
25011.34358,49,0.6
25006.80028,49,0.7
24975.78073,49,0.8
24971.94413,49,0.9
24997.99721,49,1
24998.22626,49,1.1
25009.05447,49,1.2
25010.92179,49,1.3
25003.49022,49,1.4
25044.88827,49,1.5
25030.5014,49,1.6
25012.3324,49,1.7
25011.73045,49,1.8
25002.74721,49,1.9
25007.10335,49,2
25003.28073,49,2.1
25006.06844,49,2.2
25007.94832,49,2.3
25036.92318,49,2.4
25025.71788,49,2.5
25024.07402,49,2.6
25023.87011,49,2.7
25042.12989,49,2.8
25024.35475,49,2.9
25037.23045,49,3
25036.10615,49,3.1
25013.36313,49,3.2
25016.43436,49,3.3
25039.01536,49,3.4
25044.76955,49,3.5
25047.06425,49,3.6
25043.06425,49,3.7
25032.35894,49,3.8
25022.43855,49,3.9
25021.1257,49,4
25034.68715,49,4.1
25030.42179,49,4.2
25034.96508,49,4.3
25052.25698,49,4.4
25059.68715,49,4.5
25068.78212,49,4.6
25037.59218,49,4.7
25039.97207,49,4.8
25054.20112,49,4.9
25057.02374,49,5
25048.05307,49,5.1
25046.98603,49,5.2
25047.26536,49,5.3
25025.84916,49,5.4
25019.58939,49,5.5
25005.21648,49,5.6
25023.68436,49,5.7
25030.31844,49,5.8
25036.67318,49,5.9
25038.74162,49,6
25000.87989,50,0
25007.54749,50,0.1
25036.85335,50,0.2
25030.69553,50,0.3
25031.90503,50,0.4
25012.56564,50,0.5
24999.29749,50,0.6
24983.00698,50,0.7
24977.15503,50,0.8
24984.0419,50,0.9
24986.56145,50,1
25009.68855,50,1.1
25023.11732,50,1.2
25010.68156,50,1.3
25028.30587,50,1.4
25016.03771,50,1.5
25011.03492,50,1.6
24987.21089,50,1.7
25019.04609,50,1.8
25014.39804,50,1.9
25005.68296,50,2
25005.27654,50,2.1
25020.17039,50,2.2
25033.68575,50,2.3
25034.76257,50,2.4
25021.14106,50,2.5
25020.86872,50,2.6
25011.27374,50,2.7
25013.34078,50,2.8
25029.02095,50,2.9
25023.56425,50,3
25008.12849,50,3.1
25016.70391,50,3.2
25024.40642,50,3.3
25039.76536,50,3.4
25044.01257,50,3.5
25040.54888,50,3.6
25025.55028,50,3.7
25023.05307,50,3.8
25033.48743,50,3.9
25045.34358,50,4
25053.96508,50,4.1
25049.09358,50,4.2
25041.18296,50,4.3
25055.56006,50,4.4
25051.60615,50,4.5
25035.34916,50,4.6
25038.7933,50,4.7
25050.30028,50,4.8
25068.55028,50,4.9
25055.66341,50,5
25040.65223,50,5.1
25046.69553,50,5.2
25035.1648,50,5.3
25037.26397,50,5.4
25020.03352,50,5.5
25023.89804,50,5.6
25027.96369,50,5.7
25027.22486,50,5.8
25037.79888,50,5.9
25045.50279,50,6
25008.77514,51,0
25053.16341,51,0.1
25047.43855,51,0.2
25039.04749,51,0.3
24988.74721,51,0.4
24975.97765,51,0.5
24970.94972,51,0.6
24976.92179,51,0.7
24995.88827,51,0.8
25008.47207,51,0.9
25026.22765,51,1
25025.52374,51,1.1
25026.77654,51,1.2
25028.84777,51,1.3
25027.64246,51,1.4
25004.90782,51,1.5
24988.0824,51,1.6
25009.24022,51,1.7
25000.81425,51,1.8
25006.34218,51,1.9
25007.25978,51,2
25005.9148,51,2.1
25016.76117,51,2.2
25032.25419,51,2.3
25017.49581,51,2.4
25002.96927,51,2.5
25008.27514,51,2.6
25024.97207,51,2.7
25015.3743,51,2.8
25024.46788,51,2.9
25008.23464,51,3
25008.7486,51,3.1
25025.91899,51,3.2
25056.30726,51,3.3
25047.81564,51,3.4
25048.3338,51,3.5
25030.64804,51,3.6
25034.99581,51,3.7
25036.60196,51,3.8
25048.7933,51,3.9
25053.54888,51,4
25053.37011,51,4.1
25041.6243,51,4.2
25058.07542,51,4.3
25045.50978,51,4.4
25033.49022,51,4.5
25041.63827,51,4.6
25051.14665,51,4.7
25066.56844,51,4.8
