AUC,Beta1,Beta2
7751.548883,20,2.4
7762.554469,20,2.5
7765.287709,20,2.6
7762.196927,20,2.7
7760.49581,20,2.8
7771.815642,20,2.9
7780.685754,20,3
7784.083799,20,3.1
7787.719274,20,3.2
7801.213687,20,3.3
7809.342179,20,3.4
7807.794693,20,3.5
7808.927374,20,3.6
7803.843575,20,3.7
7814.72905,20,3.8
7807.99162,20,3.9
7807.984637,20,4
7809.650838,20,4.1
7803.652235,20,4.2
7808.52514,20,4.3
7819.73743,20,4.4
7819.27514,20,4.5
7808.431564,20,4.6
7817.171788,20,4.7
7825.152235,20,4.8
7819.451117,20,4.9
7824.280726,20,5
7832.375698,20,5.1
7828.284916,20,5.2
7823.159218,20,5.3
7818.202514,20,5.4
7825.127095,20,5.5
7818.72067,20,5.6
7823.244413,20,5.7
7822.918994,20,5.8
7834.555866,20,5.9
7831.273743,20,6
7730.182961,21,0
7725.899441,21,0.1
7724.614525,21,0.2
7737.053073,21,0.3
7756.913408,21,0.4
7738.324022,21,0.5
7752.561453,21,0.6
7756.776536,21,0.7
7752.213687,21,0.8
7733.377095,21,0.9
7735.391061,21,1
7735.01676,21,1.1
7732.923184,21,1.2
7739.858939,21,1.3
7749.696927,21,1.4
7755.576816,21,1.5
7755.379888,21,1.6
7756.530726,21,1.7
7765.01257,21,1.8
7758.114525,21,1.9
7757.791899,21,2
7761.882682,21,2.1
7760.444134,21,2.2
7760.712291,21,2.3
7763.050279,21,2.4
7771.509777,21,2.5
7778.593575,21,2.6
7770.268156,21,2.7
7793.965084,21,2.8
7798.977654,21,2.9
7801.452514,21,3
7801.381285,21,3.1
7803.199721,21,3.2
7809.160615,21,3.3
7799.819832,21,3.4
7793.909218,21,3.5
7792.649441,21,3.6
7802.934358,21,3.7
7800.540503,21,3.8
7802.335196,21,3.9
7798.906425,21,4
7798.636872,21,4.1
7810.22067,21,4.2
7816.364525,21,4.3
7821.314246,21,4.4
7822.865922,21,4.5
7820.593575,21,4.6
7824.234637,21,4.7
7817.417598,21,4.8
7821.347765,21,4.9
7832.023743,21,5
7832.03352,21,5.1
7826.532123,21,5.2
7818.047486,21,5.3
7816.942737,21,5.4
7816.677374,21,5.5
7826.856145,21,5.6
7837.208101,21,5.7
7838.656425,21,5.8
7834.048883,21,5.9
7835.139665,21,6
7723.24162,22,0
7731.051676,22,0.1
7756.490223,22,0.2
7740.107542,22,0.3
7737.022346,22,0.4
7769.603352,22,0.5
7742.867318,22,0.6
7726.77933,22,0.7
7723.994413,22,0.8
7723.315642,22,0.9
7728.851955,22,1
7730.518156,22,1.1
7734.199721,22,1.2
7751.923184,22,1.3
7755.114525,22,1.4
7757.678771,22,1.5
7765.544693,22,1.6
7757.562849,22,1.7
7762.231844,22,1.8
7777.054469,22,1.9
7775.255587,22,2
7769.256983,22,2.1
7777.181564,22,2.2
7779.121508,22,2.3
7779.73743,22,2.4
7791.685754,22,2.5
7782.685754,22,2.6
7797.97067,22,2.7
7793.586592,22,2.8
7795.574022,22,2.9
7792.385475,22,3
7795.628492,22,3.1
7783.164804,22,3.2
7783.751397,22,3.3
7789.600559,22,3.4
7800.939944,22,3.5
7804.663408,22,3.6
7808.789106,22,3.7
7804.699721,22,3.8
7811.47067,22,3.9
7811.857542,22,4
7818.064246,22,4.1
7825.118715,22,4.2
7821.22905,22,4.3
7815.543296,22,4.4
7817.145251,22,4.5
7826.740223,22,4.6
7820.314246,22,4.7
7829.687151,22,4.8
7830.28352,22,4.9
7826.424581,22,5
7822.037709,22,5.1
7819.381285,22,5.2
7813.652235,22,5.3
7818.674581,22,5.4
7818.75,22,5.5
7843.273743,22,5.6
7838.825419,22,5.7
7845.118715,22,5.8
7842.071229,22,5.9
7838.808659,22,6
7746.180168,23,0
7741.814246,23,0.1
7733.96648,23,0.2
7747.148045,23,0.3
7754.699721,23,0.4
7755.47486,23,0.5
7721.166201,23,0.6
7727.874302,23,0.7
7732.853352,23,0.8
7736.219274,23,0.9
7740.303073,23,1
7752.02933,23,1.1
7759.627095,23,1.2
7753.399441,23,1.3
7751.209497,23,1.4
7778.02514,23,1.5
7768.632682,23,1.6
7777.405028,23,1.7
7773.5,23,1.8
7779.821229,23,1.9
7771.131285,23,2
7761.431564,23,2.1
7773.603352,23,2.2
7776.289106,23,2.3
7781.97486,23,2.4
7800.046089,23,2.5
7793.882682,23,2.6
7796.00838,23,2.7
7801.967877,23,2.8
7782.011173,23,2.9
7789.100559,23,3
7789.23743,23,3.1
7797.081006,23,3.2
7807.372905,23,3.3
7801.24581,23,3.4
7802.157821,23,3.5
7808.002793,23,3.6
7819.861732,23,3.7
7817.22905,23,3.8
7817.423184,23,3.9
7824.932961,23,4
7820.659218,23,4.1
7828.935754,23,4.2
7820.074022,23,4.3
7818.205307,23,4.4
7822.068436,23,4.5
7821.100559,23,4.6
7829.870112,23,4.7
7828.427374,23,4.8
7823.244413,23,4.9
7819.386872,23,5
7810.177374,23,5.1
7832.026536,23,5.2
7826.494413,23,5.3
7832.921788,23,5.4
7846.990223,23,5.5
7843.118715,23,5.6
7850.505587,23,5.7
7842.472067,23,5.8
7836.282123,23,5.9
7831.234637,23,6
7753.884078,24,0
7736.083799,24,0.1
7748.085196,24,0.2
7738.365922,24,0.3
7734.610335,24,0.4
7741.569832,24,0.5
7721.444134,24,0.6
7733.386872,24,0.7
7729.480447,24,0.8
7735.782123,24,0.9
7756.548883,24,1
7753.206704,24,1.1
7753.455307,24,1.2
7766.044693,24,1.3
7768.420391,24,1.4
7777.835196,24,1.5
7786.572626,24,1.6
7788.804469,24,1.7
7778.318436,24,1.8
7777.075419,24,1.9
7771.168994,24,2
7782.52095,24,2.1
7773.22905,24,2.2
7793.115922,24,2.3
7803.730447,24,2.4
7783.113128,24,2.5
7790.372905,24,2.6
7787.759777,24,2.7
7797.937151,24,2.8
7799.611732,24,2.9
7802.550279,24,3
7814.639665,24,3.1
7807.810056,24,3.2
7799.215084,24,3.3
7814.839385,24,3.4
7815.346369,24,3.5
7815.639665,24,3.6
7821.895251,24,3.7
7824.168994,24,3.8
7820.391061,24,3.9
7819.125698,24,4
7828.332402,24,4.1
7819.243017,24,4.2
7809.498603,24,4.3
7806.846369,24,4.4
7813.379888,24,4.5
7834.041899,24,4.6
7826.532123,24,4.7
7833.159218,24,4.8
7840,24,4.9
7828.414804,24,5
7828.593575,24,5.1
7822.324022,24,5.2
7838.670391,24,5.3
7850.857542,24,5.4
7836.655028,24,5.5
7845.128492,24,5.6
7832.444134,24,5.7
7821.702514,24,5.8
7830.364525,24,5.9
7829.379888,24,6
7712.106145,25,0
7730.061453,25,0.1
7745.601955,25,0.2
7724.374302,25,0.3
7733.138268,25,0.4
7736.73743,25,0.5
7737.73324,25,0.6
7741.99581,25,0.7
7758.026536,25,0.8
7758.879888,25,0.9
7759.360335,25,1
7769.793296,25,1.1
7767.942737,25,1.2
7778.424581,25,1.3
7780.047486,25,1.4
7792.793296,25,1.5
7807.48743,25,1.6
7792.062849,25,1.7
7789.445531,25,1.8
7778.917598,25,1.9
7788.924581,25,2
7797.851955,25,2.1
7792.192737,25,2.2
7801.423184,25,2.3
7791.382682,25,2.4
7784.772346,25,2.5
7801.519553,25,2.6
7799.895251,25,2.7
7797.269553,25,2.8
7797.831006,25,2.9
7804.498603,25,3
7802.701117,25,3.1
7804.870112,25,3.2
7797.921788,25,3.3
7815.505587,25,3.4
7814.772346,25,3.5
7825.569832,25,3.6
7821.157821,25,3.7
7812.388268,25,3.8
7809.817039,25,3.9
7821.540503,25,4
7812.428771,25,4.1
7804.175978,25,4.2
7817.808659,25,4.3
7825.673184,25,4.4
7831.74162,25,4.5
7840.25838,25,4.6
7837.953911,25,4.7
7831.198324,25,4.8
7816.596369,25,4.9
7822.532123,25,5
7827.513966,25,5.1
7838.73324,25,5.2
7845.416201,25,5.3
7842.522346,25,5.4
7840.99581,25,5.5
7828.72486,25,5.6
7827.589385,25,5.7
7833.607542,25,5.8
7839.590782,25,5.9
7837.001397,25,6
7750.196927,26,0
7734.965084,26,0.1
7733.342179,26,0.2
7740.825419,26,0.3
7748.681564,26,0.4
7750.177374,26,0.5
7763.920391,26,0.6
7768.057263,26,0.7
7765.51257,26,0.8
7768.981844,26,0.9
7779.27095,26,1
7785.339385,26,1.1
7796.458101,26,1.2
7798.023743,26,1.3
7804.798883,26,1.4
7800.819832,26,1.5
7783.638268,26,1.6
7784.914804,26,1.7
7788.772346,26,1.8
7771.798883,26,1.9
7788.826816,26,2
7799.743017,26,2.1
7800.114525,26,2.2
7783.604749,26,2.3
7786.420391,26,2.4
7797.244413,26,2.5
7802.713687,26,2.6
7796.48743,26,2.7
7795.019553,26,2.8
7802.354749,26,2.9
7803.97905,26,3
7795.97905,26,3.1
7815.372905,26,3.2
7812.965084,26,3.3
7808.909218,26,3.4
7805.72905,26,3.5
7809.128492,26,3.6
7801.530726,26,3.7
7816.322626,26,3.8
7814.175978,26,3.9
7808.751397,26,4
7805.103352,26,4.1
7827.060056,26,4.2
7831.674581,26,4.3
7833.21648,26,4.4
7843.230447,26,4.5
7835.646648,26,4.6
7818.705307,26,4.7
7817.811453,26,4.8
7825.600559,26,4.9
7830.583799,26,5
7843.791899,26,5.1
7840.337989,26,5.2
7848.178771,26,5.3
7844.572626,26,5.4
7838.889665,26,5.5
7836.48743,26,5.6
7833.423184,26,5.7
7837.942737,26,5.8
7842.78352,26,5.9
7836.079609,26,6
7750.918994,27,0
7754.839385,27,0.1
7754.363128,27,0.2
7763.354749,27,0.3
7739.731844,27,0.4
7763.567039,27,0.5
7765.047486,27,0.6
7770.819832,27,0.7
7784.277933,27,0.8
7781.604749,27,0.9
7793.980447,27,1
7801.583799,27,1.1
7809.115922,27,1.2
7796.230447,27,1.3
7785.307263,27,1.4
7762.615922,27,1.5
7774.871508,27,1.6
7778.699721,27,1.7
7780.948324,27,1.8
7781.438547,27,1.9
7792.402235,27,2
7786.019553,27,2.1
7785.939944,27,2.2
7796.090782,27,2.3
7794.759777,27,2.4
7784.948324,27,2.5
7791.424581,27,2.6
7799.918994,27,2.7
7797.467877,27,2.8
7803.441341,27,2.9
7800.587989,27,3
7807.094972,27,3.1
7805.826816,27,3.2
7813.409218,27,3.3
7814.24581,27,3.4
7808.77933,27,3.5
7812.398045,27,3.6
7812.377095,27,3.7
7817.850559,27,3.8
7822.773743,27,3.9
7823.850559,27,4
7831.089385,27,4.1
7839.349162,27,4.2
7843.47067,27,4.3
7848.571229,27,4.4
7830.023743,27,4.5
7821.114525,27,4.6
7823.576816,27,4.7
7840.952514,27,4.8
7833.687151,27,4.9
7846.671788,27,5
7852.579609,27,5.1
7855.219274,27,5.2
7852.141061,27,5.3
7839.047486,27,5.4
7836.787709,27,5.5
7837.425978,27,5.6
7845.835196,27,5.7
7834.723464,27,5.8
7838.777933,27,5.9
7837.439944,27,6
7763.149441,28,0
7765.537709,28,0.1
7770.861732,28,0.2
7763.247207,28,0.3
7768.621508,28,0.4
7777.293296,28,0.5
7778.113128,28,0.6
7782.486034,28,0.7
7793.960894,28,0.8
7791.192737,28,0.9
7798.965084,28,1
7796.374302,28,1.1
7778.336592,28,1.2
7756.166201,28,1.3
7754.490223,28,1.4
7762.416201,28,1.5
7773.481844,28,1.6
7774.194134,28,1.7
7783.47486,28,1.8
7783.776536,28,1.9
7781.428771,28,2
7790.965084,28,2.1
7784.002793,28,2.2
7787.547486,28,2.3
7785.106145,28,2.4
7790.776536,28,2.5
7792.75,28,2.6
7799.143855,28,2.7
7812.899441,28,2.8
7806.019553,28,2.9
7808.839385,28,3
7815.891061,28,3.1
7813.382682,28,3.2
7817.463687,28,3.3
7809.082402,28,3.4
7810.304469,28,3.5
7822.284916,28,3.6
7828.203911,28,3.7
7831.163408,28,3.8
7828.305866,28,3.9
7837.371508,28,4
7840.541899,28,4.1
7840.668994,28,4.2
7843.449721,28,4.3
7831.622905,28,4.4
7820.931564,28,4.5
7833.579609,28,4.6
7837.871508,28,4.7
7840.136872,28,4.8
7858.98743,28,4.9
7861.335196,28,5
7859.308659,28,5.1
7854.044693,28,5.2
7835.652235,28,5.3
7839.430168,28,5.4
7834.648045,28,5.5
7840.198324,28,5.6
7841.276536,28,5.7
7835.248603,28,5.8
7834.903631,28,5.9
7830.755587,28,6
7761.064246,29,0
7776.600559,29,0.1
7766.836592,29,0.2
7759.166201,29,0.3
7779.935754,29,0.4
7783.044693,29,0.5
7779.949721,29,0.6
7784.321229,29,0.7
7773.058659,29,0.8
7752.02095,29,0.9
7762.286313,29,1
7749.811453,29,1.1
7749.385475,29,1.2
7759.460894,29,1.3
7761.759777,29,1.4
7776.332402,29,1.5
7781.540503,29,1.6
7785.920391,29,1.7
7778.980447,29,1.8
7764.755587,29,1.9
7780.170391,29,2
7780.832402,29,2.1
7792.085196,29,2.2
7797.710894,29,2.3
7808.396648,29,2.4
7803.942737,29,2.5
7803.912011,29,2.6
7808.555866,29,2.7
7806.649441,29,2.8
7803.5,29,2.9
7811.639665,29,3
7823.607542,29,3.1
7822.068436,29,3.2
7823.575419,29,3.3
7826.438547,29,3.4
7830.648045,29,3.5
7844.379888,29,3.6
7835.740223,29,3.7
7841.410615,29,3.8
7843.946927,29,3.9
7846.125698,29,4
7840.414804,29,4.1
7838.96648,29,4.2
7830.085196,29,4.3
7827.655028,29,4.4
7836.403631,29,4.5
7845.157821,29,4.6
7857.635475,29,4.7
7861.840782,29,4.8
7859.78352,29,4.9
7855.48743,29,5
7843.51676,29,5.1
7840.659218,29,5.2
7840.115922,29,5.3
7831.703911,29,5.4
7833.903631,29,5.5
7834.625698,29,5.6
7834.01257,29,5.7
7835.50838,29,5.8
7838.805866,29,5.9
7831.73324,29,6
7764.259777,30,0
7755.801676,30,0.1
7768.615922,30,0.2
7772.934358,30,0.3
7769.73324,30,0.4
7769.565642,30,0.5
7764.24162,30,0.6
7748.011173,30,0.7
7756.622905,30,0.8
7764.393855,30,0.9
7753.255587,30,1
7759.611732,30,1.1
7767.854749,30,1.2
7771.481844,30,1.3
7781.481844,30,1.4
7764.722067,30,1.5
7778.722067,30,1.6
7762.467877,30,1.7
7788.403631,30,1.8
7794.153631,30,1.9
7793.634078,30,2
7804.152235,30,2.1
7810.905028,30,2.2
7799.942737,30,2.3
7809.125698,30,2.4
7804.832402,30,2.5
7814.562849,30,2.6
7806.603352,30,2.7
7817.76257,30,2.8
7822.321229,30,2.9
7835.860335,30,3
7826.297486,30,3.1
7825.868715,30,3.2
7835.969274,30,3.3
7840.664804,30,3.4
7847.353352,30,3.5
7840.442737,30,3.6
7843.680168,30,3.7
7846.973464,30,3.8
7842.738827,30,3.9
7840.537709,30,4
7839.972067,30,4.1
7833.143855,30,4.2
7838.931564,30,4.3
7849.353352,30,4.4
7845.044693,30,4.5
7848.064246,30,4.6
7855.093575,30,4.7
7852.191341,30,4.8
7854.646648,30,4.9
7841.248603,30,5
7834.829609,30,5.1
7834.104749,30,5.2
7833.290503,30,5.3
7840.382682,30,5.4
7834.678771,30,5.5
7833.586592,30,5.6
7836.361732,30,5.7
7832.251397,30,5.8
7824.104749,30,5.9
7821.723464,30,6
7758.776536,31,0
7776.467877,31,0.1
7762.043296,31,0.2
7764.72486,31,0.3
7759.050279,31,0.4
7753.132682,31,0.5
7760.680168,31,0.6
7757.921788,31,0.7
7745.537709,31,0.8
7752.776536,31,0.9
7755.586592,31,1
7773.702514,31,1.1
7773.811453,31,1.2
7781.365922,31,1.3
7767.958101,31,1.4
7777.381285,31,1.5
7785.442737,31,1.6
7792.751397,31,1.7
7796.180168,31,1.8
7798.096369,31,1.9
7818.885475,31,2
7803.067039,31,2.1
7798.776536,31,2.2
7812.717877,31,2.3
7816.319832,31,2.4
7818.034916,31,2.5
7824.234637,31,2.6
7820.377095,31,2.7
7840.920391,31,2.8
7843.300279,31,2.9
7835.217877,31,3
7833.539106,31,3.1
7837.146648,31,3.2
7845.374302,31,3.3
7843.104749,31,3.4
7843.48324,31,3.5
7839,31,3.6
7846.51257,31,3.7
7840.903631,31,3.8
7848.361732,31,3.9
7846.142458,31,4
7833.311453,31,4.1
7838.752793,31,4.2
7839.114525,31,4.3
7833.998603,31,4.4
7842.195531,31,4.5
7850.899441,31,4.6
7849.568436,31,4.7
7851.614525,31,4.8
7846.694134,31,4.9
7839.544693,31,5
7830.842179,31,5.1
7833.824022,31,5.2
7835.513966,31,5.3
7838.069832,31,5.4
7835.515363,31,5.5
7833.067039,31,5.6
7826.960894,31,5.7
7827.610335,31,5.8
7824.188547,31,5.9
7827.252793,31,6
7768.124302,32,0
7772.569832,32,0.1
7758.02514,32,0.2
7751.398045,32,0.3
7731.624302,32,0.4
7748.371508,32,0.5
7757.888268,32,0.6
7751.430168,32,0.7
7756.076816,32,0.8
7765.736034,32,0.9
7784.628492,32,1
7777.409218,32,1.1
7773.294693,32,1.2
7770.530726,32,1.3
7779.527933,32,1.4
7796.328212,32,1.5
7790.878492,32,1.6
7796.039106,32,1.7
7820.251397,32,1.8
7816.297486,32,1.9
7801.093575,32,2
7812.52933,32,2.1
7814.305866,32,2.2
7834.627095,32,2.3
7821.269553,32,2.4
7825.311453,32,2.5
7828.142458,32,2.6
7842.814246,32,2.7
7841.587989,32,2.8
7836.446927,32,2.9
7836.942737,32,3
7845.77933,32,3.1
7838.910615,32,3.2
7841.789106,32,3.3
7848.72905,32,3.4
7837.918994,32,3.5
7848.832402,32,3.6
7844.427374,32,3.7
7838.962291,32,3.8
7835.118715,32,3.9
7823,32,4
7834.515363,32,4.1
7828.206704,32,4.2
7846.670391,32,4.3
7859.98743,32,4.4
7855.829609,32,4.5
7852.319832,32,4.6
7847.818436,32,4.7
7838.670391,32,4.8
7839.131285,32,4.9
7830.326816,32,5
7823.079609,32,5.1
7833.405028,32,5.2
7828.986034,32,5.3
7833.414804,32,5.4
7828.553073,32,5.5
7827.649441,32,5.6
7830.505587,32,5.7
7822.981844,32,5.8
7831.439944,32,5.9
7835.071229,32,6
7764.984637,33,0
7758.814246,33,0.1
7745.790503,33,0.2
7752.710894,33,0.3
7752.673184,33,0.4
7762.189944,33,0.5
7758.431564,33,0.6
7763.596369,33,0.7
7779.819832,33,0.8
7768.023743,33,0.9
7766.145251,33,1
7776.558659,33,1.1
7776.96648,33,1.2
7798.881285,33,1.3
7809.851955,33,1.4
7801.388268,33,1.5
7810.00419,33,1.6
7811.300279,33,1.7
7809.018156,33,1.8
7806.52933,33,1.9
7825.363128,33,2
7831.467877,33,2.1
7829.589385,33,2.2
7824.301676,33,2.3
7827.861732,33,2.4
7824.096369,33,2.5
7838.405028,33,2.6
7834.061453,33,2.7
7836.49162,33,2.8
7831.136872,33,2.9
7841.628492,33,3
7834.335196,33,3.1
7842.723464,33,3.2
7838.648045,33,3.3
7843.642458,33,3.4
7839.621508,33,3.5
7835.149441,33,3.6
7829.001397,33,3.7
7843.715084,33,3.8
7834.677374,33,3.9
7839.638268,33,4
7844.858939,33,4.1
7854.685754,33,4.2
7853.208101,33,4.3
7852.02933,33,4.4
7846.539106,33,4.5
7846.294693,33,4.6
7844.459497,33,4.7
7831.685754,33,4.8
7823.898045,33,4.9
7822.081006,33,5
7827.558659,33,5.1
7829.896648,33,5.2
7830.25,33,5.3
7827.561453,33,5.4
7836.575419,33,5.5
7832.403631,33,5.6
7829.761173,33,5.7
7833.674581,33,5.8
7831.494413,33,5.9
7828.141061,33,6
7759.23743,34,0
7749.265363,34,0.1
7746.108939,34,0.2
7749.25,34,0.3
7756.703911,34,0.4
7757.805866,34,0.5
7772.393855,34,0.6
7758.023743,34,0.7
7784.001397,34,0.8
7780.011173,34,0.9
7792.343575,34,1
7796.212291,34,1.1
7794.907821,34,1.2
7810.195531,34,1.3
7807.477654,34,1.4
7807.615922,34,1.5
7806.001397,34,1.6
7806.226257,34,1.7
7819.184358,34,1.8
7818.585196,34,1.9
7825.480447,34,2
7822.914804,34,2.1
7822.441341,34,2.2
7821.543296,34,2.3
7833.675978,34,2.4
7836.932961,34,2.5
7838.557263,34,2.6
7829.791899,34,2.7
7834.391061,34,2.8
7840.900838,34,2.9
7835.141061,34,3
7836.797486,34,3.1
7836.413408,34,3.2
7842.094972,34,3.3
7842.494413,34,3.4
7843.416201,34,3.5
7841.812849,34,3.6
7840.645251,34,3.7
7828.314246,34,3.8
7837.046089,34,3.9
7839.194134,34,4
7854.575419,34,4.1
7852.103352,34,4.2
7852.614525,34,4.3
7847.446927,34,4.4
7846.259777,34,4.5
7838.627095,34,4.6
7818.893855,34,4.7
7818.113128,34,4.8
7816.217877,34,4.9
7822.047486,34,5
7828.054469,34,5.1
7839.039106,34,5.2
7832.604749,34,5.3
7828.386872,34,5.4
7829.959497,34,5.5
7832.350559,34,5.6
7833.268156,34,5.7
7839.638268,34,5.8
7829.547486,34,5.9
7829.593575,34,6
7744.255587,35,0
7744.135475,35,0.1
7753.409218,35,0.2
7771.568436,35,0.3
7770.655028,35,0.4
7771.840782,35,0.5
7766.344972,35,0.6
7772.263966,35,0.7
7786.331006,35,0.8
7799.439944,35,0.9
7800.462291,35,1
7795.476257,35,1.1
7803.794693,35,1.2
7813.990223,35,1.3
7809.674581,35,1.4
7799.22067,35,1.5
7814.97067,35,1.6
7820.624302,35,1.7
7829.884078,35,1.8
7824.734637,35,1.9
7826.702514,35,2
7819.688547,35,2.1
7820.511173,35,2.2
7831.128492,35,2.3
7836.546089,35,2.4
7826.638268,35,2.5
7835.48743,35,2.6
7840.068436,35,2.7
7837.755587,35,2.8
7835.586592,35,2.9
7835.836592,35,3
7842.551676,35,3.1
7852.622905,35,3.2
7838.498603,35,3.3
7840.277933,35,3.4
7832.949721,35,3.5
7826.772346,35,3.6
7835.326816,35,3.7
7843.104749,35,3.8
7844.132682,35,3.9
7858.135475,35,4
7845.976257,35,4.1
7855.036313,35,4.2
7841.874302,35,4.3
7841.614525,35,4.4
7830.458101,35,4.5
7814.77514,35,4.6
7820.656425,35,4.7
7815.629888,35,4.8
7834.139665,35,4.9
7840.199721,35,5
7842.079609,35,5.1
7832.132682,35,5.2
7841.586592,35,5.3
7834.396648,35,5.4
7837.026536,35,5.5
7833.28352,35,5.6
7827.122905,35,5.7
7825.208101,35,5.8
7824.555866,35,5.9
7825.360335,35,6
7754.322626,36,0
7759.99581,36,0.1
7747.98743,36,0.2
7771.192737,36,0.3
7775.76257,36,0.4
7781.748603,36,0.5
7781.082402,36,0.6
7805.462291,36,0.7
7801.146648,36,0.8
7800.550279,36,0.9
7800.184358,36,1
7813.592179,36,1.1
7805.248603,36,1.2
7801.02514,36,1.3
7810.576816,36,1.4
7814.592179,36,1.5
7825.860335,36,1.6
7826.269553,36,1.7
7819.998603,36,1.8
7821.23324,36,1.9
7815.701117,36,2
7826.290503,36,2.1
7840.074022,36,2.2
7840.469274,36,2.3
7826.847765,36,2.4
7836.217877,36,2.5
7838.648045,36,2.6
7834.622905,36,2.7
7833.252793,36,2.8
7839.639665,36,2.9
7846.497207,36,3
7845.99581,36,3.1
7841.081006,36,3.2
7842.969274,36,3.3
7831.872905,36,3.4
7826.121508,36,3.5
7847.645251,36,3.6
7846.488827,36,3.7
7850.610335,36,3.8
7856.786313,36,3.9
7843.77095,36,4
7847.324022,36,4.1
7842.944134,36,4.2
7835.553073,36,4.3
7828.691341,36,4.4
7821.513966,36,4.5
7822.265363,36,4.6
7821.061453,36,4.7
7840.868715,36,4.8
7841.159218,36,4.9
7840.462291,36,5
7847.430168,36,5.1
7833.353352,36,5.2
7826.99581,36,5.3
7841.339385,36,5.4
7830.680168,36,5.5
7828,36,5.6
7831.103352,36,5.7
7822.850559,36,5.8
7817.551676,36,5.9
7822.28352,36,6
7749.121508,37,0
7759.046089,37,0.1
7778.646648,37,0.2
7780.817039,37,0.3
7793.581006,37,0.4
7806.244413,37,0.5
7816.121508,37,0.6
7806.307263,37,0.7
7805.058659,37,0.8
7796.047486,37,0.9
7808.719274,37,1
7796.976257,37,1.1
7801.705307,37,1.2
7804.350559,37,1.3
7815.903631,37,1.4
7822.930168,37,1.5
7826.227654,37,1.6
7819.163408,37,1.7
7817.377095,37,1.8
7819.040503,37,1.9
7830.843575,37,2
7834.515363,37,2.1
7835.125698,37,2.2
7836.532123,37,2.3
7836.511173,37,2.4
7842.688547,37,2.5
7836.002793,37,2.6
7839.01257,37,2.7
7847.277933,37,2.8
7846.062849,37,2.9
7847.473464,37,3
7846.603352,37,3.1
7841.829609,37,3.2
7836.22486,37,3.3
7832.75,37,3.4
7844.048883,37,3.5
7838.25,37,3.6
7852.864525,37,3.7
7847.581006,37,3.8
7844.702514,37,3.9
7846.75419,37,4
7830.096369,37,4.1
7833.797486,37,4.2
7836.953911,37,4.3
7829.490223,37,4.4
7831.328212,37,4.5
7831.863128,37,4.6
7841.72486,37,4.7
7840.560056,37,4.8
7843.085196,37,4.9
7844.738827,37,5
7835.794693,37,5.1
7828.668994,37,5.2
7831.143855,37,5.3
7821.441341,37,5.4
7823.423184,37,5.5
7824.777933,37,5.6
7814.01676,37,5.7
7814.655028,37,5.8
7817.188547,37,5.9
7820.375698,37,6
7768.99162,38,0
7781.308659,38,0.1
7801.231844,38,0.2
7804.261173,38,0.3
7816.079609,38,0.4
7809.034916,38,0.5
7809.998603,38,0.6
7795.175978,38,0.7
7796.368715,38,0.8
7799.713687,38,0.9
7794.675978,38,1
7793.022346,38,1.1
7804.73324,38,1.2
7820.480447,38,1.3
7826.948324,38,1.4
7827.032123,38,1.5
7820.634078,38,1.6
7825.51676,38,1.7
7836.76257,38,1.8
7836.377095,38,1.9
7838.600559,38,2
7845.255587,38,2.1
7834.562849,38,2.2
7842.444134,38,2.3
7845.402235,38,2.4
7837.089385,38,2.5
7829.910615,38,2.6
7839.210894,38,2.7
7834.24581,38,2.8
7847.085196,38,2.9
7840.005587,38,3
7832.621508,38,3.1
7824.27514,38,3.2
7832.980447,38,3.3
7845.673184,38,3.4
7844.76676,38,3.5
7857.152235,38,3.6
7853.585196,38,3.7
7850.702514,38,3.8
7854.094972,38,3.9
7844.641061,38,4
7842.655028,38,4.1
7833.782123,38,4.2
7826.844972,38,4.3
7823.660615,38,4.4
7826.354749,38,4.5
7831.168994,38,4.6
7835.709497,38,4.7
7842.643855,38,4.8
7836.893855,38,4.9
7827.921788,38,5
7820.554469,38,5.1
7829.52095,38,5.2
7820.097765,38,5.3
7818.796089,38,5.4
7813.740223,38,5.5
7810.01257,38,5.6
7815.882682,38,5.7
7818.155028,38,5.8
7827.374302,38,5.9
7829.805866,38,6
7799.178771,39,0
7806.635475,39,0.1
7792.696927,39,0.2
7807.548883,39,0.3
7795.25419,39,0.4
7791.25838,39,0.5
7797.367318,39,0.6
7793.765363,39,0.7
7804.202514,39,0.8
7798.649441,39,0.9
7794.22486,39,1
7819.5,39,1.1
7834.814246,39,1.2
7841.814246,39,1.3
7827.568436,39,1.4
7823.629888,39,1.5
7831.248603,39,1.6
7832.03352,39,1.7
7828.111732,39,1.8
7834.293296,39,1.9
7838.97905,39,2
7833.878492,39,2.1
7839.604749,39,2.2
7832.247207,39,2.3
7833.744413,39,2.4
7827.930168,39,2.5
7843.472067,39,2.6
7851.687151,39,2.7
7845.381285,39,2.8
7845.382682,39,2.9
7835.331006,39,3
7838.22486,39,3.1
7841.97067,39,3.2
7858.388268,39,3.3
7862.364525,39,3.4
7867.650838,39,3.5
7861.256983,39,3.6
7845.145251,39,3.7
7840.065642,39,3.8
7836.034916,39,3.9
7833.346369,39,4
7825.051676,39,4.1
7819.617318,39,4.2
7813.382682,39,4.3
7819.282123,39,4.4
7830.596369,39,4.5
7833.920391,39,4.6
7843.071229,39,4.7
7836.22067,39,4.8
7820.988827,39,4.9
7821.519553,39,5
7826.078212,39,5.1
7814.097765,39,5.2
7811.554469,39,5.3
