,AUC,Beta1,Beta2
83,12875.477611940298,2.0,2.2
84,12962.76119402985,2.0,2.3000000000000003
85,12957.65223880597,2.0,2.4000000000000004
86,12957.028358208956,2.0,2.5
87,12983.186567164179,2.0,2.6
88,12979.389552238807,2.0,2.7
89,12981.653731343284,2.0,2.8000000000000003
90,13006.802985074626,2.0,2.9000000000000004
91,13002.353731343284,2.0,3.0
92,13006.226865671642,2.0,3.1
93,12987.441791044776,2.0,3.2
94,12966.697014925374,2.0,3.3000000000000003
95,12982.185074626866,2.0,3.4000000000000004
96,12988.526865671642,2.0,3.5
97,13007.059701492537,2.0,3.6
98,13000.04776119403,2.0,3.7
99,13019.888059701492,2.0,3.8000000000000003
100,12988.834328358209,2.0,3.9000000000000004
101,13014.323880597014,2.0,4.0
102,13026.28656716418,2.0,4.1000000000000005
103,13031.391044776119,2.0,4.2
104,13037.24328358209,2.0,4.3
105,13051.25671641791,2.0,4.4
106,13062.973134328358,2.0,4.5
107,13039.128358208955,2.0,4.6000000000000005
108,13063.089552238805,2.0,4.7
109,13065.674626865672,2.0,4.800000000000001
110,13067.155223880596,2.0,4.9
111,13065.3776119403,2.0,5.0
112,13053.264179104477,2.0,5.1000000000000005
113,13057.158208955223,2.0,5.2
114,13051.83880597015,2.0,5.300000000000001
115,13054.092537313432,2.0,5.4
116,13067.119402985074,2.0,5.5
117,13082.497014925373,2.0,5.6000000000000005
118,13105.110447761193,2.0,5.7
119,13103.297014925372,2.0,5.800000000000001
120,13132.235820895523,2.0,5.9
121,13131.635820895523,2.0,6.0
122,12339.840298507463,3.0,0.0
123,12403.314925373134,3.0,0.1
124,12500.216417910447,3.0,0.2
125,12637.423880597014,3.0,0.30000000000000004
126,12593.311940298507,3.0,0.4
127,12579.501492537314,3.0,0.5
128,12684.885074626865,3.0,0.6000000000000001
129,12756.262686567165,3.0,0.7000000000000001
130,12747.973134328358,3.0,0.8
131,12762.701492537313,3.0,0.9
132,12795.41791044776,3.0,1.0
133,12818.717910447762,3.0,1.1
134,12820.876119402985,3.0,1.2000000000000002
135,12851.580597014925,3.0,1.3
136,12888.202985074628,3.0,1.4000000000000001
137,12899.898507462687,3.0,1.5
138,12958.765671641791,3.0,1.6
139,12931.314925373134,3.0,1.7000000000000002
140,12976.698507462686,3.0,1.8
141,12991.997014925373,3.0,1.9000000000000001
142,13023.589552238805,3.0,2.0
143,12990.376119402985,3.0,2.1
144,12971.913432835821,3.0,2.2
145,12978.701492537313,3.0,2.3000000000000003
146,12965.129850746269,3.0,2.4000000000000004
147,12970.24776119403,3.0,2.5
148,12980.289552238806,3.0,2.6
149,12993.946268656717,3.0,2.7
150,12961.298507462687,3.0,2.8000000000000003
151,12988.437313432836,3.0,2.9000000000000004
152,12986.58208955224,3.0,3.0
153,12970.659701492537,3.0,3.1
154,12977.753731343284,3.0,3.2
155,12976.398507462687,3.0,3.3000000000000003
156,12977.116417910447,3.0,3.4000000000000004
157,13019.688059701493,3.0,3.5
158,13029.635820895523,3.0,3.6
159,13011.373134328358,3.0,3.7
160,12994.767164179104,3.0,3.8000000000000003
161,13009.882089552239,3.0,3.9000000000000004
162,13020.54328358209,3.0,4.0
163,13017.867164179104,3.0,4.1000000000000005
164,13041.085074626866,3.0,4.2
165,13046.45223880597,3.0,4.3
166,13060.519402985075,3.0,4.4
167,13078.33880597015,3.0,4.5
168,13090.202985074628,3.0,4.6000000000000005
169,13087.004477611941,3.0,4.7
170,13084.555223880598,3.0,4.800000000000001
171,13066.762686567165,3.0,4.9
172,13062.620895522388,3.0,5.0
173,13072.722388059701,3.0,5.1000000000000005
174,13050.164179104477,3.0,5.2
175,13068.601492537313,3.0,5.300000000000001
176,13082.307462686567,3.0,5.4
177,13104.035820895522,3.0,5.5
178,13131.067164179105,3.0,5.6000000000000005
179,13132.473134328358,3.0,5.7
180,13128.641791044776,3.0,5.800000000000001
181,13108.264179104477,3.0,5.9
182,13104.805970149253,3.0,6.0
183,12548.564179104478,4.0,0.0
184,12564.10447761194,4.0,0.1
185,12604.035820895522,4.0,0.2
186,12571.22985074627,4.0,0.30000000000000004
187,12628.055223880598,4.0,0.4
188,12629.322388059702,4.0,0.5
189,12751.667164179105,4.0,0.6000000000000001
190,12772.3,4.0,0.7000000000000001
191,12846.564179104478,4.0,0.8
192,12883.137313432835,4.0,0.9
193,12845.623880597015,4.0,1.0
194,12851.337313432836,4.0,1.1
195,12909.835820895523,4.0,1.2000000000000002
196,12943.58208955224,4.0,1.3
197,12969.425373134329,4.0,1.4000000000000001
198,12954.476119402985,4.0,1.5
199,12924.828358208955,4.0,1.6
200,12990.44328358209,4.0,1.7000000000000002
201,13013.277611940299,4.0,1.8
202,12978.541791044776,4.0,1.9000000000000001
203,12956.331343283582,4.0,2.0
204,12938.188059701493,4.0,2.1
205,12981.029850746268,4.0,2.2
206,12923.762686567165,4.0,2.3000000000000003
207,12955.910447761195,4.0,2.4000000000000004
208,12965.126865671642,4.0,2.5
209,12986.291044776119,4.0,2.6
210,12982.907462686568,4.0,2.7
211,12979.044776119403,4.0,2.8000000000000003
212,12977.802985074626,4.0,2.9000000000000004
213,12972.764179104477,4.0,3.0
214,12965.305970149253,4.0,3.1
215,12995.608955223881,4.0,3.2
216,13011.0,4.0,3.3000000000000003
217,13008.577611940298,4.0,3.4000000000000004
218,13025.829850746268,4.0,3.5
219,13030.507462686568,4.0,3.6
220,13024.438805970149,4.0,3.7
221,13003.646268656716,4.0,3.8000000000000003
222,13032.162686567164,4.0,3.9000000000000004
223,13038.055223880598,4.0,4.0
224,13045.49104477612,4.0,4.1000000000000005
225,13071.873134328358,4.0,4.2
226,13088.79552238806,4.0,4.3
227,13083.462686567163,4.0,4.4
228,13092.492537313432,4.0,4.5
229,13086.785074626865,4.0,4.6000000000000005
230,13072.664179104477,4.0,4.7
231,13083.6,4.0,4.800000000000001
232,13073.850746268658,4.0,4.9
233,13085.685074626866,4.0,5.0
234,13073.208955223881,4.0,5.1000000000000005
235,13081.353731343284,4.0,5.2
236,13109.791044776119,4.0,5.300000000000001
237,13112.197014925374,4.0,5.4
238,13134.259701492538,4.0,5.5
239,13125.8,4.0,5.6000000000000005
240,13113.020895522388,4.0,5.7
241,13128.162686567164,4.0,5.800000000000001
242,13116.03432835821,4.0,5.9
243,13126.734328358209,4.0,6.0
244,12568.762686567165,5.0,0.0
245,12611.123880597015,5.0,0.1
246,12597.277611940299,5.0,0.2
247,12637.170149253732,5.0,0.30000000000000004
248,12706.61343283582,5.0,0.4
249,12769.694029850747,5.0,0.5
250,12839.486567164178,5.0,0.6000000000000001
251,12892.485074626866,5.0,0.7000000000000001
252,12852.580597014925,5.0,0.8
253,12913.646268656716,5.0,0.9
254,12926.702985074628,5.0,1.0
255,12937.059701492537,5.0,1.1
256,12929.068656716418,5.0,1.2000000000000002
257,12966.264179104477,5.0,1.3
258,12955.264179104477,5.0,1.4000000000000001
259,12926.60447761194,5.0,1.5
260,12986.011940298507,5.0,1.6
261,12996.811940298507,5.0,1.7000000000000002
262,12943.477611940298,5.0,1.8
263,12951.322388059702,5.0,1.9000000000000001
264,12970.807462686567,5.0,2.0
265,12934.837313432836,5.0,2.1
266,12937.219402985074,5.0,2.2
267,12982.44328358209,5.0,2.3000000000000003
268,12989.637313432835,5.0,2.4000000000000004
269,13004.46567164179,5.0,2.5
270,13003.473134328358,5.0,2.6
271,12981.559701492537,5.0,2.7
272,13026.22985074627,5.0,2.8000000000000003
273,12991.940298507463,5.0,2.9000000000000004
274,12992.123880597015,5.0,3.0
275,13038.471641791044,5.0,3.1
276,13011.658208955223,5.0,3.2
277,13048.608955223881,5.0,3.3000000000000003
278,13026.067164179105,5.0,3.4000000000000004
279,13014.074626865671,5.0,3.5
280,13036.977611940298,5.0,3.6
281,13035.949253731344,5.0,3.7
282,13024.813432835821,5.0,3.8000000000000003
283,13057.47462686567,5.0,3.9000000000000004
284,13071.201492537313,5.0,4.0
285,13083.313432835821,5.0,4.1000000000000005
286,13100.614925373135,5.0,4.2
287,13097.673134328359,5.0,4.3
288,13114.620895522388,5.0,4.4
289,13099.589552238805,5.0,4.5
290,13077.398507462687,5.0,4.6000000000000005
291,13075.801492537314,5.0,4.7
292,13077.1223880597,5.0,4.800000000000001
293,13104.992537313432,5.0,4.9
294,13086.461194029851,5.0,5.0
295,13103.322388059702,5.0,5.1000000000000005
296,13109.3,5.0,5.2
297,13120.310447761194,5.0,5.300000000000001
298,13117.497014925373,5.0,5.4
299,13127.708955223881,5.0,5.5
300,13116.937313432836,5.0,5.6000000000000005
301,13135.74328358209,5.0,5.7
302,13129.66119402985,5.0,5.800000000000001
303,13143.898507462687,5.0,5.9
304,13145.74776119403,5.0,6.0
305,12618.307462686567,6.0,0.0
306,12627.088059701493,6.0,0.1
307,12710.982089552239,6.0,0.2
308,12798.689552238806,6.0,0.30000000000000004
309,12822.040298507463,6.0,0.4
310,12878.358208955224,6.0,0.5
311,12867.925373134329,6.0,0.6000000000000001
312,12905.076119402986,6.0,0.7000000000000001
313,12931.062686567164,6.0,0.8
314,12953.1223880597,6.0,0.9
315,12956.998507462686,6.0,1.0
316,12940.69104477612,6.0,1.1
317,12932.929850746268,6.0,1.2000000000000002
318,12880.867164179104,6.0,1.3
319,12919.482089552239,6.0,1.4000000000000001
320,12977.726865671642,6.0,1.5
321,13002.314925373134,6.0,1.6
322,12974.571641791044,6.0,1.7000000000000002
323,12946.023880597015,6.0,1.8
324,12959.110447761193,6.0,1.9000000000000001
325,12960.234328358209,6.0,2.0
326,12969.349253731343,6.0,2.1
327,12970.929850746268,6.0,2.2
328,13009.355223880597,6.0,2.3000000000000003
329,13007.86119402985,6.0,2.4000000000000004
330,13033.894029850746,6.0,2.5
331,13005.240298507462,6.0,2.6
332,13013.898507462687,6.0,2.7
333,12989.367164179104,6.0,2.8000000000000003
334,12986.282089552238,6.0,2.9000000000000004
335,13037.941791044776,6.0,3.0
336,13046.937313432836,6.0,3.1
337,13053.350746268658,6.0,3.2
338,13047.3,6.0,3.3000000000000003
339,13032.438805970149,6.0,3.4000000000000004
340,13056.30447761194,6.0,3.5
341,13039.941791044776,6.0,3.6
342,13034.749253731343,6.0,3.7
343,13089.449253731344,6.0,3.8000000000000003
344,13092.088059701493,6.0,3.9000000000000004
345,13102.280597014926,6.0,4.0
346,13098.874626865672,6.0,4.1000000000000005
347,13101.346268656716,6.0,4.2
348,13100.422388059702,6.0,4.3
349,13095.370149253731,6.0,4.4
350,13081.344776119404,6.0,4.5
351,13073.346268656716,6.0,4.6000000000000005
352,13087.85223880597,6.0,4.7
353,13109.03432835821,6.0,4.800000000000001
354,13083.737313432835,6.0,4.9
355,13089.834328358209,6.0,5.0
356,13121.897014925373,6.0,5.1000000000000005
357,13132.726865671642,6.0,5.2
358,13127.24776119403,6.0,5.300000000000001
359,13147.285074626865,6.0,5.4
360,13148.626865671642,6.0,5.5
361,13154.762686567165,6.0,5.6000000000000005
362,13142.06567164179,6.0,5.7
363,13139.510447761195,6.0,5.800000000000001
364,13157.968656716417,6.0,5.9
365,13166.071641791044,6.0,6.0
366,12779.771641791045,7.0,0.0
367,12736.81791044776,7.0,0.1
368,12783.919402985075,7.0,0.2
369,12849.216417910447,7.0,0.30000000000000004
370,12898.644776119403,7.0,0.4
371,12960.640298507462,7.0,0.5
372,12961.641791044776,7.0,0.6000000000000001
373,12938.558208955224,7.0,0.7000000000000001
374,12943.522388059702,7.0,0.8
375,12954.141791044776,7.0,0.9
376,12919.34328358209,7.0,1.0
377,12908.228358208955,7.0,1.1
378,12912.23880597015,7.0,1.2000000000000002
379,12962.716417910447,7.0,1.3
380,13001.44776119403,7.0,1.4000000000000001
381,12984.767164179104,7.0,1.5
382,12994.767164179104,7.0,1.6
383,12954.470149253732,7.0,1.7000000000000002
384,12976.29552238806,7.0,1.8
385,12976.995522388059,7.0,1.9000000000000001
386,12960.246268656716,7.0,2.0
387,13003.267164179104,7.0,2.1
388,13037.217910447762,7.0,2.2
389,13051.088059701493,7.0,2.3000000000000003
390,13038.358208955224,7.0,2.4000000000000004
391,13016.8,7.0,2.5
392,13032.75223880597,7.0,2.6
393,12996.989552238805,7.0,2.7
394,13003.610447761193,7.0,2.8000000000000003
395,13023.774626865672,7.0,2.9000000000000004
396,13040.813432835821,7.0,3.0
397,13047.050746268656,7.0,3.1
398,13052.280597014926,7.0,3.2
399,13059.14776119403,7.0,3.3000000000000003
400,13072.865671641792,7.0,3.4000000000000004
401,13041.725373134328,7.0,3.5
402,13059.079104477612,7.0,3.6
403,13097.750746268657,7.0,3.7
404,13085.650746268657,7.0,3.8000000000000003
405,13091.226865671642,7.0,3.9000000000000004
406,13087.813432835821,7.0,4.0
407,13108.519402985075,7.0,4.1000000000000005
408,13103.356716417911,7.0,4.2
409,13096.859701492538,7.0,4.3
410,13080.171641791045,7.0,4.4
411,13093.69552238806,7.0,4.5
412,13103.740298507462,7.0,4.6000000000000005
413,13102.598507462686,7.0,4.7
414,13126.741791044777,7.0,4.800000000000001
415,13115.831343283582,7.0,4.9
416,13137.235820895523,7.0,5.0
417,13134.288059701492,7.0,5.1000000000000005
418,13171.24328358209,7.0,5.2
419,13150.285074626865,7.0,5.300000000000001
420,13148.529850746268,7.0,5.4
421,13147.708955223881,7.0,5.5
422,13136.905970149253,7.0,5.6000000000000005
423,13146.176119402986,7.0,5.7
424,13146.856716417911,7.0,5.800000000000001
425,13144.397014925373,7.0,5.9
426,13136.277611940299,7.0,6.0
427,12733.03432835821,8.0,0.0
428,12846.301492537314,8.0,0.1
429,12869.205970149254,8.0,0.2
430,12868.816417910448,8.0,0.30000000000000004
431,12916.0,8.0,0.4
432,12908.994029850746,8.0,0.5
433,12914.04776119403,8.0,0.6000000000000001
434,12961.43432835821,8.0,0.7000000000000001
435,12949.910447761195,8.0,0.8
436,12950.232835820896,8.0,0.9
437,12948.114925373135,8.0,1.0
438,12938.850746268658,8.0,1.1
439,12973.173134328359,8.0,1.2000000000000002
440,12999.356716417911,8.0,1.3
441,13009.550746268656,8.0,1.4000000000000001
442,12990.101492537313,8.0,1.5
443,12994.329850746268,8.0,1.6
444,12965.165671641791,8.0,1.7000000000000002
445,12986.632835820896,8.0,1.8
446,13012.914925373134,8.0,1.9000000000000001
447,13032.053731343283,8.0,2.0
448,13027.495522388059,8.0,2.1
449,13050.495522388059,8.0,2.2
450,13032.586567164179,8.0,2.3000000000000003
451,13018.668656716418,8.0,2.4000000000000004
452,13001.888059701492,8.0,2.5
453,13005.325373134328,8.0,2.6
454,13019.576119402986,8.0,2.7
455,13059.255223880597,8.0,2.8000000000000003
456,13054.69552238806,8.0,2.9000000000000004
457,13047.858208955224,8.0,3.0
458,13067.422388059702,8.0,3.1
459,13075.292537313433,8.0,3.2
460,13071.365671641792,8.0,3.3000000000000003
461,13069.938805970149,8.0,3.4000000000000004
462,13078.23880597015,8.0,3.5
463,13077.511940298507,8.0,3.6
464,13093.40447761194,8.0,3.7
465,13075.271641791045,8.0,3.8000000000000003
466,13081.561194029851,8.0,3.9000000000000004
467,13112.367164179104,8.0,4.0
468,13111.71343283582,8.0,4.1000000000000005
469,13100.964179104478,8.0,4.2
470,13100.371641791045,8.0,4.3
471,13094.371641791045,8.0,4.4
472,13103.16119402985,8.0,4.5
473,13109.75223880597,8.0,4.6000000000000005
474,13130.092537313432,8.0,4.7
475,13114.722388059701,8.0,4.800000000000001
476,13134.117910447761,8.0,4.9
477,13151.583582089552,8.0,5.0
478,13164.34328358209,8.0,5.1000000000000005
479,13136.301492537314,8.0,5.2
480,13141.228358208955,8.0,5.300000000000001
481,13133.834328358209,8.0,5.4
482,13140.320895522387,8.0,5.5
483,13133.507462686568,8.0,5.6000000000000005
484,13141.31791044776,8.0,5.7
485,13119.928358208956,8.0,5.800000000000001
486,13148.255223880597,8.0,5.9
487,13149.379104477612,8.0,6.0
488,12825.232835820896,9.0,0.0
489,12860.159701492537,9.0,0.1
490,12859.9,9.0,0.2
491,12891.955223880597,9.0,0.30000000000000004
492,12920.089552238805,9.0,0.4
493,12902.265671641791,9.0,0.5
494,12963.967164179105,9.0,0.6000000000000001
495,12970.88656716418,9.0,0.7000000000000001
496,12906.522388059702,9.0,0.8
497,12930.31791044776,9.0,0.9
498,12917.14776119403,9.0,1.0
499,12973.197014925374,9.0,1.1
500,13030.364179104477,9.0,1.2000000000000002
501,12991.683582089552,9.0,1.3
502,12985.085074626866,9.0,1.4000000000000001
503,12999.511940298507,9.0,1.5
504,12991.616417910447,9.0,1.6
505,12995.464179104478,9.0,1.7000000000000002
506,13017.76119402985,9.0,1.8
507,13027.105970149254,9.0,1.9000000000000001
508,13032.894029850746,9.0,2.0
509,13046.711940298508,9.0,2.1
510,13021.089552238805,9.0,2.2
511,13022.95223880597,9.0,2.3000000000000003
512,13000.740298507462,9.0,2.4000000000000004
513,13024.916417910448,9.0,2.5
514,13053.979104477612,9.0,2.6
515,13077.05671641791,9.0,2.7
516,13063.455223880597,9.0,2.8000000000000003
517,13077.310447761194,9.0,2.9000000000000004
518,13095.935820895522,9.0,3.0
519,13080.494029850746,9.0,3.1
520,13086.076119402986,9.0,3.2
521,13096.329850746268,9.0,3.3000000000000003
522,13085.83880597015,9.0,3.4000000000000004
523,13086.201492537313,9.0,3.5
524,13087.891044776119,9.0,3.6
525,13057.365671641792,9.0,3.7
526,13092.064179104478,9.0,3.8000000000000003
527,13120.335820895523,9.0,3.9000000000000004
528,13113.03432835821,9.0,4.0
529,13111.750746268657,9.0,4.1000000000000005
530,13094.177611940298,9.0,4.2
531,13089.244776119403,9.0,4.3
532,13104.15223880597,9.0,4.4
533,13109.022388059702,9.0,4.5
534,13120.285074626865,9.0,4.6000000000000005
535,13121.422388059702,9.0,4.7
536,13117.620895522388,9.0,4.800000000000001
537,13152.283582089553,9.0,4.9
538,13159.750746268657,9.0,5.0
539,13136.092537313432,9.0,5.1000000000000005
540,13148.22985074627,9.0,5.2
541,13116.023880597015,9.0,5.300000000000001
542,13137.63880597015,9.0,5.4
543,13140.725373134328,9.0,5.5
544,13132.479104477612,9.0,5.6000000000000005
545,13119.705970149254,9.0,5.7
546,13145.24776119403,9.0,5.800000000000001
547,13145.735820895523,9.0,5.9
548,13153.170149253732,9.0,6.0
549,12802.977611940298,10.0,0.0
550,12851.973134328358,10.0,0.1
551,12929.735820895523,10.0,0.2
552,12942.644776119403,10.0,0.30000000000000004
553,12924.374626865672,10.0,0.4
554,12942.017910447761,10.0,0.5
555,12936.36119402985,10.0,0.6000000000000001
556,12913.940298507463,10.0,0.7000000000000001
557,12952.949253731344,10.0,0.8
558,12961.717910447762,10.0,0.9
559,13007.325373134328,10.0,1.0
560,12974.826865671641,10.0,1.1
561,12978.016417910449,10.0,1.2000000000000002
562,13007.319402985075,10.0,1.3
563,13016.60447761194,10.0,1.4000000000000001
564,12994.482089552239,10.0,1.5
565,13009.753731343284,10.0,1.6
566,13005.811940298507,10.0,1.7000000000000002
567,13012.537313432837,10.0,1.8
568,13003.297014925372,10.0,1.9000000000000001
569,13046.717910447762,10.0,2.0
570,13031.240298507462,10.0,2.1
571,13031.69552238806,10.0,2.2
572,13018.55671641791,10.0,2.3000000000000003
573,13025.183582089552,10.0,2.4000000000000004
574,13059.879104477612,10.0,2.5
575,13062.929850746268,10.0,2.6
576,13090.373134328358,10.0,2.7
577,13096.75223880597,10.0,2.8000000000000003
578,13085.777611940299,10.0,2.9000000000000004
579,13074.553731343283,10.0,3.0
580,13107.517910447761,10.0,3.1
581,13090.241791044777,10.0,3.2
582,13081.889552238807,10.0,3.3000000000000003
583,13075.779104477611,10.0,3.4000000000000004
584,13092.425373134329,10.0,3.5
585,13068.988059701493,10.0,3.6
586,13109.677611940298,10.0,3.7
587,13111.794029850746,10.0,3.8000000000000003
588,13124.117910447761,10.0,3.9000000000000004
589,13114.13880597015,10.0,4.0
590,13103.814925373134,10.0,4.1000000000000005
591,13095.632835820896,10.0,4.2
592,13114.611940298508,10.0,4.3
593,13119.485074626866,10.0,4.4
594,13127.055223880598,10.0,4.5
595,13122.90895522388,10.0,4.6000000000000005
596,13119.913432835821,10.0,4.7
597,13144.223880597016,10.0,4.800000000000001
598,13147.08208955224,10.0,4.9
599,13137.098507462686,10.0,5.0
600,13124.873134328358,10.0,5.1000000000000005
601,13122.994029850746,10.0,5.2
602,13133.416417910448,10.0,5.300000000000001
603,13126.792537313433,10.0,5.4
604,13135.814925373134,10.0,5.5
605,13126.423880597014,10.0,5.6000000000000005
606,13140.64776119403,10.0,5.7
607,13150.731343283582,10.0,5.800000000000001
608,13148.183582089552,10.0,5.9
609,13127.982089552239,10.0,6.0
610,12869.919402985075,11.0,0.0
611,12924.235820895523,11.0,0.1
612,12922.664179104477,11.0,0.2
613,12962.414925373134,11.0,0.30000000000000004
614,12947.832835820895,11.0,0.4
615,12947.946268656717,11.0,0.5
616,12942.538805970149,11.0,0.6000000000000001
617,12956.97462686567,11.0,0.7000000000000001
618,13023.544776119403,11.0,0.8
619,12993.944776119402,11.0,0.9
620,12976.274626865672,11.0,1.0
621,12985.29552238806,11.0,1.1
622,13009.425373134329,11.0,1.2000000000000002
623,13029.859701492538,11.0,1.3
624,13017.8776119403,11.0,1.4000000000000001
625,13007.188059701493,11.0,1.5
626,12984.744776119403,11.0,1.6
627,12977.10447761194,11.0,1.7000000000000002
628,12992.083582089552,11.0,1.8
629,13041.858208955224,11.0,1.9000000000000001
630,13042.217910447762,11.0,2.0
631,13028.655223880596,11.0,2.1
632,13012.214925373135,11.0,2.2
633,13040.301492537314,11.0,2.3000000000000003
634,13084.46567164179,11.0,2.4000000000000004
635,13074.280597014926,11.0,2.5
636,13108.259701492538,11.0,2.6
637,13086.702985074628,11.0,2.7
638,13094.326865671641,11.0,2.8000000000000003
639,13112.949253731344,11.0,2.9000000000000004
640,13121.8776119403,11.0,3.0
641,13106.165671641791,11.0,3.1
642,13077.880597014926,11.0,3.2
643,13086.05671641791,11.0,3.3000000000000003
644,13069.837313432836,11.0,3.4000000000000004
645,13083.002985074627,11.0,3.5
646,13097.570149253732,11.0,3.6
647,13111.080597014925,11.0,3.7
648,13106.646268656716,11.0,3.8000000000000003
649,13104.26119402985,11.0,3.9000000000000004
650,13093.014925373134,11.0,4.0
651,13095.80895522388,11.0,4.1000000000000005
652,13130.038805970149,11.0,4.2
653,13123.282089552238,11.0,4.3
654,13122.288059701492,11.0,4.4
655,13131.773134328358,11.0,4.5
656,13111.673134328359,11.0,4.6000000000000005
657,13143.637313432835,11.0,4.7
658,13163.50895522388,11.0,4.800000000000001
659,13142.774626865672,11.0,4.9
660,13136.65671641791,11.0,5.0
661,13136.823880597014,11.0,5.1000000000000005
662,13136.25671641791,11.0,5.2
663,13116.437313432836,11.0,5.300000000000001
664,13103.467164179105,11.0,5.4
665,13114.05671641791,11.0,5.5
666,13133.785074626865,11.0,5.6000000000000005
667,13153.798507462687,11.0,5.7
668,13142.580597014925,11.0,5.800000000000001
669,13130.592537313432,11.0,5.9
670,13137.91791044776,11.0,6.0
671,12952.607462686567,12.0,0.0
672,12974.031343283583,12.0,0.1
673,12964.076119402986,12.0,0.2
674,12976.973134328358,12.0,0.30000000000000004
675,12970.69552238806,12.0,0.4
676,12980.292537313433,12.0,0.5
677,12991.444776119402,12.0,0.6000000000000001
678,12997.880597014926,12.0,0.7000000000000001
679,12973.844776119404,12.0,0.8
680,12978.746268656716,12.0,0.9
681,13002.49104477612,12.0,1.0
682,13000.026865671642,12.0,1.1
683,13031.916417910448,12.0,1.2000000000000002
684,13000.411940298507,12.0,1.3
685,12977.450746268656,12.0,1.4000000000000001
686,12953.110447761193,12.0,1.5
687,12982.483582089551,12.0,1.6
688,13006.110447761193,12.0,1.7000000000000002
689,13045.995522388059,12.0,1.8
690,13076.967164179105,12.0,1.9000000000000001
691,13031.27014925373,12.0,2.0
692,13032.810447761194,12.0,2.1
693,13072.15223880597,12.0,2.2
694,13077.694029850747,12.0,2.3000000000000003
695,13091.028358208956,12.0,2.4000000000000004
696,13116.032835820895,12.0,2.5
697,13110.446268656717,12.0,2.6
698,13125.322388059702,12.0,2.7
699,13101.449253731344,12.0,2.8000000000000003
700,13111.28656716418,12.0,2.9000000000000004
701,13099.932835820895,12.0,3.0
702,13086.468656716417,12.0,3.1
703,13078.282089552238,12.0,3.2
704,13067.102985074627,12.0,3.3000000000000003
705,13078.313432835821,12.0,3.4000000000000004
706,13104.658208955223,12.0,3.5
707,13119.258208955223,12.0,3.6
708,13114.91791044776,12.0,3.7
