,AUC,Beta1,Beta2
1359,25494.07313432836,23.0,1.7000000000000002
1360,25543.531343283583,23.0,1.8
1361,25508.2552238806,23.0,1.9000000000000001
1362,25521.731343283584,23.0,2.0
1363,25506.63880597015,23.0,2.1
1364,25506.83880597015,23.0,2.2
1365,25485.326865671643,23.0,2.3000000000000003
1366,25507.394029850748,23.0,2.4000000000000004
1367,25475.214925373133,23.0,2.5
1368,25493.440298507463,23.0,2.6
1369,25517.69552238806,23.0,2.7
1370,25525.02089552239,23.0,2.8000000000000003
1371,25514.410447761195,23.0,2.9000000000000004
1372,25509.837313432836,23.0,3.0
1373,25499.562686567166,23.0,3.1
1374,25524.91343283582,23.0,3.2
1375,25513.541791044776,23.0,3.3000000000000003
1376,25524.953731343285,23.0,3.4000000000000004
1377,25504.511940298507,23.0,3.5
1378,25519.376119402987,23.0,3.6
1379,25526.005970149254,23.0,3.7
1380,25543.462686567163,23.0,3.8000000000000003
1381,25545.52537313433,23.0,3.9000000000000004
1382,25557.398507462687,23.0,4.0
1383,25527.011940298507,23.0,4.1000000000000005
1384,25528.95671641791,23.0,4.2
1385,25535.67462686567,23.0,4.3
1386,25535.680597014925,23.0,4.4
1387,25536.489552238807,23.0,4.5
1388,25533.147761194028,23.0,4.6000000000000005
1389,25539.1776119403,23.0,4.7
1390,25560.498507462686,23.0,4.800000000000001
1391,25581.250746268655,23.0,4.9
1392,25570.56119402985,23.0,5.0
1393,25565.216417910447,23.0,5.1000000000000005
1394,25571.31343283582,23.0,5.2
1395,25564.662686567164,23.0,5.300000000000001
1396,25563.01791044776,23.0,5.4
1397,25551.798507462685,23.0,5.5
1398,25568.95223880597,23.0,5.6000000000000005
1399,25569.264179104477,23.0,5.7
1400,25559.35671641791,23.0,5.800000000000001
1401,25554.032835820897,23.0,5.9
1402,25564.211940298508,23.0,6.0
1403,25353.046268656715,24.0,0.0
1404,25391.971641791046,24.0,0.1
1405,25374.1776119403,24.0,0.2
1406,25384.15223880597,24.0,0.30000000000000004
1407,25372.150746268657,24.0,0.4
1408,25397.86567164179,24.0,0.5
1409,25456.455223880595,24.0,0.6000000000000001
1410,25469.52985074627,24.0,0.7000000000000001
1411,25448.89552238806,24.0,0.8
1412,25459.93432835821,24.0,0.9
1413,25485.214925373133,24.0,1.0
1414,25487.44925373134,24.0,1.1
1415,25427.998507462686,24.0,1.2000000000000002
1416,25457.00447761194,24.0,1.3
1417,25471.74328358209,24.0,1.4000000000000001
1418,25513.50447761194,24.0,1.5
1419,25493.719402985076,24.0,1.6
1420,25536.197014925372,24.0,1.7000000000000002
1421,25506.626865671642,24.0,1.8
1422,25511.498507462686,24.0,1.9000000000000001
1423,25508.323880597014,24.0,2.0
1424,25496.655223880596,24.0,2.1
1425,25505.158208955225,24.0,2.2
1426,25495.823880597014,24.0,2.3000000000000003
1427,25486.564179104476,24.0,2.4000000000000004
1428,25490.79253731343,24.0,2.5
1429,25499.47910447761,24.0,2.6
1430,25523.280597014924,24.0,2.7
1431,25522.137313432835,24.0,2.8000000000000003
1432,25513.31791044776,24.0,2.9000000000000004
1433,25495.405970149255,24.0,3.0
1434,25516.95970149254,24.0,3.1
1435,25510.197014925372,24.0,3.2
1436,25524.892537313433,24.0,3.3000000000000003
1437,25506.370149253733,24.0,3.4000000000000004
1438,25543.907462686566,24.0,3.5
1439,25529.714925373133,24.0,3.6
1440,25540.183582089554,24.0,3.7
1441,25540.59552238806,24.0,3.8000000000000003
1442,25553.685074626865,24.0,3.9000000000000004
1443,25533.353731343283,24.0,4.0
1444,25540.282089552238,24.0,4.1000000000000005
1445,25535.625373134328,24.0,4.2
1446,25532.19552238806,24.0,4.3
1447,25531.80447761194,24.0,4.4
1448,25540.846268656718,24.0,4.5
1449,25541.4,24.0,4.6000000000000005
1450,25555.671641791047,24.0,4.7
1451,25577.276119402984,24.0,4.800000000000001
1452,25578.919402985073,24.0,4.9
1453,25583.67462686567,24.0,5.0
1454,25572.53880597015,24.0,5.1000000000000005
1455,25544.473134328357,24.0,5.2
1456,25561.53880597015,24.0,5.300000000000001
1457,25530.10447761194,24.0,5.4
1458,25564.261194029852,24.0,5.5
1459,25569.72537313433,24.0,5.6000000000000005
1460,25572.294029850746,24.0,5.7
1461,25550.928358208956,24.0,5.800000000000001
1462,25566.450746268656,24.0,5.9
1463,25538.61641791045,24.0,6.0
1464,25383.189552238808,25.0,0.0
1465,25378.42686567164,25.0,0.1
1466,25384.955223880595,25.0,0.2
1467,25393.402985074626,25.0,0.30000000000000004
1468,25395.562686567166,25.0,0.4
1469,25444.786567164178,25.0,0.5
1470,25433.644776119403,25.0,0.6000000000000001
1471,25448.692537313433,25.0,0.7000000000000001
1472,25465.340298507464,25.0,0.8
1473,25487.605970149252,25.0,0.9
1474,25484.902985074626,25.0,1.0
1475,25440.94925373134,25.0,1.1
1476,25425.689552238808,25.0,1.2000000000000002
1477,25473.888059701494,25.0,1.3
1478,25479.31791044776,25.0,1.4000000000000001
1479,25525.162686567164,25.0,1.5
1480,25546.140298507464,25.0,1.6
1481,25502.579104477612,25.0,1.7000000000000002
1482,25494.74328358209,25.0,1.8
1483,25511.967164179103,25.0,1.9000000000000001
1484,25498.25223880597,25.0,2.0
1485,25493.7776119403,25.0,2.1
1486,25477.129850746267,25.0,2.2
1487,25492.489552238807,25.0,2.3000000000000003
1488,25479.514925373136,25.0,2.4000000000000004
1489,25483.358208955226,25.0,2.5
1490,25516.405970149255,25.0,2.6
1491,25517.614925373135,25.0,2.7
1492,25514.567164179105,25.0,2.8000000000000003
1493,25499.955223880595,25.0,2.9000000000000004
1494,25525.268656716416,25.0,3.0
1495,25522.555223880598,25.0,3.1
1496,25508.7776119403,25.0,3.2
1497,25513.16417910448,25.0,3.3000000000000003
1498,25527.582089552237,25.0,3.4000000000000004
1499,25534.829850746268,25.0,3.5
1500,25527.049253731344,25.0,3.6
1501,25543.453731343285,25.0,3.7
1502,25527.155223880596,25.0,3.8000000000000003
1503,25525.805970149253,25.0,3.9000000000000004
1504,25545.832835820896,25.0,4.0
1505,25540.294029850746,25.0,4.1000000000000005
1506,25526.298507462685,25.0,4.2
1507,25536.067164179105,25.0,4.3
1508,25551.15671641791,25.0,4.4
1509,25534.501492537314,25.0,4.5
1510,25545.189552238808,25.0,4.6000000000000005
1511,25575.102985074627,25.0,4.7
1512,25598.45970149254,25.0,4.800000000000001
1513,25564.662686567164,25.0,4.9
1514,25570.976119402985,25.0,5.0
1515,25562.56119402985,25.0,5.1000000000000005
1516,25556.085074626866,25.0,5.2
1517,25541.717910447762,25.0,5.300000000000001
1518,25566.010447761193,25.0,5.4
1519,25556.9776119403,25.0,5.5
1520,25562.253731343284,25.0,5.6000000000000005
1521,25554.20447761194,25.0,5.7
1522,25535.031343283583,25.0,5.800000000000001
1523,25549.42985074627,25.0,5.9
1524,25544.74328358209,25.0,6.0
1525,25374.95671641791,26.0,0.0
1526,25360.22985074627,26.0,0.1
1527,25397.04776119403,26.0,0.2
1528,25389.43432835821,26.0,0.30000000000000004
1529,25430.626865671642,26.0,0.4
1530,25467.105970149252,26.0,0.5
1531,25454.394029850748,26.0,0.6000000000000001
1532,25469.719402985076,26.0,0.7000000000000001
1533,25474.992537313432,26.0,0.8
1534,25462.32089552239,26.0,0.9
1535,25441.862686567165,26.0,1.0
1536,25438.467164179103,26.0,1.1
1537,25498.871641791044,26.0,1.2000000000000002
1538,25494.092537313434,26.0,1.3
1539,25515.925373134327,26.0,1.4000000000000001
1540,25525.574626865673,26.0,1.5
1541,25516.597014925374,26.0,1.6
1542,25503.7447761194,26.0,1.7000000000000002
1543,25522.464179104478,26.0,1.8
1544,25495.008955223882,26.0,1.9000000000000001
1545,25484.494029850746,26.0,2.0
1546,25486.126865671642,26.0,2.1
1547,25490.749253731345,26.0,2.2
1548,25489.23432835821,26.0,2.3000000000000003
1549,25502.261194029852,26.0,2.4000000000000004
1550,25515.194029850747,26.0,2.5
1551,25528.783582089553,26.0,2.6
1552,25520.944776119402,26.0,2.7
1553,25488.992537313432,26.0,2.8000000000000003
1554,25503.36865671642,26.0,2.9000000000000004
1555,25521.66417910448,26.0,3.0
1556,25509.217910447762,26.0,3.1
1557,25519.4,26.0,3.2
1558,25528.68656716418,26.0,3.3000000000000003
1559,25520.72537313433,26.0,3.4000000000000004
1560,25528.58656716418,26.0,3.5
1561,25543.753731343284,26.0,3.6
1562,25528.54029850746,26.0,3.7
1563,25538.632835820896,26.0,3.8000000000000003
1564,25533.489552238807,26.0,3.9000000000000004
1565,25530.20895522388,26.0,4.0
1566,25539.423880597016,26.0,4.1000000000000005
1567,25536.9,26.0,4.2
1568,25545.81343283582,26.0,4.3
1569,25539.746268656716,26.0,4.4
1570,25531.51791044776,26.0,4.5
1571,25570.450746268656,26.0,4.6000000000000005
1572,25588.394029850748,26.0,4.7
1573,25575.22686567164,26.0,4.800000000000001
1574,25589.001492537314,26.0,4.9
1575,25565.823880597014,26.0,5.0
1576,25569.75223880597,26.0,5.1000000000000005
1577,25557.289552238806,26.0,5.2
1578,25558.96119402985,26.0,5.300000000000001
1579,25550.57014925373,26.0,5.4
1580,25557.19552238806,26.0,5.5
1581,25548.97910447761,26.0,5.6000000000000005
1582,25543.91343283582,26.0,5.7
1583,25549.850746268658,26.0,5.800000000000001
1584,25561.2,26.0,5.9
1585,25565.29253731343,26.0,6.0
1586,25354.20746268657,27.0,0.0
1587,25416.83432835821,27.0,0.1
1588,25411.925373134327,27.0,0.2
1589,25400.611940298506,27.0,0.30000000000000004
1590,25429.24328358209,27.0,0.4
1591,25429.016417910447,27.0,0.5
1592,25431.42686567164,27.0,0.6000000000000001
1593,25468.51343283582,27.0,0.7000000000000001
1594,25470.828358208953,27.0,0.8
1595,25478.350746268658,27.0,0.9
1596,25446.983582089553,27.0,1.0
1597,25470.785074626867,27.0,1.1
1598,25477.371641791044,27.0,1.2000000000000002
1599,25506.094029850745,27.0,1.3
1600,25541.944776119402,27.0,1.4000000000000001
1601,25499.107462686567,27.0,1.5
1602,25495.268656716416,27.0,1.6
1603,25511.75223880597,27.0,1.7000000000000002
1604,25485.346268656718,27.0,1.8
1605,25486.72686567164,27.0,1.9000000000000001
1606,25502.140298507464,27.0,2.0
1607,25488.86119402985,27.0,2.1
1608,25510.94776119403,27.0,2.2
1609,25496.36567164179,27.0,2.3000000000000003
1610,25511.885074626865,27.0,2.4000000000000004
1611,25528.08805970149,27.0,2.5
1612,25518.3223880597,27.0,2.6
1613,25479.147761194028,27.0,2.7
1614,25515.9776119403,27.0,2.8000000000000003
1615,25527.24328358209,27.0,2.9000000000000004
1616,25522.10895522388,27.0,3.0
1617,25533.49552238806,27.0,3.1
1618,25537.849253731343,27.0,3.2
1619,25513.38208955224,27.0,3.3000000000000003
1620,25534.14328358209,27.0,3.4000000000000004
1621,25526.786567164178,27.0,3.5
1622,25516.689552238808,27.0,3.6
1623,25530.532835820897,27.0,3.7
1624,25524.72686567164,27.0,3.8000000000000003
1625,25525.34776119403,27.0,3.9000000000000004
1626,25541.54029850746,27.0,4.0
1627,25535.511940298507,27.0,4.1000000000000005
1628,25538.932835820895,27.0,4.2
1629,25528.374626865672,27.0,4.3
1630,25528.910447761195,27.0,4.4
1631,25568.89104477612,27.0,4.5
1632,25599.129850746267,27.0,4.6000000000000005
1633,25584.389552238805,27.0,4.7
1634,25596.683582089554,27.0,4.800000000000001
1635,25579.74776119403,27.0,4.9
1636,25568.73432835821,27.0,5.0
1637,25551.58358208955,27.0,5.1000000000000005
1638,25562.889552238805,27.0,5.2
1639,25551.697014925372,27.0,5.300000000000001
1640,25553.31343283582,27.0,5.4
1641,25557.880597014926,27.0,5.5
1642,25548.805970149253,27.0,5.6000000000000005
1643,25566.2447761194,27.0,5.7
1644,25565.90447761194,27.0,5.800000000000001
1645,25562.079104477612,27.0,5.9
1646,25567.811940298507,27.0,6.0
1647,25388.13880597015,28.0,0.0
1648,25401.67910447761,28.0,0.1
1649,25385.398507462687,28.0,0.2
1650,25420.237313432837,28.0,0.30000000000000004
1651,25440.06567164179,28.0,0.4
1652,25447.702985074626,28.0,0.5
1653,25468.855223880597,28.0,0.6000000000000001
1654,25491.90447761194,28.0,0.7000000000000001
1655,25496.658208955225,28.0,0.8
1656,25442.276119402984,28.0,0.9
1657,25461.57313432836,28.0,1.0
1658,25518.110447761195,28.0,1.1
1659,25496.18208955224,28.0,1.2000000000000002
1660,25517.83880597015,28.0,1.3
1661,25500.425373134327,28.0,1.4000000000000001
1662,25494.54029850746,28.0,1.5
1663,25512.414925373134,28.0,1.6
1664,25487.494029850746,28.0,1.7000000000000002
1665,25491.141791044774,28.0,1.8
1666,25520.228358208955,28.0,1.9000000000000001
1667,25498.267164179106,28.0,2.0
1668,25508.29552238806,28.0,2.1
1669,25499.779104477613,28.0,2.2
1670,25515.010447761193,28.0,2.3000000000000003
1671,25525.286567164178,28.0,2.4000000000000004
1672,25515.13134328358,28.0,2.5
1673,25501.25223880597,28.0,2.6
1674,25512.697014925372,28.0,2.7
1675,25528.828358208953,28.0,2.8000000000000003
1676,25530.450746268656,28.0,2.9000000000000004
1677,25529.919402985073,28.0,3.0
1678,25528.219402985076,28.0,3.1
1679,25506.971641791046,28.0,3.2
1680,25524.629850746267,28.0,3.3000000000000003
1681,25524.119402985074,28.0,3.4000000000000004
1682,25508.42686567164,28.0,3.5
1683,25530.241791044777,28.0,3.6
1684,25518.3223880597,28.0,3.7
1685,25538.870149253733,28.0,3.8000000000000003
1686,25530.801492537314,28.0,3.9000000000000004
1687,25525.80895522388,28.0,4.0
1688,25529.046268656715,28.0,4.1000000000000005
1689,25528.829850746268,28.0,4.2
1690,25559.40895522388,28.0,4.3
1691,25566.0223880597,28.0,4.4
1692,25595.276119402984,28.0,4.5
1693,25586.925373134327,28.0,4.6000000000000005
1694,25599.877611940297,28.0,4.7
1695,25589.567164179105,28.0,4.800000000000001
1696,25582.473134328357,28.0,4.9
1697,25561.488059701493,28.0,5.0
1698,25552.47910447761,28.0,5.1000000000000005
1699,25559.673134328357,28.0,5.2
1700,25545.268656716416,28.0,5.300000000000001
1701,25557.389552238805,28.0,5.4
1702,25555.094029850745,28.0,5.5
1703,25564.855223880597,28.0,5.6000000000000005
1704,25569.753731343284,28.0,5.7
1705,25575.526865671643,28.0,5.800000000000001
1706,25568.614925373135,28.0,5.9
1707,25580.22686567164,28.0,6.0
1708,25383.671641791047,29.0,0.0
1709,25372.307462686567,29.0,0.1
1710,25416.523880597015,29.0,0.2
1711,25451.671641791047,29.0,0.30000000000000004
1712,25476.63432835821,29.0,0.4
1713,25470.98208955224,29.0,0.5
1714,25479.031343283583,29.0,0.6000000000000001
1715,25481.611940298506,29.0,0.7000000000000001
1716,25457.216417910447,29.0,0.8
1717,25443.892537313433,29.0,0.9
1718,25495.18656716418,29.0,1.0
1719,25496.662686567164,29.0,1.1
1720,25513.23432835821,29.0,1.2000000000000002
1721,25529.823880597014,29.0,1.3
1722,25508.358208955226,29.0,1.4000000000000001
1723,25488.832835820896,29.0,1.5
1724,25474.877611940297,29.0,1.6
1725,25494.991044776118,29.0,1.7000000000000002
1726,25520.217910447762,29.0,1.8
1727,25504.473134328357,29.0,1.9000000000000001
1728,25515.27462686567,29.0,2.0
1729,25504.72686567164,29.0,2.1
1730,25510.91641791045,29.0,2.2
1731,25507.2776119403,29.0,2.3000000000000003
1732,25521.159701492536,29.0,2.4000000000000004
1733,25503.944776119402,29.0,2.5
1734,25508.2776119403,29.0,2.6
1735,25526.953731343285,29.0,2.7
1736,25538.923880597016,29.0,2.8000000000000003
1737,25528.201492537315,29.0,2.9000000000000004
1738,25532.655223880596,29.0,3.0
1739,25503.758208955223,29.0,3.1
1740,25524.923880597016,29.0,3.2
1741,25509.749253731345,29.0,3.3000000000000003
1742,25511.880597014926,29.0,3.4000000000000004
1743,25507.610447761195,29.0,3.5
1744,25522.43432835821,29.0,3.6
1745,25528.9776119403,29.0,3.7
1746,25530.532835820897,29.0,3.8000000000000003
1747,25526.47910447761,29.0,3.9000000000000004
1748,25535.491044776118,29.0,4.0
1749,25544.328358208953,29.0,4.1000000000000005
1750,25558.580597014927,29.0,4.2
1751,25564.40447761194,29.0,4.3
1752,25576.68656716418,29.0,4.4
1753,25598.562686567166,29.0,4.5
1754,25603.874626865672,29.0,4.6000000000000005
1755,25604.428358208956,29.0,4.7
1756,25576.692537313433,29.0,4.800000000000001
1757,25564.528358208954,29.0,4.9
1758,25568.328358208953,29.0,5.0
1759,25557.776119402984,29.0,5.1000000000000005
1760,25540.83880597015,29.0,5.2
1761,25551.650746268657,29.0,5.300000000000001
1762,25549.07313432836,29.0,5.4
1763,25561.34776119403,29.0,5.5
1764,25569.965671641792,29.0,5.6000000000000005
1765,25572.437313432834,29.0,5.7
1766,25559.10895522388,29.0,5.800000000000001
1767,25554.085074626866,29.0,5.9
1768,25566.629850746267,29.0,6.0
1769,25407.85671641791,30.0,0.0
1770,25426.082089552237,30.0,0.1
1771,25473.122388059703,30.0,0.2
1772,25485.62089552239,30.0,0.30000000000000004
1773,25467.058208955223,30.0,0.4
1774,25486.03880597015,30.0,0.5
1775,25484.523880597015,30.0,0.6000000000000001
1776,25476.10895522388,30.0,0.7000000000000001
1777,25463.35671641791,30.0,0.8
1778,25520.213432835822,30.0,0.9
1779,25514.810447761192,30.0,1.0
1780,25509.782089552238,30.0,1.1
1781,25536.58656716418,30.0,1.2000000000000002
1782,25507.67462686567,30.0,1.3
1783,25486.93880597015,30.0,1.4000000000000001
1784,25496.58358208955,30.0,1.5
1785,25513.85671641791,30.0,1.6
1786,25521.08805970149,30.0,1.7000000000000002
1787,25496.683582089554,30.0,1.8
1788,25513.567164179105,30.0,1.9000000000000001
1789,25510.628358208956,30.0,2.0
1790,25512.241791044777,30.0,2.1
1791,25516.888059701494,30.0,2.2
1792,25524.8223880597,30.0,2.3000000000000003
1793,25510.211940298508,30.0,2.4000000000000004
1794,25512.18656716418,30.0,2.5
1795,25515.785074626867,30.0,2.6
1796,25535.282089552238,30.0,2.7
1797,25530.907462686566,30.0,2.8000000000000003
1798,25527.77462686567,30.0,2.9000000000000004
1799,25504.692537313433,30.0,3.0
1800,25502.579104477612,30.0,3.1
1801,25491.235820895523,30.0,3.2
1802,25503.83880597015,30.0,3.3000000000000003
1803,25510.574626865673,30.0,3.4000000000000004
1804,25533.72985074627,30.0,3.5
1805,25537.81343283582,30.0,3.6
1806,25520.832835820896,30.0,3.7
1807,25540.797014925374,30.0,3.8000000000000003
1808,25535.965671641792,30.0,3.9000000000000004
1809,25544.346268656718,30.0,4.0
1810,25551.577611940298,30.0,4.1000000000000005
1811,25564.098507462688,30.0,4.2
1812,25573.837313432836,30.0,4.3
1813,25611.422388059702,30.0,4.4
1814,25609.437313432834,30.0,4.5
1815,25611.150746268657,30.0,4.6000000000000005
1816,25598.897014925373,30.0,4.7
1817,25557.646268656717,30.0,4.800000000000001
1818,25577.658208955225,30.0,4.9
1819,25553.964179104478,30.0,5.0
1820,25544.188059701493,30.0,5.1000000000000005
1821,25540.36865671642,30.0,5.2
1822,25545.889552238805,30.0,5.300000000000001
1823,25551.532835820897,30.0,5.4
1824,25580.501492537314,30.0,5.5
1825,25559.27313432836,30.0,5.6000000000000005
1826,25548.214925373133,30.0,5.7
1827,25551.223880597016,30.0,5.800000000000001
1828,25572.5223880597,30.0,5.9
1829,25573.15671641791,30.0,6.0
1830,25435.6776119403,31.0,0.0
1831,25482.12089552239,31.0,0.1
1832,25450.823880597014,31.0,0.2
1833,25457.183582089554,31.0,0.30000000000000004
1834,25463.37910447761,31.0,0.4
1835,25492.888059701494,31.0,0.5
1836,25497.96119402985,31.0,0.6000000000000001
1837,25495.983582089553,31.0,0.7000000000000001
1838,25473.401492537312,31.0,0.8
1839,25499.88208955224,31.0,0.9
1840,25511.61343283582,31.0,1.0
1841,25541.488059701493,31.0,1.1
1842,25510.026865671643,31.0,1.2000000000000002
1843,25491.73432835821,31.0,1.3
1844,25514.683582089554,31.0,1.4000000000000001
1845,25509.188059701493,31.0,1.5
1846,25517.264179104477,31.0,1.6
1847,25513.259701492538,31.0,1.7000000000000002
1848,25506.49552238806,31.0,1.8
1849,25512.720895522387,31.0,1.9000000000000001
1850,25500.577611940298,31.0,2.0
1851,25504.846268656718,31.0,2.1
1852,25520.11641791045,31.0,2.2
1853,25517.492537313432,31.0,2.3000000000000003
1854,25514.049253731344,31.0,2.4000000000000004
1855,25502.149253731342,31.0,2.5
1856,25536.220895522387,31.0,2.6
1857,25527.764179104477,31.0,2.7
1858,25532.47910447761,31.0,2.8000000000000003
1859,25493.646268656717,31.0,2.9000000000000004
1860,25490.2776119403,31.0,3.0
1861,25501.147761194028,31.0,3.1
1862,25509.38358208955,31.0,3.2
1863,25518.397014925373,31.0,3.3000000000000003
1864,25547.72985074627,31.0,3.4000000000000004
1865,25524.75223880597,31.0,3.5
1866,25532.958208955224,31.0,3.6
1867,25535.68656716418,31.0,3.7
1868,25542.98208955224,31.0,3.8000000000000003
1869,25549.07014925373,31.0,3.9000000000000004
1870,25547.761194029852,31.0,4.0
1871,25588.74776119403,31.0,4.1000000000000005
1872,25594.45970149254,31.0,4.2
1873,25622.055223880598,31.0,4.3
1874,25621.188059701493,31.0,4.4
1875,25601.579104477612,31.0,4.5
1876,25592.531343283583,31.0,4.6000000000000005
1877,25574.43134328358,31.0,4.7
1878,25563.84328358209,31.0,4.800000000000001
1879,25559.802985074628,31.0,4.9
1880,25538.874626865672,31.0,5.0
1881,25531.70895522388,31.0,5.1000000000000005
1882,25536.377611940297,31.0,5.2
1883,25554.56865671642,31.0,5.300000000000001
1884,25576.516417910447,31.0,5.4
1885,25561.45671641791,31.0,5.5
1886,25549.39552238806,31.0,5.6000000000000005
1887,25557.22686567164,31.0,5.7
1888,25575.06865671642,31.0,5.800000000000001
1889,25582.13134328358,31.0,5.9
1890,25603.40447761194,31.0,6.0
1891,25470.289552238806,32.0,0.0
1892,25458.598507462688,32.0,0.1
1893,25456.823880597014,32.0,0.2
1894,25456.601492537313,32.0,0.30000000000000004
1895,25494.13432835821,32.0,0.4
1896,25507.63134328358,32.0,0.5
1897,25507.58656716418,32.0,0.6000000000000001
1898,25483.380597014926,32.0,0.7000000000000001
1899,25496.728358208955,32.0,0.8
1900,25525.07313432836,32.0,0.9
1901,25554.34328358209,32.0,1.0
1902,25518.414925373134,32.0,1.1
1903,25494.737313432837,32.0,1.2000000000000002
1904,25519.128358208956,32.0,1.3
1905,25516.326865671643,32.0,1.4000000000000001
1906,25504.092537313434,32.0,1.5
1907,25506.83582089552,32.0,1.6
1908,25514.159701492536,32.0,1.7000000000000002
1909,25516.602985074627,32.0,1.8
1910,25520.279104477613,32.0,1.9000000000000001
1911,25504.998507462686,32.0,2.0
1912,25517.06865671642,32.0,2.1
1913,25508.87910447761,32.0,2.2
1914,25515.786567164178,32.0,2.3000000000000003
1915,25505.63432835821,32.0,2.4000000000000004
1916,25526.34328358209,32.0,2.5
1917,25518.25223880597,32.0,2.6
1918,25514.79552238806,32.0,2.7
1919,25487.4776119403,32.0,2.8000000000000003
1920,25508.885074626865,32.0,2.9000000000000004
1921,25510.34776119403,32.0,3.0
1922,25500.81343283582,32.0,3.1
1923,25506.22686567164,32.0,3.2
1924,25533.47910447761,32.0,3.3000000000000003
1925,25518.968656716417,32.0,3.4000000000000004
1926,25533.17910447761,32.0,3.5
1927,25535.04029850746,32.0,3.6
1928,25539.04776119403,32.0,3.7
1929,25531.87910447761,32.0,3.8000000000000003
1930,25565.858208955226,32.0,3.9000000000000004
1931,25593.841791044775,32.0,4.0
1932,25601.314925373135,32.0,4.1000000000000005
1933,25608.510447761193,32.0,4.2
1934,25607.446268656717,32.0,4.3
1935,25593.473134328357,32.0,4.4
1936,25588.20895522388,32.0,4.5
1937,25575.88656716418,32.0,4.6000000000000005
1938,25560.388059701494,32.0,4.7
1939,25562.556716417912,32.0,4.800000000000001
1940,25528.14328358209,32.0,4.9
1941,25536.840298507464,32.0,5.0
1942,25543.035820895522,32.0,5.1000000000000005
1943,25562.989552238807,32.0,5.2
1944,25569.314925373135,32.0,5.300000000000001
1945,25570.467164179103,32.0,5.4
1946,25561.125373134328,32.0,5.5
1947,25574.213432835822,32.0,5.6000000000000005
1948,25574.82537313433,32.0,5.7
1949,25608.63432835821,32.0,5.800000000000001
1950,25605.407462686566,32.0,5.9
1951,25623.780597014924,32.0,6.0
1952,25454.73432835821,33.0,0.0
1953,25460.801492537314,33.0,0.1
1954,25471.73432835821,33.0,0.2
1955,25484.80447761194,33.0,0.30000000000000004
1956,25505.326865671643,33.0,0.4
1957,25495.922388059702,33.0,0.5
1958,25499.129850746267,33.0,0.6000000000000001
1959,25512.614925373135,33.0,0.7000000000000001
1960,25505.026865671643,33.0,0.8
1961,25557.197014925372,33.0,0.9
1962,25525.235820895523,33.0,1.0
1963,25503.83582089552,33.0,1.1
1964,25512.2223880597,33.0,1.2000000000000002
1965,25498.094029850745,33.0,1.3
1966,25489.619402985074,33.0,1.4000000000000001
1967,25507.746268656716,33.0,1.5
1968,25505.17910447761,33.0,1.6
1969,25522.149253731342,33.0,1.7000000000000002
1970,25512.09552238806,33.0,1.8
1971,25510.994029850746,33.0,1.9000000000000001
1972,25525.03880597015,33.0,2.0
1973,25502.628358208956,33.0,2.1
1974,25491.353731343283,33.0,2.2
1975,25504.262686567163,33.0,2.3000000000000003
1976,25524.81343283582,33.0,2.4000000000000004
1977,25520.811940298507,33.0,2.5
1978,25527.605970149252,33.0,2.6
1979,25506.144776119403,33.0,2.7
1980,25495.076119402984,33.0,2.8000000000000003
1981,25499.389552238805,33.0,2.9000000000000004
1982,25502.355223880597,33.0,3.0
1983,25507.06119402985,33.0,3.1
1984,25538.30447761194,33.0,3.2
1985,25541.471641791046,33.0,3.3000000000000003
1986,25537.034328358208,33.0,3.4000000000000004
1987,25539.685074626865,33.0,3.5
1988,25541.122388059703,33.0,3.6
1989,25551.69104477612,33.0,3.7
1990,25580.15223880597,33.0,3.8000000000000003
1991,25587.125373134328,33.0,3.9000000000000004
1992,25593.059701492537,33.0,4.0
1993,25600.849253731343,33.0,4.1000000000000005
1994,25600.64328358209,33.0,4.2
1995,25591.782089552238,33.0,4.3
1996,25589.228358208955,33.0,4.4
1997,25578.32089552239,33.0,4.5
1998,25566.86567164179,33.0,4.6000000000000005
1999,25547.932835820895,33.0,4.7
2000,25550.597014925374,33.0,4.800000000000001
2001,25546.058208955223,33.0,4.9
2002,25549.098507462688,33.0,5.0
2003,25567.962686567163,33.0,5.1000000000000005
2004,25567.889552238805,33.0,5.2
2005,25584.505970149254,33.0,5.300000000000001
2006,25586.511940298507,33.0,5.4
2007,25570.73432835821,33.0,5.5
2008,25591.673134328357,33.0,5.6000000000000005
2009,25595.155223880596,33.0,5.7
2010,25604.326865671643,33.0,5.800000000000001
2011,25614.658208955225,33.0,5.9
2012,25597.32089552239,33.0,6.0
2013,25467.122388059703,34.0,0.0
2014,25461.786567164178,34.0,0.1
2015,25479.128358208956,34.0,0.2
2016,25531.953731343285,34.0,0.30000000000000004
2017,25489.12089552239,34.0,0.4
2018,25490.037313432837,34.0,0.5
2019,25492.77313432836,34.0,0.6000000000000001
2020,25528.389552238805,34.0,0.7000000000000001
2021,25560.694029850747,34.0,0.8
2022,25532.123880597013,34.0,0.9
2023,25517.097014925374,34.0,1.0
2024,25518.534328358208,34.0,1.1
2025,25472.38358208955,34.0,1.2000000000000002
2026,25497.746268656716,34.0,1.3
2027,25514.8,34.0,1.4000000000000001
2028,25525.45671641791,34.0,1.5
2029,25525.814925373135,34.0,1.6
2030,25533.80447761194,34.0,1.7000000000000002
2031,25505.89104477612,34.0,1.8
2032,25501.217910447762,34.0,1.9000000000000001
