,AUC,Beta1,Beta2
123,7434.489552238806,3.0,0.1
124,7495.238805970149,3.0,0.2
125,7572.0194029850745,3.0,0.30000000000000004
126,7556.817910447761,3.0,0.4
127,7564.270149253732,3.0,0.5
128,7610.077611940298,3.0,0.6000000000000001
129,7645.810447761194,3.0,0.7000000000000001
130,7633.729850746268,3.0,0.8
131,7661.604477611941,3.0,0.9
132,7697.2164179104475,3.0,1.0
133,7710.725373134328,3.0,1.1
134,7711.7731343283585,3.0,1.2000000000000002
135,7734.211940298507,3.0,1.3
136,7773.137313432836,3.0,1.4000000000000001
137,7804.532835820895,3.0,1.5
138,7821.4805970149255,3.0,1.6
139,7797.871641791045,3.0,1.7000000000000002
140,7824.623880597015,3.0,1.8
141,7842.6567164179105,3.0,1.9000000000000001
142,7878.410447761194,3.0,2.0
143,7862.577611940298,3.0,2.1
144,7855.140298507463,3.0,2.2
145,7854.253731343284,3.0,2.3000000000000003
146,7841.041791044776,3.0,2.4000000000000004
147,7831.816417910448,3.0,2.5
148,7838.038805970149,3.0,2.6
149,7855.634328358209,3.0,2.7
150,7830.777611940299,3.0,2.8000000000000003
151,7834.101492537314,3.0,2.9000000000000004
152,7845.749253731343,3.0,3.0
153,7842.302985074627,3.0,3.1
154,7832.405970149253,3.0,3.2
155,7837.637313432836,3.0,3.3000000000000003
156,7842.585074626866,3.0,3.4000000000000004
157,7872.546268656716,3.0,3.5
158,7888.297014925373,3.0,3.6
159,7874.8537313432835,3.0,3.7
160,7870.2059701492535,3.0,3.8000000000000003
161,7874.685074626866,3.0,3.9000000000000004
162,7874.7059701492535,3.0,4.0
163,7877.137313432836,3.0,4.1000000000000005
164,7882.723880597015,3.0,4.2
165,7881.682089552239,3.0,4.3
166,7890.35223880597,3.0,4.4
167,7915.544776119403,3.0,4.5
168,7925.625373134329,3.0,4.6000000000000005
169,7927.7,3.0,4.7
170,7934.964179104478,3.0,4.800000000000001
171,7925.998507462687,3.0,4.9
172,7918.56119402985,3.0,5.0
173,7914.411940298507,3.0,5.1000000000000005
174,7907.302985074627,3.0,5.2
175,7916.55671641791,3.0,5.300000000000001
176,7931.8820895522385,3.0,5.4
177,7961.483582089552,3.0,5.5
178,7983.446268656717,3.0,5.6000000000000005
179,7983.114925373135,3.0,5.7
180,7976.129850746269,3.0,5.800000000000001
181,7960.685074626866,3.0,5.9
182,7960.5686567164175,3.0,6.0
183,7559.710447761194,4.0,0.0
184,7558.259701492538,4.0,0.1
185,7551.976119402985,4.0,0.2
186,7542.29104477612,4.0,0.30000000000000004
187,7576.249253731343,4.0,0.4
188,7584.479104477612,4.0,0.5
189,7664.828358208955,4.0,0.6000000000000001
190,7661.164179104478,4.0,0.7000000000000001
191,7722.634328358209,4.0,0.8
192,7768.55223880597,4.0,0.9
193,7726.089552238806,4.0,1.0
194,7740.841791044776,4.0,1.1
195,7787.571641791044,4.0,1.2000000000000002
196,7824.423880597015,4.0,1.3
197,7844.644776119403,4.0,1.4000000000000001
198,7835.594029850747,4.0,1.5
199,7804.737313432835,4.0,1.6
200,7839.756716417911,4.0,1.7000000000000002
201,7858.650746268657,4.0,1.8
202,7858.658208955224,4.0,1.9000000000000001
203,7843.862686567164,4.0,2.0
204,7833.2059701492535,4.0,2.1
205,7854.735820895522,4.0,2.2
206,7806.394029850746,4.0,2.3000000000000003
207,7822.728358208955,4.0,2.4000000000000004
208,7824.95223880597,4.0,2.5
209,7828.516417910448,4.0,2.6
210,7844.410447761194,4.0,2.7
211,7848.2835820895525,4.0,2.8000000000000003
212,7843.729850746268,4.0,2.9000000000000004
213,7844.770149253732,4.0,3.0
214,7832.116417910448,4.0,3.1
215,7856.316417910448,4.0,3.2
216,7866.35223880597,4.0,3.3000000000000003
217,7866.729850746268,4.0,3.4000000000000004
218,7890.222388059701,4.0,3.5
219,7891.798507462687,4.0,3.6
220,7887.840298507463,4.0,3.7
221,7878.40895522388,4.0,3.8000000000000003
222,7886.238805970149,4.0,3.9000000000000004
223,7893.122388059702,4.0,4.0
224,7891.698507462686,4.0,4.1000000000000005
225,7901.40895522388,4.0,4.2
226,7918.64328358209,4.0,4.3
227,7917.731343283582,4.0,4.4
228,7930.1074626865675,4.0,4.5
229,7936.588059701493,4.0,4.6000000000000005
230,7931.279104477612,4.0,4.7
231,7938.461194029851,4.0,4.800000000000001
232,7932.767164179105,4.0,4.9
233,7931.831343283582,4.0,5.0
234,7926.455223880597,4.0,5.1000000000000005
235,7932.691044776119,4.0,5.2
236,7955.573134328358,4.0,5.300000000000001
237,7963.046268656716,4.0,5.4
238,7978.297014925373,4.0,5.5
239,7973.450746268657,4.0,5.6000000000000005
240,7963.64776119403,4.0,5.7
241,7976.362686567164,4.0,5.800000000000001
242,7972.250746268657,4.0,5.9
243,7973.64328358209,4.0,6.0
244,7564.707462686567,5.0,0.0
245,7551.532835820895,5.0,0.1
246,7570.380597014925,5.0,0.2
247,7597.364179104477,5.0,0.30000000000000004
248,7650.610447761194,5.0,0.4
249,7682.8820895522385,5.0,0.5
250,7732.240298507462,5.0,0.6000000000000001
251,7768.2731343283585,5.0,0.7000000000000001
252,7756.297014925373,5.0,0.8
253,7791.582089552238,5.0,0.9
254,7803.017910447761,5.0,1.0
255,7826.116417910448,5.0,1.1
256,7828.198507462686,5.0,1.2000000000000002
257,7846.243283582089,5.0,1.3
258,7827.956716417911,5.0,1.4000000000000001
259,7806.3925373134325,5.0,1.5
260,7845.956716417911,5.0,1.6
261,7847.820895522388,5.0,1.7000000000000002
262,7834.1955223880595,5.0,1.8
263,7838.288059701493,5.0,1.9000000000000001
264,7850.277611940299,5.0,2.0
265,7810.888059701492,5.0,2.1
266,7816.8820895522385,5.0,2.2
267,7841.40895522388,5.0,2.3000000000000003
268,7833.625373134329,5.0,2.4000000000000004
269,7858.679104477612,5.0,2.5
270,7862.0686567164175,5.0,2.6
271,7852.002985074627,5.0,2.7
272,7873.471641791045,5.0,2.8000000000000003
273,7853.4134328358205,5.0,2.9000000000000004
274,7848.973134328358,5.0,3.0
275,7879.50447761194,5.0,3.1
276,7875.141791044776,5.0,3.2
277,7898.582089552238,5.0,3.3000000000000003
278,7888.797014925373,5.0,3.4000000000000004
279,7877.258208955224,5.0,3.5
280,7895.622388059702,5.0,3.6
281,7904.125373134329,5.0,3.7
282,7891.0194029850745,5.0,3.8000000000000003
283,7909.20447761194,5.0,3.9000000000000004
284,7917.455223880597,5.0,4.0
285,7921.64328358209,5.0,4.1000000000000005
286,7927.838805970149,5.0,4.2
287,7935.094029850747,5.0,4.3
288,7958.259701492538,5.0,4.4
289,7948.655223880597,5.0,4.5
290,7938.692537313433,5.0,4.6000000000000005
291,7935.3432835820895,5.0,4.7
292,7937.297014925373,5.0,4.800000000000001
293,7946.014925373134,5.0,4.9
294,7938.437313432836,5.0,5.0
295,7956.050746268656,5.0,5.1000000000000005
296,7960.067164179104,5.0,5.2
297,7972.755223880597,5.0,5.300000000000001
298,7969.231343283582,5.0,5.4
299,7974.801492537314,5.0,5.5
300,7972.35671641791,5.0,5.6000000000000005
301,7984.013432835821,5.0,5.7
302,7984.1671641791045,5.0,5.800000000000001
303,7989.728358208955,5.0,5.9
304,7992.137313432836,5.0,6.0
305,7586.738805970149,6.0,0.0
306,7598.1,6.0,0.1
307,7676.155223880597,6.0,0.2
308,7729.6462686567165,6.0,0.30000000000000004
309,7745.558208955224,6.0,0.4
310,7775.325373134328,6.0,0.5
311,7769.385074626865,6.0,0.6000000000000001
312,7804.116417910448,6.0,0.7000000000000001
313,7807.997014925373,6.0,0.8
314,7828.7731343283585,6.0,0.9
315,7844.732835820895,6.0,1.0
316,7846.717910447761,6.0,1.1
317,7824.911940298507,6.0,1.2000000000000002
318,7785.3820895522385,6.0,1.3
319,7803.698507462686,6.0,1.4000000000000001
320,7844.538805970149,6.0,1.5
321,7860.389552238806,6.0,1.6
322,7849.714925373134,6.0,1.7000000000000002
323,7830.949253731344,6.0,1.8
324,7841.637313432836,6.0,1.9000000000000001
325,7834.289552238806,6.0,2.0
326,7846.905970149253,6.0,2.1
327,7837.129850746269,6.0,2.2
328,7858.829850746269,6.0,2.3000000000000003
329,7861.3820895522385,6.0,2.4000000000000004
330,7876.085074626866,6.0,2.5
331,7872.559701492537,6.0,2.6
332,7870.574626865671,6.0,2.7
333,7850.7059701492535,6.0,2.8000000000000003
334,7844.562686567164,6.0,2.9000000000000004
335,7880.823880597015,6.0,3.0
336,7897.085074626866,6.0,3.1
337,7902.582089552238,6.0,3.2
338,7900.682089552239,6.0,3.3000000000000003
339,7889.714925373134,6.0,3.4000000000000004
340,7910.164179104478,6.0,3.5
341,7909.668656716418,6.0,3.6
342,7901.125373134329,6.0,3.7
343,7933.808955223881,6.0,3.8000000000000003
344,7935.4208955223885,6.0,3.9000000000000004
345,7941.9313432835825,6.0,4.0
346,7936.846268656716,6.0,4.1000000000000005
347,7938.571641791044,6.0,4.2
348,7949.229850746268,6.0,4.3
349,7943.316417910448,6.0,4.4
350,7935.544776119403,6.0,4.5
351,7930.907462686567,6.0,4.6000000000000005
352,7944.311940298508,6.0,4.7
353,7949.1671641791045,6.0,4.800000000000001
354,7935.722388059701,6.0,4.9
355,7948.073134328358,6.0,5.0
356,7971.1567164179105,6.0,5.1000000000000005
357,7979.441791044776,6.0,5.2
358,7976.946268656717,6.0,5.300000000000001
359,7997.837313432836,6.0,5.4
360,7998.8537313432835,6.0,5.5
361,8006.168656716418,6.0,5.6000000000000005
362,7995.198507462686,6.0,5.7
363,7993.407462686567,6.0,5.800000000000001
364,8005.923880597015,6.0,5.9
365,8001.116417910448,6.0,6.0
366,7722.016417910448,7.0,0.0
367,7719.811940298508,7.0,0.1
368,7729.737313432835,7.0,0.2
369,7763.265671641791,7.0,0.30000000000000004
370,7797.538805970149,7.0,0.4
371,7829.40447761194,7.0,0.5
372,7842.070149253731,7.0,0.6000000000000001
373,7835.792537313433,7.0,0.7000000000000001
374,7824.411940298507,7.0,0.8
375,7831.407462686567,7.0,0.9
376,7815.6179104477615,7.0,1.0
377,7800.70895522388,7.0,1.1
378,7819.455223880597,7.0,1.2000000000000002
379,7842.482089552239,7.0,1.3
380,7858.5791044776115,7.0,1.4000000000000001
381,7852.458208955224,7.0,1.5
382,7862.4134328358205,7.0,1.6
383,7837.679104477612,7.0,1.7000000000000002
384,7846.9701492537315,7.0,1.8
385,7851.288059701493,7.0,1.9000000000000001
386,7843.870149253731,7.0,2.0
387,7863.889552238806,7.0,2.1
388,7885.046268656716,7.0,2.2
389,7898.55671641791,7.0,2.3000000000000003
390,7887.9029850746265,7.0,2.4000000000000004
391,7878.608955223881,7.0,2.5
392,7881.4029850746265,7.0,2.6
393,7863.688059701492,7.0,2.7
394,7864.297014925373,7.0,2.8000000000000003
395,7869.665671641791,7.0,2.9000000000000004
396,7892.138805970149,7.0,3.0
397,7910.362686567164,7.0,3.1
398,7904.108955223881,7.0,3.2
399,7915.958208955224,7.0,3.3000000000000003
400,7923.14328358209,7.0,3.4000000000000004
401,7916.008955223881,7.0,3.5
402,7924.601492537314,7.0,3.6
403,7941.185074626866,7.0,3.7
404,7937.246268656716,7.0,3.8000000000000003
405,7931.755223880597,7.0,3.9000000000000004
406,7923.697014925373,7.0,4.0
407,7948.1074626865675,7.0,4.1000000000000005
408,7945.638805970149,7.0,4.2
409,7942.982089552239,7.0,4.3
410,7935.786567164179,7.0,4.4
411,7955.397014925373,7.0,4.5
412,7957.1567164179105,7.0,4.6000000000000005
413,7950.122388059702,7.0,4.7
414,7969.389552238806,7.0,4.800000000000001
415,7968.277611940299,7.0,4.9
416,7984.741791044776,7.0,5.0
417,7983.213432835821,7.0,5.1000000000000005
418,8009.608955223881,7.0,5.2
419,8000.620895522388,7.0,5.300000000000001
420,7995.467164179105,7.0,5.4
421,7998.717910447761,7.0,5.5
422,7994.325373134328,7.0,5.6000000000000005
423,8000.849253731343,7.0,5.7
424,7995.177611940298,7.0,5.800000000000001
425,7981.135820895523,7.0,5.9
426,7971.55671641791,7.0,6.0
427,7712.010447761194,8.0,0.0
428,7759.00447761194,8.0,0.1
429,7781.756716417911,8.0,0.2
430,7790.0865671641795,8.0,0.30000000000000004
431,7799.823880597015,8.0,0.4
432,7803.710447761194,8.0,0.5
433,7825.09104477612,8.0,0.6000000000000001
434,7825.395522388059,8.0,0.7000000000000001
435,7824.84776119403,8.0,0.8
436,7849.613432835821,8.0,0.9
437,7835.779104477612,8.0,1.0
438,7838.720895522388,8.0,1.1
439,7856.350746268657,8.0,1.2000000000000002
440,7864.120895522388,8.0,1.3
441,7875.598507462687,8.0,1.4000000000000001
442,7865.3328358208955,8.0,1.5
443,7865.110447761194,8.0,1.6
444,7849.789552238806,8.0,1.7000000000000002
445,7868.219402985074,8.0,1.8
446,7880.877611940298,8.0,1.9000000000000001
447,7890.661194029851,8.0,2.0
448,7889.849253731343,8.0,2.1
449,7893.317910447761,8.0,2.2
450,7875.514925373134,8.0,2.3000000000000003
451,7875.132835820896,8.0,2.4000000000000004
452,7854.758208955224,8.0,2.5
453,7867.525373134328,8.0,2.6
454,7871.789552238806,8.0,2.7
455,7904.098507462687,8.0,2.8000000000000003
456,7906.738805970149,8.0,2.9000000000000004
457,7914.850746268657,8.0,3.0
458,7919.9313432835825,8.0,3.1
459,7927.762686567165,8.0,3.2
460,7921.54776119403,8.0,3.3000000000000003
461,7925.649253731343,8.0,3.4000000000000004
462,7933.355223880597,8.0,3.5
463,7928.7835820895525,8.0,3.6
464,7942.4805970149255,8.0,3.7
465,7926.070149253731,8.0,3.8000000000000003
466,7926.185074626866,8.0,3.9000000000000004
467,7953.094029850747,8.0,4.0
468,7954.207462686567,8.0,4.1000000000000005
469,7948.1462686567165,8.0,4.2
470,7957.934328358209,8.0,4.3
471,7957.958208955224,8.0,4.4
472,7956.129850746269,8.0,4.5
473,7959.974626865672,8.0,4.6000000000000005
474,7972.434328358209,8.0,4.7
475,7964.246268656716,8.0,4.800000000000001
476,7982.417910447762,8.0,4.9
477,7993.371641791045,8.0,5.0
478,8004.038805970149,8.0,5.1000000000000005
479,7993.865671641791,8.0,5.2
480,7994.014925373134,8.0,5.300000000000001
481,7990.620895522388,8.0,5.4
482,7993.725373134328,8.0,5.5
483,7991.223880597015,8.0,5.6000000000000005
484,7987.298507462687,8.0,5.7
485,7971.0402985074625,8.0,5.800000000000001
486,7979.3820895522385,8.0,5.9
487,7988.898507462686,8.0,6.0
488,7762.7940298507465,9.0,0.0
489,7791.250746268657,9.0,0.1
490,7785.513432835821,9.0,0.2
491,7793.628358208955,9.0,0.30000000000000004
492,7808.641791044776,9.0,0.4
493,7808.477611940299,9.0,0.5
494,7826.129850746269,9.0,0.6000000000000001
495,7850.895522388059,9.0,0.7000000000000001
496,7810.397014925373,9.0,0.8
497,7823.510447761194,9.0,0.9
498,7824.944776119403,9.0,1.0
499,7869.855223880597,9.0,1.1
500,7902.168656716418,9.0,1.2000000000000002
501,7869.683582089552,9.0,1.3
502,7854.817910447761,9.0,1.4000000000000001
503,7862.582089552238,9.0,1.5
504,7868.465671641791,9.0,1.6
505,7878.15223880597,9.0,1.7000000000000002
506,7882.385074626865,9.0,1.8
507,7888.944776119403,9.0,1.9000000000000001
508,7882.43880597015,9.0,2.0
509,7885.8432835820895,9.0,2.1
510,7869.123880597015,9.0,2.2
511,7879.910447761194,9.0,2.3000000000000003
512,7861.732835820895,9.0,2.4000000000000004
513,7885.131343283582,9.0,2.5
514,7904.7940298507465,9.0,2.6
515,7912.885074626865,9.0,2.7
516,7913.0402985074625,9.0,2.8000000000000003
517,7933.758208955224,9.0,2.9000000000000004
518,7939.785074626866,9.0,3.0
519,7926.837313432836,9.0,3.1
520,7933.911940298507,9.0,3.2
521,7945.725373134328,9.0,3.3000000000000003
522,7938.161194029851,9.0,3.4000000000000004
523,7940.658208955224,9.0,3.5
524,7938.014925373134,9.0,3.6
525,7916.104477611941,9.0,3.7
526,7942.028358208955,9.0,3.8000000000000003
527,7963.997014925373,9.0,3.9000000000000004
528,7955.719402985074,9.0,4.0
529,7956.753731343284,9.0,4.1000000000000005
530,7949.105970149254,9.0,4.2
531,7952.570149253731,9.0,4.3
532,7954.962686567164,9.0,4.4
533,7965.150746268657,9.0,4.5
534,7966.620895522388,9.0,4.6000000000000005
535,7973.802985074627,9.0,4.7
536,7980.90895522388,9.0,4.800000000000001
537,7994.692537313433,9.0,4.9
538,8002.658208955224,9.0,5.0
539,7993.729850746268,9.0,5.1000000000000005
540,7995.3044776119405,9.0,5.2
541,7977.04776119403,9.0,5.300000000000001
542,7986.5194029850745,9.0,5.4
543,7993.35223880597,9.0,5.5
544,7981.8432835820895,9.0,5.6000000000000005
545,7972.237313432835,9.0,5.7
546,7979.323880597015,9.0,5.800000000000001
547,7984.771641791045,9.0,5.9
548,7995.3925373134325,9.0,6.0
549,7754.128358208955,10.0,0.0
550,7786.838805970149,10.0,0.1
551,7827.662686567164,10.0,0.2
552,7834.202985074627,10.0,0.30000000000000004
553,7820.35223880597,10.0,0.4
554,7825.132835820896,10.0,0.5
555,7817.270149253732,10.0,0.6000000000000001
556,7824.6671641791045,10.0,0.7000000000000001
557,7851.637313432836,10.0,0.8
558,7871.237313432835,10.0,0.9
559,7912.064179104477,10.0,1.0
560,7871.274626865672,10.0,1.1
561,7861.4134328358205,10.0,1.2000000000000002
562,7872.5686567164175,10.0,1.3
563,7868.3537313432835,10.0,1.4000000000000001
564,7870.720895522388,10.0,1.5
565,7880.910447761194,10.0,1.6
566,7878.677611940298,10.0,1.7000000000000002
567,7889.123880597015,10.0,1.8
568,7868.319402985075,10.0,1.9000000000000001
569,7889.653731343284,10.0,2.0
570,7877.7835820895525,10.0,2.1
571,7888.9313432835825,10.0,2.2
572,7876.520895522388,10.0,2.3000000000000003
573,7885.6179104477615,10.0,2.4000000000000004
574,7912.219402985074,10.0,2.5
575,7906.098507462687,10.0,2.6
576,7931.038805970149,10.0,2.7
577,7946.1955223880595,10.0,2.8000000000000003
578,7934.576119402985,10.0,2.9000000000000004
579,7927.650746268657,10.0,3.0
580,7950.262686567165,10.0,3.1
581,7944.546268656716,10.0,3.2
582,7937.298507462687,10.0,3.3000000000000003
583,7937.062686567164,10.0,3.4000000000000004
584,7945.802985074627,10.0,3.5
585,7931.844776119403,10.0,3.6
586,7963.849253731343,10.0,3.7
587,7958.991044776119,10.0,3.8000000000000003
588,7966.797014925373,10.0,3.9000000000000004
589,7956.511940298507,10.0,4.0
590,7957.749253731343,10.0,4.1000000000000005
591,7958.034328358209,10.0,4.2
592,7966.207462686567,10.0,4.3
593,7974.826865671642,10.0,4.4
594,7975.849253731343,10.0,4.5
595,7977.102985074627,10.0,4.6000000000000005
596,7981.634328358209,10.0,4.7
597,7987.297014925373,10.0,4.800000000000001
598,7987.494029850746,10.0,4.9
599,7986.4597014925375,10.0,5.0
600,7974.297014925373,10.0,5.1000000000000005
601,7978.820895522388,10.0,5.2
602,7984.140298507463,10.0,5.300000000000001
603,7984.274626865672,10.0,5.4
604,7988.073134328358,10.0,5.5
605,7979.511940298507,10.0,5.6000000000000005
606,7985.828358208955,10.0,5.7
607,7988.8328358208955,10.0,5.800000000000001
608,7988.355223880597,10.0,5.9
609,7975.577611940298,10.0,6.0
610,7796.649253731343,11.0,0.0
611,7833.702985074627,11.0,0.1
612,7828.971641791045,11.0,0.2
613,7857.532835820895,11.0,0.30000000000000004
614,7829.958208955224,11.0,0.4
615,7833.7059701492535,11.0,0.5
616,7842.023880597015,11.0,0.6000000000000001
617,7867.179104477612,11.0,0.7000000000000001
618,7918.986567164179,11.0,0.8
619,7891.150746268657,11.0,0.9
620,7869.588059701493,11.0,1.0
621,7866.64328358209,11.0,1.1
622,7869.023880597015,11.0,1.2000000000000002
623,7885.416417910447,11.0,1.3
624,7891.017910447761,11.0,1.4000000000000001
625,7887.93880597015,11.0,1.5
626,7870.337313432836,11.0,1.6
627,7864.740298507462,11.0,1.7000000000000002
628,7862.674626865672,11.0,1.8
629,7881.098507462687,11.0,1.9000000000000001
630,7877.440298507463,11.0,2.0
631,7877.841791044776,11.0,2.1
632,7879.725373134328,11.0,2.2
633,7899.985074626866,11.0,2.3000000000000003
634,7929.377611940298,11.0,2.4000000000000004
635,7918.020895522388,11.0,2.5
636,7950.605970149254,11.0,2.6
637,7938.265671641791,11.0,2.7
638,7945.082089552238,11.0,2.8000000000000003
639,7958.983582089552,11.0,2.9000000000000004
640,7963.043283582089,11.0,3.0
641,7950.150746268657,11.0,3.1
642,7934.694029850746,11.0,3.2
643,7949.653731343284,11.0,3.3000000000000003
644,7935.8,11.0,3.4000000000000004
645,7946.752238805971,11.0,3.5
646,7951.986567164179,11.0,3.6
647,7962.15223880597,11.0,3.7
648,7953.062686567164,11.0,3.8000000000000003
649,7948.9134328358205,11.0,3.9000000000000004
650,7947.534328358209,11.0,4.0
651,7957.441791044776,11.0,4.1000000000000005
652,7981.683582089552,11.0,4.2
653,7974.391044776119,11.0,4.3
654,7970.246268656716,11.0,4.4
655,7983.235820895522,11.0,4.5
656,7970.289552238806,11.0,4.6000000000000005
657,7987.707462686567,11.0,4.7
658,8000.956716417911,11.0,4.800000000000001
659,7992.911940298507,11.0,4.9
660,7984.259701492538,11.0,5.0
661,7989.09552238806,11.0,5.1000000000000005
662,7994.822388059702,11.0,5.2
663,7973.5,11.0,5.300000000000001
664,7963.707462686567,11.0,5.4
665,7966.6074626865675,11.0,5.5
666,7981.928358208956,11.0,5.6000000000000005
667,7987.702985074627,11.0,5.7
668,7978.731343283582,11.0,5.800000000000001
669,7976.5298507462685,11.0,5.9
670,7984.991044776119,11.0,6.0
671,7847.985074626866,12.0,0.0
672,7874.397014925373,12.0,0.1
673,7853.331343283582,12.0,0.2
674,7869.535820895522,12.0,0.30000000000000004
675,7855.592537313433,12.0,0.4
676,7892.092537313433,12.0,0.5
677,7905.311940298508,12.0,0.6000000000000001
678,7890.123880597015,12.0,0.7000000000000001
679,7878.477611940299,12.0,0.8
680,7875.089552238806,12.0,0.9
681,7878.0402985074625,12.0,1.0
682,7877.164179104478,12.0,1.1
683,7876.558208955224,12.0,1.2000000000000002
684,7873.874626865671,12.0,1.3
685,7866.29552238806,12.0,1.4000000000000001
686,7853.514925373134,12.0,1.5
687,7866.2059701492535,12.0,1.6
688,7875.277611940299,12.0,1.7000000000000002
689,7890.225373134328,12.0,1.8
690,7894.907462686567,12.0,1.9000000000000001
691,7888.458208955224,12.0,2.0
692,7896.111940298508,12.0,2.1
693,7919.608955223881,12.0,2.2
694,7926.0402985074625,12.0,2.3000000000000003
695,7933.358208955224,12.0,2.4000000000000004
696,7957.4134328358205,12.0,2.5
697,7950.059701492537,12.0,2.6
698,7965.050746268656,12.0,2.7
699,7952.64776119403,12.0,2.8000000000000003
700,7956.614925373135,12.0,2.9000000000000004
701,7943.692537313433,12.0,3.0
702,7944.14328358209,12.0,3.1
