,AUC,Beta1,Beta2
312,4038.9,6.0,0.7000000000000001
313,4031.686567164179,6.0,0.8
314,4051.7358208955225,6.0,0.9
315,4064.1,6.0,1.0
316,4062.2029850746267,6.0,1.1
317,4047.189552238806,6.0,1.2000000000000002
318,4019.186567164179,6.0,1.3
319,4035.9432835820894,6.0,1.4000000000000001
320,4051.780597014925,6.0,1.5
321,4068.2029850746267,6.0,1.6
322,4066.885074626866,6.0,1.7000000000000002
323,4060.4194029850746,6.0,1.8
324,4062.3074626865673,6.0,1.9000000000000001
325,4056.3835820895524,6.0,2.0
326,4057.031343283582,6.0,2.1
327,4052.4940298507463,6.0,2.2
328,4066.4955223880597,6.0,2.3000000000000003
329,4063.1805970149253,6.0,2.4000000000000004
330,4072.9582089552237,6.0,2.5
331,4073.9940298507463,6.0,2.6
332,4067.7567164179104,6.0,2.7
333,4074.6567164179105,6.0,2.8000000000000003
334,4068.9940298507463,6.0,2.9000000000000004
335,4079.5402985074625,6.0,3.0
336,4087.292537313433,6.0,3.1
337,4087.783582089552,6.0,3.2
338,4090.0044776119403,6.0,3.3000000000000003
339,4088.464179104478,6.0,3.4000000000000004
340,4098.35671641791,6.0,3.5
341,4100.616417910448,6.0,3.6
342,4099.813432835821,6.0,3.7
343,4120.149253731343,6.0,3.8000000000000003
344,4122.355223880597,6.0,3.9000000000000004
345,4123.8044776119405,6.0,4.0
346,4127.747761194029,6.0,4.1000000000000005
347,4120.9029850746265,6.0,4.2
348,4126.471641791045,6.0,4.3
349,4130.071641791044,6.0,4.4
350,4126.54776119403,6.0,4.5
351,4126.944776119403,6.0,4.6000000000000005
352,4133.149253731343,6.0,4.7
353,4133.776119402985,6.0,4.800000000000001
354,4131.604477611941,6.0,4.9
355,4143.953731343284,6.0,5.0
356,4150.825373134328,6.0,5.1000000000000005
357,4147.346268656716,6.0,5.2
358,4145.747761194029,6.0,5.300000000000001
359,4161.282089552239,6.0,5.4
360,4163.279104477612,6.0,5.5
361,4167.64328358209,6.0,5.6000000000000005
362,4164.855223880597,6.0,5.7
363,4167.662686567164,6.0,5.800000000000001
364,4173.750746268657,6.0,5.9
365,4173.665671641791,6.0,6.0
366,3992.1597014925374,7.0,0.0
367,3994.283582089552,7.0,0.1
368,3995.2358208955225,7.0,0.2
369,3999.4731343283584,7.0,0.30000000000000004
370,4017.7641791044775,7.0,0.4
371,4041.571641791045,7.0,0.5
372,4055.726865671642,7.0,0.6000000000000001
373,4063.2492537313433,7.0,0.7000000000000001
374,4056.5194029850745,7.0,0.8
375,4051.4328358208954,7.0,0.9
376,4046.6850746268656,7.0,1.0
377,4032.6880597014924,7.0,1.1
378,4056.938805970149,7.0,1.2000000000000002
379,4062.905970149254,7.0,1.3
380,4060.1089552238805,7.0,1.4000000000000001
381,4065.1194029850744,7.0,1.5
382,4068.3746268656714,7.0,1.6
383,4066.6119402985073,7.0,1.7000000000000002
384,4065.0835820895522,7.0,1.8
385,4065.6567164179105,7.0,1.9000000000000001
386,4057.8805970149256,7.0,2.0
387,4069.3865671641793,7.0,2.1
388,4083.0805970149254,7.0,2.2
389,4098.889552238806,7.0,2.3000000000000003
390,4090.7179104477614,7.0,2.4000000000000004
391,4088.3641791044774,7.0,2.5
392,4080.8835820895524,7.0,2.6
393,4074.0044776119403,7.0,2.7
394,4078.955223880597,7.0,2.8000000000000003
395,4074.8940298507464,7.0,2.9000000000000004
396,4089.8910447761195,7.0,3.0
397,4093.5044776119403,7.0,3.1
398,4092.079104477612,7.0,3.2
399,4108.550746268656,7.0,3.3000000000000003
400,4114.270149253732,7.0,3.4000000000000004
401,4109.764179104478,7.0,3.5
402,4121.0791044776115,7.0,3.6
403,4127.164179104478,7.0,3.7
404,4124.388059701492,7.0,3.8000000000000003
405,4118.686567164179,7.0,3.9000000000000004
406,4121.05223880597,7.0,4.0
407,4130.494029850746,7.0,4.1000000000000005
408,4133.120895522388,7.0,4.2
409,4131.422388059702,7.0,4.3
410,4126.728358208955,7.0,4.4
411,4142.989552238806,7.0,4.5
412,4145.962686567164,7.0,4.6000000000000005
413,4139.722388059701,7.0,4.7
414,4154.185074626866,7.0,4.800000000000001
415,4153.417910447762,7.0,4.9
416,4153.237313432835,7.0,5.0
417,4152.108955223881,7.0,5.1000000000000005
418,4169.053731343283,7.0,5.2
419,4165.407462686567,7.0,5.300000000000001
420,4162.613432835821,7.0,5.4
421,4167.325373134328,7.0,5.5
422,4169.713432835821,7.0,5.6000000000000005
423,4170.846268656716,7.0,5.7
424,4167.389552238806,7.0,5.800000000000001
425,4156.367164179104,7.0,5.9
426,4149.158208955224,7.0,6.0
427,3996.1492537313434,8.0,0.0
428,4007.082089552239,8.0,0.1
429,4027.592537313433,8.0,0.2
430,4037.7223880597016,8.0,0.30000000000000004
431,4045.4955223880597,8.0,0.4
432,4040.1089552238805,8.0,0.5
433,4064.2029850746267,8.0,0.6000000000000001
434,4056.679104477612,8.0,0.7000000000000001
435,4049.6925373134327,8.0,0.8
436,4067.968656716418,8.0,0.9
437,4058.7701492537312,8.0,1.0
438,4067.6223880597013,8.0,1.1
439,4059.471641791045,8.0,1.2000000000000002
440,4062.7119402985077,8.0,1.3
441,4085.1164179104476,8.0,1.4000000000000001
442,4072.3253731343284,8.0,1.5
443,4079.3611940298506,8.0,1.6
444,4070.107462686567,8.0,1.7000000000000002
445,4084.6029850746268,8.0,1.8
446,4096.919402985075,8.0,1.9000000000000001
447,4102.501492537313,8.0,2.0
448,4102.756716417911,8.0,2.1
449,4089.2671641791044,8.0,2.2
450,4080.7537313432836,8.0,2.3000000000000003
451,4076.7567164179104,8.0,2.4000000000000004
452,4068.629850746269,8.0,2.5
453,4077.6567164179105,8.0,2.6
454,4075.7149253731345,8.0,2.7
455,4104.025373134328,8.0,2.8000000000000003
456,4104.186567164179,8.0,2.9000000000000004
457,4104.06119402985,8.0,3.0
458,4109.380597014925,8.0,3.1
459,4118.15223880597,8.0,3.2
460,4118.79104477612,8.0,3.3000000000000003
461,4121.344776119403,8.0,3.4000000000000004
462,4129.644776119403,8.0,3.5
463,4121.3,8.0,3.6
464,4123.950746268657,8.0,3.7
465,4125.4701492537315,8.0,3.8000000000000003
466,4132.756716417911,8.0,3.9000000000000004
467,4139.750746268657,8.0,4.0
468,4140.3328358208955,8.0,4.1000000000000005
469,4139.673134328358,8.0,4.2
470,4147.285074626866,8.0,4.3
471,4145.025373134328,8.0,4.4
472,4139.2059701492535,8.0,4.5
473,4144.0791044776115,8.0,4.6000000000000005
474,4150.302985074627,8.0,4.7
475,4146.722388059701,8.0,4.800000000000001
476,4156.320895522388,8.0,4.9
477,4160.564179104477,8.0,5.0
478,4162.5970149253735,8.0,5.1000000000000005
479,4166.425373134329,8.0,5.2
480,4160.235820895522,8.0,5.300000000000001
481,4167.786567164179,8.0,5.4
482,4167.477611940299,8.0,5.5
483,4163.629850746269,8.0,5.6000000000000005
484,4160.867164179104,8.0,5.7
485,4151.689552238806,8.0,5.800000000000001
486,4161.5194029850745,8.0,5.9
487,4165.217910447761,8.0,6.0
488,4027.017910447761,9.0,0.0
489,4048.982089552239,9.0,0.1
490,4043.9582089552237,9.0,0.2
491,4046.997014925373,9.0,0.30000000000000004
492,4034.3402985074626,9.0,0.4
493,4049.831343283582,9.0,0.5
494,4056.0492537313435,9.0,0.6000000000000001
495,4069.173134328358,9.0,0.7000000000000001
496,4047.1462686567165,9.0,0.8
497,4051.7298507462688,9.0,0.9
498,4057.168656716418,9.0,1.0
499,4068.2970149253733,9.0,1.1
500,4094.813432835821,9.0,1.2000000000000002
501,4087.8880597014927,9.0,1.3
502,4084.449253731343,9.0,1.4000000000000001
503,4092.7701492537312,9.0,1.5
504,4101.255223880597,9.0,1.6
505,4102.246268656716,9.0,1.7000000000000002
506,4100.450746268657,9.0,1.8
507,4093.0223880597014,9.0,1.9000000000000001
508,4085.323880597015,9.0,2.0
509,4086.216417910448,9.0,2.1
510,4082.5164179104477,9.0,2.2
511,4093.7701492537312,9.0,2.3000000000000003
512,4086.2820895522386,9.0,2.4000000000000004
513,4090.7895522388058,9.0,2.5
514,4104.262686567165,9.0,2.6
515,4110.35671641791,9.0,2.7
516,4112.06119402985,9.0,2.8000000000000003
517,4121.20895522388,9.0,2.9000000000000004
518,4124.689552238806,9.0,3.0
519,4124.114925373135,9.0,3.1
520,4123.735820895522,9.0,3.2
521,4130.1074626865675,9.0,3.3000000000000003
522,4124.631343283582,9.0,3.4000000000000004
523,4129.0970149253735,9.0,3.5
524,4129.34776119403,9.0,3.6
525,4129.316417910448,9.0,3.7
526,4135.492537313433,9.0,3.8000000000000003
527,4144.677611940298,9.0,3.9000000000000004
528,4139.3537313432835,9.0,4.0
529,4143.240298507462,9.0,4.1000000000000005
530,4138.777611940299,9.0,4.2
531,4139.602985074627,9.0,4.3
532,4132.949253731344,9.0,4.4
533,4148.094029850747,9.0,4.5
534,4150.907462686567,9.0,4.6000000000000005
535,4159.383582089552,9.0,4.7
536,4158.132835820896,9.0,4.800000000000001
537,4165.238805970149,9.0,4.9
538,4165.680597014925,9.0,5.0
539,4163.629850746269,9.0,5.1000000000000005
540,4164.320895522388,9.0,5.2
541,4156.129850746269,9.0,5.300000000000001
542,4158.613432835821,9.0,5.4
543,4166.661194029851,9.0,5.5
544,4153.141791044776,9.0,5.6000000000000005
545,4154.620895522388,9.0,5.7
546,4156.582089552238,9.0,5.800000000000001
547,4160.5402985074625,9.0,5.9
548,4163.479104477612,9.0,6.0
549,4035.3194029850747,10.0,0.0
550,4047.5910447761194,10.0,0.1
551,4050.144776119403,10.0,0.2
552,4054.349253731343,10.0,0.30000000000000004
553,4059.780597014925,10.0,0.4
554,4058.95223880597,10.0,0.5
555,4051.7671641791044,10.0,0.6000000000000001
556,4054.6119402985073,10.0,0.7000000000000001
557,4079.065671641791,10.0,0.8
558,4095.402985074627,10.0,0.9
559,4112.764179104478,10.0,1.0
560,4093.2432835820896,10.0,1.1
561,4095.1985074626864,10.0,1.2000000000000002
562,4095.2597014925373,10.0,1.3
563,4092.719402985075,10.0,1.4000000000000001
564,4102.65223880597,10.0,1.5
565,4097.176119402985,10.0,1.6
566,4098.173134328358,10.0,1.7000000000000002
567,4097.686567164179,10.0,1.8
568,4097.905970149253,10.0,1.9000000000000001
569,4100.062686567164,10.0,2.0
570,4096.90447761194,10.0,2.1
571,4099.4701492537315,10.0,2.2
572,4094.964179104478,10.0,2.3000000000000003
573,4098.925373134329,10.0,2.4000000000000004
574,4116.767164179105,10.0,2.5
575,4109.6462686567165,10.0,2.6
576,4118.120895522388,10.0,2.7
577,4125.132835820896,10.0,2.8000000000000003
578,4119.071641791044,10.0,2.9000000000000004
579,4121.40895522388,10.0,3.0
580,4127.873134328358,10.0,3.1
581,4130.90895522388,10.0,3.2
582,4124.110447761194,10.0,3.3000000000000003
583,4126.702985074627,10.0,3.4000000000000004
584,4138.973134328358,10.0,3.5
585,4140.70895522388,10.0,3.6
586,4148.750746268657,10.0,3.7
587,4142.310447761194,10.0,3.8000000000000003
588,4145.259701492538,10.0,3.9000000000000004
589,4141.0298507462685,10.0,4.0
590,4146.508955223881,10.0,4.1000000000000005
591,4142.916417910447,10.0,4.2
592,4143.440298507463,10.0,4.3
593,4154.313432835821,10.0,4.4
594,4159.141791044776,10.0,4.5
595,4160.137313432836,10.0,4.6000000000000005
596,4160.104477611941,10.0,4.7
597,4156.15223880597,10.0,4.800000000000001
598,4153.950746268657,10.0,4.9
599,4155.355223880597,10.0,5.0
600,4150.058208955224,10.0,5.1000000000000005
601,4154.5791044776115,10.0,5.2
602,4157.723880597015,10.0,5.300000000000001
603,4157.801492537314,10.0,5.4
604,4161.240298507462,10.0,5.5
605,4158.855223880597,10.0,5.6000000000000005
606,4165.949253731344,10.0,5.7
607,4158.514925373134,10.0,5.800000000000001
608,4156.785074626866,10.0,5.9
609,4152.3537313432835,10.0,6.0
610,4045.0746268656717,11.0,0.0
611,4059.6776119402984,11.0,0.1
612,4061.1985074626864,11.0,0.2
613,4084.6805970149253,11.0,0.30000000000000004
614,4069.3119402985076,11.0,0.4
615,4078.3179104477613,11.0,0.5
616,4080.4149253731343,11.0,0.6000000000000001
617,4103.05671641791,11.0,0.7000000000000001
618,4131.5686567164175,11.0,0.8
619,4113.238805970149,11.0,0.9
620,4100.464179104478,11.0,1.0
621,4100.638805970149,11.0,1.1
622,4096.044776119403,11.0,1.2000000000000002
623,4112.477611940299,11.0,1.3
624,4105.934328358209,11.0,1.4000000000000001
625,4110.005970149254,11.0,1.5
626,4098.780597014926,11.0,1.6
627,4095.5671641791046,11.0,1.7000000000000002
628,4088.8835820895524,11.0,1.8
629,4092.910447761194,11.0,1.9000000000000001
630,4095.6492537313434,11.0,2.0
631,4091.773134328358,11.0,2.1
632,4097.761194029851,11.0,2.2
633,4109.397014925373,11.0,2.3000000000000003
634,4125.811940298508,11.0,2.4000000000000004
635,4122.164179104478,11.0,2.5
636,4126.632835820896,11.0,2.6
637,4124.29104477612,11.0,2.7
638,4131.265671641791,11.0,2.8000000000000003
639,4143.267164179105,11.0,2.9000000000000004
640,4138.871641791045,11.0,3.0
641,4129.0298507462685,11.0,3.1
642,4131.697014925373,11.0,3.2
643,4142.765671641791,11.0,3.3000000000000003
644,4139.819402985075,11.0,3.4000000000000004
645,4143.886567164179,11.0,3.5
646,4133.917910447762,11.0,3.6
647,4140.940298507463,11.0,3.7
648,4132.738805970149,11.0,3.8000000000000003
649,4131.488059701493,11.0,3.9000000000000004
650,4135.834328358209,11.0,4.0
651,4138.734328358209,11.0,4.1000000000000005
652,4153.541791044776,11.0,4.2
653,4151.79104477612,11.0,4.3
654,4154.737313432835,11.0,4.4
655,4162.883582089552,11.0,4.5
656,4150.9,11.0,4.6000000000000005
657,4158.173134328358,11.0,4.7
658,4162.735820895522,11.0,4.800000000000001
659,4158.891044776119,11.0,4.9
660,4158.761194029851,11.0,5.0
661,4163.8537313432835,11.0,5.1000000000000005
662,4162.153731343284,11.0,5.2
663,4146.546268656716,11.0,5.300000000000001
664,4145.925373134329,11.0,5.4
665,4146.228358208955,11.0,5.5
666,4156.473134328358,11.0,5.6000000000000005
667,4159.510447761194,11.0,5.7
668,4155.037313432836,11.0,5.800000000000001
669,4154.123880597015,11.0,5.9
670,4156.7059701492535,11.0,6.0
671,4087.8776119402987,12.0,0.0
672,4097.346268656716,12.0,0.1
673,4087.8179104477613,12.0,0.2
674,4096.985074626866,12.0,0.30000000000000004
675,4107.0970149253735,12.0,0.4
676,4121.940298507463,12.0,0.5
677,4128.664179104478,12.0,0.6000000000000001
678,4109.141791044776,12.0,0.7000000000000001
679,4110.816417910448,12.0,0.8
680,4104.013432835821,12.0,0.9
681,4104.3,12.0,1.0
682,4109.673134328358,12.0,1.1
683,4105.497014925373,12.0,1.2000000000000002
684,4097.489552238806,12.0,1.3
685,4096.632835820896,12.0,1.4000000000000001
686,4094.7283582089553,12.0,1.5
687,4097.416417910447,12.0,1.6
688,4096.886567164179,12.0,1.7000000000000002
689,4103.883582089552,12.0,1.8
690,4110.217910447761,12.0,1.9000000000000001
691,4107.149253731343,12.0,2.0
692,4113.489552238806,12.0,2.1
693,4116.864179104477,12.0,2.2
694,4125.1074626865675,12.0,2.3000000000000003
