,AUC,Beta1,Beta2
68,6779.514925373134,2.0,0.7000000000000001
69,6855.464179104478,2.0,0.8
70,6861.005970149254,2.0,0.9
71,6900.855223880597,2.0,1.0
72,6930.368656716418,2.0,1.1
73,6900.577611940298,2.0,1.2000000000000002
74,6881.898507462686,2.0,1.3
75,6878.711940298507,2.0,1.4000000000000001
76,6944.337313432836,2.0,1.5
77,6965.471641791045,2.0,1.6
78,6988.9134328358205,2.0,1.7000000000000002
79,6981.923880597015,2.0,1.8
80,6977.631343283582,2.0,1.9000000000000001
81,6966.555223880597,2.0,2.0
82,6978.9029850746265,2.0,2.1
83,6970.249253731343,2.0,2.2
84,7036.455223880597,2.0,2.3000000000000003
85,7036.825373134328,2.0,2.4000000000000004
86,7028.368656716418,2.0,2.5
87,7054.825373134328,2.0,2.6
88,7038.685074626866,2.0,2.7
89,7047.311940298508,2.0,2.8000000000000003
90,7077.2835820895525,2.0,2.9000000000000004
91,7056.538805970149,2.0,3.0
92,7074.123880597015,2.0,3.1
93,7058.364179104477,2.0,3.2
94,7038.09552238806,2.0,3.3000000000000003
95,7046.605970149254,2.0,3.4000000000000004
96,7053.108955223881,2.0,3.5
97,7057.919402985075,2.0,3.6
98,7057.864179104477,2.0,3.7
99,7077.559701492537,2.0,3.8000000000000003
100,7067.450746268657,2.0,3.9000000000000004
101,7078.361194029851,2.0,4.0
102,7081.661194029851,2.0,4.1000000000000005
103,7087.765671641791,2.0,4.2
104,7081.082089552238,2.0,4.3
105,7084.219402985074,2.0,4.4
106,7090.514925373134,2.0,4.5
107,7083.034328358209,2.0,4.6000000000000005
108,7092.349253731343,2.0,4.7
109,7110.425373134329,2.0,4.800000000000001
110,7109.894029850746,2.0,4.9
111,7116.458208955224,2.0,5.0
112,7105.050746268656,2.0,5.1000000000000005
113,7105.901492537313,2.0,5.2
114,7106.40895522388,2.0,5.300000000000001
115,7104.807462686567,2.0,5.4
116,7115.344776119403,2.0,5.5
117,7130.43880597015,2.0,5.6000000000000005
118,7150.758208955224,2.0,5.7
119,7161.05223880597,2.0,5.800000000000001
120,7177.925373134329,2.0,5.9
121,7178.583582089553,2.0,6.0
122,6595.444776119403,3.0,0.0
123,6661.359701492537,3.0,0.1
124,6718.180597014925,3.0,0.2
125,6781.2731343283585,3.0,0.30000000000000004
126,6770.962686567164,3.0,0.4
127,6782.70447761194,3.0,0.5
128,6816.659701492537,3.0,0.6000000000000001
129,6848.711940298507,3.0,0.7000000000000001
130,6838.377611940298,3.0,0.8
131,6865.237313432835,3.0,0.9
132,6899.714925373134,3.0,1.0
133,6916.308955223881,3.0,1.1
134,6918.834328358209,3.0,1.2000000000000002
135,6941.3537313432835,3.0,1.3
136,6980.082089552238,3.0,1.4000000000000001
137,7008.0791044776115,3.0,1.5
138,7022.482089552239,3.0,1.6
139,7002.059701492537,3.0,1.7000000000000002
140,7028.9805970149255,3.0,1.8
141,7042.582089552238,3.0,1.9000000000000001
142,7073.685074626866,3.0,2.0
143,7062.658208955224,3.0,2.1
144,7058.5,3.0,2.2
145,7060.123880597015,3.0,2.3000000000000003
146,7048.005970149254,3.0,2.4000000000000004
147,7034.834328358209,3.0,2.5
148,7042.6462686567165,3.0,2.6
149,7060.376119402985,3.0,2.7
150,7036.358208955224,3.0,2.8000000000000003
151,7037.683582089552,3.0,2.9000000000000004
152,7046.4313432835825,3.0,3.0
153,7042.211940298507,3.0,3.1
154,7033.64328358209,3.0,3.2
155,7039.1567164179105,3.0,3.3000000000000003
156,7044.076119402985,3.0,3.4000000000000004
157,7071.414925373134,3.0,3.5
158,7086.611940298508,3.0,3.6
159,7073.570149253731,3.0,3.7
160,7070.462686567164,3.0,3.8000000000000003
161,7075.340298507463,3.0,3.9000000000000004
162,7073.516417910448,3.0,4.0
163,7074.098507462687,3.0,4.1000000000000005
164,7079.298507462687,3.0,4.2
165,7076.810447761194,3.0,4.3
166,7086.583582089553,3.0,4.4
167,7113.3328358208955,3.0,4.5
168,7119.680597014925,3.0,4.6000000000000005
169,7124.683582089552,3.0,4.7
170,7134.419402985075,3.0,4.800000000000001
171,7127.474626865672,3.0,4.9
172,7118.738805970149,3.0,5.0
173,7115.092537313433,3.0,5.1000000000000005
174,7110.697014925373,3.0,5.2
175,7121.449253731344,3.0,5.300000000000001
176,7133.655223880597,3.0,5.4
177,7163.862686567164,3.0,5.5
178,7181.686567164179,3.0,5.6000000000000005
179,7181.1462686567165,3.0,5.7
180,7173.4029850746265,3.0,5.800000000000001
181,7157.629850746269,3.0,5.9
182,7158.489552238806,3.0,6.0
183,6784.741791044776,4.0,0.0
184,6780.761194029851,4.0,0.1
185,6769.494029850746,4.0,0.2
186,6758.340298507463,4.0,0.30000000000000004
187,6789.864179104477,4.0,0.4
188,6801.429850746269,4.0,0.5
189,6871.138805970149,4.0,0.6000000000000001
190,6868.889552238806,4.0,0.7000000000000001
191,6920.341791044776,4.0,0.8
192,6968.177611940298,4.0,0.9
193,6934.050746268656,4.0,1.0
194,6949.473134328358,4.0,1.1
195,6989.677611940298,4.0,1.2000000000000002
196,7028.376119402985,4.0,1.3
197,7045.05223880597,4.0,1.4000000000000001
198,7038.5,4.0,1.5
199,7011.197014925373,4.0,1.6
200,7038.637313432836,4.0,1.7000000000000002
201,7058.7,4.0,1.8
202,7060.207462686567,4.0,1.9000000000000001
203,7048.759701492538,4.0,2.0
204,7040.302985074627,4.0,2.1
205,7060.789552238806,4.0,2.2
206,7014.255223880597,4.0,2.3000000000000003
207,7024.479104477612,4.0,2.4000000000000004
208,7028.594029850747,4.0,2.5
209,7031.925373134329,4.0,2.6
210,7047.961194029851,4.0,2.7
211,7052.44776119403,4.0,2.8000000000000003
212,7046.598507462687,4.0,2.9000000000000004
213,7045.917910447762,4.0,3.0
214,7034.728358208955,4.0,3.1
215,7055.14328358209,4.0,3.2
216,7065.802985074627,4.0,3.3000000000000003
217,7065.574626865671,4.0,3.4000000000000004
218,7089.1462686567165,4.0,3.5
219,7093.002985074627,4.0,3.6
220,7087.4805970149255,4.0,3.7
221,7080.116417910448,4.0,3.8000000000000003
222,7086.6567164179105,4.0,3.9000000000000004
223,7090.202985074627,4.0,4.0
224,7088.858208955224,4.0,4.1000000000000005
225,7097.314925373134,4.0,4.2
226,7115.265671641791,4.0,4.3
227,7115.211940298507,4.0,4.4
228,7125.937313432836,4.0,4.5
229,7136.876119402985,4.0,4.6000000000000005
230,7133.6462686567165,4.0,4.7
231,7140.219402985074,4.0,4.800000000000001
232,7132.446268656717,4.0,4.9
233,7132.0402985074625,4.0,5.0
234,7130.277611940299,4.0,5.1000000000000005
235,7138.956716417911,4.0,5.2
236,7156.528358208955,4.0,5.300000000000001
237,7164.511940298507,4.0,5.4
238,7177.186567164179,4.0,5.5
239,7171.90895522388,4.0,5.6000000000000005
240,7162.344776119403,4.0,5.7
241,7172.928358208956,4.0,5.800000000000001
242,7170.84776119403,4.0,5.9
243,7170.885074626865,4.0,6.0
244,6786.371641791045,5.0,0.0
245,6771.589552238806,5.0,0.1
246,6789.761194029851,5.0,0.2
247,6817.105970149254,5.0,0.30000000000000004
248,6862.0865671641795,5.0,0.4
249,6894.080597014925,5.0,0.5
250,6933.491044776119,5.0,0.6000000000000001
251,6967.153731343284,5.0,0.7000000000000001
252,6964.828358208955,5.0,0.8
253,7001.3537313432835,5.0,0.9
254,7010.034328358209,5.0,1.0
255,7031.822388059702,5.0,1.1
256,7033.467164179105,5.0,1.2000000000000002
257,7048.919402985075,5.0,1.3
258,7028.225373134328,5.0,1.4000000000000001
259,7012.822388059702,5.0,1.5
260,7048.385074626865,5.0,1.6
261,7050.937313432836,5.0,1.7000000000000002
262,7040.217910447761,5.0,1.8
263,7042.089552238806,5.0,1.9000000000000001
264,7052.964179104478,5.0,2.0
265,7018.4208955223885,5.0,2.1
266,7020.308955223881,5.0,2.2
267,7042.2268656716415,5.0,2.3000000000000003
268,7037.023880597015,5.0,2.4000000000000004
269,7059.998507462687,5.0,2.5
270,7064.564179104477,5.0,2.6
271,7057.40895522388,5.0,2.7
272,7073.679104477612,5.0,2.8000000000000003
273,7054.64776119403,5.0,2.9000000000000004
274,7050.449253731344,5.0,3.0
275,7078.522388059701,5.0,3.1
276,7076.665671641791,5.0,3.2
277,7097.2268656716415,5.0,3.3000000000000003
278,7088.985074626866,5.0,3.4000000000000004
279,7079.752238805971,5.0,3.5
280,7095.041791044776,5.0,3.6
281,7104.659701492537,5.0,3.7
282,7091.555223880597,5.0,3.8000000000000003
283,7104.895522388059,5.0,3.9000000000000004
284,7113.822388059702,5.0,4.0
285,7118.338805970149,5.0,4.1000000000000005
286,7123.456716417911,5.0,4.2
287,7132.501492537313,5.0,4.3
288,7154.432835820896,5.0,4.4
289,7149.161194029851,5.0,4.5
290,7140.531343283582,5.0,4.6000000000000005
291,7136.502985074627,5.0,4.7
292,7137.334328358209,5.0,4.800000000000001
293,7146.801492537314,5.0,4.9
294,7142.898507462686,5.0,5.0
295,7159.789552238806,5.0,5.1000000000000005
296,7162.313432835821,5.0,5.2
297,7174.122388059702,5.0,5.300000000000001
298,7168.637313432836,5.0,5.4
299,7172.29552238806,5.0,5.5
300,7170.289552238806,5.0,5.6000000000000005
301,7180.674626865672,5.0,5.7
302,7181.211940298507,5.0,5.800000000000001
303,7186.3537313432835,5.0,5.9
304,7190.059701492537,5.0,6.0
305,6807.279104477612,6.0,0.0
306,6817.428358208956,6.0,0.1
307,6894.611940298508,6.0,0.2
308,6940.383582089552,6.0,0.30000000000000004
309,6953.461194029851,6.0,0.4
310,6978.701492537313,6.0,0.5
311,6973.549253731343,6.0,0.6000000000000001
312,7011.801492537314,6.0,0.7000000000000001
313,7014.797014925373,6.0,0.8
314,7033.161194029851,6.0,0.9
315,7049.737313432835,6.0,1.0
316,7051.288059701493,6.0,1.1
317,7027.494029850746,6.0,1.2000000000000002
318,6990.616417910448,6.0,1.3
319,7011.486567164179,6.0,1.4000000000000001
320,7048.322388059702,6.0,1.5
321,7063.976119402985,6.0,1.6
322,7055.528358208955,6.0,1.7000000000000002
323,7036.416417910447,6.0,1.8
324,7047.219402985074,6.0,1.9000000000000001
325,7042.686567164179,6.0,2.0
326,7051.191044776119,6.0,2.1
327,7042.44328358209,6.0,2.2
328,7061.862686567164,6.0,2.3000000000000003
329,7062.9597014925375,6.0,2.4000000000000004
330,7078.1,6.0,2.5
331,7075.683582089552,6.0,2.6
332,7072.497014925373,6.0,2.7
333,7051.777611940299,6.0,2.8000000000000003
334,7047.355223880597,6.0,2.9000000000000004
335,7081.0865671641795,6.0,3.0
336,7098.825373134328,6.0,3.1
337,7102.811940298508,6.0,3.2
338,7100.4208955223885,6.0,3.3000000000000003
339,7091.528358208955,6.0,3.4000000000000004
340,7107.916417910447,6.0,3.5
341,7108.35223880597,6.0,3.6
342,7099.56119402985,6.0,3.7
343,7129.747761194029,6.0,3.8000000000000003
344,7131.338805970149,6.0,3.9000000000000004
345,7137.688059701492,6.0,4.0
346,7133.571641791044,6.0,4.1000000000000005
347,7136.43880597015,6.0,4.2
348,7147.616417910448,6.0,4.3
349,7144.089552238806,6.0,4.4
350,7136.819402985075,6.0,4.5
351,7132.819402985075,6.0,4.6000000000000005
352,7144.786567164179,6.0,4.7
353,7147.811940298508,6.0,4.800000000000001
354,7139.811940298508,6.0,4.9
355,7152.153731343284,6.0,5.0
356,7172.862686567164,6.0,5.1000000000000005
357,7179.676119402985,6.0,5.2
358,7175.664179104478,6.0,5.300000000000001
359,7195.144776119403,6.0,5.4
360,7194.955223880597,6.0,5.5
361,7201.982089552239,6.0,5.6000000000000005
362,7191.964179104478,6.0,5.7
363,7192.041791044776,6.0,5.800000000000001
364,7202.322388059702,6.0,5.9
365,7199.582089552238,6.0,6.0
366,6929.85671641791,7.0,0.0
367,6934.991044776119,7.0,0.1
368,6944.2,7.0,0.2
369,6970.362686567164,7.0,0.30000000000000004
370,6999.629850746269,7.0,0.4
371,7025.498507462687,7.0,0.5
372,7045.698507462686,7.0,0.6000000000000001
373,7041.59552238806,7.0,0.7000000000000001
374,7031.007462686567,7.0,0.8
375,7033.29104477612,7.0,0.9
376,7019.682089552239,7.0,1.0
377,7003.4701492537315,7.0,1.1
378,7026.70447761194,7.0,1.2000000000000002
379,7047.462686567164,7.0,1.3
380,7059.777611940299,7.0,1.4000000000000001
381,7056.422388059702,7.0,1.5
382,7065.564179104477,7.0,1.6
383,7044.222388059701,7.0,1.7000000000000002
384,7052.735820895522,7.0,1.8
385,7058.813432835821,7.0,1.9000000000000001
386,7049.5865671641795,7.0,2.0
387,7066.583582089553,7.0,2.1
388,7086.491044776119,7.0,2.2
389,7099.274626865672,7.0,2.3000000000000003
390,7091.401492537313,7.0,2.4000000000000004
391,7081.774626865672,7.0,2.5
392,7081.610447761194,7.0,2.6
393,7062.819402985075,7.0,2.7
394,7065.308955223881,7.0,2.8000000000000003
395,7070.768656716418,7.0,2.9000000000000004
396,7094.759701492538,7.0,3.0
397,7109.550746268656,7.0,3.1
398,7101.679104477612,7.0,3.2
399,7114.917910447762,7.0,3.3000000000000003
400,7120.792537313433,7.0,3.4000000000000004
401,7114.2731343283585,7.0,3.5
402,7123.2940298507465,7.0,3.6
403,7136.910447761194,7.0,3.7
404,7133.401492537313,7.0,3.8000000000000003
405,7128.20895522388,7.0,3.9000000000000004
406,7121.171641791045,7.0,4.0
407,7145.288059701493,7.0,4.1000000000000005
408,7144.850746268657,7.0,4.2
409,7143.135820895523,7.0,4.3
410,7136.940298507463,7.0,4.4
411,7156.422388059702,7.0,4.5
412,7157.658208955224,7.0,4.6000000000000005
413,7150.640298507463,7.0,4.7
414,7171.179104477612,7.0,4.800000000000001
415,7170.240298507462,7.0,4.9
416,7185.274626865672,7.0,5.0
417,7183.680597014925,7.0,5.1000000000000005
418,7207.99552238806,7.0,5.2
419,7197.723880597015,7.0,5.300000000000001
420,7192.417910447762,7.0,5.4
421,7196.262686567165,7.0,5.5
422,7192.419402985075,7.0,5.6000000000000005
423,7197.505970149254,7.0,5.7
424,7192.838805970149,7.0,5.800000000000001
425,7180.183582089552,7.0,5.9
426,7170.762686567165,7.0,6.0
427,6929.1955223880595,8.0,0.0
428,6967.259701492538,8.0,0.1
429,6988.6,8.0,0.2
430,6999.053731343283,8.0,0.30000000000000004
431,7006.335820895522,8.0,0.4
432,7009.655223880597,8.0,0.5
433,7033.171641791045,8.0,0.6000000000000001
434,7028.314925373134,8.0,0.7000000000000001
435,7027.307462686567,8.0,0.8
436,7051.482089552239,8.0,0.9
437,7037.237313432835,8.0,1.0
438,7044.20447761194,8.0,1.1
439,7056.373134328358,8.0,1.2000000000000002
440,7065.220895522388,8.0,1.3
441,7079.983582089552,8.0,1.4000000000000001
442,7069.09104477612,8.0,1.5
443,7070.128358208955,8.0,1.6
444,7056.982089552239,8.0,1.7000000000000002
445,7072.679104477612,8.0,1.8
446,7085.268656716418,8.0,1.9000000000000001
447,7094.067164179104,8.0,2.0
448,7092.883582089552,8.0,2.1
449,7092.325373134328,8.0,2.2
450,7078.201492537313,8.0,2.3000000000000003
451,7077.614925373135,8.0,2.4000000000000004
452,7055.310447761194,8.0,2.5
453,7067.229850746268,8.0,2.6
454,7070.388059701492,8.0,2.7
455,7106.150746268657,8.0,2.8000000000000003
456,7108.871641791045,8.0,2.9000000000000004
457,7115.011940298507,8.0,3.0
458,7116.383582089552,8.0,3.1
459,7126.076119402985,8.0,3.2
460,7118.895522388059,8.0,3.3000000000000003
461,7122.567164179104,8.0,3.4000000000000004
462,7131.244776119403,8.0,3.5
463,7125.816417910448,8.0,3.6
464,7137.743283582089,8.0,3.7
465,7124.373134328358,8.0,3.8000000000000003
466,7126.113432835821,8.0,3.9000000000000004
467,7150.834328358209,8.0,4.0
468,7153.338805970149,8.0,4.1000000000000005
469,7147.7059701492535,8.0,4.2
470,7158.768656716418,8.0,4.3
471,7160.153731343284,8.0,4.4
472,7156.628358208955,8.0,4.5
473,7159.807462686567,8.0,4.6000000000000005
474,7172.520895522388,8.0,4.7
475,7166.744776119403,8.0,4.800000000000001
476,7183.861194029851,8.0,4.9
477,7194.010447761194,8.0,5.0
478,7201.65223880597,8.0,5.1000000000000005
479,7193.714925373134,8.0,5.2
480,7191.535820895522,8.0,5.300000000000001
481,7188.635820895523,8.0,5.4
482,7190.328358208955,8.0,5.5
483,7188.207462686567,8.0,5.6000000000000005
484,7185.2940298507465,8.0,5.7
485,7171.885074626865,8.0,5.800000000000001
486,7178.714925373134,8.0,5.9
487,7187.870149253731,8.0,6.0
488,6975.4134328358205,9.0,0.0
489,7002.246268656716,9.0,0.1
490,6995.132835820896,9.0,0.2
491,7001.8328358208955,9.0,0.30000000000000004
492,7010.749253731343,9.0,0.4
493,7014.432835820896,9.0,0.5
494,7028.468656716418,9.0,0.6000000000000001
495,7050.280597014926,9.0,0.7000000000000001
496,7014.604477611941,9.0,0.8
497,7026.280597014926,9.0,0.9
498,7029.577611940298,9.0,1.0
499,7070.3,9.0,1.1
500,7103.604477611941,9.0,1.2000000000000002
501,7074.346268656716,9.0,1.3
502,7058.54776119403,9.0,1.4000000000000001
503,7067.471641791045,9.0,1.5
504,7074.638805970149,9.0,1.6
505,7084.694029850746,9.0,1.7000000000000002
506,7088.835820895522,9.0,1.8
507,7090.770149253732,9.0,1.9000000000000001
508,7082.983582089552,9.0,2.0
509,7084.5791044776115,9.0,2.1
510,7072.188059701492,9.0,2.2
511,7084.543283582089,9.0,2.3000000000000003
512,7063.40447761194,9.0,2.4000000000000004
513,7084.676119402985,9.0,2.5
514,7104.564179104477,9.0,2.6
515,7113.14776119403,9.0,2.7
516,7113.977611940299,9.0,2.8000000000000003
517,7129.994029850746,9.0,2.9000000000000004
518,7134.329850746269,9.0,3.0
519,7123.741791044776,9.0,3.1
520,7131.5402985074625,9.0,3.2
521,7142.644776119403,9.0,3.3000000000000003
522,7135.735820895522,9.0,3.4000000000000004
523,7139.256716417911,9.0,3.5
524,7134.802985074627,9.0,3.6
525,7117.3044776119405,9.0,3.7
526,7140.9,9.0,3.8000000000000003
527,7160.820895522388,9.0,3.9000000000000004
528,7153.989552238806,9.0,4.0
529,7154.729850746268,9.0,4.1000000000000005
530,7150.492537313433,9.0,4.2
531,7154.29552238806,9.0,4.3
532,7155.613432835821,9.0,4.4
533,7166.09552238806,9.0,4.5
534,7168.8925373134325,9.0,4.6000000000000005
535,7177.325373134328,9.0,4.7
536,7183.965671641791,9.0,4.800000000000001
537,7195.971641791045,9.0,4.9
538,7201.346268656716,9.0,5.0
539,7193.422388059702,9.0,5.1000000000000005
540,7192.071641791044,9.0,5.2
541,7175.441791044776,9.0,5.300000000000001
542,7182.492537313433,9.0,5.4
543,7190.131343283582,9.0,5.5
544,7180.261194029851,9.0,5.6000000000000005
545,7172.310447761194,9.0,5.7
546,7178.20895522388,9.0,5.800000000000001
547,7183.244776119403,9.0,5.9
548,7192.850746268657,9.0,6.0
549,6968.285074626866,10.0,0.0
550,6998.035820895522,10.0,0.1
551,7029.776119402985,10.0,0.2
552,7036.676119402985,10.0,0.30000000000000004
553,7026.734328358209,10.0,0.4
554,7030.265671641791,10.0,0.5
555,7017.119402985075,10.0,0.6000000000000001
556,7027.9134328358205,10.0,0.7000000000000001
557,7053.7940298507465,10.0,0.8
558,7075.4029850746265,10.0,0.9
559,7114.089552238806,10.0,1.0
560,7079.15223880597,10.0,1.1
561,7068.0,10.0,1.2000000000000002
562,7076.1,10.0,1.3
563,7070.135820895523,10.0,1.4000000000000001
564,7075.841791044776,10.0,1.5
565,7086.105970149254,10.0,1.6
566,7084.871641791045,10.0,1.7000000000000002
567,7091.808955223881,10.0,1.8
568,7073.04776119403,10.0,1.9000000000000001
569,7090.228358208955,10.0,2.0
570,7081.638805970149,10.0,2.1
571,7094.265671641791,10.0,2.2
572,7076.631343283582,10.0,2.3000000000000003
573,7085.888059701492,10.0,2.4000000000000004
574,7112.679104477612,10.0,2.5
575,7106.085074626866,10.0,2.6
576,7127.65223880597,10.0,2.7
577,7142.322388059702,10.0,2.8000000000000003
578,7129.95223880597,10.0,2.9000000000000004
579,7125.501492537313,10.0,3.0
580,7146.505970149254,10.0,3.1
581,7141.444776119403,10.0,3.2
582,7135.755223880597,10.0,3.3000000000000003
583,7135.749253731343,10.0,3.4000000000000004
584,7142.741791044776,10.0,3.5
585,7133.873134328358,10.0,3.6
586,7161.210447761194,10.0,3.7
587,7156.919402985075,10.0,3.8000000000000003
588,7164.917910447762,10.0,3.9000000000000004
589,7154.768656716418,10.0,4.0
590,7158.835820895522,10.0,4.1000000000000005
591,7160.394029850746,10.0,4.2
592,7166.728358208955,10.0,4.3
593,7175.589552238806,10.0,4.4
594,7177.341791044776,10.0,4.5
595,7181.020895522388,10.0,4.6000000000000005
596,7185.623880597015,10.0,4.7
597,7187.707462686567,10.0,4.800000000000001
598,7186.174626865672,10.0,4.9
599,7184.864179104477,10.0,5.0
600,7172.0,10.0,5.1000000000000005
601,7175.422388059702,10.0,5.2
602,7180.111940298508,10.0,5.300000000000001
603,7182.377611940298,10.0,5.4
604,7187.314925373134,10.0,5.5
605,7178.9029850746265,10.0,5.6000000000000005
606,7187.113432835821,10.0,5.7
607,7186.877611940298,10.0,5.800000000000001
608,7185.389552238806,10.0,5.9
609,7173.520895522388,10.0,6.0
610,7005.179104477612,11.0,0.0
611,7038.756716417911,11.0,0.1
612,7035.028358208955,11.0,0.2
613,7062.850746268657,11.0,0.30000000000000004
614,7034.046268656716,11.0,0.4
615,7037.871641791045,11.0,0.5
616,7045.219402985074,11.0,0.6000000000000001
617,7072.641791044776,11.0,0.7000000000000001
618,7122.250746268657,11.0,0.8
619,7095.282089552239,11.0,0.9
620,7076.305970149254,11.0,1.0
621,7072.9134328358205,11.0,1.1
622,7073.286567164179,11.0,1.2000000000000002
623,7089.895522388059,11.0,1.3
624,7095.507462686567,11.0,1.4000000000000001
625,7095.385074626865,11.0,1.5
626,7078.686567164179,11.0,1.6
627,7072.258208955224,11.0,1.7000000000000002
628,7067.685074626866,11.0,1.8
629,7081.319402985075,11.0,1.9000000000000001
630,7081.0402985074625,11.0,2.0
631,7081.391044776119,11.0,2.1
632,7082.6671641791045,11.0,2.2
633,7100.0970149253735,11.0,2.3000000000000003
634,7128.1955223880595,11.0,2.4000000000000004
635,7119.222388059701,11.0,2.5
636,7147.041791044776,11.0,2.6
637,7134.949253731344,11.0,2.7
638,7140.841791044776,11.0,2.8000000000000003
639,7155.092537313433,11.0,2.9000000000000004
640,7158.70895522388,11.0,3.0
641,7145.911940298507,11.0,3.1
642,7133.64776119403,11.0,3.2
643,7148.834328358209,11.0,3.3000000000000003
644,7134.797014925373,11.0,3.4000000000000004
645,7147.876119402985,11.0,3.5
646,7148.508955223881,11.0,3.6
647,7158.7731343283585,11.0,3.7
648,7150.486567164179,11.0,3.8000000000000003
649,7147.567164179104,11.0,3.9000000000000004
650,7148.9029850746265,11.0,4.0
651,7159.70895522388,11.0,4.1000000000000005
652,7182.064179104477,11.0,4.2
653,7174.828358208955,11.0,4.3
654,7171.659701492537,11.0,4.4
655,7187.349253731343,11.0,4.5
656,7173.253731343284,11.0,4.6000000000000005
657,7188.688059701492,11.0,4.7
658,7198.437313432836,11.0,4.800000000000001
659,7190.613432835821,11.0,4.9
660,7181.531343283582,11.0,5.0
661,7185.635820895523,11.0,5.1000000000000005
662,7190.725373134328,11.0,5.2
663,7171.180597014925,11.0,5.300000000000001
664,7165.014925373134,11.0,5.4
665,7165.729850746268,11.0,5.5
666,7182.149253731343,11.0,5.6000000000000005
667,7185.750746268657,11.0,5.7
668,7177.350746268657,11.0,5.800000000000001
669,7174.664179104478,11.0,5.9
670,7182.053731343283,11.0,6.0
671,7054.914925373134,12.0,0.0
672,7079.179104477612,12.0,0.1
673,7058.150746268657,12.0,0.2
674,7074.682089552239,12.0,0.30000000000000004
675,7061.189552238806,12.0,0.4
676,7095.8820895522385,12.0,0.5
677,7109.410447761194,12.0,0.6000000000000001
678,7091.576119402985,12.0,0.7000000000000001
679,7085.165671641791,12.0,0.8
680,7081.797014925373,12.0,0.9
681,7084.6567164179105,12.0,1.0
682,7085.553731343283,12.0,1.1
683,7079.491044776119,12.0,1.2000000000000002
684,7079.377611940298,12.0,1.3
685,7073.577611940298,12.0,1.4000000000000001
686,7064.516417910448,12.0,1.5
687,7073.305970149254,12.0,1.6
688,7078.758208955224,12.0,1.7000000000000002
689,7091.017910447761,12.0,1.8
690,7097.485074626866,12.0,1.9000000000000001
691,7094.013432835821,12.0,2.0
692,7100.367164179104,12.0,2.1
693,7119.567164179104,12.0,2.2
694,7125.243283582089,12.0,2.3000000000000003
695,7133.037313432836,12.0,2.4000000000000004
696,7153.792537313433,12.0,2.5
697,7145.468656716418,12.0,2.6
698,7157.4029850746265,12.0,2.7
699,7149.06119402985,12.0,2.8000000000000003
700,7152.649253731343,12.0,2.9000000000000004
701,7139.880597014925,12.0,3.0
702,7144.571641791044,12.0,3.1
703,7145.777611940299,12.0,3.2
704,7136.891044776119,12.0,3.3000000000000003
