Budget,DISCLOSEPolicy_Benefit_171,DISCLOSEPolicy_171_0.25,DISCLOSEPolicy_171_0.5,DISCLOSEPolicy_171_0.75,StaticPolicy_Benefit_171,StaticPolicy_171_0.25,StaticPolicy_171_0.5,StaticPolicy_171_0.75,MCTSPolicy_Benefit_171,MCTSPolicy_171_0.25,MCTSPolicy_171_0.5,MCTSPolicy_171_0.75
16,61.32821229050279,0.0,61.0,88.0,55.49301675977654,0.0,55.0,88.0,65.50837988826815,0.0,78.0,88.0
17,64.70530726256983,0.0,63.0,88.0,57.659217877094974,0.0,55.0,88.0,66.66061452513966,0.0,78.0,88.0
18,69.38268156424581,0.0,78.0,125.0,68.77094972067039,0.0,78.0,88.0,74.05167597765363,0.0,88.0,125.0
19,75.90502793296089,0.0,78.0,135.0,72.18435754189944,0.0,78.0,125.0,79.7108938547486,0.0,88.0,135.0
20,80.12849162011173,0.0,88.0,135.0,76.40782122905028,0.0,78.0,133.0,79.79608938547486,0.0,88.0,135.0
21,86.04189944134079,35.25,88.0,135.0,83.15083798882682,0.0,88.0,135.0,85.87569832402235,47.0,88.0,135.0
22,88.24301675977654,47.0,88.0,135.0,84.91061452513966,0.0,88.0,135.0,88.04469273743017,47.0,88.0,135.0
23,88.24301675977654,47.0,88.0,135.0,84.91061452513966,0.0,88.0,135.0,89.9804469273743,47.0,88.0,135.0
24,97.8072625698324,47.0,88.0,145.0,94.25558659217877,0.0,88.0,143.0,98.15502793296089,55.0,88.0,143.0
25,98.1145251396648,47.0,88.0,145.0,94.25558659217877,0.0,88.0,143.0,102.45530726256983,55.0,88.0,151.0
26,99.56284916201118,47.0,88.0,151.0,95.70391061452514,0.0,88.0,143.0,103.03631284916202,55.0,88.0,151.0
27,104.45111731843575,55.0,88.0,151.0,108.08798882681565,55.0,88.0,151.0,106.57262569832402,55.0,88.0,151.0
28,105.54748603351955,55.0,88.0,151.0,108.51396648044692,55.0,88.0,154.0,109.28072625698324,55.0,88.0,160.5
29,105.54748603351955,55.0,88.0,151.0,108.51396648044692,55.0,88.0,154.0,110.3463687150838,55.0,88.0,165.0
30,109.77932960893855,55.0,88.0,166.0,111.43575418994413,55.0,88.0,166.0,115.3268156424581,61.0,88.0,179.0
31,111.05167597765363,55.0,88.0,166.0,111.43575418994413,55.0,88.0,166.0,116.4804469273743,61.0,88.0,179.25
32,111.36033519553072,55.0,88.0,166.0,111.43575418994413,55.0,88.0,166.0,117.18435754189944,61.0,88.0,180.0
33,116.0572625698324,55.0,88.0,180.0,115.9036312849162,55.0,88.0,180.0,119.92597765363128,61.0,106.0,187.0
34,119.89385474860335,61.0,88.0,180.0,118.19972067039106,61.0,88.0,180.0,121.29329608938548,61.0,110.0,188.0
35,121.7695530726257,61.0,110.0,187.25,118.89385474860335,61.0,88.0,180.0,123.20949720670392,63.0,113.0,188.0
36,121.7695530726257,61.0,110.0,187.25,118.89385474860335,61.0,88.0,180.0,123.20949720670392,63.0,113.0,188.0
37,124.00558659217877,63.0,118.0,188.0,120.38128491620111,61.0,88.0,180.0,126.49860335195531,63.0,118.0,188.0
38,124.33240223463687,63.0,118.0,188.0,120.38128491620111,61.0,88.0,180.0,127.24162011173185,63.0,118.0,190.0
39,124.65921787709497,63.0,118.0,188.0,120.38128491620111,61.0,88.0,180.0,127.54050279329608,63.0,118.0,190.0
40,128.6703910614525,63.0,124.0,190.0,126.13268156424581,61.0,118.0,189.0,130.67737430167597,63.0,124.0,195.0
41,131.14944134078212,63.0,125.0,190.0,128.51256983240222,63.0,118.0,190.0,131.78351955307264,63.0,124.0,196.0
42,132.00837988826817,63.0,125.0,196.0,129.4050279329609,63.0,118.0,191.0,132.06703910614524,63.0,124.0,196.0
43,132.3254189944134,63.0,125.0,196.0,129.4050279329609,63.0,118.0,191.0,133.04608938547486,63.0,124.0,198.0
44,135.90782122905028,63.0,125.0,198.0,132.40782122905028,63.0,125.0,196.5,134.94972067039106,63.0,125.0,198.0
45,137.5223463687151,63.0,125.0,204.0,133.8240223463687,63.0,125.0,198.0,136.55446927374302,63.0,125.0,198.0
46,138.13268156424581,63.0,125.0,204.5,134.4776536312849,63.0,125.0,198.0,137.58659217877096,63.0,125.0,198.0
47,140.22067039106145,63.0,126.0,206.0,136.95670391061452,63.0,125.0,204.0,139.00837988826817,63.0,125.0,204.0
48,141.29608938547486,63.0,126.0,206.0,138.04608938547486,63.0,125.0,205.0,139.71368715083798,63.0,125.0,205.0
49,141.73463687150837,63.0,126.0,207.5,138.04608938547486,63.0,125.0,205.0,140.10335195530726,63.0,125.0,206.0
50,142.31424581005587,63.0,132.5,207.5,138.04608938547486,63.0,125.0,205.0,141.45530726256985,63.0,129.0,206.0
51,143.56424581005587,63.0,133.0,212.0,141.31424581005587,63.0,125.5,206.0,142.48603351955308,63.0,132.5,206.0
52,144.20530726256985,63.0,133.0,212.0,142.21927374301677,63.0,129.0,207.25,143.24441340782124,63.0,133.0,206.0
53,144.5,63.0,133.0,212.0,142.62150837988827,63.0,129.0,212.0,143.9608938547486,63.0,133.0,207.0
54,144.81843575418995,63.0,134.0,212.0,143.12430167597765,63.0,129.0,212.0,144.49301675977654,63.0,133.0,210.5
55,145.01536312849163,63.0,134.0,212.0,143.45111731843576,63.0,132.5,212.25,145.1550279329609,63.0,133.5,212.0
56,146.12430167597765,63.0,134.0,212.0,143.75279329608938,63.0,132.5,212.25,147.14944134078212,63.0,134.0,212.25
57,147.11173184357543,63.0,134.0,212.25,143.95391061452514,63.0,132.5,213.0,147.93575418994413,63.0,134.0,212.25
58,147.97625698324023,63.0,134.0,213.0,145.33240223463687,63.0,133.0,213.0,148.93575418994413,63.0,134.0,213.0
59,148.9217877094972,63.0,134.0,213.0,146.9986033519553,63.0,134.0,213.0,149.50558659217876,63.0,134.0,213.0
60,149.5754189944134,63.0,134.0,213.0,147.39245810055866,63.0,134.0,213.0,150.37988826815644,63.0,134.0,213.0
61,149.8840782122905,63.0,134.0,213.0,147.52374301675977,63.0,134.0,213.0,150.77793296089385,63.0,134.0,213.0
62,150.7891061452514,63.0,134.0,213.0,148.18016759776538,63.0,134.0,213.0,152.16620111731842,63.0,134.0,213.0
63,151.93715083798884,69.25,134.5,213.0,148.268156424581,63.0,134.0,213.0,152.99581005586592,63.0,134.0,213.0
64,153.06284916201116,71.0,135.0,213.0,148.97206703910615,63.0,134.0,213.0,153.9776536312849,63.0,135.0,213.0
65,153.82262569832403,71.0,135.0,213.0,152.45670391061452,63.0,134.5,213.25,154.6759776536313,63.75,135.0,213.0
66,154.16061452513966,71.0,135.0,213.0,152.54469273743015,63.0,134.5,214.0,155.1187150837989,63.75,135.0,213.0
67,154.74301675977654,71.0,135.0,214.0,152.63268156424581,63.0,134.5,214.0,155.73463687150837,64.0,135.0,214.0
68,155.22067039106145,71.0,135.0,215.0,152.98463687150837,63.0,135.0,214.25,156.4245810055866,71.0,135.0,214.25
69,155.87290502793297,71.0,135.0,215.0,153.1941340782123,63.0,135.0,215.0,157.15921787709496,71.0,135.0,215.0
70,156.91480446927375,71.0,135.0,220.0,153.6131284916201,63.0,135.0,216.25,158.43994413407822,71.0,135.0,220.0
71,157.15782122905028,71.0,135.0,220.25,155.4231843575419,71.0,135.0,221.0,159.24720670391062,71.0,135.0,221.0
72,157.6731843575419,71.0,135.0,221.0,155.94692737430168,71.0,135.0,221.0,159.76536312849163,71.0,135.0,221.0
73,158.1312849162011,71.0,135.0,221.0,156.05167597765364,71.0,135.0,221.0,160.46648044692736,71.0,135.0,221.0
74,158.73882681564245,71.0,135.0,221.0,156.8645251396648,71.0,135.0,221.25,161.0223463687151,71.0,135.0,222.0
75,159.6885474860335,71.0,137.0,222.0,157.66061452513966,71.0,135.0,221.25,161.66201117318437,71.0,141.0,222.0
76,160.00558659217876,71.0,137.0,222.0,158.268156424581,71.0,135.0,222.0,162.6731843575419,71.0,141.0,222.0
77,160.3240223463687,71.0,141.0,222.0,158.87150837988827,71.0,135.0,222.0,163.1941340782123,71.0,141.0,223.75
78,161.40083798882682,71.0,141.5,222.0,158.95111731843576,71.0,135.0,222.25,163.83519553072625,71.0,141.0,226.5
79,162.12290502793297,71.0,141.5,222.0,159.6927374301676,71.0,135.0,223.75,164.36173184357543,71.0,142.0,228.25
80,163.18575418994413,71.0,142.0,222.0,160.5223463687151,71.0,135.0,229.0,165.08938547486034,71.0,142.5,229.0
81,163.50418994413408,71.0,142.5,222.0,161.12150837988827,71.0,135.0,229.0,165.7695530726257,71.0,143.0,229.0
82,163.80027932960894,71.0,142.5,222.0,162.5,71.0,141.0,229.0,166.3631284916201,71.0,143.0,229.0
83,164.20810055865923,71.0,142.5,222.0,162.63826815642457,71.0,141.0,229.0,166.73603351955308,71.0,143.0,229.0
84,164.38826815642457,71.0,143.0,222.0,162.91480446927375,71.0,141.0,229.0,167.08519553072625,71.0,143.0,229.0
85,164.94553072625698,71.0,143.0,222.0,162.91480446927375,71.0,141.0,229.0,167.31284916201116,71.0,143.0,229.0
86,165.8868715083799,71.0,143.0,222.0,162.91480446927375,71.0,141.0,229.0,167.62150837988827,71.0,144.0,229.0
87,166.31005586592178,71.0,143.0,222.0,163.37011173184356,71.0,141.0,229.0,168.25418994413408,71.0,145.0,229.0
88,166.51396648044692,71.0,143.0,224.25,164.26396648044692,71.0,141.0,229.25,169.34916201117318,71.0,147.0,232.5
89,166.95810055865923,71.75,143.0,228.0,164.9790502793296,71.0,141.0,230.25,169.77513966480447,71.0,147.0,234.75
90,167.50837988826817,72.0,143.0,228.0,165.20391061452514,71.0,141.0,234.5,170.0586592178771,71.0,149.0,237.0
91,168.11173184357543,77.0,144.0,228.0,165.29329608938548,71.0,141.0,234.5,170.4622905027933,71.0,149.0,237.0
92,168.43156424581005,78.0,144.5,228.25,165.38268156424581,71.0,141.0,234.5,170.96787709497207,71.0,149.0,237.0
93,169.13966480446928,78.0,147.0,229.0,165.38268156424581,71.0,141.0,234.5,171.4776536312849,71.0,149.0,241.25
94,169.78631284916202,78.0,149.0,229.0,165.56005586592178,71.0,141.5,234.5,172.00698324022346,71.0,149.0,242.0
95,170.4050279329609,78.0,149.0,229.25,166.5377094972067,71.0,142.0,236.0,172.12709497206703,71.0,149.0,242.0
96,170.89944134078212,78.0,149.0,230.5,167.7695530726257,71.0,143.0,236.25,172.4804469273743,71.0,149.0,242.0
97,171.31564245810057,78.0,149.0,232.5,168.64944134078212,71.0,143.0,236.25,172.85754189944134,71.0,149.0,242.0
98,171.59217877094972,78.0,149.5,232.5,168.73743016759778,71.0,143.0,236.25,172.9622905027933,71.0,149.5,242.0
99,172.5377094972067,78.0,151.0,238.25,169.66759776536313,71.75,143.0,237.0,173.5209497206704,71.0,150.5,242.25
100,173.01536312849163,78.0,151.0,238.25,170.56005586592178,72.0,144.0,237.0,174.21927374301677,71.75,151.0,242.25
101,173.60335195530726,78.0,151.0,239.5,171.41480446927375,72.0,149.0,242.0,174.5391061452514,72.0,151.0,242.25
102,174.19972067039106,78.0,151.0,239.5,171.8296089385475,72.0,149.0,242.0,174.92877094972067,72.0,151.0,242.25
103,174.33798882681563,78.0,151.0,241.25,171.9804469273743,72.0,149.0,242.0,175.16061452513966,72.0,151.0,243.0
104,174.68016759776538,78.0,151.0,241.25,172.8463687150838,74.25,149.0,242.25,175.64525139664804,72.0,151.0,243.0
105,175.01117318435755,78.0,151.0,241.25,173.24022346368716,77.25,149.5,242.25,176.06284916201116,73.5,151.0,243.0
106,175.25698324022346,78.0,151.0,242.0,173.43715083798884,77.25,150.5,243.0,176.69972067039106,77.0,151.0,243.0
107,175.6522346368715,78.0,151.0,242.25,173.95111731843576,78.0,151.0,243.0,176.88826815642457,77.0,151.0,243.0
108,175.6522346368715,78.0,151.0,242.25,174.21368715083798,78.0,151.0,243.0,177.39385474860336,77.0,151.0,243.0
109,175.9259776536313,78.0,151.0,242.25,174.41061452513966,78.0,151.0,243.0,177.94972067039106,78.0,151.0,243.0
110,176.2723463687151,78.0,151.0,243.0,174.41061452513966,78.0,151.0,243.0,178.1312849162011,78.0,151.0,243.0
111,176.63966480446928,78.0,151.0,243.0,174.41061452513966,78.0,151.0,243.0,178.36033519553072,78.0,151.0,243.0
112,176.99581005586592,78.0,151.0,243.0,174.73882681564245,78.0,151.0,243.0,178.69832402234636,78.0,151.0,243.0
113,177.40083798882682,78.0,151.0,243.0,174.7849162011173,78.0,151.0,243.0,178.981843575419,78.0,151.0,243.0
114,177.8854748603352,78.0,151.0,243.0,174.7849162011173,78.0,151.0,243.0,179.34078212290504,78.0,151.0,243.25
115,178.3086592178771,78.0,151.0,243.0,174.7849162011173,78.0,151.0,243.0,179.74441340782124,78.0,151.0,244.5
116,178.48882681564245,78.0,151.0,243.0,174.7849162011173,78.0,151.0,243.0,180.0949720670391,78.0,151.0,244.5
117,178.66620111731842,78.0,151.0,243.0,174.83100558659217,78.0,151.0,243.0,180.28631284916202,78.0,151.0,244.5
118,179.24720670391062,78.0,151.0,243.0,175.02653631284917,78.0,151.0,243.0,180.7709497206704,78.0,151.0,244.5
119,179.93994413407822,78.0,151.0,243.0,175.27932960893855,78.0,151.0,243.0,181.30027932960894,78.0,151.0,244.5
120,180.13268156424581,78.0,151.0,243.0,175.38268156424581,78.0,151.0,243.0,181.62988826815644,78.0,151.0,246.25
121,180.3645251396648,78.0,151.5,243.0,175.42877094972067,78.0,151.0,243.0,181.81424581005587,78.0,151.0,246.25
122,180.59217877094972,78.0,151.5,243.0,175.42877094972067,78.0,151.0,243.0,181.86033519553072,78.0,151.0,246.25
123,180.90921787709496,78.0,151.5,243.25,176.3254189944134,78.0,151.0,243.0,182.39385474860336,78.0,151.0,246.25
124,181.04329608938548,78.0,151.5,243.25,178.1536312849162,78.0,151.0,243.0,183.018156424581,78.0,151.0,246.25
125,181.6312849162011,78.0,151.5,243.25,179.25977653631284,78.0,151.0,243.25,183.32262569832403,78.0,151.0,246.25
126,181.87290502793297,78.0,151.5,243.25,180.2150837988827,78.0,151.0,243.25,183.73882681564245,78.0,152.0,247.0
127,182.04329608938548,78.0,151.5,243.25,180.56005586592178,78.0,151.0,243.25,183.93435754189943,78.0,152.0,247.5
128,182.25,78.0,151.5,243.25,181.0209497206704,78.0,151.0,246.0,184.02653631284917,78.0,152.0,247.5
129,182.25,78.0,151.5,243.25,181.0209497206704,78.0,151.0,246.0,184.31005586592178,78.0,152.0,247.5
130,182.34078212290504,78.0,151.5,243.25,181.20251396648044,78.0,151.0,246.0,184.40921787709496,78.0,152.0,247.5
131,182.5349162011173,78.0,151.5,243.25,181.7290502793296,78.0,151.0,246.0,184.65083798882682,78.0,152.0,247.5
132,182.76536312849163,78.0,152.0,243.25,181.7290502793296,78.0,151.0,246.0,184.8463687150838,78.0,152.5,247.5
133,183.0223463687151,78.0,152.0,244.5,181.7290502793296,78.0,151.0,246.0,184.94553072625698,78.0,152.5,247.5
134,183.12709497206703,78.0,152.0,244.5,181.81983240223462,78.0,151.0,246.0,185.08240223463687,78.0,152.5,247.5
135,183.27653631284917,78.0,152.0,246.0,181.81983240223462,78.0,151.0,246.0,185.4594972067039,78.0,152.5,247.5
136,183.70530726256985,78.0,152.5,246.0,181.81983240223462,78.0,151.0,246.0,185.55167597765364,78.0,153.0,247.5
137,183.85474860335196,78.0,153.0,246.0,182.27793296089385,78.0,151.0,246.0,185.5977653631285,78.0,153.0,247.5
138,184.03212290502793,78.0,153.0,246.0,183.28072625698323,78.0,151.0,247.5,185.731843575419,78.0,153.0,247.5
139,184.1354748603352,78.0,153.0,246.0,184.33100558659217,78.0,151.5,247.5,186.10614525139664,78.0,153.0,247.5
140,184.47625698324023,78.0,153.0,246.0,185.2513966480447,78.0,152.5,247.5,186.2891061452514,78.0,153.0,250.0
141,184.58798882681563,78.0,153.0,246.0,185.52653631284917,78.0,153.0,247.5,186.5,78.0,153.0,250.0
142,184.7905027932961,79.5,153.0,246.0,185.9385474860335,78.0,153.0,249.5,186.54608938547486,78.0,153.0,250.0
143,185.10893854748602,79.5,153.0,246.0,185.9385474860335,78.0,153.0,249.5,186.96648044692736,85.5,153.0,250.0
144,185.4832402234637,86.0,153.0,246.25,185.9385474860335,78.0,153.0,249.5,187.13268156424581,85.5,153.0,250.0
145,186.0768156424581,86.0,153.5,247.0,186.03072625698323,78.0,153.0,249.5,187.22486033519553,85.5,153.0,253.0
146,186.0768156424581,86.0,153.5,247.0,186.22067039106145,78.0,153.0,251.5,187.58519553072625,88.0,153.0,254.0
147,186.41480446927375,86.0,154.0,247.0,187.2122905027933,86.0,153.0,253.0,188.10055865921788,88.0,153.5,254.0
148,186.5740223463687,86.0,154.0,247.0,187.8072625698324,86.0,154.0,253.0,188.29189944134077,88.0,154.0,254.0
149,186.75698324022346,86.0,154.5,247.0,187.90642458100558,86.0,154.0,254.0,188.29189944134077,88.0,154.0,254.0
150,187.07122905027933,86.0,154.5,247.5,187.90642458100558,86.0,154.0,254.0,188.5391061452514,88.0,154.0,254.0
151,187.40083798882682,86.0,154.5,250.0,188.20391061452514,88.0,154.5,254.0,188.84916201117318,88.0,154.0,257.0
152,188.00418994413408,88.0,154.5,254.0,188.20391061452514,88.0,154.5,254.0,189.19692737430168,88.0,154.0,257.0
153,188.14525139664804,88.0,154.5,254.0,188.20391061452514,88.0,154.5,254.0,189.34217877094972,88.0,154.0,257.0
154,188.29888268156424,88.0,154.5,254.0,189.018156424581,88.0,157.0,257.0,189.67877094972067,88.0,154.0,257.0
155,188.29888268156424,88.0,154.5,254.0,189.31424581005587,88.0,157.0,257.25,189.67877094972067,88.0,154.0,257.0
156,188.50279329608938,88.0,154.5,254.0,189.68435754189943,88.0,158.5,258.0,189.7709497206704,88.0,154.0,257.25
157,188.66620111731842,88.0,154.5,254.0,189.68435754189943,88.0,158.5,258.0,190.14804469273744,88.0,154.5,258.0
158,188.90642458100558,88.0,154.5,257.0,190.19832402234636,88.0,159.0,258.0,190.3449720670391,88.0,155.5,258.0
159,189.35893854748602,88.0,155.5,258.0,190.85195530726256,88.0,159.0,259.0,190.5782122905028,88.0,155.5,258.0
160,189.5377094972067,88.0,157.0,258.0,191.17877094972067,88.0,159.0,259.0,190.62430167597765,88.0,155.5,258.0
161,189.81564245810057,88.0,157.0,258.25,191.39664804469274,88.0,159.0,259.0,190.71648044692736,88.0,157.0,258.0
162,189.8659217877095,88.0,157.0,258.25,191.44692737430168,88.0,159.0,259.25,190.76256983240222,88.0,157.0,258.0
163,190.37849162011173,88.0,158.5,259.0,191.5558659217877,88.0,159.0,259.25,191.23882681564245,88.0,159.0,258.0
164,190.93016759776538,88.0,159.0,259.25,191.60614525139664,88.0,159.0,259.25,191.68435754189943,88.0,159.0,258.25
165,191.39106145251398,88.0,159.0,259.25,191.60614525139664,88.0,159.0,259.25,191.75,88.0,159.0,258.25
166,191.7723463687151,88.0,159.0,260.0,191.60614525139664,88.0,159.0,259.25,192.12849162011173,88.0,161.5,258.25
167,191.86173184357543,88.0,159.0,260.0,191.60614525139664,88.0,159.0,259.25,192.12849162011173,88.0,161.5,258.25
168,192.01117318435755,88.0,159.0,260.0,191.60614525139664,88.0,159.0,259.25,192.12849162011173,88.0,161.5,258.25
169,192.01117318435755,88.0,159.0,260.0,191.60614525139664,88.0,159.0,259.25,192.12849162011173,88.0,161.5,258.25
170,192.01117318435755,88.0,159.0,260.0,191.60614525139664,88.0,159.0,259.25,192.12849162011173,88.0,161.5,258.25
171,192.01117318435755,88.0,159.0,260.0,191.60614525139664,88.0,159.0,259.25,192.12849162011173,88.0,161.5,258.25
