AUC,Beta1,Beta2
6142.993958,2,4.9
6143.308157,2,5
6144.072508,2,5.1
6149.993958,2,5.2
6176.401813,2,5.3
6159.268882,2,5.4
6158.435045,2,5.5
6173.311178,2,5.6
6163.320242,2,5.7
6167.592145,2,5.8
6172.07855,2,5.9
6181.383686,2,6
5613.688822,3,0
5701.483384,3,0.1
5696.087613,3,0.2
5813.471299,3,0.3
5766.81571,3,0.4
5811.839879,3,0.5
5886.196375,3,0.6
5883.522659,3,0.7
5943.867069,3,0.8
5902.719033,3,0.9
5935.806647,3,1
5955.688822,3,1.1
5963.021148,3,1.2
5962.574018,3,1.3
5982.47432,3,1.4
5979.610272,3,1.5
6027.936556,3,1.6
6036.311178,3,1.7
6107.498489,3,1.8
6116.042296,3,1.9
6090.770393,3,2
6084.510574,3,2.1
6077.800604,3,2.2
6077.89426,3,2.3
6087.507553,3,2.4
6075.722054,3,2.5
6068.640483,3,2.6
6075.380665,3,2.7
6092.166163,3,2.8
6105.114804,3,2.9
6094.47432,3,3
6090.616314,3,3.1
6111.277946,3,3.2
6133.897281,3,3.3
6136.546828,3,3.4
6128.29003,3,3.5
6148.679758,3,3.6
6159.054381,3,3.7
6135.610272,3,3.8
6114.688822,3,3.9
6113.302115,3,4
6096.003021,3,4.1
6096.567976,3,4.2
6113.945619,3,4.3
6118.492447,3,4.4
6121.858006,3,4.5
6137.030211,3,4.6
6149.229607,3,4.7
6163.975831,3,4.8
6162.006042,3,4.9
6163.782477,3,5
6164.311178,3,5.1
6148.163142,3,5.2
6165.160121,3,5.3
6180.761329,3,5.4
6187.501511,3,5.5
6187.024169,3,5.6
6173.960725,3,5.7
6168.274924,3,5.8
6195.870091,3,5.9
6185.274924,3,6
5780.410876,4,0
5842.296073,4,0.1
5900.697885,4,0.2
5918.549849,4,0.3
5893.8429,4,0.4
5880.166163,4,0.5
5929.217523,4,0.6
5922.975831,4,0.7
5927.398792,4,0.8
5954.468278,4,0.9
5979.833837,4,1
5979.486405,4,1.1
6032.135952,4,1.2
6028.012085,4,1.3
6045.045317,4,1.4
6020.803625,4,1.5
6032.163142,4,1.6
6082.942598,4,1.7
6046.824773,4,1.8
6035.099698,4,1.9
6046.942598,4,2
6056.951662,4,2.1
6052.830816,4,2.2
6067.987915,4,2.3
6079.175227,4,2.4
6058.404834,4,2.5
6079.652568,4,2.6
6105.374622,4,2.7
6117.558912,4,2.8
6129.791541,4,2.9
6129.468278,4,3
6144.39577,4,3.1
6132.256798,4,3.2
6132.927492,4,3.3
6146.030211,4,3.4
6128.477341,4,3.5
6109.317221,4,3.6
6108.060423,4,3.7
6141.939577,4,3.8
6117.691843,4,3.9
6115.966767,4,4
6116.858006,4,4.1
6110.574018,4,4.2
6137.471299,4,4.3
6147.531722,4,4.4
6151.492447,4,4.5
6186.78852,4,4.6
6181.169184,4,4.7
6180.41994,4,4.8
6160.302115,4,4.9
6164.099698,4,5
6176.652568,4,5.1
6187.664653,4,5.2
6191.897281,4,5.3
6183.830816,4,5.4
6173.314199,4,5.5
6174.021148,4,5.6
6172.706949,4,5.7
6166.848943,4,5.8
6172.238671,4,5.9
6172.906344,4,6
5879.652568,5,0
5895.438066,5,0.1
5844.94864,5,0.2
5900.450151,5,0.3
5881.483384,5,0.4
5873.975831,5,0.5
5896.135952,5,0.6
5921.52568,5,0.7
5942.374622,5,0.8
5967.492447,5,0.9
5988.356495,5,1
6007.344411,5,1.1
6012.595166,5,1.2
6012.471299,5,1.3
6041.438066,5,1.4
6023.809668,5,1.5
6034.667674,5,1.6
6040.265861,5,1.7
6067.776435,5,1.8
6087.202417,5,1.9
6095.429003,5,2
6086.323263,5,2.1
6062.996979,5,2.2
6063.785498,5,2.3
6085.429003,5,2.4
6082.858006,5,2.5
6091.320242,5,2.6
6107.456193,5,2.7
6115.785498,5,2.8
6105.015106,5,2.9
6126.090634,5,3
6120.706949,5,3.1
6119.694864,5,3.2
6148.02719,5,3.3
6148.519637,5,3.4
6129.833837,5,3.5
6163.827795,5,3.6
6137.993958,5,3.7
6162.534743,5,3.8
6145.320242,5,3.9
6146.858006,5,4
6156.199396,5,4.1
6147.383686,5,4.2
6153.190332,5,4.3
6170.601208,5,4.4
6184.250755,5,4.5
6170.703927,5,4.6
6150.531722,5,4.7
6161.951662,5,4.8
6183.332326,5,4.9
6181.770393,5,5
6172.090634,5,5.1
6187.151057,5,5.2
6180.114804,5,5.3
6164.501511,5,5.4
6159.26284,5,5.5
6162.92145,5,5.6
6185.501511,5,5.7
6184.882175,5,5.8
6184.021148,5,5.9
6186.432024,5,6
5839.969789,6,0
5894.625378,6,0.1
5844.749245,6,0.2
5890.003021,6,0.3
5880.92145,6,0.4
5951.18429,6,0.5
5963.380665,6,0.6
5985.501511,6,0.7
5978.703927,6,0.8
5975.589124,6,0.9
6034.963746,6,1
6020.238671,6,1.1
6040.126888,6,1.2
6024.226586,6,1.3
6080.803625,6,1.4
6040.510574,6,1.5
6055.646526,6,1.6
6053.495468,6,1.7
6081.743202,6,1.8
6076.084592,6,1.9
6057.824773,6,2
6054.296073,6,2.1
6091.55287,6,2.2
6085.601208,6,2.3
6082.422961,6,2.4
6092.012085,6,2.5
6116.770393,6,2.6
6125.706949,6,2.7
6152.63142,6,2.8
6163.389728,6,2.9
6158.873112,6,3
6158.003021,6,3.1
6146.749245,6,3.2
6172.885196,6,3.3
6182.108761,6,3.4
6144.287009,6,3.5
6157.903323,6,3.6
6147.438066,6,3.7
6132.60423,6,3.8
6128.39577,6,3.9
6131.749245,6,4
6159.561934,6,4.1
6172.477341,6,4.2
6171.374622,6,4.3
6159.126888,6,4.4
6159.160121,6,4.5
6177.268882,6,4.6
6199.193353,6,4.7
6185.238671,6,4.8
6193.123867,6,4.9
6181.719033,6,5
6187.314199,6,5.1
6182.268882,6,5.2
6175.610272,6,5.3
6162.752266,6,5.4
6163.858006,6,5.5
6179.634441,6,5.6
6177.468278,6,5.7
6177.232628,6,5.8
6179.691843,6,5.9
6184.006042,6,6
5891.217523,7,0
5906.277946,7,0.1
5963.317221,7,0.2
5993.063444,7,0.3
6013.054381,7,0.4
5984.92145,7,0.5
5958.752266,7,0.6
5971.679758,7,0.7
6034.277946,7,0.8
6023.138973,7,0.9
6010.429003,7,1
6006.912387,7,1.1
6036.365559,7,1.2
6045.039275,7,1.3
6050.848943,7,1.4
6064.743202,7,1.5
6084.673716,7,1.6
6094.036254,7,1.7
6087.187311,7,1.8
6079.214502,7,1.9
6102.199396,7,2
6108.507553,7,2.1
6101.365559,7,2.2
6113.386707,7,2.3
6133.217523,7,2.4
6129.694864,7,2.5
6130.338369,7,2.6
6143.583082,7,2.7
6156.190332,7,2.8
6160.912387,7,2.9
6159.338369,7,3
6153.039275,7,3.1
6173.111782,7,3.2
6157.030211,7,3.3
6144.797583,7,3.4
6165.76435,7,3.5
6166.549849,7,3.6
6152.181269,7,3.7
6147.181269,7,3.8
6158.416918,7,3.9
6179.29003,7,4
6187.486405,7,4.1
6164.265861,7,4.2
6168.55287,7,4.3
6174.196375,7,4.4
6174.111782,7,4.5
6184.39577,7,4.6
6174.984894,7,4.7
6176.024169,7,4.8
6172.963746,7,4.9
6181.752266,7,5
6167.70997,7,5.1
6160.265861,7,5.2
6159.380665,7,5.3
6165.018127,7,5.4
6174.540785,7,5.5
6151.477341,7,5.6
6157.879154,7,5.7
6159.933535,7,5.8
6167.845921,7,5.9
6179.534743,7,6
5976.601208,8,0
5999.957704,8,0.1
5992.785498,8,0.2
5977.960725,8,0.3
5983.223565,8,0.4
5954.045317,8,0.5
6022.731118,8,0.6
6042.02719,8,0.7
6037.135952,8,0.8
6041.006042,8,0.9
6073.44713,8,1
6063.05136,8,1.1
6073.120846,8,1.2
6058.329305,8,1.3
6072.70997,8,1.4
6042.507553,8,1.5
6072.782477,8,1.6
6060.613293,8,1.7
6093.598187,8,1.8
6112.465257,8,1.9
6117.73716,8,2
6095.371601,8,2.1
6104.94864,8,2.2
6115.694864,8,2.3
6143.471299,8,2.4
6166.516616,8,2.5
6168.398792,8,2.6
6181.646526,8,2.7
6164.193353,8,2.8
6173.178248,8,2.9
6185.435045,8,3
6172.21148,8,3.1
6174.996979,8,3.2
6175.41994,8,3.3
6160.942598,8,3.4
6135.616314,8,3.5
6126.990937,8,3.6
6148.885196,8,3.7
6158.422961,8,3.8
6132.954683,8,3.9
6149.996979,8,4
6147.462236,8,4.1
6170.664653,8,4.2
6187.537764,8,4.3
6178.957704,8,4.4
6175.081571,8,4.5
6160.984894,8,4.6
6168.52568,8,4.7
6163.138973,8,4.8
6177.042296,8,4.9
6149.422961,8,5
6147.577039,8,5.1
6130.392749,8,5.2
6136.564955,8,5.3
6148.305136,8,5.4
6136.89426,8,5.5
6142.489426,8,5.6
6137.148036,8,5.7
6154.039275,8,5.8
6150.129909,8,5.9
6144.531722,8,6
6034.867069,9,0
6014.513595,9,0.1
6015.413897,9,0.2
5994.643505,9,0.3
6019.296073,9,0.4
6013.350453,9,0.5
6052.299094,9,0.6
6032.824773,9,0.7
6033.283988,9,0.8
6033.661631,9,0.9
6024.528701,9,1
6043.117825,9,1.1
6056.317221,9,1.2
6066.981873,9,1.3
6085.468278,9,1.4
6099.622356,9,1.5
6138.60423,9,1.6
6145.006042,9,1.7
6143.558912,9,1.8
6146.120846,9,1.9
6128.468278,9,2
6129.885196,9,2.1
6152.232628,9,2.2
6162.495468,9,2.3
6179.570997,9,2.4
6158.694864,9,2.5
6167.323263,9,2.6
6151.996979,9,2.7
6176.151057,9,2.8
6161.178248,9,2.9
6161.202417,9,3
6164.117825,9,3.1
6154.957704,9,3.2
6132.003021,9,3.3
6129.36858,9,3.4
6144.404834,9,3.5
6136.175227,9,3.6
6129.821752,9,3.7
6140.057402,9,3.8
6161.981873,9,3.9
6157.148036,9,4
6183.640483,9,4.1
6173.876133,9,4.2
6165.818731,9,4.3
6165.570997,9,4.4
6148.870091,9,4.5
6156.205438,9,4.6
6156.407855,9,4.7
6127.02719,9,4.8
6114.401813,9,4.9
6108.667674,9,5
6114.166163,9,5.1
6130.465257,9,5.2
6137.477341,9,5.3
6143.761329,9,5.4
6131.797583,9,5.5
6171.096677,9,5.6
6172.102719,9,5.7
6152.897281,9,5.8
6139.392749,9,5.9
6131.821752,9,6
5991.422961,10,0
5976.885196,10,0.1
6012.10574,10,0.2
6022.712991,10,0.3
6036.589124,10,0.4
5986.752266,10,0.5
6046.661631,10,0.6
6040.268882,10,0.7
6071.682779,10,0.8
6082.963746,10,0.9
6101.516616,10,1
6095.537764,10,1.1
6100.187311,10,1.2
6140.779456,10,1.3
6143.933535,10,1.4
6128.561934,10,1.5
6129.543807,10,1.6
6118.734139,10,1.7
6113.314199,10,1.8
6108.250755,10,1.9
6120.522659,10,2
6136.879154,10,2.1
6169.444109,10,2.2
6181.58006,10,2.3
6180.280967,10,2.4
6154.845921,10,2.5
6152.927492,10,2.6
6149.625378,10,2.7
6141.984894,10,2.8
6140.619335,10,2.9
6142.404834,10,3
6127.483384,10,3.1
6123.761329,10,3.2
6128.459215,10,3.3
6136.513595,10,3.4
6103.371601,10,3.5
6120.622356,10,3.6
6139.486405,10,3.7
6139.728097,10,3.8
6142.519637,10,3.9
6154.29003,10,4
6145.649547,10,4.1
6157.081571,10,4.2
6144.637462,10,4.3
6147.241692,10,4.4
6140.47432,10,4.5
6161.55287,10,4.6
6143.628399,10,4.7
6125.247734,10,4.8
6144.015106,10,4.9
6142.583082,10,5
6157.839879,10,5.1
6157.274924,10,5.2
6138.94864,10,5.3
6151.519637,10,5.4
6155.401813,10,5.5
6153.864048,10,5.6
6156.015106,10,5.7
6171.145015,10,5.8
6141.8429,10,5.9
6144.851964,10,6
6008.58006,11,0
6023.643505,11,0.1
6015.670695,11,0.2
6034.996979,11,0.3
6038.178248,11,0.4
6045.247734,11,0.5
6062.410876,11,0.6
6069.616314,11,0.7
6095.537764,11,0.8
6100.456193,11,0.9
6107.374622,11,1
6115.722054,11,1.1
6147.909366,11,1.2
6119.824773,11,1.3
6122.507553,11,1.4
6107.444109,11,1.5
6077.151057,11,1.6
6090.054381,11,1.7
6111.374622,11,1.8
6144.021148,11,1.9
6149.78852,11,2
6171.682779,11,2.1
6144.132931,11,2.2
6141.58006,11,2.3
6148.39577,11,2.4
6128.145015,11,2.5
6135.782477,11,2.6
6120.063444,11,2.7
6143.413897,11,2.8
6133.386707,11,2.9
6127.716012,11,3
6110.797583,11,3.1
6104.126888,11,3.2
6108.664653,11,3.3
6120.486405,11,3.4
6123.963746,11,3.5
6157.981873,11,3.6
6169.214502,11,3.7
6147.117825,11,3.8
6166.329305,11,3.9
6158.833837,11,4
6164.283988,11,4.1
6168.501511,11,4.2
6163.048338,11,4.3
6138.172205,11,4.4
6150.65861,11,4.5
6146.120846,11,4.6
6152.160121,11,4.7
6128.416918,11,4.8
6120.44713,11,4.9
6134.311178,11,5
6148.885196,11,5.1
6154.498489,11,5.2
6172.945619,11,5.3
6167.507553,11,5.4
6167.287009,11,5.5
6200.377644,11,5.6
6167.891239,11,5.7
6164.489426,11,5.8
6171.864048,11,5.9
6171.456193,11,6
5999.096677,12,0
6024.202417,12,0.1
6060.876133,12,0.2
6070.773414,12,0.3
6056.619335,12,0.4
6086.839879,12,0.5
6064.425982,12,0.6
6061.111782,12,0.7
6048.268882,12,0.8
6071.848943,12,0.9
6090.480363,12,1
6092.34139,12,1.1
6084.854985,12,1.2
6106.141994,12,1.3
6121.141994,12,1.4
6104.942598,12,1.5
6112.462236,12,1.6
6122.830816,12,1.7
6122.797583,12,1.8
6113.791541,12,1.9
6129.344411,12,2
6124.697885,12,2.1
6146.450151,12,2.2
6135.356495,12,2.3
6132.280967,12,2.4
6138.574018,12,2.5
6154.277946,12,2.6
6152.498489,12,2.7
6146.746224,12,2.8
6124.057402,12,2.9
6117.44713,12,3
6137,12,3.1
6133.163142,12,3.2
6123.969789,12,3.3
6124.570997,12,3.4
6163.274924,12,3.5
6166.879154,12,3.6
6167.839879,12,3.7
6164.087613,12,3.8
6170.504532,12,3.9
6171.978852,12,4
6167.181269,12,4.1
6161.293051,12,4.2
6141.247734,12,4.3
6136.870091,12,4.4
6125.320242,12,4.5
6125.480363,12,4.6
6127.646526,12,4.7
6141.226586,12,4.8
6162.891239,12,4.9
6183.012085,12,5
6190.746224,12,5.1
6196.054381,12,5.2
6183.957704,12,5.3
6198.70997,12,5.4
6163.226586,12,5.5
6163.858006,12,5.6
6162.030211,12,5.7
6174.670695,12,5.8
6164.489426,12,5.9
6179.181269,12,6
6045.522659,13,0
6039.870091,13,0.1
6048.362538,13,0.2
6030.888218,13,0.3
6040.145015,13,0.4
6029.722054,13,0.5
6056.362538,13,0.6
6081.897281,13,0.7
6109.836858,13,0.8
6104.679758,13,0.9
6105.208459,13,1
6098.02719,13,1.1
6110.743202,13,1.2
6106.003021,13,1.3
6114.864048,13,1.4
6113.29003,13,1.5
6139.114804,13,1.6
6131.02719,13,1.7
6130.172205,13,1.8
6167.570997,13,1.9
6161.323263,13,2
6151.021148,13,2.1
6150.190332,13,2.2
6145.404834,13,2.3
6152.293051,13,2.4
6147.135952,13,2.5
6155.685801,13,2.6
6130.220544,13,2.7
6126.634441,13,2.8
6123.117825,13,2.9
6140.697885,13,3
6141.44713,13,3.1
6142.075529,13,3.2
6160.719033,13,3.3
6162.108761,13,3.4
6168.918429,13,3.5
6165.347432,13,3.6
6182.981873,13,3.7
6160.063444,13,3.8
6162.141994,13,3.9
6148.214502,13,4
6149.003021,13,4.1
6151.785498,13,4.2
6146.906344,13,4.3
6137.196375,13,4.4
6128.108761,13,4.5
6137.555891,13,4.6
6148.374622,13,4.7
6163.453172,13,4.8
6179.220544,13,4.9
6173.543807,13,5
6171.362538,13,5.1
6182.903323,13,5.2
6190.326284,13,5.3
6179.939577,13,5.4
6170.909366,13,5.5
6170.160121,13,5.6
6165.280967,13,5.7
6180.383686,13,5.8
6189.966767,13,5.9
6183.767372,13,6
6037.725076,14,0
6036.586103,14,0.1
6027.392749,14,0.2
6044.407855,14,0.3
6060.069486,14,0.4
6063.36858,14,0.5
6098.824773,14,0.6
6128.861027,14,0.7
6109.320242,14,0.8
6140.042296,14,0.9
6141.779456,14,1
6128.021148,14,1.1
6131.102719,14,1.2
6135.404834,14,1.3
6108.858006,14,1.4
6140.993958,14,1.5
6131.963746,14,1.6
6160.782477,14,1.7
6167.954683,14,1.8
6141.60423,14,1.9
6137.283988,14,2
6151.465257,14,2.1
6161.870091,14,2.2
6147.516616,14,2.3
6131.362538,14,2.4
6120.55287,14,2.5
6112.598187,14,2.6
6126.02719,14,2.7
6136.685801,14,2.8
6145.489426,14,2.9
6149.70997,14,3
6169.55287,14,3.1
6171.848943,14,3.2
6154.577039,14,3.3
6160.891239,14,3.4
6155.154079,14,3.5
6167.613293,14,3.6
6164.960725,14,3.7
6154.682779,14,3.8
6156.305136,14,3.9
6150.208459,14,4
6137.960725,14,4.1
6136.848943,14,4.2
6130.441088,14,4.3
6135.885196,14,4.4
6132.483384,14,4.5
6150.114804,14,4.6
6183.069486,14,4.7
6189.670695,14,4.8
6191.29003,14,4.9
6196.661631,14,5
6188.52568,14,5.1
6185.003021,14,5.2
6184.413897,14,5.3
6171.18429,14,5.4
6170.688822,14,5.5
6166.344411,14,5.6
6187.679758,14,5.7
6174.534743,14,5.8
6185.779456,14,5.9
6175.879154,14,6
6043.55287,15,0
6062.685801,15,0.1
6044.1571,15,0.2
6069.507553,15,0.3
6083.824773,15,0.4
6121.280967,15,0.5
6125.07855,15,0.6
6134.649547,15,0.7
6137.193353,15,0.8
6143.477341,15,0.9
6134.589124,15,1
6134.942598,15,1.1
6132.996979,15,1.2
6128.670695,15,1.3
6146.18429,15,1.4
6130.350453,15,1.5
6135.752266,15,1.6
6139.55287,15,1.7
6134.930514,15,1.8
6147.256798,15,1.9
6155.691843,15,2
6148.957704,15,2.1
6119.265861,15,2.2
6116.577039,15,2.3
6135.199396,15,2.4
6123.413897,15,2.5
6123.719033,15,2.6
6142.47432,15,2.7
6124.706949,15,2.8
6138.960725,15,2.9
6145.586103,15,3
6150.722054,15,3.1
6160.785498,15,3.2
6174.34139,15,3.3
6164.293051,15,3.4
6162.024169,15,3.5
6165.776435,15,3.6
6166.178248,15,3.7
6160.371601,15,3.8
6161.012085,15,3.9
6141.377644,15,4
6132.758308,15,4.1
6133.830816,15,4.2
6147.410876,15,4.3
6158.280967,15,4.4
6171.984894,15,4.5
6198.353474,15,4.6
6192.066465,15,4.7
6203.238671,15,4.8
6184.371601,15,4.9
6189.504532,15,5
6185.045317,15,5.1
6168.776435,15,5.2
6157.583082,15,5.3
6162.622356,15,5.4
6176.957704,15,5.5
6203.084592,15,5.6
6215.090634,15,5.7
6190.07855,15,5.8
6209.685801,15,5.9
6200.806647,15,6
6067.607251,16,0
6078.438066,16,0.1
6098.483384,16,0.2
6092.18429,16,0.3
6135.58006,16,0.4
6133.311178,16,0.5
6121.567976,16,0.6
6138.625378,16,0.7
6131.293051,16,0.8
6118.416918,16,0.9
6121.655589,16,1
6125.76435,16,1.1
6125.120846,16,1.2
6125.990937,16,1.3
6137.129909,16,1.4
6136.761329,16,1.5
6153.58006,16,1.6
6145.432024,16,1.7
6144.812689,16,1.8
6109.682779,16,1.9
6114.537764,16,2
6108.102719,16,2.1
6134.401813,16,2.2
6128.23565,16,2.3
6103.864048,16,2.4
6117.305136,16,2.5
6128.619335,16,2.6
6143.836858,16,2.7
6166.438066,16,2.8
6170.145015,16,2.9
6174.163142,16,3
6182.012085,16,3.1
6174.848943,16,3.2
6162.574018,16,3.3
6171.425982,16,3.4
6176.039275,16,3.5
6169.332326,16,3.6
6163.329305,16,3.7
6151.818731,16,3.8
6142.199396,16,3.9
6136.676737,16,4
6142.126888,16,4.1
6161.042296,16,4.2
6182.785498,16,4.3
6196.151057,16,4.4
6190.114804,16,4.5
6220.567976,16,4.6
6194.465257,16,4.7
6195.181269,16,4.8
6189.939577,16,4.9
6188.779456,16,5
6179.954683,16,5.1
6192.52568,16,5.2
6186.009063,16,5.3
6188.226586,16,5.4
6199.492447,16,5.5
6208.163142,16,5.6
6200.359517,16,5.7
6203.969789,16,5.8
6193.217523,16,5.9
6200.882175,16,6
6089.335347,17,0
6105.694864,17,0.1
6130.996979,17,0.2
6137.519637,17,0.3
6131.900302,17,0.4
6129.468278,17,0.5
6149.803625,17,0.6
6129.326284,17,0.7
6124.432024,17,0.8
6112.622356,17,0.9
6126.383686,17,1
6126.120846,17,1.1
6129.691843,17,1.2
6123.459215,17,1.3
6135.81571,17,1.4
6123.616314,17,1.5
6131.628399,17,1.6
6112.752266,17,1.7
6100.44713,17,1.8
6120.634441,17,1.9
6122.39577,17,2
6129.634441,17,2.1
6110.302115,17,2.2
6119.042296,17,2.3
6131.990937,17,2.4
6154.063444,17,2.5
6166.108761,17,2.6
6176.063444,17,2.7
6163.398792,17,2.8
6165.870091,17,2.9
6167.643505,17,3
6165.622356,17,3.1
6171.036254,17,3.2
6185.903323,17,3.3
6186.492447,17,3.4
6162.885196,17,3.5
6170.622356,17,3.6
6157.093656,17,3.7
6161.117825,17,3.8
6179.344411,17,3.9
6187.619335,17,4
6194.350453,17,4.1
6189.818731,17,4.2
6190.407855,17,4.3
6195.365559,17,4.4
6186.873112,17,4.5
6177.256798,17,4.6
6183.501511,17,4.7
6183.81571,17,4.8
6194.374622,17,4.9
6183.987915,17,5
6183.138973,17,5.1
6182.398792,17,5.2
6216.193353,17,5.3
6221.719033,17,5.4
6216.135952,17,5.5
6205.851964,17,5.6
6198.444109,17,5.7
6190.256798,17,5.8
6192.58006,17,5.9
6196.652568,17,6
6116.244713,18,0
6121.087613,18,0.1
6127.601208,18,0.2
6127.975831,18,0.3
6137.066465,18,0.4
6121.939577,18,0.5
6118.362538,18,0.6
6106.957704,18,0.7
6110.356495,18,0.8
6118.181269,18,0.9
6122.398792,18,1
6115.477341,18,1.1
6113.048338,18,1.2
6098.682779,18,1.3
6080.758308,18,1.4
6091.897281,18,1.5
6112.462236,18,1.6
6123.039275,18,1.7
6138.839879,18,1.8
6148.075529,18,1.9
6141.172205,18,2
6111.712991,18,2.1
6113.833837,18,2.2
6141.335347,18,2.3
6165.598187,18,2.4
6168.55287,18,2.5
6184.320242,18,2.6
6177.02719,18,2.7
6187.879154,18,2.8
6197.120846,18,2.9
6190.749245,18,3
6194.072508,18,3.1
6194.268882,18,3.2
6204.827795,18,3.3
6192.404834,18,3.4
6178.178248,18,3.5
6175.537764,18,3.6
6177.92145,18,3.7
6168.957704,18,3.8
6171.398792,18,3.9
6166.459215,18,4
6182.960725,18,4.1
6192.410876,18,4.2
6182.362538,18,4.3
6173.676737,18,4.4
6180.129909,18,4.5
6197.199396,18,4.6
6193.676737,18,4.7
6197.344411,18,4.8
6202.782477,18,4.9
6195.924471,18,5
6216.033233,18,5.1
6222.78852,18,5.2
6211.498489,18,5.3
6197.389728,18,5.4
6190.570997,18,5.5
6191.939577,18,5.6
6183.731118,18,5.7
6195.933535,18,5.8
6189.570997,18,5.9
6185.07855,18,6
6116.649547,19,0
6119.70997,19,0.1
6116.033233,19,0.2
6115.090634,19,0.3
6121.839879,19,0.4
6104.510574,19,0.5
6102.380665,19,0.6
6109.549849,19,0.7
6102.326284,19,0.8
6083.570997,19,0.9
6076.329305,19,1
6095.34139,19,1.1
6096.954683,19,1.2
6105.41994,19,1.3
6128.583082,19,1.4
6147.450151,19,1.5
6161.277946,19,1.6
6157.44713,19,1.7
6162.217523,19,1.8
6157.969789,19,1.9
6128.839879,19,2
6152.05136,19,2.1
6165.89426,19,2.2
6188.444109,19,2.3
6185.090634,19,2.4
6196.353474,19,2.5
6187.477341,19,2.6
6195.734139,19,2.7
6191.465257,19,2.8
6184.465257,19,2.9
6187.610272,19,3
6201.429003,19,3.1
6206.048338,19,3.2
6178.271903,19,3.3
6175.413897,19,3.4
6156.682779,19,3.5
6157.836858,19,3.6
6166.274924,19,3.7
6163.574018,19,3.8
6154.836858,19,3.9
6177.154079,19,4
6176.132931,19,4.1
6177.353474,19,4.2
6179.389728,19,4.3
6192.643505,19,4.4
6204.73716,19,4.5
6206.637462,19,4.6
6199.927492,19,4.7
6186.196375,19,4.8
6202.891239,19,4.9
6212.561934,19,5
6210.468278,19,5.1
6203.891239,19,5.2
6199.951662,19,5.3
6185.676737,19,5.4
6189.92145,19,5.5
6184.725076,19,5.6
6186.990937,19,5.7
6190.528701,19,5.8
6191.462236,19,5.9
6196.495468,19,6
6094.126888,20,0
6097.425982,20,0.1
6128.589124,20,0.2
6104.47432,20,0.3
6091.138973,20,0.4
6081.688822,20,0.5
6101.160121,20,0.6
6102.347432,20,0.7
6119.586103,20,0.8
6105.238671,20,0.9
6122.743202,20,1
6125.308157,20,1.1
6138.441088,20,1.2
6150.311178,20,1.3
6152.607251,20,1.4
6157.220544,20,1.5
6150.897281,20,1.6
6153.39577,20,1.7
6143.253776,20,1.8
6147.589124,20,1.9
6161.806647,20,2
6189.329305,20,2.1
6174.338369,20,2.2
6201.471299,20,2.3
6207.323263,20,2.4
6193.226586,20,2.5
6180.117825,20,2.6
6178.978852,20,2.7
