AUC,Beta1,Beta2
3348.722054,4,1.4
3329.036254,4,1.5
3337.900302,4,1.6
3356.776435,4,1.7
3340.205438,4,1.8
3332.362538,4,1.9
3335.55287,4,2
3333.854985,4,2.1
3337.404834,4,2.2
3347.1571,4,2.3
3356.283988,4,2.4
3343.797583,4,2.5
3354.706949,4,2.6
3358.006042,4,2.7
3373.326284,4,2.8
3389.21148,4,2.9
3395.854985,4,3
3401.145015,4,3.1
3393.73716,4,3.2
3390.030211,4,3.3
3398.534743,4,3.4
3383.099698,4,3.5
3369.069486,4,3.6
3369.435045,4,3.7
3398.120846,4,3.8
3381.601208,4,3.9
3389.287009,4,4
3389.531722,4,4.1
3385.145015,4,4.2
3406.803625,4,4.3
3411.335347,4,4.4
3413.60423,4,4.5
3438.483384,4,4.6
3433.489426,4,4.7
3430.667674,4,4.8
3417.350453,4,4.9
3419.891239,4,5
3428.758308,4,5.1
3448.02719,4,5.2
3444.084592,4,5.3
3436.643505,4,5.4
3429.909366,4,5.5
3443.906344,4,5.6
3441.359517,4,5.7
3426.132931,4,5.8
3431.622356,4,5.9
3429.873112,4,6
3262.52568,5,0
3259.851964,5,0.1
3211.749245,5,0.2
3253.459215,5,0.3
3239.592145,5,0.4
3223.537764,5,0.5
3232.332326,5,0.6
3238.398792,5,0.7
3278.359517,5,0.8
3305.1571,5,0.9
3316.244713,5,1
3321.589124,5,1.1
3322.296073,5,1.2
3325.265861,5,1.3
3343.332326,5,1.4
3326.347432,5,1.5
3335.05136,5,1.6
3334.123867,5,1.7
3350.39577,5,1.8
3358.619335,5,1.9
3356.377644,5,2
3360.812689,5,2.1
3337.694864,5,2.2
3345.344411,5,2.3
3367.722054,5,2.4
3361.706949,5,2.5
3363.410876,5,2.6
3375.456193,5,2.7
3377.845921,5,2.8
3373.574018,5,2.9
3381.241692,5,3
3380.561934,5,3.1
3377.030211,5,3.2
3404.220544,5,3.3
3406.350453,5,3.4
3391.607251,5,3.5
3416.65861,5,3.6
3396.114804,5,3.7
3422.996979,5,3.8
3420.836858,5,3.9
3423.401813,5,4
3423.779456,5,4.1
3416.8429,5,4.2
3416.55287,5,4.3
3429.900302,5,4.4
3431.897281,5,4.5
3417.413897,5,4.6
3404.966767,5,4.7
3416.335347,5,4.8
3431.782477,5,4.9
3429.725076,5,5
3430.120846,5,5.1
3441.069486,5,5.2
3434.359517,5,5.3
3430.673716,5,5.4
3431.02719,5,5.5
3433.323263,5,5.6
3438.048338,5,5.7
3439.888218,5,5.8
3439.501511,5,5.9
3435.44713,5,6
3205.957704,6,0
3231.274924,6,0.1
3213.996979,6,0.2
3243.915408,6,0.3
3247.29003,6,0.4
3294.601208,6,0.5
3298.320242,6,0.6
3320.637462,6,0.7
3314.498489,6,0.8
3297.755287,6,0.9
3323.824773,6,1
3326.567976,6,1.1
3341.045317,6,1.2
3331.667674,6,1.3
3361.851964,6,1.4
3330.202417,6,1.5
3338.930514,6,1.6
3341.664653,6,1.7
3344.163142,6,1.8
3334.129909,6,1.9
3336.175227,6,2
3335.555891,6,2.1
3368.703927,6,2.2
3369.450151,6,2.3
3365.664653,6,2.4
3362.18429,6,2.5
3385.416918,6,2.6
3384.607251,6,2.7
3415.347432,6,2.8
3420.564955,6,2.9
3421.416918,6,3
3415.271903,6,3.1
3408.229607,6,3.2
3430.256798,6,3.3
3430.833837,6,3.4
3397.522659,6,3.5
3414.510574,6,3.6
3410.586103,6,3.7
3409.483384,6,3.8
3402.794562,6,3.9
3401.386707,6,4
3421.232628,6,4.1
3424.208459,6,4.2
3429.268882,6,4.3
3412.839879,6,4.4
3407.567976,6,4.5
3426.688822,6,4.6
3441.870091,6,4.7
3436.731118,6,4.8
3443.561934,6,4.9
3440.897281,6,5
3442.166163,6,5.1
3438.758308,6,5.2
3440.238671,6,5.3
3436.930514,6,5.4
3429.492447,6,5.5
3434.555891,6,5.6
3430.728097,6,5.7
3430.356495,6,5.8
3429.848943,6,5.9
3432.003021,6,6
3238.570997,7,0
3252.172205,7,0.1
3294.549849,7,0.2
3317.021148,7,0.3
3335.480363,7,0.4
3326.558912,7,0.5
3305.885196,7,0.6
3300.47432,7,0.7
3330.244713,7,0.8
3327.048338,7,0.9
3322.003021,7,1
3316.320242,7,1.1
3335.767372,7,1.2
3340.07855,7,1.3
3333.549849,7,1.4
3345.438066,7,1.5
3365.287009,7,1.6
3355.383686,7,1.7
3349.679758,7,1.8
3359.256798,7,1.9
3383.057402,7,2
3383.785498,7,2.1
3382.628399,7,2.2
3396.347432,7,2.3
3406.94864,7,2.4
3398.607251,7,2.5
3386.555891,7,2.6
3407.495468,7,2.7
3414.882175,7,2.8
3422.359517,7,2.9
3417.870091,7,3
3417.081571,7,3.1
3429.996979,7,3.2
3406.335347,7,3.3
3402.682779,7,3.4
3417.58006,7,3.5
3431.126888,7,3.6
3419.990937,7,3.7
3416.145015,7,3.8
3424.498489,7,3.9
3441.256798,7,4
3439.425982,7,4.1
3425.670695,7,4.2
3416.44713,7,4.3
3420.344411,7,4.4
3423.241692,7,4.5
3431.438066,7,4.6
3430.78852,7,4.7
3426.537764,7,4.8
3431.876133,7,4.9
3435.574018,7,5
3434.743202,7,5.1
3432.758308,7,5.2
3433.172205,7,5.3
3429.909366,7,5.4
3426.719033,7,5.5
3406.117825,7,5.6
3413.190332,7,5.7
3411.58006,7,5.8
3415.256798,7,5.9
3422.833837,7,6
3316.567976,8,0
3328.015106,8,0.1
3322.89426,8,0.2
3321.054381,8,0.3
3311.628399,8,0.4
3300.942598,8,0.5
3339.069486,8,0.6
3354.120846,8,0.7
3352.622356,8,0.8
3352.728097,8,0.9
3367.63142,8,1
3360.504532,8,1.1
3355.797583,8,1.2
3348.172205,8,1.3
3353.229607,8,1.4
3318.858006,8,1.5
3333.586103,8,1.6
3335.667674,8,1.7
3368.492447,8,1.8
3390.652568,8,1.9
3393.489426,8,2
3380.610272,8,2.1
3388.344411,8,2.2
3394.876133,8,2.3
3410.175227,8,2.4
3417.003021,8,2.5
3438.07855,8,2.6
3442.722054,8,2.7
3430.407855,8,2.8
3435.432024,8,2.9
3444.60423,8,3
3425.722054,8,3.1
3427.380665,8,3.2
3430.616314,8,3.3
3423.353474,8,3.4
3401.501511,8,3.5
3393.063444,8,3.6
3411.990937,8,3.7
3417.407855,8,3.8
3400.909366,8,3.9
3406.555891,8,4
3405.712991,8,4.1
3415.072508,8,4.2
3433.495468,8,4.3
3428.540785,8,4.4
3426.410876,8,4.5
3417.882175,8,4.6
3424.193353,8,4.7
3423.803625,8,4.8
3432.761329,8,4.9
3423.574018,8,5
3421.984894,8,5.1
3404.456193,8,5.2
3402,8,5.3
3405.661631,8,5.4
3392.900302,8,5.5
3398.861027,8,5.6
3391.217523,8,5.7
3404.655589,8,5.8
3398.166163,8,5.9
3400.806647,8,6
3360.951662,9,0
3348.861027,9,0.1
3347.34139,9,0.2
3337.090634,9,0.3
3339.380665,9,0.4
3332.232628,9,0.5
3351.836858,9,0.6
3342.429003,9,0.7
3344.465257,9,0.8
3325.697885,9,0.9
3323.567976,9,1
3331.377644,9,1.1
3344.912387,9,1.2
3345.812689,9,1.3
3350.719033,9,1.4
3374.583082,9,1.5
3407.607251,9,1.6
3413.549849,9,1.7
3422.374622,9,1.8
3423.178248,9,1.9
3414.812689,9,2
3413.900302,9,2.1
3432.111782,9,2.2
3425.377644,9,2.3
3443.259819,9,2.4
3416.501511,9,2.5
3428.175227,9,2.6
3414.728097,9,2.7
3433.090634,9,2.8
3419.34139,9,2.9
3413.202417,9,3
3420.785498,9,3.1
3409.94864,9,3.2
3393.172205,9,3.3
3395.55287,9,3.4
3403.39577,9,3.5
3400.78852,9,3.6
3394.761329,9,3.7
3406.776435,9,3.8
3419.903323,9,3.9
3416.619335,9,4
3426.987915,9,4.1
3420.193353,9,4.2
3417.141994,9,4.3
3419.36858,9,4.4
3403.546828,9,4.5
3420.268882,9,4.6
3420.492447,9,4.7
3396.52568,9,4.8
3384.450151,9,4.9
3383.199396,9,5
3385.848943,9,5.1
3393.628399,9,5.2
3398.637462,9,5.3
3396.280967,9,5.4
3391.353474,9,5.5
3424.374622,9,5.6
3423.377644,9,5.7
3400.063444,9,5.8
3394.773414,9,5.9
3394.661631,9,6
3332.78852,10,0
3325.05136,10,0.1
3327.178248,10,0.2
3339.891239,10,0.3
3345.746224,10,0.4
3307.320242,10,0.5
3345.244713,10,0.6
3343.199396,10,0.7
3363.323263,10,0.8
3378.232628,10,0.9
3393.867069,10,1
3377.151057,10,1.1
3388.441088,10,1.2
3403.003021,10,1.3
3411.344411,10,1.4
3401.969789,10,1.5
3401.410876,10,1.6
3406.247734,10,1.7
3396.323263,10,1.8
3400.377644,10,1.9
3409.23565,10,2
3410.099698,10,2.1
3428.175227,10,2.2
3441.344411,10,2.3
3434.006042,10,2.4
3416.851964,10,2.5
3415.265861,10,2.6
3410.486405,10,2.7
3398.92145,10,2.8
3389.700906,10,2.9
3399.093656,10,3
3387.048338,10,3.1
3391.791541,10,3.2
3397.555891,10,3.3
3397.52568,10,3.4
3378.187311,10,3.5
3389.371601,10,3.6
3403.329305,10,3.7
3397.47432,10,3.8
3401.851964,10,3.9
3397.537764,10,4
3394.492447,10,4.1
3409.308157,10,4.2
3401.731118,10,4.3
3403.673716,10,4.4
3399.637462,10,4.5
3425.160121,10,4.6
3415.036254,10,4.7
3404.199396,10,4.8
3422.371601,10,4.9
3416.927492,10,5
3421.21148,10,5.1
3416.468278,10,5.2
3392.444109,10,5.3
3401.809668,10,5.4
3409.836858,10,5.5
3405.404834,10,5.6
3407.084592,10,5.7
3427.471299,10,5.8
3403.646526,10,5.9
3402.89426,10,6
3335.519637,11,0
3342.377644,11,0.1
3335.592145,11,0.2
3350.803625,11,0.3
3356.34139,11,0.4
3345.220544,11,0.5
3367.435045,11,0.6
3370.833837,11,0.7
3396.07855,11,0.8
3391.531722,11,0.9
3385.241692,11,1
3388.02719,11,1.1
3399.903323,11,1.2
3391.41994,11,1.3
3396.117825,11,1.4
3389.462236,11,1.5
3372.531722,11,1.6
3379.882175,11,1.7
3404.256798,11,1.8
3424.141994,11,1.9
3421.752266,11,2
3427.268882,11,2.1
3408.114804,11,2.2
3400.287009,11,2.3
3409.510574,11,2.4
3391.97281,11,2.5
3390.066465,11,2.6
3377.731118,11,2.7
3401.870091,11,2.8
3392.836858,11,2.9
3388.003021,11,3
3381.670695,11,3.1
3371.60423,11,3.2
3375.564955,11,3.3
3391.97281,11,3.4
3392.096677,11,3.5
3413.432024,11,3.6
3420.498489,11,3.7
3405.570997,11,3.8
3415.546828,11,3.9
3411.942598,11,4
3419.459215,11,4.1
3427.673716,11,4.2
3418.247734,11,4.3
3402.76435,11,4.4
3416.108761,11,4.5
3421.045317,11,4.6
3429.939577,11,4.7
3403.694864,11,4.8
3395.625378,11,4.9
3397.522659,11,5
3403.749245,11,5.1
3408.416918,11,5.2
3425.595166,11,5.3
3425.712991,11,5.4
3417.906344,11,5.5
3447.432024,11,5.6
3428.468278,11,5.7
3422.76435,11,5.8
3428.773414,11,5.9
3429.422961,11,6
3324.413897,12,0
3335.181269,12,0.1
3369.350453,12,0.2
3380.794562,12,0.3
3377.141994,12,0.4
3389.190332,12,0.5
3375.344411,12,0.6
3363.725076,12,0.7
3349.700906,12,0.8
3362.912387,12,0.9
3374.81571,12,1
3370.154079,12,1.1
3363.522659,12,1.2
3386.178248,12,1.3
3405.453172,12,1.4
3391.975831,12,1.5
3397.108761,12,1.6
3408.685801,12,1.7
3403.679758,12,1.8
3384.483384,12,1.9
3389.26284,12,2
3391.685801,12,2.1
3400.350453,12,2.2
3396.326284,12,2.3
3391.987915,12,2.4
3390.024169,12,2.5
3416.117825,12,2.6
3413.528701,12,2.7
3401.531722,12,2.8
3389.012085,12,2.9
3390.407855,12,3
3394.990937,12,3.1
3396.848943,12,3.2
3394.356495,12,3.3
3393.259819,12,3.4
3416.52568,12,3.5
3423.486405,12,3.6
3423.540785,12,3.7
3417.296073,12,3.8
3424.712991,12,3.9
3427.58006,12,4
3426.41994,12,4.1
3424.809668,12,4.2
3403.716012,12,4.3
3410.117825,12,4.4
3402.773414,12,4.5
3403.501511,12,4.6
3403.963746,12,4.7
3415.438066,12,4.8
3426.528701,12,4.9
3436.785498,12,5
3445.691843,12,5.1
3444.386707,12,5.2
3438.178248,12,5.3
3445.07855,12,5.4
3417.927492,12,5.5
3421.329305,12,5.6
3420.060423,12,5.7
3429.18429,12,5.8
3419.703927,12,5.9
3424.927492,12,6
3354.129909,13,0
3350.854985,13,0.1
3354.785498,13,0.2
3354.577039,13,0.3
3358.21148,13,0.4
3360.392749,13,0.5
3367.003021,13,0.6
3370.981873,13,0.7
3377.993958,13,0.8
3378.332326,13,0.9
3379.725076,13,1
3376.090634,13,1.1
3395.44713,13,1.2
3398.308157,13,1.3
3397.220544,13,1.4
3396.229607,13,1.5
3422.915408,13,1.6
3410.196375,13,1.7
3403.465257,13,1.8
3416.637462,13,1.9
3419.018127,13,2
3411.024169,13,2.1
3411.066465,13,2.2
3407.202417,13,2.3
3405.10574,13,2.4
3409.574018,13,2.5
3419.734139,13,2.6
3402.274924,13,2.7
3398.148036,13,2.8
3394.126888,13,2.9
3399.220544,13,3
3402.555891,13,3.1
3408.58006,13,3.2
3421.885196,13,3.3
3420.516616,13,3.4
3423.888218,13,3.5
3423.462236,13,3.6
3432.996979,13,3.7
3415.483384,13,3.8
3418.009063,13,3.9
3410.957704,13,4
3411.963746,13,4.1
3414.746224,13,4.2
3419.444109,13,4.3
3415.990937,13,4.4
3405.933535,13,4.5
3413.731118,13,4.6
3419.229607,13,4.7
3421.26284,13,4.8
3429.960725,13,4.9
3428.05136,13,5
3424.743202,13,5.1
3436.308157,13,5.2
3439.256798,13,5.3
3435.652568,13,5.4
3427.848943,13,5.5
3427.471299,13,5.6
3420.519637,13,5.7
3431.63142,13,5.8
3435.712991,13,5.9
3435.021148,13,6
3356.232628,14,0
3359.154079,14,0.1
3356.616314,14,0.2
3363.640483,14,0.3
3375.719033,14,0.4
3360.854985,14,0.5
3385.021148,14,0.6
3399.39577,14,0.7
3401.746224,14,0.8
3419.042296,14,0.9
3417.879154,14,1
3420.598187,14,1.1
3424.141994,14,1.2
3416.10574,14,1.3
3401.271903,14,1.4
3414.111782,14,1.5
3409.495468,14,1.6
3419.555891,14,1.7
3416.70997,14,1.8
3407.676737,14,1.9
3405.655589,14,2
3412.277946,14,2.1
3422.882175,14,2.2
3405.495468,14,2.3
3401.824773,14,2.4
3386.876133,14,2.5
3389.78852,14,2.6
3399.353474,14,2.7
3402.909366,14,2.8
3406.752266,14,2.9
3414.302115,14,3
3427.870091,14,3.1
3429.755287,14,3.2
3412.706949,14,3.3
3415.226586,14,3.4
3412.785498,14,3.5
3418.984894,14,3.6
3414.425982,14,3.7
3411.918429,14,3.8
3416.52568,14,3.9
3412.033233,14,4
3410.425982,14,4.1
3414.21148,14,4.2
3408.803625,14,4.3
3412.528701,14,4.4
3408.018127,14,4.5
3418.827795,14,4.6
3435.942598,14,4.7
3442.734139,14,4.8
3445.833837,14,4.9
3448.942598,14,5
3441.652568,14,5.1
3435.607251,14,5.2
3439.731118,14,5.3
3426.830816,14,5.4
3426.803625,14,5.5
3421.583082,14,5.6
3434.779456,14,5.7
3420.996979,14,5.8
3437.586103,14,5.9
3426.465257,14,6
3374.435045,15,0
3388,15,0.1
3380.178248,15,0.2
3388.111782,15,0.3
3380.652568,15,0.4
3405.722054,15,0.5
3408.042296,15,0.6
3425.498489,15,0.7
3415.561934,15,0.8
3424.607251,15,0.9
3425.47432,15,1
3420.685801,15,1.1
3409.761329,15,1.2
3405.429003,15,1.3
3415.024169,15,1.4
3407.743202,15,1.5
3404.924471,15,1.6
3405.700906,15,1.7
3406.876133,15,1.8
3412.141994,15,1.9
3417.752266,15,2
3410.486405,15,2.1
3387.779456,15,2.2
3391.549849,15,2.3
3403.287009,15,2.4
3397.311178,15,2.5
3401.350453,15,2.6
3400.117825,15,2.7
3389.848943,15,2.8
3401.758308,15,2.9
3406.371601,15,3
3407.555891,15,3.1
3419.299094,15,3.2
3428.296073,15,3.3
3417.52568,15,3.4
3410.882175,15,3.5
3416.773414,15,3.6
3425.169184,15,3.7
3420.462236,15,3.8
3423.036254,15,3.9
3413.8429,15,4
3412.141994,15,4.1
3409.163142,15,4.2
3421.94864,15,4.3
3430.199396,15,4.4
3436.981873,15,4.5
3452.220544,15,4.6
3444.806647,15,4.7
3457.951662,15,4.8
3439.021148,15,4.9
3441.353474,15,5
3437.507553,15,5.1
3427.377644,15,5.2
3411.549849,15,5.3
3417.770393,15,5.4
3428.229607,15,5.5
3448.906344,15,5.6
3459.81571,15,5.7
3442.232628,15,5.8
3460.271903,15,5.9
3457.344411,15,6
3392.015106,16,0
3396.465257,16,0.1
3394.836858,16,0.2
3394.432024,16,0.3
3410.347432,16,0.4
3418.63142,16,0.5
3411.821752,16,0.6
3422.601208,16,0.7
3418.78852,16,0.8
3410.048338,16,0.9
3402.779456,16,1
3399.444109,16,1.1
3403.616314,16,1.2
3405.767372,16,1.3
3410.126888,16,1.4
3407.126888,16,1.5
3418.564955,16,1.6
3411.317221,16,1.7
3410.265861,16,1.8
3383.23565,16,1.9
3383.362538,16,2
3384.712991,16,2.1
3407.975831,16,2.2
3397.048338,16,2.3
3383.936556,16,2.4
3384.706949,16,2.5
3387.311178,16,2.6
3402.728097,16,2.7
3420.951662,16,2.8
3429.44713,16,2.9
3429.797583,16,3
3437.803625,16,3.1
3423.854985,16,3.2
3417.277946,16,3.3
3423.839879,16,3.4
3425.589124,16,3.5
3428.622356,16,3.6
3422.250755,16,3.7
3420.166163,16,3.8
3412.558912,16,3.9
3413.528701,16,4
3415.888218,16,4.1
3435.477341,16,4.2
3455.271903,16,4.3
3455.099698,16,4.4
3448.945619,16,4.5
3471.410876,16,4.6
3455.676737,16,4.7
3448.096677,16,4.8
3440.652568,16,4.9
3438.827795,16,5
3434.574018,16,5.1
3446.564955,16,5.2
3441.1571,16,5.3
3440.930514,16,5.4
3448.531722,16,5.5
3455.444109,16,5.6
3453.933535,16,5.7
3457.268882,16,5.8
3449.755287,16,5.9
3449.404834,16,6
3395.652568,17,0
3403.386707,17,0.1
3416.36858,17,0.2
3419.117825,17,0.3
3419.595166,17,0.4
3416.770393,17,0.5
3424.507553,17,0.6
3411.344411,17,0.7
3409.223565,17,0.8
3402.456193,17,0.9
3407.504532,17,1
3409.432024,17,1.1
3416.667674,17,1.2
3410.135952,17,1.3
3405.308157,17,1.4
3394.196375,17,1.5
3400.749245,17,1.6
3380.661631,17,1.7
3372.009063,17,1.8
3389.996979,17,1.9
3394.323263,17,2
3398.728097,17,2.1
3386.283988,17,2.2
3398.740181,17,2.3
3403.519637,17,2.4
3409.712991,17,2.5
3419.746224,17,2.6
3428.259819,17,2.7
3423.41994,17,2.8
3421.29003,17,2.9
3423.435045,17,3
3416.1571,17,3.1
3426,17,3.2
3436.978852,17,3.3
3438.619335,17,3.4
3421.404834,17,3.5
3427.613293,17,3.6
3427.767372,17,3.7
3435.81571,17,3.8
3455.220544,17,3.9
3460.05136,17,4
3470.429003,17,4.1
3461.779456,17,4.2
3453.504532,17,4.3
3451.854985,17,4.4
3441.47432,17,4.5
3438.438066,17,4.6
3434.836858,17,4.7
3432.773414,17,4.8
3443.848943,17,4.9
3440.311178,17,5
3436.92145,17,5.1
3441.673716,17,5.2
3469.151057,17,5.3
3471.47432,17,5.4
3462.486405,17,5.5
3459.47432,17,5.6
3450.809668,17,5.7
3445.81571,17,5.8
3443.957704,17,5.9
3447.845921,17,6
3410.649547,18,0
3414.92145,18,0.1
3411.888218,18,0.2
3421.619335,18,0.3
3417.930514,18,0.4
3406.592145,18,0.5
3399.296073,18,0.6
3397.359517,18,0.7
3397.214502,18,0.8
3401.830816,18,0.9
3409.374622,18,1
3409.048338,18,1.1
3388.039275,18,1.2
3377.196375,18,1.3
3369.561934,18,1.4
3361.516616,18,1.5
3381.797583,18,1.6
3388.800604,18,1.7
3402.425982,18,1.8
3407.516616,18,1.9
3402.145015,18,2
3394.830816,18,2.1
3399.129909,18,2.2
3409.879154,18,2.3
3422.003021,18,2.4
3418.583082,18,2.5
3433.317221,18,2.6
3431.045317,18,2.7
3444.422961,18,2.8
3452.332326,18,2.9
3442.65861,18,3
3445.700906,18,3.1
3438.435045,18,3.2
3451.76435,18,3.3
3445.81571,18,3.4
3436.208459,18,3.5
3445.422961,18,3.6
3454.401813,18,3.7
3441.873112,18,3.8
3443.688822,18,3.9
3445.728097,18,4
3449.830816,18,4.1
3449.441088,18,4.2
3439.492447,18,4.3
3431.622356,18,4.4
3440.885196,18,4.5
3444.716012,18,4.6
3444.743202,18,4.7
3446.818731,18,4.8
3459.10574,18,4.9
3449.706949,18,5
3470.030211,18,5.1
3471.598187,18,5.2
3461.39577,18,5.3
3447.682779,18,5.4
3442.927492,18,5.5
3443.02719,18,5.6
3440.806647,18,5.7
3445.891239,18,5.8
3440.76435,18,5.9
3440.854985,18,6
3412.392749,19,0
3416.522659,19,0.1
3402.975831,19,0.2
3394.18429,19,0.3
3406.845921,19,0.4
3388.734139,19,0.5
3386.504532,19,0.6
3393.851964,19,0.7
3387.858006,19,0.8
3367.987915,19,0.9
3365.864048,19,1
3372.574018,19,1.1
3380.344411,19,1.2
3383.199396,19,1.3
3397.145015,19,1.4
3406.096677,19,1.5
3423.939577,19,1.6
3420.456193,19,1.7
3416.072508,19,1.8
3421.761329,19,1.9
3413.075529,19,2
3424.314199,19,2.1
3421.63142,19,2.2
3440.933535,19,2.3
3436.057402,19,2.4
3442.187311,19,2.5
3440.383686,19,2.6
3449.483384,19,2.7
3449.356495,19,2.8
3433.987915,19,2.9
3437.664653,19,3
3444.818731,19,3.1
3456.570997,19,3.2
3432.057402,19,3.3
3438.78852,19,3.4
3429.791541,19,3.5
3429.945619,19,3.6
3440.29003,19,3.7
3440.839879,19,3.8
3434.673716,19,3.9
3441.383686,19,4
3435.595166,19,4.1
3438.492447,19,4.2
3440.441088,19,4.3
3448.090634,19,4.4
3447.773414,19,4.5
3457.703927,19,4.6
3454.531722,19,4.7
3440.416918,19,4.8
3456.217523,19,4.9
3465.848943,19,5
3459.619335,19,5.1
3451.277946,19,5.2
3448.966767,19,5.3
3443.55287,19,5.4
3442.885196,19,5.5
3441.65861,19,5.6
3439.561934,19,5.7
3442.302115,19,5.8
3447.238671,19,5.9
3449.676737,19,6
3385.042296,20,0
3385.287009,20,0.1
3407.29003,20,0.2
3381.897281,20,0.3
3377.622356,20,0.4
3366.836858,20,0.5
3385.039275,20,0.6
3384.012085,20,0.7
3400.033233,20,0.8
3397.873112,20,0.9
3406.308157,20,1
3397.480363,20,1.1
3415.78852,20,1.2
3418.072508,20,1.3
3412.444109,20,1.4
3409.546828,20,1.5
3414,20,1.6
3413.534743,20,1.7
3413.26284,20,1.8
3423.063444,20,1.9
3429.827795,20,2
3437.489426,20,2.1
3429.722054,20,2.2
3447.293051,20,2.3
3453.471299,20,2.4
3442.81571,20,2.5
3438.492447,20,2.6
3430.546828,20,2.7
3419.927492,20,2.8
