AUC,Beta1,Beta2
6873.598187,10,5.3
6886.305136,10,5.4
6888.607251,10,5.5
6887.498489,10,5.6
6890.740181,10,5.7
6904.093656,10,5.8
6873.740181,10,5.9
6878.613293,10,6
6716.818731,11,0
6739.141994,11,0.1
6726.02719,11,0.2
6752.238671,11,0.3
6753.259819,11,0.4
6766.703927,11,0.5
6780.731118,11,0.6
6789.277946,11,0.7
6815.045317,11,0.8
6821.323263,11,0.9
6828.682779,11,1
6839.317221,11,1.1
6875.555891,11,1.2
6846.338369,11,1.3
6848.148036,11,1.4
6832.244713,11,1.5
6800.422961,11,1.6
6817.003021,11,1.7
6837.383686,11,1.8
6868.187311,11,1.9
6877.595166,11,2
6901.196375,11,2.1
6878.767372,11,2.2
6872.836858,11,2.3
6876.706949,11,2.4
6851.613293,11,2.5
6861.975831,11,2.6
6843.706949,11,2.7
6872.26284,11,2.8
6865.359517,11,2.9
6861.26284,11,3
6844.927492,11,3.1
6839.29003,11,3.2
6842.767372,11,3.3
6855.187311,11,3.4
6861.087613,11,3.5
6894.226586,11,3.6
6905.492447,11,3.7
6879.643505,11,3.8
6898.102719,11,3.9
6889.012085,11,4
6892.924471,11,4.1
6896.679758,11,4.2
6890.797583,11,4.3
6865.746224,11,4.4
6875.930514,11,4.5
6871.845921,11,4.6
6879.803625,11,4.7
6859.954683,11,4.8
6851.685801,11,4.9
6868.794562,11,5
6882.676737,11,5.1
6889.740181,11,5.2
6907.731118,11,5.3
6900.712991,11,5.4
6899.253776,11,5.5
6935.102719,11,5.6
6899.326284,11,5.7
6896.386707,11,5.8
6905.625378,11,5.9
6904.770393,11,6
6712.758308,12,0
6733.586103,12,0.1
6777.924471,12,0.2
6787.646526,12,0.3
6771.453172,12,0.4
6805.903323,12,0.5
6783.320242,12,0.6
6779.504532,12,0.7
6767.054381,12,0.8
6788.806647,12,0.9
6811.259819,12,1
6817.377644,12,1.1
6813.302115,12,1.2
6831.63142,12,1.3
6843.984894,12,1.4
6827.208459,12,1.5
6840.41994,12,1.6
6850.993958,12,1.7
6847.486405,12,1.8
6842.314199,12,1.9
6857.818731,12,2
6853.779456,12,2.1
6875.643505,12,2.2
6864.166163,12,2.3
6854.676737,12,2.4
6863.595166,12,2.5
6876.259819,12,2.6
6879.241692,12,2.7
6877.042296,12,2.8
6858.175227,12,2.9
6851.577039,12,3
6872.519637,12,3.1
6868.012085,12,3.2
6858.670695,12,3.3
6860.63142,12,3.4
6897.468278,12,3.5
6901.706949,12,3.6
6900.758308,12,3.7
6895.667674,12,3.8
6899.92145,12,3.9
6900.619335,12,4
6895.359517,12,4.1
6890.141994,12,4.2
6868.63142,12,4.3
6862.141994,12,4.4
6850.854985,12,4.5
6853.123867,12,4.6
6858.450151,12,4.7
6872.465257,12,4.8
6897.374622,12,4.9
6916.803625,12,5
6926.36858,12,5.1
6931.800604,12,5.2
6917.163142,12,5.3
6930.486405,12,5.4
6895.885196,12,5.5
6895.293051,12,5.6
6893.927492,12,5.7
6908.048338,12,5.8
6897.703927,12,5.9
6913.208459,12,6
6756.141994,13,0
6756.613293,13,0.1
6766.589124,13,0.2
6744.912387,13,0.3
6754.003021,13,0.4
6743.722054,13,0.5
6773.287009,13,0.6
6802.250755,13,0.7
6832.226586,13,0.8
6825.706949,13,0.9
6830.845921,13,1
6825.135952,13,1.1
6835.661631,13,1.2
6826.622356,13,1.3
6838.160121,13,1.4
6841.247734,13,1.5
6869.41994,13,1.6
6857.978852,13,1.7
6859.214502,13,1.8
6899.52568,13,1.9
6892.858006,13,2
6882.854985,13,2.1
6881.175227,13,2.2
6866.138973,13,2.3
6876.353474,13,2.4
6869.740181,13,2.5
6881.462236,13,2.6
6858.583082,13,2.7
6859.990937,13,2.8
6856.752266,13,2.9
6876.217523,13,3
6877.501511,13,3.1
6877.945619,13,3.2
6896.779456,13,3.3
6895.320242,13,3.4
6904.755287,13,3.5
6898.265861,13,3.6
6914.978852,13,3.7
6888.528701,13,3.8
6890.782477,13,3.9
6875.63142,13,4
6878.151057,13,4.1
6878.78852,13,4.2
6872.178248,13,4.3
6863.006042,13,4.4
6854.21148,13,4.5
6868.359517,13,4.6
6877.885196,13,4.7
6897.649547,13,4.8
6913.392749,13,4.9
6909.166163,13,5
6907.108761,13,5.1
6914.441088,13,5.2
6922.102719,13,5.3
6911.465257,13,5.4
6902.344411,13,5.5
6901.957704,13,5.6
6897.94864,13,5.7
6913.145015,13,5.8
6923.993958,13,5.9
6916.519637,13,6
6754.755287,14,0
6749.250755,14,0.1
6736.830816,14,0.2
6759.574018,14,0.3
6775.577039,14,0.4
6783.187311,14,0.5
6821.685801,14,0.6
6850.465257,14,0.7
6827.845921,14,0.8
6864.882175,14,0.9
6868.181269,14,1
6850.549849,14,1.1
6854.187311,14,1.2
6859.024169,14,1.3
6836.468278,14,1.4
6873.700906,14,1.5
6858.238671,14,1.6
6888.670695,14,1.7
6898.344411,14,1.8
6872.441088,14,1.9
6868.247734,14,2
6880.570997,14,2.1
6886.957704,14,2.2
6871.577039,14,2.3
6853.966767,14,2.4
6846.329305,14,2.5
6840.688822,14,2.6
6858.676737,14,2.7
6871.172205,14,2.8
6881.58006,14,2.9
6885.791541,14,3
6905.187311,14,3.1
6906.749245,14,3.2
6886.722054,14,3.3
6896.558912,14,3.4
6888.072508,14,3.5
6898.65861,14,3.6
6894.76435,14,3.7
6882.561934,14,3.8
6883.722054,14,3.9
6879.356495,14,4
6864.963746,14,4.1
6861.444109,14,4.2
6856.250755,14,4.3
6861.987915,14,4.4
6863.287009,14,4.5
6879.625378,14,4.6
6918.123867,14,4.7
6923.8429,14,4.8
6926.912387,14,4.9
6932.407855,14,5
6919.664653,14,5.1
6916.993958,14,5.2
6915.939577,14,5.3
6903.770393,14,5.4
6902.984894,14,5.5
6899.012085,14,5.6
6920.441088,14,5.7
6908.861027,14,5.8
6918.531722,14,5.9
6911.21148,14,6
6754.531722,15,0
6774.132931,15,0.1
6758.598187,15,0.2
6787.453172,15,0.3
6801.407855,15,0.4
6841.413897,15,0.5
6846.89426,15,0.6
6854.960725,15,0.7
6863.163142,15,0.8
6869.483384,15,0.9
6856.546828,15,1
6857.293051,15,1.1
6861.045317,15,1.2
6858.271903,15,1.3
6878.392749,15,1.4
6857.924471,15,1.5
6862.94864,15,1.6
6868.882175,15,1.7
6865.800604,15,1.8
6878.220544,15,1.9
6884.797583,15,2
6874.996979,15,2.1
6840.882175,15,2.2
6839.181269,15,2.3
6860.8429,15,2.4
6851.89426,15,2.5
6856.824773,15,2.6
6877.471299,15,2.7
6862.444109,15,2.8
6875.042296,15,2.9
6881.220544,15,3
6884.981873,15,3.1
6893.706949,15,3.2
6910.009063,15,3.3
6897.592145,15,3.4
6893.362538,15,3.5
6895.773414,15,3.6
6893.468278,15,3.7
6888.280967,15,3.8
6890.160121,15,3.9
6868.380665,15,4
6857.163142,15,4.1
6860.129909,15,4.2
6873.513595,15,4.3
6887.489426,15,4.4
6903.655589,15,4.5
6933.407855,15,4.6
6925.740181,15,4.7
6938.861027,15,4.8
6920.117825,15,4.9
6920.643505,15,5
6915.903323,15,5.1
6898.78852,15,5.2
6890.169184,15,5.3
6894.619335,15,5.4
6909.625378,15,5.5
6935.845921,15,5.6
6949.818731,15,5.7
6922.830816,15,5.8
6945.018127,15,5.9
6938.096677,15,6
6780.761329,16,0
6797.812689,16,0.1
6820.287009,16,0.2
6810.18429,16,0.3
6858.924471,16,0.4
6855.208459,16,0.5
6841.918429,16,0.6
6863.812689,16,0.7
6855.839879,16,0.8
6842.102719,16,0.9
6845.196375,16,1
6853.616314,16,1.1
6852.018127,16,1.2
6857.114804,16,1.3
6864.703927,16,1.4
6861.244713,16,1.5
6882.942598,16,1.6
6874.661631,16,1.7
6872.586103,16,1.8
6838.78852,16,1.9
6840.577039,16,2
6829.655589,16,2.1
6857.903323,16,2.2
6853.425982,16,2.3
6831.716012,16,2.4
6851.477341,16,2.5
6863.616314,16,2.6
6881.574018,16,2.7
6903.063444,16,2.8
6906.323263,16,2.9
6908.966767,16,3
6914.691843,16,3.1
6911.652568,16,3.2
6894.92145,16,3.3
6904.102719,16,3.4
6907.314199,16,3.5
6896.622356,16,3.6
6891.238671,16,3.7
6880.966767,16,3.8
6869.202417,16,3.9
6861.081571,16,4
6868.425982,16,4.1
6885.489426,16,4.2
6911.993958,16,4.3
6928.725076,16,4.4
6925.169184,16,4.5
6954.241692,16,4.6
6928.41994,16,4.7
6930.927492,16,4.8
6921.07855,16,4.9
6919.637462,16,5
6910.166163,16,5.1
6925.111782,16,5.2
6918.006042,16,5.3
6920.34139,16,5.4
6932.344411,16,5.5
6942.891239,16,5.6
6933.111782,16,5.7
6939.302115,16,5.8
6930.507553,16,5.9
6935.583082,16,6
6806.945619,17,0
6825.773414,17,0.1
6851.108761,17,0.2
6858.558912,17,0.3
6849.317221,17,0.4
6852.018127,17,0.5
6876.725076,17,0.6
6854.897281,17,0.7
6847.978852,17,0.8
6834.912387,17,0.9
6853.438066,17,1
6851.697885,17,1.1
6857.36858,17,1.2
6849.800604,17,1.3
6860.009063,17,1.4
6850.906344,17,1.5
6859.34139,17,1.6
6843.135952,17,1.7
6830.504532,17,1.8
6845.963746,17,1.9
6844.247734,17,2
6853.009063,17,2.1
6834.329305,17,2.2
6846.945619,17,2.3
6864.39577,17,2.4
6888.960725,17,2.5
6903.845921,17,2.6
6913.450151,17,2.7
6899.561934,17,2.8
6900.673716,17,2.9
6900.323263,17,3
6901.23565,17,3.1
6903.706949,17,3.2
6917.700906,17,3.3
6916.697885,17,3.4
6890.175227,17,3.5
6898.531722,17,3.6
6887.048338,17,3.7
6887.830816,17,3.8
6904.129909,17,3.9
6913.918429,17,4
6919.749245,17,4.1
6917.667674,17,4.2
6922.981873,17,4.3
6928.217523,17,4.4
6920.546828,17,4.5
6911.21148,17,4.6
6917.652568,17,4.7
6914.583082,17,4.8
6925.432024,17,4.9
6914.199396,17,5
6915.725076,17,5.1
6913.685801,17,5.2
6948.308157,17,5.3
6954.287009,17,5.4
6950.864048,17,5.5
6938.60423,17,5.6
6932.519637,17,5.7
6927.166163,17,5.8
6927.280967,17,5.9
6932.371601,17,6
6836.933535,18,0
6842.362538,18,0.1
6847.755287,18,0.2
6844.637462,18,0.3
6860.453172,18,0.4
6846.673716,18,0.5
6844.58006,18,0.6
6830.432024,18,0.7
6831.36858,18,0.8
6845.670695,18,0.9
6847.833837,18,1
6842.05136,18,1.1
6841.202417,18,1.2
6821.78852,18,1.3
6804.380665,18,1.4
6820.818731,18,1.5
6843.163142,18,1.6
6854.903323,18,1.7
6865.432024,18,1.8
6872.181269,18,1.9
6866.827795,18,2
6835.435045,18,2.1
6839.592145,18,2.2
6873.740181,18,2.3
6900.876133,18,2.4
6906.29003,18,2.5
6922.416918,18,2.6
6911.392749,18,2.7
6923.024169,18,2.8
6929.302115,18,2.9
6925.864048,18,3
6927.371601,18,3.1
6926.776435,18,3.2
6935.033233,18,3.3
6921.422961,18,3.4
6906.628399,18,3.5
6905.492447,18,3.6
6905.861027,18,3.7
6893.743202,18,3.8
6897.697885,18,3.9
6891.858006,18,4
6911.712991,18,4.1
6924.250755,18,4.2
6915.214502,18,4.3
6906.92145,18,4.4
6914.084592,18,4.5
6931.350453,18,4.6
6925.60423,18,4.7
6928.003021,18,4.8
6932.993958,18,4.9
6928.510574,18,5
6947.320242,18,5.1
6954.903323,18,5.2
6944.066465,18,5.3
6930.34139,18,5.4
6924.407855,18,5.5
6926.015106,18,5.6
6918.637462,18,5.7
6931.033233,18,5.8
6925.29003,18,5.9
6921.305136,18,6
6836.758308,19,0
6837.462236,19,0.1
6835.220544,19,0.2
6837.435045,19,0.3
6844.664653,19,0.4
6829.099698,19,0.5
6827.166163,19,0.6
6832.785498,19,0.7
6828.096677,19,0.8
6809.135952,19,0.9
6803.930514,19,1
6823.864048,19,1.1
6822.178248,19,1.2
6831.287009,19,1.3
6857.903323,19,1.4
6882.41994,19,1.5
6893.480363,19,1.6
6884.208459,19,1.7
6886.323263,19,1.8
6883.326284,19,1.9
6852.26284,19,2
6878.166163,19,2.1
6895.945619,19,2.2
6923.722054,19,2.3
6920.848943,19,2.4
6934.993958,19,2.5
6921.8429,19,2.6
6930.845921,19,2.7
6923.075529,19,2.8
6919.199396,19,2.9
6920.909366,19,3
6934.435045,19,3.1
6935.21148,19,3.2
6907.29003,19,3.3
6904.244713,19,3.4
6886.92145,19,3.5
6885.776435,19,3.6
6891.060423,19,3.7
6890.824773,19,3.8
6880.23565,19,3.9
6905.906344,19,4
6907.97281,19,4.1
6908.477341,19,4.2
6912.435045,19,4.3
6926.722054,19,4.4
6938.987915,19,4.5
6938.564955,19,4.6
6929.072508,19,4.7
6916.407855,19,4.8
6935.477341,19,4.9
6943.848943,19,5
6942.283988,19,5.1
6936.459215,19,5.2
6932.903323,19,5.3
6919.812689,19,5.4
6923.996979,19,5.5
6919.63142,19,5.6
6922.090634,19,5.7
6925.848943,19,5.8
6927.688822,19,5.9
6931.640483,19,6
6811.688822,20,0
6814.691843,20,0.1
6852.389728,20,0.2
6830.030211,20,0.3
6817.383686,20,0.4
6804.347432,20,0.5
6824.253776,20,0.6
6826.670695,20,0.7
6845.616314,20,0.8
6832.981873,20,0.9
6851.691843,20,1
6851.468278,20,1.1
6863.392749,20,1.2
6880.34139,20,1.3
6888.924471,20,1.4
6888.453172,20,1.5
6877.65861,20,1.6
6878.649547,20,1.7
6866.945619,20,1.8
6871.311178,20,1.9
6888.220544,20,2
6920.996979,20,2.1
6908.927492,20,2.2
6937.939577,20,2.3
6945.990937,20,2.4
6926.94864,20,2.5
6914.495468,20,2.6
6911.398792,20,2.7
