AUC,D,M,gamma
-6941.075529000001,2.0,49.0,0.73
-6998.302115,4.0,53.0,0.19
-6996.773414,4.0,43.0,0.14
-6996.0030209999995,2.0,41.0,0.08
-7003.365559000001,4.0,16.0,0.46
-6985.830816,4.0,32.0,0.5
-6994.60423,2.0,39.0,0.6
-6940.1027189999995,4.0,20.0,0.5700000000000001
-6932.510574,4.0,47.0,0.62
-6997.531722,2.0,27.0,0.22
-7000.960725,3.0,36.0,0.29
-6861.477341,4.0,61.0,0.86
-6972.504531999999,3.0,54.0,0.51
-6955.6918430000005,4.0,29.0,0.54
-7000.848943000001,3.0,44.0,0.12
-7002.728097,4.0,49.0,0.4
-6986.111781999999,2.0,33.0,0.64
-6866.845920999999,4.0,38.0,0.8
-6999.208459,3.0,9.0,0.34
-6994.716012000001,2.0,46.0,0.36
-6999.682779000001,4.0,51.0,0.26
-6997.438066,4.0,62.0,0.23
-6890.283987999999,3.0,24.0,0.77
-7013.099698,4.0,40.0,0.43
-6924.169184,3.0,22.0,0.66
-6996.9425980000005,2.0,57.0,0.05
-6718.287009000001,4.0,55.0,0.9400000000000001
-6995.3141989999995,3.0,42.0,0.09
-6999.933534999999,4.0,19.0,0.48
-7005.081571,4.0,35.0,0.38
-6998.302115,3.0,26.0,0.2
-6995.256798,4.0,59.0,0.32
-6959.093656,4.0,17.0,0.53
-6984.731118000001,2.0,31.0,0.56
-6893.879154000001,3.0,14.0,0.6900000000000001
-7005.441088,4.0,52.0,0.45
-6995.779456,4.0,48.0,0.29
-6982.3081569999995,3.0,28.0,0.49
-6314.090634,2.0,1.0,0.58
-7012.700906,4.0,38.0,0.41000000000000003
-7004.163142,4.0,40.0,0.46
-6996.471299,3.0,4.0,0.17
-7001.024168999999,4.0,44.0,0.37
-6997.084592,2.0,33.0,0.33
-6948.256798,3.0,46.0,0.62
-6885.667673999999,4.0,36.0,0.73
-6740.386707,4.0,50.0,0.9
-7002.9425980000005,4.0,42.0,0.0
-6972.504531999999,3.0,21.0,0.51
-6985.299094,2.0,24.0,0.55
-6997.861027,4.0,30.0,0.15
-7004.830816,3.0,64.0,0.27
-6941.392749,4.0,34.0,0.59
-7013.099698,4.0,40.0,0.43
-7004.706948999999,4.0,40.0,0.39
-7014.006042,4.0,37.0,0.42
-6995.435045,4.0,38.0,0.3
-7012.700906,4.0,31.0,0.41000000000000003
-6996.864048,4.0,43.0,0.34
-6999.583081999999,4.0,45.0,0.45
-6998.879154000001,4.0,37.0,0.36
-6999.522659,4.0,48.0,0.47000000000000003
-7006.55287,4.0,26.0,0.39
-6996.21148,4.0,36.0,0.24
-6986.129909,4.0,55.0,0.5
-6959.093656,4.0,28.0,0.53
-6991.048338,4.0,32.0,0.31
-6939.129909,4.0,42.0,0.6
-7013.099698,4.0,53.0,0.43
-6996.160120999999,4.0,34.0,0.21
-6949.154079000001,4.0,46.0,0.56
-6933.444109,4.0,58.0,0.63
-6991.912387,4.0,51.0,0.49
-6935.042296,4.0,47.0,0.67
-6999.682779000001,4.0,44.0,0.26
-7001.1087609999995,3.0,41.0,0.28
-6993.978851999999,4.0,29.0,0.35000000000000003
-6996.776435,2.0,49.0,0.37
-7014.006042,4.0,35.0,0.42
-6967.181269,4.0,23.0,0.52
-7010.202417,3.0,31.0,0.45
-7002.728097,4.0,25.0,0.4
-6906.561934,4.0,35.0,0.76
-6997.238670999999,3.0,39.0,0.47000000000000003
-6991.048338,4.0,33.0,0.31
-6682.492447,2.0,18.0,0.99
-6996.21148,4.0,11.0,0.24
-7002.012084999999,4.0,27.0,0.11
-6994.927492,2.0,21.0,0.19
-6999.208459,3.0,56.0,0.33
-6940.347432,4.0,37.0,0.58
-6934.042296,4.0,38.0,0.65
-6956.280967000001,3.0,53.0,0.54
-7014.006042,4.0,28.0,0.42
-6909.238670999999,4.0,14.0,0.6900000000000001
-7005.081571,4.0,16.0,0.38
-6955.969789,3.0,20.0,0.61
-7014.607251,4.0,8.0,0.44
-6984.851964,4.0,11.0,0.5
-6683.069486,2.0,4.0,0.8300000000000001
-6997.909366,4.0,4.0,0.04
-6921.036254000001,2.0,10.0,0.72
-6990.422961,3.0,7.0,0.48
-6993.978851999999,4.0,15.0,0.35000000000000003
-6471.422961,4.0,1.0,0.28
-6938.725076000001,4.0,8.0,0.5700000000000001
-6972.3081569999995,3.0,68.0,0.52
-7002.2477340000005,4.0,61.0,0.45
-6995.256798,4.0,18.0,0.32
-7004.311178,3.0,23.0,0.4
-7003.939576999999,2.0,13.0,0.44
-6996.160120999999,4.0,25.0,0.21
-6996.120845999999,4.0,6.0,0.16
-6950.679758,3.0,29.0,0.55
-6856.975831000001,4.0,3.0,0.37
-6995.779456,4.0,6.0,0.29
-6999.682779000001,4.0,59.0,0.26
-6996.963745999999,2.0,43.0,0.48
-6997.438066,4.0,30.0,0.23
-7005.8912390000005,3.0,55.0,0.46
-6870.646526,4.0,28.0,0.8
-7012.160120999999,4.0,21.0,0.42
-6927.265861,4.0,18.0,0.63
-6956.359517,3.0,32.0,0.6
-6983.1027189999995,4.0,25.0,0.51
-6911.1571,4.0,50.0,0.75
-6902.072508,3.0,51.0,0.67
-6970.507553,2.0,13.0,0.54
-6995.362537999999,4.0,34.0,0.34
-7006.930514,3.0,62.0,0.39
-6993.933534999999,4.0,15.0,0.3
-7012.767372,4.0,45.0,0.44
-6896.332326000001,4.0,27.0,0.7000000000000001
-6994.716012000001,2.0,67.0,0.36
-6941.2477340000005,4.0,70.0,0.58
-6991.9969790000005,4.0,23.0,0.18
-6997.392749,3.0,9.0,0.47000000000000003
-6996.773414,4.0,41.0,0.14
-6984.851964,4.0,37.0,0.5
-6984.731118000001,2.0,48.0,0.56
-7000.0030209999995,3.0,64.0,0.02
-6993.924470999999,4.0,32.0,0.32
-7000.069486,4.0,66.0,0.4
-6996.21148,4.0,39.0,0.25
-6974.55287,3.0,30.0,0.53
-6933.7462239999995,4.0,20.0,0.64
-7006.927492,4.0,11.0,0.38
-6995.362537999999,4.0,54.0,0.34
-6996.0030209999995,3.0,36.0,0.07
-6993.090634,2.0,42.0,0.61
-7012.767372,4.0,46.0,0.44
-6993.244712999999,4.0,60.0,0.49
-6906.7583079999995,2.0,57.0,0.86
-7001.024168999999,4.0,34.0,0.37
-7001.1087609999995,3.0,44.0,0.28
-6968.377644,4.0,52.0,0.52
-7012.700906,4.0,17.0,0.41000000000000003
-7001.770393000001,4.0,28.0,0.12
-6996.160120999999,3.0,56.0,0.22
-7012.160120999999,4.0,25.0,0.42
-6993.924470999999,4.0,22.0,0.32
-7005.8912390000005,3.0,49.0,0.46
-6994.927492,2.0,19.0,0.2
-6621.093656,4.0,2.0,0.56
-6996.622356,4.0,58.0,0.1
-6993.978851999999,4.0,39.0,0.35000000000000003
-7013.099698,4.0,43.0,0.43
-6999.933534999999,4.0,40.0,0.48
-7005.081571,4.0,35.0,0.38
-6984.054381,4.0,48.0,0.5
-7010.854984999999,4.0,47.0,0.41000000000000003
-7007.036254000001,4.0,31.0,0.45
-6943.9486400000005,4.0,33.0,0.59
-6993.933534999999,4.0,41.0,0.3
-6997.613293,4.0,44.0,0.36
-6996.858006,4.0,46.0,0.47000000000000003
-6951.574018000001,4.0,37.0,0.54
-7002.728097,4.0,36.0,0.4
-6982.305136,4.0,38.0,0.51
-6993.749245,4.0,27.0,0.33
-7002.9033230000005,4.0,50.0,0.27
-7004.706948999999,4.0,52.0,0.39
-7013.338369,4.0,53.0,0.44
-6996.21148,4.0,45.0,0.24
-6959.093656,4.0,42.0,0.53
-7012.160120999999,4.0,29.0,0.42
-6993.933534999999,4.0,35.0,0.3
-6939.459215000001,4.0,33.0,0.5700000000000001
-7004.163142,4.0,40.0,0.46
-6945.359517,4.0,5.0,0.49
-6993.978851999999,4.0,31.0,0.35000000000000003
-7001.024168999999,4.0,24.0,0.37
-7013.951662,4.0,27.0,0.43
-6938.933534999999,4.0,54.0,0.66
-6936.531722,4.0,63.0,0.62
-6996.7583079999995,4.0,38.0,0.32
-7002.9033230000005,4.0,47.0,0.27
-6983.1027189999995,4.0,30.0,0.51
-6987.939576999999,2.0,14.0,0.39
-6947.154079000001,4.0,43.0,0.55
-6999.208459,3.0,9.0,0.34
-7003.365559000001,4.0,60.0,0.46
-6995.779456,4.0,51.0,0.29
-6940.492447,4.0,49.0,0.59
-6987.60423,3.0,65.0,0.48
-7010.854984999999,4.0,26.0,0.41000000000000003
-7014.205438,4.0,34.0,0.43
-6968.776435,4.0,32.0,0.52
-7001.024168999999,4.0,34.0,0.37
-6897.78852,3.0,24.0,0.68
-6738.504531999999,4.0,21.0,0.9500000000000001
-6996.8972810000005,2.0,36.0,0.25
-7002.2477340000005,4.0,33.0,0.45
-6986.722054000001,4.0,41.0,0.5
-6935.984894,4.0,16.0,0.5700000000000001
-7015.643505,3.0,29.0,0.43
-6936.561934,3.0,23.0,0.64
-6994.78852,3.0,12.0,0.17
-6987.60423,3.0,29.0,0.48
-6950.679758,3.0,39.0,0.55
-6955.969789,3.0,26.0,0.61
-6996.229606999999,3.0,18.0,0.31
-6905.380665000001,3.0,31.0,0.74
-7015.643505,3.0,22.0,0.43
-7012.81571,3.0,19.0,0.44
-7006.930514,3.0,8.0,0.39
-6999.208459,3.0,15.0,0.34
-6889.465256999999,3.0,12.0,0.71
-6974.55287,3.0,22.0,0.53
-6996.160120999999,3.0,21.0,0.22
-6999.175227,3.0,25.0,0.36
-7004.311178,3.0,17.0,0.4
-6941.616314,3.0,6.0,0.59
-6997.238670999999,3.0,29.0,0.47000000000000003
-7012.81571,3.0,16.0,0.44
-6982.283987999999,3.0,19.0,0.5
-7001.1087609999995,3.0,28.0,0.28
-6995.425981999999,3.0,23.0,0.32
-6415.1359520000005,3.0,1.0,0.42
-6956.280967000001,3.0,20.0,0.54
-6876.365559000001,3.0,3.0,0.38
-6947.60423,3.0,10.0,0.5700000000000001
-6996.456193000001,3.0,25.0,0.19
-6921.2477340000005,3.0,13.0,0.65
-6999.682779000001,3.0,26.0,0.26
-6972.3081569999995,3.0,30.0,0.52
-6982.3081569999995,3.0,32.0,0.49
-7005.8912390000005,3.0,34.0,0.46
-6992.350453,3.0,27.0,0.35000000000000003
-6941.386707,3.0,10.0,0.62
-6871.607251,3.0,22.0,0.78
-7004.311178,3.0,31.0,0.4
-6989.870091,2.0,7.0,0.3
-6996.21148,3.0,24.0,0.24
-7015.643505,3.0,36.0,0.43
-6999.208459,3.0,37.0,0.33
-6950.679758,3.0,36.0,0.55
-6999.7583079999995,3.0,28.0,0.37
-6997.238670999999,3.0,14.0,0.47000000000000003
-6893.70997,3.0,5.0,0.58
-6972.3081569999995,3.0,18.0,0.52
-6982.3081569999995,3.0,39.0,0.49
-7010.202417,3.0,33.0,0.45
-6908.477341,3.0,8.0,0.68
-7015.193353000001,3.0,20.0,0.42
-7000.960725,3.0,21.0,0.29
-7009.44713,3.0,26.0,0.41000000000000003
-6999.175227,3.0,20.0,0.36
-6999.208459,3.0,30.0,0.33
-6956.359517,3.0,23.0,0.6
-7006.930514,3.0,16.0,0.39
-6972.504531999999,3.0,15.0,0.51
-6999.244712999999,3.0,18.0,0.13
-6997.214502,3.0,22.0,0.21
-6940.030211,3.0,29.0,0.63
-7004.830816,3.0,24.0,0.27
-7015.643505,3.0,20.0,0.43
-6949.238670999999,3.0,27.0,0.56
-6996.229606999999,3.0,35.0,0.31
-6996.120845999999,3.0,17.0,0.16
-6987.60423,3.0,31.0,0.48
-6996.580059999999,3.0,12.0,0.23
-6992.350453,3.0,25.0,0.35000000000000003
-6974.55287,3.0,32.0,0.53
-7006.930514,3.0,28.0,0.39
-7005.8912390000005,3.0,19.0,0.46
-6999.7583079999995,3.0,23.0,0.37
-7012.81571,3.0,35.0,0.44
-6982.3081569999995,3.0,38.0,0.49
-6996.21148,3.0,27.0,0.25
-7009.44713,3.0,30.0,0.41000000000000003
-6950.679758,3.0,21.0,0.55
-6851.9033230000005,3.0,33.0,0.81
-6952.894259999999,3.0,25.0,0.59
-6924.169184,3.0,41.0,0.66
-6999.208459,3.0,14.0,0.33
-7001.1087609999995,3.0,40.0,0.28
-7015.643505,3.0,17.0,0.43
-6972.504531999999,3.0,16.0,0.51
-6996.229606999999,3.0,10.0,0.31
-7001.024168999999,3.0,12.0,0.38
-7005.8912390000005,3.0,18.0,0.46
-6956.280967000001,3.0,14.0,0.54
-6999.175227,3.0,37.0,0.36
-6996.456193000001,3.0,11.0,0.19
-6999.208459,3.0,32.0,0.34
-7004.311178,3.0,20.0,0.4
-6781.0,3.0,22.0,0.91
-6955.969789,3.0,18.0,0.61
-7012.81571,3.0,24.0,0.44
-6987.60423,3.0,26.0,0.48
-7009.44713,3.0,29.0,0.41000000000000003
-7015.193353000001,3.0,16.0,0.42
-7012.81571,3.0,22.0,0.44
-7001.024168999999,3.0,13.0,0.38
-6982.283987999999,3.0,24.0,0.5
-6997.238670999999,3.0,19.0,0.47000000000000003
-6972.3081569999995,3.0,15.0,0.52
-7015.643505,3.0,28.0,0.43
-7005.8912390000005,3.0,34.0,0.46
-6992.350453,3.0,29.0,0.35000000000000003
-6953.374622,3.0,27.0,0.5700000000000001
-7015.643505,3.0,17.0,0.43
-7006.930514,3.0,20.0,0.39
-6999.7583079999995,3.0,17.0,0.37
-6982.3081569999995,3.0,21.0,0.49
-6999.824773,3.0,31.0,0.3
-7010.202417,3.0,28.0,0.45
-6995.425981999999,3.0,36.0,0.32
-6974.55287,3.0,25.0,0.53
-7004.311178,3.0,23.0,0.4
-6997.238670999999,3.0,33.0,0.47000000000000003
-6982.283987999999,3.0,38.0,0.5
-7015.193353000001,3.0,14.0,0.42
-6999.682779000001,3.0,30.0,0.26
-6949.238670999999,3.0,26.0,0.56
-6999.208459,3.0,43.0,0.34
-7000.960725,3.0,9.0,0.29
-6999.175227,3.0,22.0,0.36
-6972.504531999999,3.0,17.0,0.51
-7015.643505,3.0,19.0,0.43
-6956.280967000001,3.0,12.0,0.54
-7001.178248,3.0,7.0,0.38
-6987.60423,3.0,35.0,0.48
-7010.202417,3.0,9.0,0.45
-7009.44713,3.0,11.0,0.41000000000000003
-6950.265861,3.0,15.0,0.58
-6995.425981999999,3.0,13.0,0.32
-7015.643505,3.0,21.0,0.43
-6992.350453,3.0,19.0,0.35000000000000003
-6999.516616,3.0,5.0,0.4
-6997.238670999999,3.0,42.0,0.47000000000000003
-6972.504531999999,3.0,39.0,0.51
-7001.024168999999,3.0,16.0,0.38
-7010.202417,3.0,10.0,0.45
-6956.359517,3.0,21.0,0.6
-6956.280967000001,3.0,24.0,0.54
-7001.1087609999995,3.0,31.0,0.28
-6999.208459,3.0,26.0,0.33
-6833.105740000001,3.0,3.0,0.49
-7015.643505,3.0,17.0,0.43
-6940.030211,3.0,15.0,0.63
-6999.175227,3.0,23.0,0.36
-6949.238670999999,3.0,19.0,0.56
-6999.824773,3.0,21.0,0.3
-6996.21148,3.0,19.0,0.24
-6972.3081569999995,3.0,24.0,0.52
-7004.311178,3.0,17.0,0.4
-7005.8912390000005,3.0,27.0,0.46
-7009.44713,3.0,28.0,0.41000000000000003
-6987.60423,3.0,12.0,0.48
-6996.160120999999,3.0,20.0,0.22
-7001.024168999999,3.0,36.0,0.38
-6999.208459,3.0,14.0,0.34
-7004.830816,3.0,33.0,0.27
-7015.643505,3.0,22.0,0.43
-6891.6918430000005,3.0,13.0,0.7000000000000001
-6738.649547,3.0,25.0,0.97
-6974.55287,3.0,30.0,0.53
-6996.229606999999,3.0,23.0,0.31
-6951.229606999999,3.0,11.0,0.58
-6921.2477340000005,3.0,28.0,0.65
-6982.851964,3.0,8.0,0.5
-6999.175227,3.0,18.0,0.36
-7006.993958,3.0,6.0,0.42
-7010.202417,3.0,25.0,0.45
-6950.679758,3.0,21.0,0.55
-6955.969789,3.0,16.0,0.61
-7006.930514,3.0,17.0,0.39
-6987.60423,3.0,11.0,0.48
-6999.208459,3.0,32.0,0.34
-6999.670695000001,2.0,34.0,0.46
-7015.643505,3.0,22.0,0.43
-6972.504531999999,3.0,26.0,0.51
-6995.425981999999,3.0,15.0,0.32
-7000.960725,3.0,7.0,0.29
-7004.311178,3.0,27.0,0.4
-6999.682779000001,3.0,9.0,0.26
-6953.374622,3.0,18.0,0.5700000000000001
-6999.175227,3.0,13.0,0.36
-6717.915408,3.0,2.0,0.44
-6975.012084999999,2.0,10.0,0.53
-6957.912387,3.0,4.0,0.38
-6982.3081569999995,3.0,28.0,0.49
-7015.193353000001,3.0,23.0,0.42
-6997.238670999999,3.0,31.0,0.47000000000000003
-7012.81571,3.0,20.0,0.44
-6950.679758,3.0,32.0,0.55
-6952.894259999999,3.0,15.0,0.59
-6997.214502,3.0,21.0,0.21
-6996.229606999999,3.0,19.0,0.31
-6999.7583079999995,3.0,23.0,0.37
-6982.283987999999,3.0,17.0,0.5
-6999.208459,3.0,12.0,0.33
-6996.21148,3.0,29.0,0.24
-6948.256798,3.0,40.0,0.62
-7004.311178,3.0,37.0,0.4
-6972.3081569999995,3.0,29.0,0.52
-6975.812689,2.0,24.0,0.67
-7005.8912390000005,3.0,18.0,0.46
-7000.960725,3.0,26.0,0.29
-6892.700906,3.0,14.0,0.73
-6992.350453,3.0,16.0,0.35000000000000003
-6997.033233,3.0,6.0,0.38
-7009.44713,3.0,34.0,0.41000000000000003
-6987.60423,3.0,44.0,0.48
-6949.238670999999,3.0,45.0,0.56
-7010.202417,3.0,25.0,0.45
-6982.283987999999,3.0,13.0,0.5
-6991.9969790000005,3.0,22.0,0.18
-7004.830816,3.0,38.0,0.27
-6956.359517,3.0,20.0,0.6
-6997.350453,2.0,19.0,0.15
-6936.561934,3.0,41.0,0.64
-6827.682779000001,3.0,36.0,0.87
-6956.280967000001,3.0,24.0,0.54
-6999.208459,3.0,20.0,0.33
-6987.939576999999,2.0,30.0,0.39
-7015.193353000001,3.0,9.0,0.42
-6995.3141989999995,3.0,26.0,0.09
-6997.238670999999,3.0,33.0,0.47000000000000003
-6999.175227,3.0,15.0,0.36
-6996.229606999999,3.0,42.0,0.31
-7012.81571,3.0,11.0,0.44
-6950.265861,3.0,37.0,0.58
-6972.3081569999995,3.0,27.0,0.52
-6999.208459,3.0,17.0,0.34
-7009.44713,3.0,30.0,0.41000000000000003
-6999.682779000001,3.0,23.0,0.26
-6996.580059999999,3.0,25.0,0.23
-6999.7583079999995,3.0,14.0,0.37
-6982.283987999999,3.0,22.0,0.5
-7015.643505,3.0,21.0,0.43
-7000.960725,3.0,32.0,0.29
-6999.670695000001,2.0,35.0,0.46
-7006.930514,3.0,21.0,0.39
-6956.280967000001,3.0,16.0,0.54
-6982.3081569999995,3.0,28.0,0.49
-6953.374622,3.0,27.0,0.5700000000000001
-6972.3081569999995,3.0,24.0,0.52
-6998.302115,3.0,29.0,0.2
-7010.202417,3.0,45.0,0.45
-6992.350453,3.0,18.0,0.35000000000000003
-6996.229606999999,3.0,31.0,0.31
-6987.60423,3.0,39.0,0.48
-7000.0030209999995,3.0,5.0,0.02
-6959.906344,3.0,7.0,0.63
-6895.803625,3.0,22.0,0.6900000000000001
-7001.024168999999,3.0,12.0,0.38
-6983.0966769999995,2.0,14.0,0.41000000000000003
-6999.208459,3.0,10.0,0.33
-6996.21148,3.0,47.0,0.25
-7016.193353000001,3.0,8.0,0.44
-6836.927492,3.0,4.0,0.61
-6884.193353000001,3.0,4.0,0.51
-6946.187311,3.0,6.0,0.56
-6997.238670999999,3.0,13.0,0.47000000000000003
-6954.1087609999995,3.0,7.0,0.53
-6754.419940000001,3.0,3.0,0.65
-7004.311178,3.0,26.0,0.4
-7016.960725,3.0,8.0,0.43
-6645.389728,3.0,2.0,0.59
-7001.1087609999995,3.0,8.0,0.28
-6747.936556000001,3.0,2.0,0.37
-7008.2416920000005,3.0,8.0,0.45
-6405.885196,3.0,1.0,0.43
-6831.265861,3.0,3.0,0.47000000000000003
-7006.930514,3.0,11.0,0.39
-7015.193353000001,3.0,9.0,0.42
-6997.839879000001,3.0,6.0,0.44
-6982.734139,3.0,5.0,0.49
-7009.44713,3.0,10.0,0.41000000000000003
-6992.350453,3.0,8.0,0.35000000000000003
-6381.912386999999,3.0,1.0,0.46
-6999.7583079999995,3.0,15.0,0.37
-6884.193353000001,3.0,4.0,0.51
-6982.3081569999995,3.0,11.0,0.49
-6999.274923999999,3.0,5.0,0.39
-7015.193353000001,3.0,9.0,0.42
-7010.202417,3.0,12.0,0.45
-6998.8429,3.0,7.0,0.33
-7012.81571,3.0,10.0,0.44
-6987.60423,3.0,13.0,0.48
-6956.280967000001,3.0,16.0,0.54
-6993.78852,3.0,6.0,0.36
-6434.208459,3.0,1.0,0.4
-6972.504531999999,3.0,12.0,0.51
-6997.238670999999,3.0,30.0,0.47000000000000003
-6999.824773,3.0,8.0,0.3
-7015.643505,3.0,18.0,0.43
-6890.39577,3.0,3.0,0.34
-6950.679758,3.0,14.0,0.55
-7001.024168999999,3.0,28.0,0.38
-7009.44713,3.0,19.0,0.41000000000000003
-7012.81571,3.0,18.0,0.44
-6982.3081569999995,3.0,15.0,0.49
-6995.425981999999,3.0,20.0,0.32
-6972.129909,3.0,10.0,0.53
-6766.21148,3.0,2.0,0.36
-7005.8912390000005,3.0,20.0,0.46
-7015.193353000001,3.0,22.0,0.42
-7006.930514,3.0,16.0,0.39
-6972.504531999999,3.0,13.0,0.51
-6957.066465000001,3.0,7.0,0.56
-6921.048338,3.0,4.0,0.48
-7015.643505,3.0,11.0,0.43
-6986.534743000001,3.0,5.0,0.35000000000000003
-7006.688822,3.0,9.0,0.46
-6974.55287,3.0,17.0,0.53
-6999.7583079999995,3.0,12.0,0.37
-6996.229606999999,3.0,15.0,0.31
-7004.311178,3.0,18.0,0.4
-6950.265861,3.0,22.0,0.58
-6997.839879000001,3.0,6.0,0.44
-6982.3081569999995,3.0,32.0,0.49
-6999.208459,3.0,14.0,0.33
-7009.44713,3.0,16.0,0.41000000000000003
-7001.024168999999,3.0,11.0,0.38
-7001.1087609999995,3.0,25.0,0.28
-7010.202417,3.0,24.0,0.45
-6982.283987999999,3.0,17.0,0.5
-6997.238670999999,3.0,27.0,0.47000000000000003
-6992.350453,3.0,8.0,0.35000000000000003
-6972.3081569999995,3.0,20.0,0.52
-7004.311178,3.0,35.0,0.4
-6999.7583079999995,3.0,19.0,0.37
-6950.679758,3.0,41.0,0.55
-6996.229606999999,3.0,17.0,0.31
-6415.1359520000005,3.0,1.0,0.42
-7010.202417,3.0,10.0,0.45
-6982.283987999999,3.0,15.0,0.5
-6999.208459,3.0,22.0,0.34
-6956.163142,3.0,12.0,0.6
-7015.643505,3.0,19.0,0.43
-6953.374622,3.0,31.0,0.5700000000000001
-7000.960725,3.0,13.0,0.29
-6997.238670999999,3.0,34.0,0.47000000000000003
-6966.39577,3.0,8.0,0.53
-7004.311178,3.0,9.0,0.4
-6999.175227,3.0,23.0,0.36
-7001.024168999999,3.0,11.0,0.38
-6996.21148,3.0,14.0,0.25
-6971.700906,3.0,5.0,0.48
-7010.268881999999,3.0,7.0,0.43
-6972.504531999999,3.0,17.0,0.51
-6999.208459,3.0,23.0,0.33
-6950.679758,3.0,21.0,0.55
-6855.803625,3.0,3.0,0.45
-7004.311178,3.0,13.0,0.4
-6948.256798,3.0,18.0,0.62
-6999.824773,3.0,26.0,0.3
-6981.9425980000005,3.0,10.0,0.49
-6876.365559000001,3.0,3.0,0.38
-6952.894259999999,3.0,29.0,0.59
-7005.8912390000005,3.0,38.0,0.46
-7015.193353000001,3.0,16.0,0.42
-6992.350453,3.0,20.0,0.35000000000000003
-6996.160120999999,3.0,19.0,0.22
-6990.063443999999,2.0,6.0,0.53
-7004.830816,3.0,25.0,0.27
-6995.425981999999,3.0,24.0,0.32
-7012.81571,3.0,15.0,0.44
-6972.504531999999,3.0,22.0,0.51
-6997.238670999999,3.0,33.0,0.47000000000000003
-7015.193353000001,3.0,24.0,0.42
-6982.3081569999995,3.0,14.0,0.49
-7006.930514,3.0,29.0,0.39
-6950.679758,3.0,36.0,0.55
-6999.7583079999995,3.0,31.0,0.37
-7005.8912390000005,3.0,48.0,0.46
-6992.350453,3.0,27.0,0.35000000000000003
-7009.44713,3.0,21.0,0.41000000000000003
-6995.425981999999,3.0,12.0,0.32
-6907.870091,3.0,8.0,0.84
-6972.3081569999995,3.0,37.0,0.52
-6953.374622,3.0,34.0,0.5700000000000001
-7000.960725,3.0,40.0,0.29
-6945.271903,3.0,4.0,0.44
-7006.930514,3.0,30.0,0.39
-6999.682779000001,3.0,17.0,0.26
-6986.441088,3.0,9.0,0.48
-6982.283987999999,3.0,45.0,0.5
-6999.208459,3.0,69.0,0.34
-6956.280967000001,3.0,23.0,0.54
-6747.936556000001,3.0,2.0,0.37
-7009.44713,3.0,26.0,0.41000000000000003
-7015.643505,3.0,21.0,0.43
-6950.265861,3.0,38.0,0.58
-6987.2477340000005,3.0,5.0,0.46
-6996.229606999999,3.0,18.0,0.31
-6955.969789,3.0,19.0,0.61
-7006.930514,3.0,33.0,0.39
-6996.8972810000005,2.0,13.0,0.24
-7010.202417,3.0,11.0,0.45
-6469.4078549999995,3.0,1.0,0.36
-6972.3081569999995,3.0,16.0,0.52
-6891.208459,3.0,7.0,0.77
-6987.60423,3.0,35.0,0.48
-7009.44713,3.0,28.0,0.41000000000000003
-6949.238670999999,3.0,21.0,0.56
-6988.425981999999,2.0,20.0,0.63
-6999.208459,3.0,39.0,0.34
-7000.960725,3.0,47.0,0.29
-7015.643505,3.0,25.0,0.43
-6982.283987999999,3.0,25.0,0.5
-6924.169184,3.0,27.0,0.66
-6957.07855,3.0,11.0,0.54
-6999.7583079999995,3.0,13.0,0.37
-7004.830816,3.0,14.0,0.27
-6997.238670999999,3.0,10.0,0.47000000000000003
-7012.81571,3.0,17.0,0.44
-6956.359517,3.0,19.0,0.6
-6994.78852,3.0,7.0,0.17
-6999.208459,3.0,23.0,0.33
-7006.930514,3.0,15.0,0.39
-6998.302115,3.0,37.0,0.2
-6888.818731,3.0,24.0,0.71
-6972.3081569999995,3.0,29.0,0.52
-6982.283987999999,3.0,32.0,0.5
-7010.202417,3.0,22.0,0.45
-7009.44713,3.0,12.0,0.41000000000000003
-6927.7462239999995,3.0,4.0,0.43
-6996.229606999999,3.0,42.0,0.31
-6953.374622,3.0,27.0,0.5700000000000001
-6987.60423,3.0,30.0,0.48
-7006.930514,3.0,43.0,0.39
-6999.175227,3.0,36.0,0.36
-7006.688822,3.0,9.0,0.46
-6963.459215000001,3.0,6.0,0.54
-6999.208459,3.0,32.0,0.34
-6996.580059999999,3.0,16.0,0.23
-6773.429003,2.0,2.0,0.41000000000000003
-6999.7583079999995,3.0,10.0,0.37
-6982.283987999999,3.0,19.0,0.5
-6999.824773,3.0,43.0,0.3
-6949.238670999999,3.0,14.0,0.56
-7015.643505,3.0,18.0,0.43
-6997.238670999999,3.0,40.0,0.47000000000000003
-6952.894259999999,3.0,34.0,0.59
-6972.3081569999995,3.0,15.0,0.52
-7015.193353000001,3.0,13.0,0.42
-6995.232628,3.0,8.0,0.06
-7002.489426,3.0,5.0,0.27
-6999.208459,3.0,9.0,0.33
-6876.365559000001,3.0,3.0,0.38
-6982.3081569999995,3.0,46.0,0.49
-6992.350453,3.0,40.0,0.35000000000000003
-7010.202417,3.0,16.0,0.45
-7004.311178,3.0,21.0,0.4
-6974.55287,3.0,25.0,0.53
-6946.749245,3.0,11.0,0.63
-6953.703927,3.0,6.0,0.68
-7012.81571,3.0,12.0,0.44
-6995.425981999999,3.0,17.0,0.32
-6994.305136,2.0,7.0,0.48
-7001.024168999999,3.0,20.0,0.38
-6996.21148,3.0,25.0,0.25
-6950.703927,3.0,10.0,0.55
-6972.504531999999,3.0,14.0,0.51
-7015.193353000001,3.0,21.0,0.42
