AUC,Beta1,Beta2
11124.77946,3,0.7
11227.06647,3,0.8
11134.01208,3,0.9
11230.12689,3,1
11246.03927,3,1.1
11292.64653,3,1.2
11292.56798,3,1.3
11275.97281,3,1.4
11271.01511,3,1.5
11340.18731,3,1.6
11380.63746,3,1.7
11461.1994,3,1.8
11467.31118,3,1.9
11429.4713,3,2
11441.31722,3,2.1
11435.98792,3,2.2
11430.83988,3,2.3
11437.76737,3,2.4
11431.09063,3,2.5
11415.45921,3,2.6
11419.71903,3,2.7
11441.6435,3,2.8
11487.34139,3,2.9
11474.67976,3,3
11434.67372,3,3.1
11464.60725,3,3.2
11471.51964,3,3.3
11471.69486,3,3.4
11488.19335,3,3.5
11521.4864,3,3.6
11521.44713,3,3.7
11490.72205,3,3.8
11467.02719,3,3.9
11486.79456,3,4
11474.87311,3,4.1
11490.9003,3,4.2
11486.92145,3,4.3
11488.87311,3,4.4
11488.80967,3,4.5
11507.90332,3,4.6
11506.49245,3,4.7
11516.66465,3,4.8
11518.28701,3,4.9
11523.8006,3,5
11524.96677,3,5.1
11500.24471,3,5.2
11522.59215,3,5.3
11542.91541,3,5.4
11549.4713,3,5.5
11541.15408,3,5.6
11527.01511,3,5.7
11530.16012,3,5.8
11569.18731,3,5.9
11542.81269,3,6
10966.07251,4,0
11077.76435,4,0.1
11092.61027,4,0.2
11142.38066,4,0.3
11148.31118,4,0.4
11081.90634,4,0.5
11185.54079,4,0.6
11180.67674,4,0.7
11164.82175,4,0.8
11238.94562,4,0.9
11257.0997,4,1
11271.77644,4,1.1
11356.96979,4,1.2
11310.28097,4,1.3
11334.08157,4,1.4
11313.91541,4,1.5
11363.73716,4,1.6
11429.56495,4,1.7
11386.34139,4,1.8
11376.44109,4,1.9
11406.31118,4,2
11424.72508,4,2.1
11418.29607,4,2.2
11417.89124,4,2.3
11419.61329,4,2.4
11393.41692,4,2.5
11428.98489,4,2.6
11474.66767,4,2.7
11489.55287,4,2.8
11507.82779,4,2.9
11470.61631,4,3
11502.87613,4,3.1
11461.3142,4,3.2
11469.10574,4,3.3
11505.7855,4,3.4
11507.50453,4,3.5
11478.85196,4,3.6
11467.05438,4,3.7
11510.69789,4,3.8
11506.79154,4,3.9
11506.19033,4,4
11510.32024,4,4.1
11494.02719,4,4.2
11507.83384,4,4.3
11518.89124,4,4.4
11525.429,4,4.5
11553.45921,4,4.6
11531.80967,4,4.7
11532,4,4.8
11519.65257,4,4.9
11526.07251,4,5
11535.84894,4,5.1
11539.86707,4,5.2
11550.47432,4,5.3
11544.99396,4,5.4
11533.10272,4,5.5
11525.35045,4,5.6
11527.37764,4,5.7
11537.85801,4,5.8
11534.53474,4,5.9
11526.06042,4,6
11046.87613,5,0
11083.28399,5,0.1
11055.07553,5,0.2
11129.90332,5,0.3
11093.65257,5,0.4
11098.41088,5,0.5
11156.81873,5,0.6
11184.13595,5,0.7
11196.35347,5,0.8
11213.73716,5,0.9
11266.61631,5,1
11310.30816,5,1.1
11301.29909,5,1.2
11298.99698,5,1.3
11331.48338,5,1.4
11361.0423,5,1.5
11372.55891,5,1.6
11372.30816,5,1.7
11419,5,1.8
11439.82477,5,1.9
11476.35347,5,2
11461.69789,5,2.1
11409.41692,5,2.2
11408.5287,5,2.3
11426.61631,5,2.4
11413.65559,5,2.5
11456.82175,5,2.6
11469.44713,5,2.7
11467.25982,5,2.8
11440.67976,5,2.9
11477.53776,5,3
11449.56193,5,3.1
11455.55891,5,3.2
11494.51057,5,3.3
11529.83988,5,3.4
11496.65559,5,3.5
11529.05136,5,3.6
11502.26284,5,3.7
11544.94864,5,3.8
11536.66767,5,3.9
11539.71601,5,4
11543.10876,5,4.1
11532.73112,5,4.2
11522.23867,5,4.3
11536.56193,5,4.4
11556.45921,5,4.5
11516.31722,5,4.6
11498.88218,5,4.7
11524.6284,5,4.8
11544.7281,5,4.9
11538.11782,5,5
11523.68278,5,5.1
11540.76133,5,5.2
11541.75227,5,5.3
11524.3565,5,5.4
11514.24471,5,5.5
11519.71903,5,5.6
11561.02719,5,5.7
11548.79456,5,5.8
11539.76435,5,5.9
11551.79456,5,6
11079.45619,6,0
11123.65861,6,0.1
11075.10272,6,0.2
11120.43807,6,0.3
11102.45921,6,0.4
11208.12085,6,0.5
11244.10876,6,0.6
11229.93353,6,0.7
11228.93353,6,0.8
11278.98187,6,0.9
11357.92145,6,1
11347.31722,6,1.1
11319.78248,6,1.2
11310.6858,6,1.3
11413.69184,6,1.4
11362.91239,6,1.5
11375.32628,6,1.6
11393.19335,6,1.7
11455.12085,6,1.8
11442.68278,6,1.9
11421.43202,6,2
11403.93656,6,2.1
11460.28701,6,2.2
11433.2719,6,2.3
11406.87311,6,2.4
11458.70695,6,2.5
11484.78852,6,2.6
11480.34441,6,2.7
11489.72508,6,2.8
11514.51057,6,2.9
11493.71601,6,3
11493.67976,6,3.1
11487.05136,6,3.2
11553.77341,6,3.3
11551.51057,6,3.4
11506.20242,6,3.5
11523.02417,6,3.6
11528.81571,6,3.7
11518.90332,6,3.8
11525.7432,6,3.9
11518.99094,6,4
11548.571,6,4.1
11543.6435,6,4.2
11535.03625,6,4.3
11530.27795,6,4.4
11507.8429,6,4.5
11525.63746,6,4.6
11559.64955,6,4.7
11549.91843,6,4.8
11551.83686,6,4.9
11533.41088,6,5
11541.41692,6,5.1
11542.79456,6,5.2
11538.67976,6,5.3
11519.70393,6,5.4
11520.79154,6,5.5
11552.02417,6,5.6
11549.83384,6,5.7
11527.9003,6,5.8
11542.80665,6,5.9
11540.21752,6,6
11103.00604,7,0
11122.41994,7,0.1
11185.27795,7,0.2
11253.01813,7,0.3
11309.66465,7,0.4
11246.85801,7,0.5
11213.71299,7,0.6
11239.8852,7,0.7
11334.0423,7,0.8
11345.27795,7,0.9
11318.21148,7,1
11285.10876,7,1.1
11330.11782,7,1.2
11360.1148,7,1.3
11360.7855,7,1.4
11377.64048,7,1.5
11416.19637,7,1.6
11449.6284,7,1.7
11443.29909,7,1.8
11433.33535,7,1.9
11445.56798,7,2
11469.51964,7,2.1
11456.32628,7,2.2
11435.16012,7,2.3
11479.61631,7,2.4
11496.96677,7,2.5
11484.70695,7,2.6
11490.05136,7,2.7
11494.43505,7,2.8
11496.86103,7,2.9
11489.22054,7,3
11486.62538,7,3.1
11552.09366,7,3.2
11525.24471,7,3.3
11521.14502,7,3.4
11533.12991,7,3.5
11549.81571,7,3.6
11541.61934,7,3.7
11535.96073,7,3.8
11544.32024,7,3.9
11564.87915,7,4
11564.10876,7,4.1
11529.42296,7,4.2
11546.36858,7,4.3
11535.4139,7,4.4
11525.7432,7,4.5
11547.67976,7,4.6
11538.31722,7,4.7
11535,7,4.8
11521.42598,7,4.9
11534.80363,7,5
11525.04834,7,5.1
11518.70091,7,5.2
11514.64653,7,5.3
11521.84894,7,5.4
11542.63444,7,5.5
11523.05438,7,5.6
11521.8429,7,5.7
11519.9577,7,5.8
11523.58006,7,5.9
11544.3716,7,6
11179.20846,8,0
11238.79154,8,0.1
11227.05438,8,0.2
11229.31118,8,0.3
11257.02719,8,0.4
11200.92145,8,0.5
11294.31118,8,0.6
11335.79758,8,0.7
11348.60725,8,0.8
11349.36254,8,0.9
11350.98489,8,1
11360.20544,8,1.1
11375.93656,8,1.2
11358.70695,8,1.3
11385.26586,8,1.4
11372.80363,8,1.5
11416.26586,8,1.6
11420.28701,8,1.7
11444.17523,8,1.8
11448.3716,8,1.9
11481.28399,8,2
11433.4864,8,2.1
11425.1571,8,2.2
11456.06949,8,2.3
11495.62538,8,2.4
11515.5136,8,2.5
11511.95468,8,2.6
11519.37764,8,2.7
11503.46224,8,2.8
11505.00906,8,2.9
11526.64048,8,3
11528.60121,8,3.1
11541.67976,8,3.2
11553.63444,8,3.3
11529.18429,8,3.4
11510.3716,8,3.5
11512.15408,8,3.6
11538.03625,8,3.7
11550.88822,8,3.8
11519.97885,8,3.9
11529.13897,8,4
11518.19637,8,4.1
11557.7855,8,4.2
11552.07855,8,4.3
11532.02417,8,4.4
11527.22054,8,4.5
11531.76435,8,4.6
11529.7855,8,4.7
11519.16918,8,4.8
11529.91239,8,4.9
11509.79154,8,5
11509.36858,8,5.1
11485.571,8,5.2
11494.30514,8,5.3
11511.96677,8,5.4
11501.35952,8,5.5
11499.19335,8,5.6
11492.24773,8,5.7
11517.14199,8,5.8
11505.55891,8,5.9
11513.47734,8,6
11237.30211,9,0
11247.8852,9,0.1
11276.4713,9,0.2
11207.9426,9,0.3
11268.60121,9,0.4
11294.98489,9,0.5
11357.2568,9,0.6
11351.77644,9,0.7
11324.98792,9,0.8
11312.69184,9,0.9
11321.56798,9,1
11333.73414,9,1.1
11343.86405,9,1.2
11393.13595,9,1.3
11426.41088,9,1.4
11432.35952,9,1.5
11503.83082,9,1.6
11504.35952,9,1.7
11493.12689,9,1.8
11510.41692,9,1.9
11465.00604,9,2
11459.23263,9,2.1
11489.18127,9,2.2
11517.70393,9,2.3
11528.00906,9,2.4
11523.4713,9,2.5
11508.24169,9,2.6
11500.12991,9,2.7
11507.4713,9,2.8
11497.98792,9,2.9
11517.55287,9,3
11531.61934,9,3.1
11527.36254,9,3.2
11501.9577,9,3.3
11501.25378,9,3.4
11530.50755,9,3.5
11525.98489,9,3.6
11534.54985,9,3.7
11540.22054,9,3.8
11541.6435,9,3.9
11528.93051,9,4
11570.51057,9,4.1
11546.6284,9,4.2
11515.65257,9,4.3
11514.92145,9,4.4
11512.57704,9,4.5
11517.4864,9,4.6
11514.25076,9,4.7
11480.10272,9,4.8
11471.39879,9,4.9
11471.09668,9,5
11474.25076,9,5.1
11488.1571,9,5.2
11501.66465,9,5.3
11511.92145,9,5.4
11496.63746,9,5.5
11526.58308,9,5.6
11532.9577,9,5.7
11509.40785,9,5.8
11508.67372,9,5.9
11496.81873,9,6
11205.93353,10,0
11193.73112,10,0.1
11290.80967,10,0.2
11282.99396,10,0.3
11328.97583,10,0.4
11272.12689,10,0.5
11357.75529,10,0.6
11335.87311,10,0.7
11356.77946,10,0.8
11367.12085,10,0.9
11375.68882,10,1
11399.02417,10,1.1
11429.06949,10,1.2
11472.72508,10,1.3
11478.60121,10,1.4
11472.18127,10,1.5
11487.61027,10,1.6
11472.7855,10,1.7
11460.07553,10,1.8
11449.48338,10,1.9
11451.9003,10,2
11473.5287,10,2.1
11520.75831,10,2.2
11537.26586,10,2.3
11545.19637,10,2.4
11499.07855,10,2.5
11502.67976,10,2.6
11492.2719,10,2.7
11470.99698,10,2.8
11492.55891,10,2.9
11506.39577,10,3
11496.73414,10,3.1
11496.2145,10,3.2
11505.17221,10,3.3
11524.14502,10,3.4
11488.83686,10,3.5
11522.3142,10,3.6
11531.33535,10,3.7
11515.89728,10,3.8
11515.10876,10,3.9
11539.07855,10,4
11518.06344,10,4.1
11504.89124,10,4.2
11492.36556,10,4.3
11503.5287,10,4.4
11502.10876,10,4.5
11516.93051,10,4.6
11488.80665,10,4.7
11480.38369,10,4.8
11509.97281,10,4.9
11502.55891,10,5
11519.18731,10,5.1
11511.82175,10,5.2
11506.29305,10,5.3
11517.84894,10,5.4
11519.26586,10,5.5
11511.16012,10,5.6
11512.41994,10,5.7
11534.12991,10,5.8
11506.43505,10,5.9
11519.20544,10,6
11255.38066,11,0
11293.43807,11,0.1
11278.2145,11,0.2
11343.91843,11,0.3
11325.16918,11,0.4
11355.32326,11,0.5
11351.28097,11,0.6
11375.32024,11,0.7
11375.6858,11,0.8
11386.6858,11,0.9
11429.88822,11,1
11438.00302,11,1.1
11476.15408,11,1.2
11455.02719,11,1.3
11466.75831,11,1.4
11453.22356,11,1.5
11416.90634,11,1.6
11431.1571,11,1.7
11460.86707,11,1.8
11469.92749,11,1.9
11486.24773,11,2
11525.3142,11,2.1
11517.27492,11,2.2
11497.92447,11,2.3
11482.83082,11,2.4
11476.95468,11,2.5
11481.73112,11,2.6
11448.87613,11,2.7
11492.12991,11,2.8
11495.21752,11,2.9
11494.24773,11,3
11489.92145,11,3.1
11481.43505,11,3.2
11494.87311,11,3.3
11508.51057,11,3.4
11514.92749,11,3.5
11550.36556,11,3.6
11559.30211,11,3.7
11527.16314,11,3.8
11552.52266,11,3.9
11536.97583,11,4
11518.66767,11,4.1
11519.89124,11,4.2
11522.82175,11,4.3
11497.59215,11,4.4
11503.74924,11,4.5
11493.57402,11,4.6
11505.69486,11,4.7
11490.76133,11,4.8
11480.26284,11,4.9
11497.55287,11,5
11504.48338,11,5.1
11520.57402,11,5.2
11539.30211,11,5.3
11532.33233,11,5.4
11519.30211,11,5.5
11565.1571,11,5.6
11519.51964,11,5.7
11529.74622,11,5.8
11546.21752,11,5.9
11541.66767,11,6
11257.69184,12,0
11274.32024,12,0.1
11364.04532,12,0.2
11370.60121,12,0.3
11329.86103,12,0.4
11390.91541,12,0.5
11370.93353,12,0.6
11336.12085,12,0.7
11316.7432,12,0.8
11365.70393,12,0.9
11400.43202,12,1
11420.49849,12,1.1
11437.77341,12,1.2
11448.57704,12,1.3
11460.52266,12,1.4
11446.45015,12,1.5
11470.61631,12,1.6
11475.88218,12,1.7
11440.43505,12,1.8
11460.01208,12,1.9
11472.14502,12,2
11466.52568,12,2.1
11498.58006,12,2.2
11473.89728,12,2.3
11463.56193,12,2.4
11482.55287,12,2.5
11481.61027,12,2.6
11490.75529,12,2.7
11507.65559,12,2.8
11493.06344,12,2.9
11495.65559,12,3
11512.57704,12,3.1
11516.03625,12,3.2
11503.10876,12,3.3
11521.41692,12,3.4
11557.93353,12,3.5
11566.11782,12,3.6
11552.74622,12,3.7
11540.31722,12,3.8
11547.94864,12,3.9
11528.71299,12,4
11518.17221,12,4.1
11521.45015,12,4.2
11509.17825,12,4.3
11490.08459,12,4.4
11478.50151,12,4.5
11476.29003,12,4.6
11486.82175,12,4.7
11505.19637,12,4.8
11526.45015,12,4.9
11538.80665,12,5
11555.23867,12,5.1
11566.61329,12,5.2
11547.49547,12,5.3
11548.47734,12,5.4
11518.00604,12,5.5
11515.73716,12,5.6
11527.52266,12,5.7
11542.16314,12,5.8
11537.04834,12,5.9
11558.54985,12,6
11294.63142,13,0
11346.45619,13,0.1
11342.23867,13,0.2
11310.75831,13,0.3
11327.62236,13,0.4
11324.55589,13,0.5
11308.44109,13,0.6
11337.05136,13,0.7
11394.78248,13,0.8
11423.19033,13,0.9
11436.75529,13,1
11435.16314,13,1.1
11447.16918,13,1.2
11442.2719,13,1.3
11450.5287,13,1.4
11472.09668,13,1.5
11500.40785,13,1.6
11465.83384,13,1.7
11481.25378,13,1.8
11525.54683,13,1.9
11509.73716,13,2
11527.16616,13,2.1
11499.00604,13,2.2
11477.29607,13,2.3
11499.81269,13,2.4
11472.75831,13,2.5
11487.7432,13,2.6
11474.36254,13,2.7
11497.66465,13,2.8
11498.98792,13,2.9
11517.28097,13,3
11527.68882,13,3.1
11526.56193,13,3.2
11560.66465,13,3.3
11561.5287,13,3.4
11570.07855,13,3.5
11549.09063,13,3.6
11558.5136,13,3.7
11537,13,3.8
11527.19637,13,3.9
11500.32931,13,4
11499.62236,13,4.1
11516.8429,13,4.2
11498.15408,13,4.3
11490.43505,13,4.4
11474.72205,13,4.5
11496.97885,13,4.6
11511.53776,13,4.7
11532.13293,13,4.8
11538.38671,13,4.9
11537.73716,13,5
11539.94562,13,5.1
11539.77039,13,5.2
11542.16012,13,5.3
11533.39879,13,5.4
11523.93353,13,5.5
11530.12085,13,5.6
11531.41692,13,5.7
11551.56495,13,5.8
11563.06042,13,5.9
11560.23565,13,6
11337.85801,14,0
11319.65257,14,0.1
11280.22961,14,0.2
11345.91541,14,0.3
11350.93051,14,0.4
11340.69184,14,0.5
11383.18731,14,0.6
11417.85801,14,0.7
11415.45619,14,0.8
11471.98187,14,0.9
11477.16012,14,1
11445.33535,14,1.1
11473.28399,14,1.2
11477.61934,14,1.3
11471.63142,14,1.4
11513.13897,14,1.5
11466.34441,14,1.6
11509.09366,14,1.7
11528.37462,14,1.8
11482.48338,14,1.9
11517.44411,14,2
11495.52266,14,2.1
11488.70091,14,2.2
11495.85196,14,2.3
11461.67372,14,2.4
11454.88218,14,2.5
11456.49547,14,2.6
11492.96677,14,2.7
11512.77341,14,2.8
11521.96979,14,2.9
11535.09063,14,3
11551.27795,14,3.1
11554.70695,14,3.2
11544.65861,14,3.3
11559.18731,14,3.4
11536.38369,14,3.5
11549.1148,14,3.6
11535.89728,14,3.7
11522.23867,14,3.8
11510.88822,14,3.9
11503.21148,14,4
11499.51964,14,4.1
11491.99396,14,4.2
11485.58006,14,4.3
11485.50755,14,4.4
11489.29305,14,4.5
11510.75227,14,4.6
11549.10876,14,4.7
11548.86707,14,4.8
11555.67976,14,4.9
11563.2145,14,5
11545.1148,14,5.1
11543.90332,14,5.2
11535.82477,14,5.3
11528.79456,14,5.4
11524.26888,14,5.5
11534.02115,14,5.6
11558.96073,14,5.7
11546.44109,14,5.8
11567.63142,14,5.9
11550.16012,14,6
11311.63746,15,0
11335.52266,15,0.1
11344.89728,15,0.2
11372.571,15,0.3
11351.72205,15,0.4
11409.33233,15,0.5
11423.32931,15,0.6
11443.28701,15,0.7
11462.21752,15,0.8
11468.67372,15,0.9
11445.00302,15,1
11457.81571,15,1.1
11494.99698,15,1.2
11500.12085,15,1.3
11516.72205,15,1.4
11482.56798,15,1.5
11477.58308,15,1.6
11499.08459,15,1.7
11483.90332,15,1.8
11523.28399,15,1.9
11507.72508,15,2
11479.26586,15,2.1
11474.88822,15,2.2
11448.81571,15,2.3
11465.99094,15,2.4
11468.45015,15,2.5
11493.38671,15,2.6
11516.45619,15,2.7
11513.74622,15,2.8
11523.63142,15,2.9
11528.26888,15,3
11522.91541,15,3.1
11557.08459,15,3.2
11574.81269,15,3.3
11535.33535,15,3.4
11553.86707,15,3.5
11547.38369,15,3.6
11533.32931,15,3.7
11521.67976,15,3.8
11515.31118,15,3.9
11504.44411,15,4
11497.12085,15,4.1
11486.46224,15,4.2
11498.92749,15,4.3
11512.45317,15,4.4
11532.66163,15,4.5
11571,15,4.6
11554.96073,15,4.7
11568.33837,15,4.8
11550.62538,15,4.9
11542.26586,15,5
11540.15106,15,5.1
11517.35045,15,5.2
11513.82779,15,5.3
11513.82779,15,5.4
11542.62538,15,5.5
11566.71903,15,5.6
11590.85801,15,5.7
11568.15106,15,5.8
11585.01813,15,5.9
11578.58912,15,6
11352.85196,16,0
11405.34139,16,0.1
11423.75227,16,0.2
11378.78852,16,0.3
11437.25378,16,0.4
11423.12387,16,0.5
11424.90634,16,0.6
11457.50453,16,0.7
11469.68882,16,0.8
11438.47734,16,0.9
11449.18731,16,1
11479.66767,16,1.1
11496.29607,16,1.2
11493.62236,16,1.3
11478.87613,16,1.4
11470.34441,16,1.5
11515.83686,16,1.6
11489.03021,16,1.7
11494.38671,16,1.8
11464.23263,16,1.9
11446.64653,16,2
11447.42598,16,2.1
11472.32326,16,2.2
11462.41692,16,2.3
11444.06647,16,2.4
11485.59517,16,2.5
11498.61934,16,2.6
11530.10876,16,2.7
11552.63444,16,2.8
11555.04834,16,2.9
11550.22659,16,3
11559.92749,16,3.1
11571.89728,16,3.2
11540.52568,16,3.3
11548.71903,16,3.4
11555.10574,16,3.5
11537.09063,16,3.6
11526.54079,16,3.7
11505.21148,16,3.8
11508.4864,16,3.9
11500.53172,16,4
11496.55287,16,4.1
11508.32326,16,4.2
11534.47432,16,4.3
11558.5287,16,4.4
11562,16,4.5
11584.13293,16,4.6
11553.4139,16,4.7
11558.84592,16,4.8
11541.76737,16,4.9
11544.83082,16,5
11529.22659,16,5.1
11552.74924,16,5.2
11538.72508,16,5.3
11547.42296,16,5.4
11561.87009,16,5.5
11583.93051,16,5.6
11572.1571,16,5.7
11583.53474,16,5.8
11572.38066,16,5.9
11568.87009,16,6
11407.35952,17,0
11426.79758,17,0.1
11431.20242,17,0.2
11427.38066,17,0.3
11418.27492,17,0.4
11429.68882,17,0.5
11487.08459,17,0.6
11455.16918,17,0.7
11441.17523,17,0.8
11440.20544,17,0.9
11480.22054,17,1
11485.41088,17,1.1
11475.55287,17,1.2
11454.83988,17,1.3
11467.53172,17,1.4
11476.4864,17,1.5
11470.87311,17,1.6
11460.09366,17,1.7
11459.29305,17,1.8
11457.2568,17,1.9
11461.24471,17,2
11468.70091,17,2.1
11446.19335,17,2.2
11453.17221,17,2.3
11503.63444,17,2.4
11521.26284,17,2.5
11553.81873,17,2.6
11561.19637,17,2.7
11552.5136,17,2.8
11543.64048,17,2.9
11540.85196,17,3
11563.71903,17,3.1
11564.64955,17,3.2
11557.81873,17,3.3
11565.72205,17,3.4
11531.29305,17,3.5
11536.96073,17,3.6
11514.85801,17,3.7
11516.89426,17,3.8
11543.56798,17,3.9
11540.13293,17,4
11549.75831,17,4.1
11540.33535,17,4.2
11552.08157,17,4.3
11564.03927,17,4.4
11550.28701,17,4.5
11531.14804,17,4.6
11539.08761,17,4.7
11533.74924,17,4.8
11546.79758,17,4.9
11536.51662,17,5
11541.66767,17,5.1
11537.13897,17,5.2
11573.07553,17,5.3
11586.49547,17,5.4
11592.33837,17,5.5
11572.10272,17,5.6
11582.05438,17,5.7
11564.5136,17,5.8
11561.08459,17,5.9
11565.07855,17,6
11444.73414,18,0
11442.36254,18,0.1
11415.59819,18,0.2
11416.03625,18,0.3
11428.34139,18,0.4
11442.93656,18,0.5
11444.2719,18,0.6
11421.15106,18,0.7
11426.90634,18,0.8
11482.40785,18,0.9
11481.47432,18,1
11467.32024,18,1.1
11451.79456,18,1.2
11432.9003,18,1.3
11435.03021,18,1.4
11442.25076,18,1.5
11471.429,18,1.6
11490.05136,18,1.7
11484.78852,18,1.8
11495.46828,18,1.9
11487.33233,18,2
11445.14199,18,2.1
11440.20846,18,2.2
11507.54079,18,2.3
11538.30816,18,2.4
11557.23867,18,2.5
11569.82779,18,2.6
11560.72508,18,2.7
11570.27795,18,2.8
11566.92749,18,2.9
11594.59517,18,3
11594.23867,18,3.1
11567.03927,18,3.2
11586.81571,18,3.3
11572.40483,18,3.4
11547.0574,18,3.5
11534.9577,18,3.6
11538.12991,18,3.7
11529.99698,18,3.8
11521.3565,18,3.9
11516.62538,18,4
11538.06042,18,4.1
11553.53776,18,4.2
11544.86707,18,4.3
11543.25982,18,4.4
11539.11782,18,4.5
11554.16616,18,4.6
11546.66163,18,4.7
11549.33535,18,4.8
11555.9577,18,4.9
11554.98489,18,5
11570.83686,18,5.1
11576.70091,18,5.2
11574.39879,18,5.3
11561.0997,18,5.4
11563.93656,18,5.5
11571.77039,18,5.6
11558.63746,18,5.7
11571.31118,18,5.8
11560.17221,18,5.9
11543.21752,18,6
11435.03323,19,0
11421.33535,19,0.1
11410.3565,19,0.2
11401.39275,19,0.3
11441.67069,19,0.4
11428.85801,19,0.5
11433.36556,19,0.6
11438.93656,19,0.7
11443.79154,19,0.8
11445.59517,19,0.9
11439.39275,19,1
11439.44411,19,1.1
11429.69486,19,1.2
11457.35952,19,1.3
11498.63142,19,1.4
11525.90634,19,1.5
11524.83988,19,1.6
11510.98187,19,1.7
11510.59517,19,1.8
11503.93353,19,1.9
11461.11782,19,2
11481.10876,19,2.1
11517.76737,19,2.2
11555.53172,19,2.3
11566.16012,19,2.4
11577.55891,19,2.5
11569.0997,19,2.6
11578.50151,19,2.7
11563.98792,19,2.8
11584.06344,19,2.9
11588.5287,19,3
11579.25378,19,3.1
11582.99094,19,3.2
11550.12387,19,3.3
11545.50755,19,3.4
11523.429,19,3.5
11520.59517,19,3.6
11531.08761,19,3.7
11529.22054,19,3.8
11505.32024,19,3.9
11532.81571,19,4
11531.81269,19,4.1
11537.17221,19,4.2
11551.48943,19,4.3
11553.93353,19,4.4
11563.98187,19,4.5
11557.93656,19,4.6
11547.66767,19,4.7
11538.36858,19,4.8
11565.20846,19,4.9
11569.05136,19,5
11563.27795,19,5.1
11562.33233,19,5.2
11562.93656,19,5.3
11560.43807,19,5.4
11559.61631,19,5.5
11563.26586,19,5.6
11563.74924,19,5.7
11558.43807,19,5.8
11554.429,19,5.9
11554.28701,19,6
11399.49849,20,0
11384.18127,20,0.1
11426.66163,20,0.2
11444.50755,20,0.3
11423.50453,20,0.4
11418.06042,20,0.5
11422.19637,20,0.6
11440.38973,20,0.7
11467.88822,20,0.8
11466.19033,20,0.9
11467.33233,20,1
11463.03021,20,1.1
11489.93656,20,1.2
11522.12689,20,1.3
11528.53474,20,1.4
11505.03927,20,1.5
11501.73716,20,1.6
11496.73414,20,1.7
11473.87009,20,1.8
11484.20242,20,1.9
11497.62236,20,2
11538.55891,20,2.1
11542.49245,20,2.2
11580.26284,20,2.3
11597.32628,20,2.4
11573.24471,20,2.5
11559.35347,20,2.6
11552.21148,20,2.7
11554.07251,20,2.8
11587.1571,20,2.9
