Budget,DISCLOSEPolicy_Benefit_183,DISCLOSEPolicy_183_0.25,DISCLOSEPolicy_183_0.5,DISCLOSEPolicy_183_0.75,StaticPolicy_Benefit_183,StaticPolicy_183_0.25,StaticPolicy_183_0.5,StaticPolicy_183_0.75,MCTSPolicy_Benefit_183,MCTSPolicy_183_0.25,MCTSPolicy_183_0.5,MCTSPolicy_183_0.75
16,48.48640483383686,0.0,55.0,88.0,38.77341389728097,0.0,55.0,63.0,45.770392749244714,0.0,55.0,88.0
17,50.44108761329305,0.0,55.0,88.0,40.10271903323263,0.0,55.0,63.0,50.45015105740181,0.0,55.0,88.0
18,56.72205438066465,0.0,55.0,88.0,42.49546827794562,0.0,55.0,63.0,58.610271903323266,0.0,55.0,88.0
19,58.972809667673715,0.0,55.0,88.0,43.55891238670695,0.0,55.0,63.0,61.07552870090635,0.0,55.0,117.0
20,59.23867069486405,0.0,55.0,88.0,43.55891238670695,0.0,55.0,63.0,62.02416918429003,0.0,55.0,118.0
21,64.44712990936556,0.0,61.0,116.0,58.44712990936556,0.0,55.0,88.0,68.77341389728096,0.0,61.0,118.0
22,66.18126888217523,0.0,61.0,118.0,60.83987915407855,0.0,63.0,88.0,70.5619335347432,0.0,63.0,118.0
23,66.5619335347432,0.0,61.0,118.0,61.37160120845922,0.0,63.0,88.0,72.10876132930514,0.0,63.0,118.0
24,76.14199395770393,0.0,63.0,118.0,68.01812688821752,0.0,63.0,118.0,78.31722054380664,0.0,63.0,135.0
25,78.87915407854985,0.0,63.0,130.0,69.87915407854985,0.0,63.0,118.0,82.00302114803625,0.0,63.0,135.0
26,80.68580060422961,0.0,63.0,135.0,69.87915407854985,0.0,63.0,118.0,83.3987915407855,0.0,63.0,135.0
27,84.45619335347432,0.0,63.0,135.0,73.25377643504531,0.0,63.0,118.0,85.56495468277946,0.0,63.0,135.0
28,88.50453172205438,0.0,63.0,135.0,82.55891238670695,0.0,63.0,118.0,88.29607250755286,0.0,63.0,135.0
29,90.72507552870091,0.0,63.0,135.0,84.68580060422961,0.0,63.0,143.0,89.38972809667673,0.0,63.0,135.0
30,91.78549848942598,0.0,63.0,139.0,84.68580060422961,0.0,63.0,143.0,90.58610271903324,0.0,63.0,135.0
31,96.03323262839879,23.5,88.0,143.0,86.99697885196375,0.0,63.0,143.0,98.3595166163142,55.0,88.0,143.0
32,96.23867069486406,23.5,88.0,143.0,86.99697885196375,0.0,63.0,143.0,99.13595166163142,55.0,88.0,143.0
33,98.41389728096676,47.0,88.0,143.0,90.06344410876133,0.0,63.0,143.0,101.29003021148036,55.0,88.0,143.0
34,102.27190332326283,51.0,88.0,151.0,99.1963746223565,0.0,88.0,151.0,103.8489425981873,55.0,88.0,149.0
35,102.8036253776435,55.0,88.0,151.0,100.65861027190333,23.5,88.0,151.0,104.74018126888218,55.0,88.0,149.0
36,106.70996978851964,55.0,88.0,151.0,100.65861027190333,23.5,88.0,151.0,106.88519637462235,55.0,88.0,151.0
37,107.86706948640483,55.0,88.0,151.0,104.23262839879155,55.0,88.0,151.0,109.22356495468279,55.0,88.0,151.0
38,109.17220543806647,55.0,88.0,151.0,104.87613293051359,55.0,88.0,151.0,111.03021148036254,55.0,88.0,151.0
39,112.25981873111782,55.0,88.0,151.0,104.87613293051359,55.0,88.0,151.0,114.34441087613293,55.0,88.0,151.0
40,113.74320241691844,55.0,88.0,151.0,110.2809667673716,55.0,88.0,151.0,116.27190332326283,55.0,88.0,162.0
41,115.1510574018127,55.0,88.0,151.0,110.70996978851964,55.0,88.0,151.0,117.10876132930514,55.0,88.0,170.5
42,116.23262839879155,55.0,88.0,158.0,114.23262839879155,55.0,88.0,159.0,118.89728096676737,55.0,88.0,176.0
43,117.46827794561933,55.0,88.0,176.0,114.66163141993958,55.0,88.0,159.0,119.96676737160121,55.0,88.0,176.0
44,119.27190332326283,55.0,88.0,176.0,114.66163141993958,55.0,88.0,159.0,120.74320241691844,55.0,88.0,176.0
45,120.65558912386707,61.0,88.0,176.0,117.66465256797584,55.0,88.0,176.0,123.25377643504531,55.0,88.0,176.0
46,121.3655589123867,61.0,88.0,176.0,117.94864048338368,55.0,88.0,176.0,124.27794561933534,55.0,110.0,176.0
47,122.57099697885197,61.0,88.0,177.5,118.09063444108762,55.0,88.0,176.0,124.98489425981873,55.0,110.0,176.0
48,122.97885196374622,61.0,88.0,177.5,119.87613293051359,58.0,88.0,176.0,125.88519637462235,58.0,110.0,177.5
49,124.17220543806647,61.0,102.0,179.0,120.08157099697885,61.0,88.0,176.0,126.91842900302115,58.0,115.0,183.5
50,124.59818731117825,61.0,102.0,179.0,122.54380664652568,61.0,110.0,176.0,128.17824773413898,58.0,116.0,188.5
51,124.74018126888218,61.0,102.0,179.0,124.2809667673716,61.0,110.0,176.0,128.61027190332325,58.0,116.0,189.0
52,126.66163141993958,61.0,110.0,179.0,125.93957703927492,61.0,115.0,176.0,129.61027190332325,58.0,116.0,189.0
53,128.29305135951662,61.0,110.0,179.0,126.22356495468279,61.0,115.0,176.0,131.13595166163142,61.0,118.0,189.0
54,129.61631419939576,61.0,110.0,181.5,128.67069486404833,61.0,115.0,179.0,131.75226586102718,61.0,118.0,189.0
55,130.3987915407855,61.0,115.0,181.5,128.67069486404833,61.0,115.0,179.0,132.52567975830814,61.0,118.0,189.5
56,130.7583081570997,61.0,115.0,184.0,128.8882175226586,61.0,115.0,179.0,132.74018126888217,61.0,118.0,189.5
57,132.18126888217523,61.0,116.0,184.0,134.32628398791542,61.0,116.0,186.5,134.3595166163142,61.0,118.0,189.5
58,133.51359516616313,61.0,116.0,185.5,134.54380664652567,61.0,116.0,186.5,135.0332326283988,61.0,118.0,189.5
59,134.0453172205438,61.0,118.0,188.0,135.1963746223565,61.0,116.0,188.0,136.36253776435046,61.0,118.0,189.5
60,135.02114803625378,61.0,118.0,189.0,135.54380664652567,61.0,116.0,188.0,136.8882175226586,61.0,118.0,190.0
61,135.80664652567975,61.0,118.0,189.0,135.76132930513594,61.0,116.0,188.0,137.74924471299093,61.0,118.0,190.0
62,136.6797583081571,61.0,118.0,189.0,135.76132930513594,61.0,116.0,188.0,138.92447129909365,61.0,118.0,193.5
63,138.1570996978852,62.0,118.0,189.0,135.76132930513594,61.0,116.0,188.0,139.30513595166164,61.0,118.0,193.5
64,139.33534743202418,63.0,118.0,189.0,137.06646525679758,61.0,118.0,189.0,140.8368580060423,61.0,118.0,197.5
65,139.33534743202418,63.0,118.0,189.0,137.28398791540786,61.0,118.0,189.5,140.97885196374622,61.0,118.0,197.5
66,140.14199395770393,63.0,118.0,190.0,137.47432024169186,61.0,118.0,189.5,142.6132930513595,63.0,118.0,200.5
67,140.90332326283988,63.0,118.0,190.0,137.47432024169186,61.0,118.0,189.5,142.97280966767372,63.0,118.0,200.5
68,141.83987915407855,63.0,118.0,190.0,137.47432024169186,61.0,118.0,189.5,143.42900302114805,63.0,118.0,200.5
69,142.24773413897282,63.0,118.0,190.0,138.0453172205438,61.0,118.0,189.5,143.7764350453172,63.0,118.0,200.5
70,142.6465256797583,63.0,118.0,190.0,139.47432024169186,61.0,118.0,189.5,144.16012084592145,63.0,118.0,200.5
71,143.25075528700907,63.0,118.0,193.5,142.16616314199396,63.0,118.0,193.0,145.24471299093656,63.0,118.0,200.5
72,144.14501510574019,63.0,118.0,193.5,142.54682779456192,63.0,118.0,200.5,145.8036253776435,63.0,118.0,200.5
73,144.3867069486405,63.0,118.0,193.5,142.7371601208459,63.0,118.0,200.5,145.99697885196375,63.0,118.0,200.5
74,145.00906344410876,63.0,118.0,193.5,145.06646525679758,63.0,118.0,200.5,146.70694864048338,63.0,124.0,203.5
75,145.38972809667675,63.0,118.0,193.5,145.49244712990938,63.0,123.0,200.5,147.21752265861028,63.0,124.0,205.0
76,145.78851963746223,63.0,118.0,193.5,145.7764350453172,63.0,124.0,200.5,147.85800604229607,63.0,124.0,206.0
77,146.70996978851963,63.0,118.0,197.5,148.29909365558913,63.0,124.0,200.5,148.29909365558913,63.0,124.0,206.0
78,147.58308157099697,63.0,121.0,200.5,148.29909365558913,63.0,124.0,200.5,148.8036253776435,63.0,124.0,206.0
79,148.18126888217523,63.0,123.0,200.5,148.58308157099697,63.0,124.0,200.5,149.2296072507553,63.0,124.0,206.0
80,148.74018126888217,63.0,124.0,200.5,148.58308157099697,63.0,124.0,200.5,149.9154078549849,63.0,124.0,206.5
81,148.93051359516616,63.0,124.0,200.5,148.58308157099697,63.0,124.0,200.5,150.20543806646526,63.0,124.0,206.5
82,149.17220543806647,63.0,124.0,204.5,149.43504531722056,63.0,124.0,200.5,151.35045317220545,63.0,124.0,206.5
83,149.74622356495468,63.0,124.0,206.0,149.67673716012084,63.0,124.0,204.5,152.65558912386706,63.0,126.0,206.5
84,150.46827794561935,63.0,124.0,206.0,149.67673716012084,63.0,124.0,204.5,152.65558912386706,63.0,126.0,206.5
85,151.05135951661632,63.0,124.0,208.0,150.10271903323263,63.0,126.0,204.5,152.65558912386706,63.0,126.0,206.5
86,151.05135951661632,63.0,124.0,208.0,150.42900302114805,63.0,126.0,204.5,152.97885196374622,63.0,126.0,206.5
87,151.4773413897281,63.0,124.0,208.0,151.607250755287,63.0,126.0,204.5,153.2809667673716,63.0,126.0,207.0
88,152.13595166163142,63.0,124.0,208.0,153.06646525679758,63.0,126.0,206.5,153.8882175226586,63.0,126.0,207.0
89,152.5347432024169,63.0,124.0,208.0,153.06646525679758,63.0,126.0,206.5,154.2688821752266,63.0,126.0,207.0
90,152.87009063444108,63.0,124.0,208.0,153.99093655589124,63.0,126.0,206.5,154.66767371601208,63.0,126.0,207.0
91,153.25377643504532,63.0,124.0,208.0,154.38972809667675,63.0,126.0,206.5,154.86102719033232,63.0,126.0,207.0
92,153.45317220543808,63.0,126.0,208.0,154.8882175226586,63.0,126.0,212.0,155.0845921450151,63.0,126.0,207.0
93,154.10271903323263,63.0,126.0,212.0,155.58610271903322,63.0,130.0,212.0,155.52567975830814,63.0,126.0,212.0
94,154.31722054380666,63.0,126.0,212.0,155.88519637462235,63.0,130.0,212.0,156.619335347432,63.0,126.0,212.0
95,154.70694864048338,63.0,126.0,212.0,155.88519637462235,63.0,130.0,212.0,156.82779456193353,63.0,126.0,213.0
96,154.93353474320242,63.0,126.0,212.0,156.28398791540786,63.0,130.0,212.0,157.27794561933536,63.0,126.0,214.0
97,155.51359516616313,63.0,126.0,212.0,156.28398791540786,63.0,130.0,212.0,157.70694864048338,63.0,126.0,216.0
98,155.51359516616313,63.0,126.0,212.0,156.28398791540786,63.0,130.0,212.0,158.202416918429,63.0,126.0,216.0
99,155.6132930513595,63.0,126.0,212.0,156.78247734138972,63.0,132.0,212.0,158.7643504531722,63.0,126.0,216.0
100,156.7764350453172,63.0,129.0,212.0,156.78247734138972,63.0,132.0,212.0,159.2809667673716,63.0,130.0,216.0
101,157.1178247734139,63.0,129.0,212.0,156.78247734138972,63.0,132.0,212.0,159.380664652568,63.0,130.0,216.0
102,157.89425981873111,63.0,129.0,212.0,156.8821752265861,63.0,132.0,214.0,159.90332326283988,63.0,132.0,216.0
103,158.09365558912387,63.0,129.0,212.0,157.2628398791541,63.0,132.0,214.0,160.00302114803625,63.0,132.0,216.0
104,158.38368580060424,63.0,129.0,214.0,157.45317220543808,63.0,132.0,214.0,160.70392749244712,63.0,132.0,221.5
105,158.619335347432,63.0,129.0,214.0,157.8429003021148,63.0,132.0,214.0,161.61631419939576,63.0,132.0,223.0
106,159.32326283987916,63.0,134.0,214.0,157.94259818731118,63.0,132.0,214.0,162.23867069486406,63.0,132.0,223.0
107,159.6586102719033,63.0,134.0,214.0,158.13293051359517,63.0,134.0,214.0,162.44712990936557,63.0,132.0,223.0
108,159.6586102719033,63.0,134.0,214.0,158.51963746223564,63.0,134.0,214.0,162.65558912386706,63.0,132.0,223.0
109,160.0845921450151,63.0,134.0,214.0,159.58912386706947,63.5,134.0,214.0,163.18429003021149,63.0,134.0,223.0
110,160.3202416918429,63.0,134.0,214.0,160.6525679758308,63.5,134.0,217.0,163.28398791540786,63.5,134.0,223.0
111,160.54682779456192,63.5,134.0,214.0,161.62839879154077,66.0,135.0,217.0,163.4259818731118,63.5,134.0,223.0
112,160.88519637462235,63.5,134.0,214.0,162.6978851963746,68.0,135.0,217.0,163.80664652567975,63.5,134.0,223.0
113,161.1117824773414,66.0,134.0,214.0,162.6978851963746,68.0,135.0,217.0,164.190332326284,63.5,135.0,223.0
114,161.22054380664653,66.0,134.0,214.0,163.18731117824774,68.0,135.0,217.0,164.29003021148037,63.5,135.0,223.0
115,161.22054380664653,66.0,134.0,214.0,163.18731117824774,68.0,135.0,217.0,164.51359516616313,63.5,135.0,223.0
116,161.62839879154077,66.0,134.0,214.0,163.380664652568,68.0,135.0,217.0,165.13897280966768,63.5,135.0,223.0
117,161.95166163141994,66.0,134.0,214.0,163.6797583081571,68.0,135.0,217.0,165.5740181268882,66.0,135.0,223.0
118,162.05135951661632,66.0,134.0,214.0,163.6797583081571,68.0,135.0,217.0,165.86706948640483,68.0,135.0,223.0
119,162.16012084592145,66.0,134.0,214.0,163.6797583081571,68.0,135.0,217.0,165.86706948640483,68.0,135.0,223.0
120,162.3867069486405,66.0,134.0,216.0,163.6797583081571,68.0,135.0,217.0,165.97583081570997,68.0,135.0,223.0
121,162.5287009063444,68.0,134.0,216.0,163.6797583081571,68.0,135.0,217.0,166.18429003021149,68.0,135.0,223.0
122,162.62839879154077,68.0,134.0,216.0,163.6797583081571,68.0,135.0,217.0,166.48640483383687,69.5,135.0,223.0
123,163.01510574018127,68.0,135.0,216.0,163.6797583081571,68.0,135.0,217.0,166.80060422960725,69.5,135.0,223.0
124,163.7643504531722,68.0,135.0,216.0,163.6797583081571,68.0,135.0,217.0,167.04229607250755,69.5,135.0,223.0
125,164.16918429003022,68.0,135.0,220.5,163.6797583081571,68.0,135.0,217.0,167.5679758308157,71.0,135.0,223.0
126,164.16918429003022,68.0,135.0,220.5,163.6797583081571,68.0,135.0,217.0,168.20543806646526,71.0,135.0,223.0
127,164.70694864048338,71.0,135.0,220.5,163.6797583081571,68.0,135.0,217.0,168.77945619335347,71.0,135.0,223.0
128,164.70694864048338,71.0,135.0,220.5,163.6797583081571,68.0,135.0,217.0,168.97885196374622,71.0,135.0,223.0
129,165.6918429003021,71.0,135.0,223.0,163.6797583081571,68.0,135.0,217.0,169.28700906344412,71.0,135.0,223.0
130,165.88519637462235,71.0,135.0,223.0,163.6797583081571,68.0,135.0,217.0,169.28700906344412,71.0,135.0,223.0
131,165.88519637462235,71.0,135.0,223.0,163.6797583081571,68.0,135.0,217.0,169.28700906344412,71.0,135.0,223.0
132,166.0785498489426,71.0,135.0,223.0,163.90332326283988,68.0,135.0,217.0,169.3867069486405,71.0,135.0,223.0
133,166.0785498489426,71.0,135.0,223.0,163.90332326283988,68.0,135.0,217.0,169.3867069486405,71.0,135.0,223.0
134,166.18731117824774,71.0,135.0,223.0,164.00302114803625,68.0,135.0,221.5,169.3867069486405,71.0,135.0,223.0
135,166.46827794561935,71.0,135.0,223.0,164.45015105740183,68.0,135.0,221.5,169.3867069486405,71.0,135.0,223.0
136,167.3141993957704,71.0,135.0,223.0,164.45015105740183,68.0,135.0,221.5,169.6012084592145,71.0,135.0,223.0
137,167.3141993957704,71.0,135.0,223.0,164.7311178247734,68.0,135.0,221.5,169.6012084592145,71.0,135.0,223.0
138,167.3141993957704,71.0,135.0,223.0,164.7311178247734,68.0,135.0,221.5,169.93655589123867,71.0,135.0,223.0
139,167.3141993957704,71.0,135.0,223.0,164.7311178247734,68.0,135.0,221.5,169.93655589123867,71.0,135.0,223.0
140,167.3141993957704,71.0,135.0,223.0,164.7311178247734,68.0,135.0,221.5,170.25075528700907,71.0,135.0,223.0
141,167.6465256797583,71.0,135.0,223.0,164.7311178247734,68.0,135.0,221.5,170.45015105740183,71.0,135.0,223.0
142,167.94561933534743,71.0,135.0,223.0,166.3987915407855,68.0,135.0,223.0,170.6858006042296,71.0,135.0,223.0
143,168.08761329305136,71.0,135.0,223.0,168.09365558912387,69.5,135.0,223.0,170.6858006042296,71.0,135.0,223.0
144,168.48942598187313,71.0,135.0,223.0,168.90030211480362,71.0,135.0,223.0,170.6858006042296,71.0,135.0,223.0
145,168.89728096676737,71.0,135.0,223.0,171.21450151057402,71.0,135.0,223.0,170.89123867069486,71.0,135.0,223.0
146,169.29607250755288,71.0,135.0,223.0,171.66163141993957,71.5,135.0,224.5,171.36555891238672,71.0,135.0,226.0
147,169.48640483383687,71.0,135.0,223.0,172.52567975830814,73.0,135.0,224.5,171.4652567975831,71.0,135.0,228.0
148,169.58610271903322,71.0,135.0,223.0,172.74018126888217,73.0,135.0,224.5,171.70090634441087,71.0,135.0,228.0
149,169.69486404833836,71.0,135.0,223.0,173.38368580060424,73.0,135.0,224.5,171.90030211480362,71.0,135.0,228.0
150,170.00906344410876,71.0,135.0,223.0,174.04229607250755,74.5,135.0,224.5,172.11480362537765,71.0,135.0,228.0
151,170.3021148036254,71.0,135.0,223.0,174.25679758308158,74.5,135.0,224.5,172.11480362537765,71.0,135.0,228.0
152,171.09365558912387,71.0,135.0,223.0,174.5800604229607,74.5,135.0,224.5,172.48942598187313,71.0,135.0,228.0
153,171.3081570996979,71.0,135.0,223.0,174.68882175226585,74.5,135.0,224.5,172.58912386706947,71.0,135.0,228.0
154,171.87915407854985,71.0,135.0,223.0,175.01510574018127,74.5,135.0,224.5,172.94259818731118,71.0,135.0,230.5
155,172.10271903323263,71.0,135.0,223.0,175.01510574018127,74.5,135.0,224.5,172.94259818731118,71.0,135.0,230.5
156,172.21148036253777,71.0,135.0,223.0,175.01510574018127,74.5,135.0,224.5,173.14199395770393,71.0,135.0,230.5
157,172.40181268882176,71.0,135.0,223.0,175.45015105740183,74.5,135.0,224.5,173.14199395770393,71.0,135.0,230.5
158,172.89425981873111,71.5,135.0,223.0,175.45015105740183,74.5,135.0,224.5,173.14199395770393,71.0,135.0,230.5
159,173.31117824773415,71.5,135.0,223.0,175.45015105740183,74.5,135.0,224.5,173.4773413897281,71.0,135.0,230.5
160,173.31117824773415,71.5,135.0,223.0,175.45015105740183,74.5,135.0,224.5,173.90332326283988,71.0,135.0,230.5
161,173.6132930513595,71.5,135.0,223.0,175.45015105740183,74.5,135.0,224.5,174.09365558912387,71.0,135.0,230.5
162,173.8368580060423,71.5,135.0,223.0,175.45015105740183,74.5,135.0,224.5,174.09365558912387,71.0,135.0,230.5
163,173.99697885196375,71.5,135.0,224.5,175.45015105740183,74.5,135.0,224.5,174.4984894259819,71.0,135.0,230.5
164,174.16918429003022,73.0,135.0,224.5,175.55891238670694,74.5,135.0,224.5,174.59818731117824,71.0,135.0,230.5
165,174.38368580060424,73.0,135.0,224.5,175.55891238670694,74.5,135.0,224.5,174.59818731117824,71.0,135.0,230.5
166,174.607250755287,73.0,135.0,224.5,175.55891238670694,74.5,135.0,224.5,174.95770392749245,71.0,135.0,230.5
167,174.607250755287,73.0,135.0,224.5,175.77341389728096,74.5,135.0,224.5,175.17220543806647,71.0,135.0,230.5
168,175.50453172205437,73.0,135.0,228.0,175.93353474320242,74.5,135.0,226.0,175.27190332326285,71.0,135.0,230.5
169,175.6978851963746,73.0,135.0,228.0,176.09365558912387,74.5,135.0,226.0,175.46827794561935,71.0,135.0,230.5
170,175.6978851963746,73.0,135.0,228.0,176.3081570996979,74.5,135.0,228.0,175.5679758308157,71.5,135.0,230.5
171,176.5287009063444,73.0,135.0,230.5,176.62839879154077,74.5,135.0,228.0,176.07552870090635,73.5,135.0,230.5
172,176.5287009063444,73.0,135.0,230.5,176.62839879154077,74.5,135.0,228.0,176.29909365558913,74.5,135.0,230.5
173,176.63746223564954,73.0,135.0,230.5,177.32326283987916,74.5,135.0,230.5,176.3987915407855,74.5,135.0,230.5
174,176.63746223564954,73.0,135.0,230.5,177.32326283987916,74.5,135.0,230.5,176.3987915407855,74.5,135.0,230.5
175,176.63746223564954,73.0,135.0,230.5,177.32326283987916,74.5,135.0,230.5,176.8489425981873,74.5,135.0,230.5
176,176.74622356495468,73.0,135.0,230.5,177.32326283987916,74.5,135.0,230.5,177.0845921450151,74.5,135.0,230.5
177,176.96374622356495,73.0,135.0,230.5,177.32326283987916,74.5,135.0,230.5,177.0845921450151,74.5,135.0,230.5
178,177.1570996978852,73.0,135.0,230.5,177.32326283987916,74.5,135.0,230.5,177.18429003021149,74.5,135.0,230.5
179,177.1570996978852,73.0,135.0,230.5,177.32326283987916,74.5,135.0,230.5,177.18429003021149,74.5,135.0,230.5
180,177.1570996978852,73.0,135.0,230.5,177.32326283987916,74.5,135.0,230.5,177.56495468277944,74.5,135.0,230.5
181,177.1570996978852,73.0,135.0,230.5,177.32326283987916,74.5,135.0,230.5,177.56495468277944,74.5,135.0,230.5
182,177.1570996978852,73.0,135.0,230.5,177.32326283987916,74.5,135.0,230.5,177.56495468277944,74.5,135.0,230.5
183,177.1570996978852,73.0,135.0,230.5,177.32326283987916,74.5,135.0,230.5,177.56495468277944,74.5,135.0,230.5
