Budget,DISCLOSEPolicy_Benefit_70,DISCLOSEPolicy_70_0.25,DISCLOSEPolicy_70_0.5,DISCLOSEPolicy_70_0.75,StaticPolicy_Benefit_70,StaticPolicy_70_0.25,StaticPolicy_70_0.5,StaticPolicy_70_0.75,MCTSPolicy_Benefit_70,MCTSPolicy_70_0.25,MCTSPolicy_70_0.5,MCTSPolicy_70_0.75
16,48.48640483383686,0.0,55.0,88.0,38.77341389728097,0.0,55.0,63.0,46.65558912386707,0.0,55.0,88.0
17,50.44108761329305,0.0,55.0,88.0,40.10271903323263,0.0,55.0,63.0,50.69184290030211,0.0,55.0,88.0
18,56.72205438066465,0.0,55.0,88.0,42.49546827794562,0.0,55.0,63.0,58.362537764350456,0.0,55.0,88.0
19,58.972809667673715,0.0,55.0,88.0,43.55891238670695,0.0,55.0,63.0,59.35045317220544,0.0,55.0,116.0
20,59.23867069486405,0.0,55.0,88.0,43.55891238670695,0.0,55.0,63.0,60.6797583081571,0.0,55.0,117.0
21,64.44712990936556,0.0,61.0,116.0,58.44712990936556,0.0,55.0,88.0,67.6797583081571,0.0,61.0,118.0
22,66.18126888217523,0.0,61.0,118.0,60.83987915407855,0.0,63.0,88.0,68.68882175226587,0.0,61.0,118.0
23,66.5619335347432,0.0,61.0,118.0,61.37160120845922,0.0,63.0,88.0,69.51963746223565,0.0,63.0,118.0
24,76.14199395770393,0.0,63.0,118.0,68.01812688821752,0.0,63.0,118.0,77.37462235649546,0.0,63.0,129.5
25,78.87915407854985,0.0,63.0,130.0,69.87915407854985,0.0,63.0,118.0,80.50755287009063,0.0,63.0,135.0
26,80.68580060422961,0.0,63.0,135.0,69.87915407854985,0.0,63.0,118.0,82.54984894259819,0.0,63.0,135.0
27,84.45619335347432,0.0,63.0,135.0,73.25377643504531,0.0,63.0,118.0,83.91540785498489,0.0,63.0,135.0
28,88.50453172205438,0.0,63.0,135.0,82.55891238670695,0.0,63.0,118.0,87.75830815709969,0.0,63.0,135.0
29,90.72507552870091,0.0,63.0,135.0,84.68580060422961,0.0,63.0,143.0,89.54984894259819,0.0,63.0,135.0
30,91.78549848942598,0.0,63.0,139.0,84.68580060422961,0.0,63.0,143.0,92.45015105740181,0.0,63.0,143.0
31,96.03323262839879,23.5,88.0,143.0,86.99697885196375,0.0,63.0,143.0,99.82779456193353,55.0,88.0,143.0
32,96.23867069486406,23.5,88.0,143.0,86.99697885196375,0.0,63.0,143.0,101.02416918429003,55.0,88.0,143.0
33,98.41389728096676,47.0,88.0,143.0,90.06344410876133,0.0,63.0,143.0,102.19335347432025,55.0,88.0,146.0
34,102.27190332326283,51.0,88.0,151.0,99.1963746223565,0.0,88.0,151.0,107.2356495468278,55.0,88.0,151.0
35,102.8036253776435,55.0,88.0,151.0,100.65861027190333,23.5,88.0,151.0,108.21752265861028,55.0,88.0,151.0
36,106.70996978851964,55.0,88.0,151.0,100.65861027190333,23.5,88.0,151.0,110.49546827794562,55.0,88.0,151.0
37,107.86706948640483,55.0,88.0,151.0,104.23262839879155,55.0,88.0,151.0,113.0785498489426,55.0,88.0,151.0
38,109.17220543806647,55.0,88.0,151.0,104.87613293051359,55.0,88.0,151.0,113.57703927492447,55.0,88.0,151.0
39,112.25981873111782,55.0,88.0,151.0,104.87613293051359,55.0,88.0,151.0,116.33232628398791,55.0,88.0,155.0
40,113.74320241691844,55.0,88.0,151.0,110.2809667673716,55.0,88.0,151.0,117.95770392749245,55.0,88.0,170.5
41,115.1510574018127,55.0,88.0,151.0,110.70996978851964,55.0,88.0,151.0,118.59818731117825,55.0,88.0,176.0
42,116.23262839879155,55.0,88.0,158.0,114.23262839879155,55.0,88.0,159.0,119.5166163141994,55.0,88.0,176.0
43,117.46827794561933,55.0,88.0,176.0,114.66163141993958,55.0,88.0,159.0,120.1570996978852,55.0,88.0,176.0
44,119.27190332326283,55.0,88.0,176.0,114.66163141993958,55.0,88.0,159.0,120.73111782477342,55.0,88.0,176.0
45,120.65558912386707,61.0,88.0,176.0,117.66465256797584,55.0,88.0,176.0,122.75226586102718,55.0,102.0,176.0
46,121.3655589123867,61.0,88.0,176.0,117.94864048338368,55.0,88.0,176.0,125.0,55.0,110.0,176.0
47,122.57099697885197,61.0,88.0,177.5,118.09063444108762,55.0,88.0,176.0,125.28398791540785,55.0,110.0,176.0
48,122.97885196374622,61.0,88.0,177.5,119.87613293051359,58.0,88.0,176.0,126.50151057401813,58.0,110.0,180.5
49,124.17220543806647,61.0,102.0,179.0,120.08157099697885,61.0,88.0,176.0,128.36858006042297,61.0,115.0,184.5
50,124.59818731117825,61.0,102.0,179.0,122.54380664652568,61.0,110.0,176.0,128.79456193353474,61.0,115.0,187.5
51,124.74018126888218,61.0,102.0,179.0,124.2809667673716,61.0,110.0,176.0,129.15407854984895,61.0,115.0,188.5
52,126.66163141993958,61.0,110.0,179.0,125.93957703927492,61.0,115.0,176.0,131.27190332326285,61.0,116.0,189.0
53,128.29305135951662,61.0,110.0,179.0,126.22356495468279,61.0,115.0,176.0,132.96374622356495,61.0,116.0,189.0
54,129.61631419939576,61.0,110.0,181.5,128.67069486404833,61.0,115.0,179.0,134.15407854984895,61.0,118.0,189.5
55,130.3987915407855,61.0,115.0,181.5,128.67069486404833,61.0,115.0,179.0,134.71601208459214,61.0,118.0,189.5
56,130.7583081570997,61.0,115.0,184.0,128.8882175226586,61.0,115.0,179.0,135.1631419939577,61.0,118.0,189.5
57,132.18126888217523,61.0,116.0,184.0,134.32628398791542,61.0,116.0,186.5,136.57099697885195,61.0,118.0,189.5
58,133.51359516616313,61.0,116.0,185.5,134.54380664652567,61.0,116.0,186.5,136.57099697885195,61.0,118.0,189.5
59,134.0453172205438,61.0,118.0,188.0,135.1963746223565,61.0,116.0,188.0,137.81873111782477,61.0,118.0,189.5
60,135.02114803625378,61.0,118.0,189.0,135.54380664652567,61.0,116.0,188.0,138.2416918429003,61.0,118.0,189.5
61,135.80664652567975,61.0,118.0,189.0,135.76132930513594,61.0,116.0,188.0,138.6465256797583,61.0,118.0,189.5
62,136.6797583081571,61.0,118.0,189.0,135.76132930513594,61.0,116.0,188.0,139.8821752265861,62.0,118.0,190.0
63,138.1570996978852,62.0,118.0,189.0,135.76132930513594,61.0,116.0,188.0,140.8036253776435,62.0,118.0,190.0
64,139.33534743202418,63.0,118.0,189.0,137.06646525679758,61.0,118.0,189.0,141.5619335347432,62.0,118.0,190.0
65,139.33534743202418,63.0,118.0,189.0,137.28398791540786,61.0,118.0,189.5,142.03625377643505,62.0,118.0,193.0
66,140.14199395770393,63.0,118.0,190.0,137.47432024169186,61.0,118.0,189.5,143.29607250755288,63.0,118.0,197.0
67,140.90332326283988,63.0,118.0,190.0,137.47432024169186,61.0,118.0,189.5,144.59818731117824,63.0,118.0,200.5
68,141.83987915407855,63.0,118.0,190.0,137.47432024169186,61.0,118.0,189.5,144.83987915407855,63.0,118.0,203.5
69,142.24773413897282,63.0,118.0,190.0,138.0453172205438,61.0,118.0,189.5,145.25679758308158,63.0,118.0,203.5
70,145.32326283987916,63.0,118.0,193.5,145.49244712990938,63.0,123.0,200.5,148.8761329305136,63.0,124.0,203.5
