Budget,DISCLOSEPolicy_Benefit_100,DISCLOSEPolicy_100_0.25,DISCLOSEPolicy_100_0.5,DISCLOSEPolicy_100_0.75,StaticPolicy_Benefit_100,StaticPolicy_100_0.25,StaticPolicy_100_0.5,StaticPolicy_100_0.75,MCTSPolicy_Benefit_100,MCTSPolicy_100_0.25,MCTSPolicy_100_0.5,MCTSPolicy_100_0.75
16,48.48640483383686,0.0,55.0,88.0,38.77341389728097,0.0,55.0,63.0,46.71299093655589,0.0,55.0,88.0
17,50.44108761329305,0.0,55.0,88.0,40.10271903323263,0.0,55.0,63.0,50.19939577039275,0.0,55.0,88.0
18,56.72205438066465,0.0,55.0,88.0,42.49546827794562,0.0,55.0,63.0,58.46223564954683,0.0,55.0,102.0
19,58.972809667673715,0.0,55.0,88.0,43.55891238670695,0.0,55.0,63.0,58.65256797583081,0.0,55.0,116.0
20,59.23867069486405,0.0,55.0,88.0,43.55891238670695,0.0,55.0,63.0,59.54984894259819,0.0,55.0,116.0
21,64.44712990936556,0.0,61.0,116.0,58.44712990936556,0.0,55.0,88.0,68.32930513595166,0.0,61.0,118.0
22,66.18126888217523,0.0,61.0,118.0,60.83987915407855,0.0,63.0,88.0,68.87009063444108,0.0,63.0,118.0
23,66.5619335347432,0.0,61.0,118.0,61.37160120845922,0.0,63.0,88.0,69.23867069486406,0.0,63.0,118.0
24,76.14199395770393,0.0,63.0,118.0,68.01812688821752,0.0,63.0,118.0,77.58610271903324,0.0,63.0,124.0
25,78.87915407854985,0.0,63.0,130.0,69.87915407854985,0.0,63.0,118.0,81.65861027190333,0.0,63.0,135.0
26,80.68580060422961,0.0,63.0,135.0,69.87915407854985,0.0,63.0,118.0,82.57099697885197,0.0,63.0,135.0
27,84.45619335347432,0.0,63.0,135.0,73.25377643504531,0.0,63.0,118.0,83.72205438066466,0.0,63.0,135.0
28,88.50453172205438,0.0,63.0,135.0,82.55891238670695,0.0,63.0,118.0,87.74018126888218,0.0,63.0,135.0
29,90.72507552870091,0.0,63.0,135.0,84.68580060422961,0.0,63.0,143.0,89.25075528700906,0.0,63.0,135.0
30,91.78549848942598,0.0,63.0,139.0,84.68580060422961,0.0,63.0,143.0,91.7129909365559,0.0,63.0,135.0
31,96.03323262839879,23.5,88.0,143.0,86.99697885196375,0.0,63.0,143.0,98.6344410876133,55.0,88.0,143.0
32,96.23867069486406,23.5,88.0,143.0,86.99697885196375,0.0,63.0,143.0,99.29003021148036,55.0,88.0,143.0
33,98.41389728096676,47.0,88.0,143.0,90.06344410876133,0.0,63.0,143.0,100.99093655589124,55.0,88.0,143.0
34,102.27190332326283,51.0,88.0,151.0,99.1963746223565,0.0,88.0,151.0,106.40785498489426,55.0,88.0,151.0
35,102.8036253776435,55.0,88.0,151.0,100.65861027190333,23.5,88.0,151.0,107.08459214501511,55.0,88.0,151.0
36,106.70996978851964,55.0,88.0,151.0,100.65861027190333,23.5,88.0,151.0,108.74924471299094,55.0,88.0,151.0
37,107.86706948640483,55.0,88.0,151.0,104.23262839879155,55.0,88.0,151.0,111.81268882175226,55.0,88.0,151.0
38,109.17220543806647,55.0,88.0,151.0,104.87613293051359,55.0,88.0,151.0,112.4441087613293,55.0,88.0,151.0
39,112.25981873111782,55.0,88.0,151.0,104.87613293051359,55.0,88.0,151.0,114.95166163141994,55.0,88.0,151.0
40,113.74320241691844,55.0,88.0,151.0,110.2809667673716,55.0,88.0,151.0,117.190332326284,55.0,88.0,158.0
41,115.1510574018127,55.0,88.0,151.0,110.70996978851964,55.0,88.0,151.0,117.83081570996978,55.0,88.0,162.0
42,116.23262839879155,55.0,88.0,158.0,114.23262839879155,55.0,88.0,159.0,119.14501510574019,55.0,88.0,170.5
43,117.46827794561933,55.0,88.0,176.0,114.66163141993958,55.0,88.0,159.0,119.7190332326284,55.0,88.0,170.5
44,119.27190332326283,55.0,88.0,176.0,114.66163141993958,55.0,88.0,159.0,120.64954682779457,55.0,88.0,176.0
45,120.65558912386707,61.0,88.0,176.0,117.66465256797584,55.0,88.0,176.0,122.12084592145015,55.0,88.0,176.0
46,121.3655589123867,61.0,88.0,176.0,117.94864048338368,55.0,88.0,176.0,123.68580060422961,55.0,110.0,176.0
47,122.57099697885197,61.0,88.0,177.5,118.09063444108762,55.0,88.0,176.0,124.4441087613293,55.0,110.0,176.0
48,122.97885196374622,61.0,88.0,177.5,119.87613293051359,58.0,88.0,176.0,125.67069486404834,61.0,110.0,176.0
49,124.17220543806647,61.0,102.0,179.0,120.08157099697885,61.0,88.0,176.0,126.91238670694864,61.0,115.0,177.5
50,124.59818731117825,61.0,102.0,179.0,122.54380664652568,61.0,110.0,176.0,128.23867069486406,61.0,116.0,179.0
51,124.74018126888218,61.0,102.0,179.0,124.2809667673716,61.0,110.0,176.0,128.74018126888217,61.0,116.0,183.0
52,126.66163141993958,61.0,110.0,179.0,125.93957703927492,61.0,115.0,176.0,129.8761329305136,61.0,116.0,188.0
53,128.29305135951662,61.0,110.0,179.0,126.22356495468279,61.0,115.0,176.0,131.59214501510573,61.0,118.0,189.0
54,129.61631419939576,61.0,110.0,181.5,128.67069486404833,61.0,115.0,179.0,132.41389728096678,61.0,118.0,189.0
55,130.3987915407855,61.0,115.0,181.5,128.67069486404833,61.0,115.0,179.0,133.0453172205438,61.0,118.0,189.5
56,130.7583081570997,61.0,115.0,184.0,128.8882175226586,61.0,115.0,179.0,133.32930513595167,61.0,118.0,189.5
57,132.18126888217523,61.0,116.0,184.0,134.32628398791542,61.0,116.0,186.5,134.6918429003021,61.0,118.0,190.0
58,133.51359516616313,61.0,116.0,185.5,134.54380664652567,61.0,116.0,186.5,135.2809667673716,61.0,118.0,190.0
59,134.0453172205438,61.0,118.0,188.0,135.1963746223565,61.0,116.0,188.0,136.93353474320242,61.0,118.0,190.0
60,135.02114803625378,61.0,118.0,189.0,135.54380664652567,61.0,116.0,188.0,137.3413897280967,61.0,118.0,190.0
61,135.80664652567975,61.0,118.0,189.0,135.76132930513594,61.0,116.0,188.0,138.202416918429,62.0,118.0,190.0
62,136.6797583081571,61.0,118.0,189.0,135.76132930513594,61.0,116.0,188.0,139.45317220543808,63.0,118.0,193.0
63,138.1570996978852,62.0,118.0,189.0,135.76132930513594,61.0,116.0,188.0,140.58308157099697,63.0,118.0,194.0
64,139.33534743202418,63.0,118.0,189.0,137.06646525679758,61.0,118.0,189.0,141.5347432024169,63.0,118.0,200.5
65,139.33534743202418,63.0,118.0,189.0,137.28398791540786,61.0,118.0,189.5,142.10271903323263,63.0,118.0,200.5
66,140.14199395770393,63.0,118.0,190.0,137.47432024169186,61.0,118.0,189.5,142.74018126888217,63.0,118.0,203.5
67,140.90332326283988,63.0,118.0,190.0,137.47432024169186,61.0,118.0,189.5,143.69486404833836,63.0,118.0,203.5
68,141.83987915407855,63.0,118.0,190.0,137.47432024169186,61.0,118.0,189.5,143.90936555891238,63.0,118.0,203.5
69,142.24773413897282,63.0,118.0,190.0,138.0453172205438,61.0,118.0,189.5,144.10876132930514,63.0,118.0,203.5
70,142.6465256797583,63.0,118.0,190.0,139.47432024169186,61.0,118.0,189.5,144.29909365558913,63.0,118.0,203.5
71,143.25075528700907,63.0,118.0,193.5,142.16616314199396,63.0,118.0,193.0,145.98489425981873,63.0,118.0,205.0
72,144.14501510574019,63.0,118.0,193.5,142.54682779456192,63.0,118.0,200.5,146.79456193353474,63.0,118.0,205.0
73,144.3867069486405,63.0,118.0,193.5,142.7371601208459,63.0,118.0,200.5,146.89425981873111,63.0,118.0,205.0
74,145.00906344410876,63.0,118.0,193.5,145.06646525679758,63.0,118.0,200.5,147.10876132930514,63.0,118.0,205.0
75,145.38972809667675,63.0,118.0,193.5,145.49244712990938,63.0,123.0,200.5,147.59818731117824,63.0,118.0,205.0
76,145.78851963746223,63.0,118.0,193.5,145.7764350453172,63.0,124.0,200.5,148.79154078549848,63.0,124.0,205.0
77,146.70996978851963,63.0,118.0,197.5,148.29909365558913,63.0,124.0,200.5,149.4199395770393,63.0,124.0,205.0
78,147.58308157099697,63.0,121.0,200.5,148.29909365558913,63.0,124.0,200.5,149.91842900302115,63.0,124.0,205.0
79,148.18126888217523,63.0,123.0,200.5,148.58308157099697,63.0,124.0,200.5,150.1117824773414,63.0,124.0,205.0
80,148.74018126888217,63.0,124.0,200.5,148.58308157099697,63.0,124.0,200.5,150.40483383685802,63.0,124.0,206.0
81,148.93051359516616,63.0,124.0,200.5,148.58308157099697,63.0,124.0,200.5,151.12688821752266,63.0,124.0,206.0
82,149.17220543806647,63.0,124.0,204.5,149.43504531722056,63.0,124.0,200.5,152.01510574018127,63.0,124.0,206.0
83,149.74622356495468,63.0,124.0,206.0,149.67673716012084,63.0,124.0,204.5,152.3413897280967,63.0,124.0,206.0
84,150.46827794561935,63.0,124.0,206.0,149.67673716012084,63.0,124.0,204.5,152.5407854984894,63.0,126.0,206.0
85,151.05135951661632,63.0,124.0,208.0,150.10271903323263,63.0,126.0,204.5,152.86706948640483,63.0,126.0,206.5
86,151.05135951661632,63.0,124.0,208.0,150.42900302114805,63.0,126.0,204.5,153.49244712990938,63.0,126.0,206.5
87,151.4773413897281,63.0,124.0,208.0,151.607250755287,63.0,126.0,204.5,153.86102719033232,63.0,126.0,208.5
88,152.13595166163142,63.0,124.0,208.0,153.06646525679758,63.0,126.0,206.5,153.9607250755287,63.0,126.0,208.5
89,152.5347432024169,63.0,124.0,208.0,153.06646525679758,63.0,126.0,206.5,154.2416918429003,63.0,126.0,208.5
90,152.87009063444108,63.0,124.0,208.0,153.99093655589124,63.0,126.0,206.5,154.6525679758308,63.0,132.0,208.5
91,153.25377643504532,63.0,124.0,208.0,154.38972809667675,63.0,126.0,206.5,154.86706948640483,63.0,132.0,211.0
92,153.45317220543808,63.0,126.0,208.0,154.8882175226586,63.0,126.0,212.0,155.65558912386706,63.0,132.0,213.0
93,154.10271903323263,63.0,126.0,212.0,155.58610271903322,63.0,130.0,212.0,156.4984894259819,63.0,132.0,213.0
94,154.31722054380666,63.0,126.0,212.0,155.88519637462235,63.0,130.0,212.0,157.58610271903322,63.0,132.0,214.0
95,154.70694864048338,63.0,126.0,212.0,155.88519637462235,63.0,130.0,212.0,157.7583081570997,63.0,132.0,214.0
96,154.93353474320242,63.0,126.0,212.0,156.28398791540786,63.0,130.0,212.0,157.9667673716012,63.0,132.0,214.0
97,155.51359516616313,63.0,126.0,212.0,156.28398791540786,63.0,130.0,212.0,158.07552870090635,63.0,132.0,214.0
98,155.51359516616313,63.0,126.0,212.0,156.28398791540786,63.0,130.0,212.0,158.392749244713,63.0,132.0,214.0
99,155.6132930513595,63.0,126.0,212.0,156.78247734138972,63.0,132.0,212.0,158.61631419939576,63.0,132.0,214.0
100,159.14501510574019,63.0,134.0,214.0,157.8429003021148,63.0,132.0,214.0,160.81873111782477,63.0,134.0,217.0
